t,xdot,beta,history
1.3800000000000001,0.03792745168989274,0.01,True
1.3900000000000001,0.03766659672414541,0.01,True
1.4000000000000001,0.03740903634593628,0.01,True
1.41,0.03715470765449473,0.01,True
1.42,0.03690355113984697,0.01,True
1.43,0.03665550732450987,0.01,True
1.44,0.03641051938886392,0.01,True
1.45,0.03616853096330248,0.01,True
1.46,0.03592948736802585,0.01,True
1.47,0.035693335899510306,0.01,True
1.48,0.035460023815272905,0.01,True
1.49,0.03522950042145375,0.01,True
1.5,0.035001716964700925,0.01,True
1.51,0.03477662489607454,0.01,True
1.52,0.034554176569952855,0.01,True
1.53,0.03433432582589282,0.01,True
1.54,0.03411702807755819,0.01,True
1.55,0.033902238705712226,0.01,True
1.56,0.03368991594800939,0.01,True
1.57,0.033480015912328874,0.01,True
1.58,0.03327249997627726,0.01,True
1.59,0.03306732628754914,0.01,True
1.6,0.03286445555289388,0.01,True
1.61,0.03266385096807946,0.01,True
1.62,0.03246547345476921,0.01,True
1.6300000000000001,0.03226928671056353,0.01,True
1.6400000000000001,0.03207525560612991,0.01,True
1.6500000000000001,0.031883345709092036,0.01,True
1.6600000000000001,0.031693520696064195,0.01,True
1.67,0.03150574758385327,0.01,True
1.68,0.031319994356992495,0.01,True
1.69,0.031136228030590653,0.01,True
1.7,0.03095441768642003,0.01,True
1.71,0.03077453277574739,0.01,True
1.72,0.030596542730047797,0.01,True
1.73,0.030420416657379046,0.01,True
1.74,0.0302461289609489,0.01,True
1.75,0.030073648413414207,0.01,True
1.76,0.029902947892565045,0.01,True
1.77,0.029734002113518614,0.01,True
1.78,0.029566781210828594,0.01,True
1.79,0.029401261727089692,0.01,True
1.8,0.029237417552757907,0.01,True
1.81,0.029075223631824503,0.01,True
1.82,0.02891465383375043,0.01,True
1.83,0.02875568693515376,0.01,True
1.84,0.0285982978676783,0.01,True
1.85,0.028442462855817998,0.01,True
1.86,0.028288159671775177,0.01,True
1.87,0.028135367143864436,0.01,True
1.8800000000000001,0.027984062706687487,0.01,True
1.8900000000000001,0.027834223735036606,0.01,True
1.9000000000000001,0.02768583187697824,0.01,True
1.9100000000000001,0.027538865024808196,0.01,True
1.92,0.027393304504930615,0.01,True
1.93,0.027249128689929816,0.01,True
1.94,0.027106315294653942,0.01,True
1.95,0.026964851268138065,0.01,True
1.96,0.026824717389170014,0.01,True
1.97,0.026685891185236923,0.01,True
1.98,0.0265483546678179,0.01,True
1.99,0.02641209431260583,0.01,True
2.0,0.026277090728153586,0.01,True
2.0100000000000002,0.026143324398924365,0.01,True
2.02,0.0260107806084641,0.01,True
2.0300000000000002,0.025879444592610396,0.01,True
2.04,0.025749300382055276,0.01,True
2.05,0.025620328454828773,0.01,True
2.06,0.025492516188118004,0.01,True
2.07,0.02536584682722438,0.01,True
2.08,0.025240306320154258,0.01,True
2.09,0.025115878050166546,0.01,True
2.1,0.02499255085285961,0.01,True
2.11,0.024870305619626786,0.01,True
2.12,0.02474913294486175,0.01,True
2.13,0.024629017471834706,0.01,True
2.14,0.024509945822477862,0.01,True
2.15,0.024391903040788605,0.01,True
2.16,0.024274876753564007,0.01,True
2.17,0.024158856166823076,0.01,True
2.18,0.024043827850198284,0.01,True
2.19,0.023929775978696707,0.01,True
2.2,0.02381669189690074,0.01,True
2.21,0.02370456371763548,0.01,True
2.22,0.023593377929849967,0.01,True
2.23,0.02348312383458533,0.01,True
2.24,0.023373788875385958,0.01,True
2.25,0.023265363945120732,0.01,True
2.2600000000000002,0.023157834791518617,0.01,True
2.27,0.023051193659384024,0.01,True
2.2800000000000002,0.022945427780747478,0.01,True
2.29,0.02284052734415449,0.01,True
2.3000000000000003,0.022736483630445066,0.01,True
2.31,0.022633281801743454,0.01,True
2.32,0.02253091726140457,0.01,True
2.33,0.022429380852779682,0.01,True
2.34,0.022328651094230784,0.01,True
2.35,0.022228734044987486,0.01,True
2.36,0.022129608274636794,0.01,True
2.37,0.022031271534294693,0.01,True
2.38,0.021933712008247543,0.01,True
2.39,0.02183692122076882,0.01,True
2.4,0.021740892316109754,0.01,True
2.41,0.021645607871292112,0.01,True
2.42,0.021551068825330682,0.01,True
2.43,0.02145726580666435,0.01,True
2.44,0.02136419300520976,0.01,True
2.45,0.02127182833997837,0.01,True
2.46,0.021180178068805268,0.01,True
2.47,0.021089230256585448,0.01,True
2.48,0.020998976206977514,0.01,True
2.49,0.02090940793206538,0.01,True
2.5,0.020820511874498723,0.01,True
2.5100000000000002,0.02073229298196282,0.01,True
2.52,0.02064473394027432,0.01,True
2.5300000000000002,0.020557830337817898,0.01,True
2.54,0.020471577986598613,0.01,True
2.5500000000000003,0.020385965399490884,0.01,True
2.56,0.020300993660565196,0.01,True
2.57,0.020216641467238037,0.01,True
2.58,0.02013291514642909,0.01,True
2.59,0.020049801642123468,0.01,True
2.6,0.019967297568840383,0.01,True
2.61,0.019885394232484165,0.01,True
2.62,0.019804084496457132,0.01,True
2.63,0.01972336213454707,0.01,True
2.64,0.019643222626254703,0.01,True
2.65,0.019563662171256033,0.01,True
2.66,0.019484668437173815,0.01,True
2.67,0.019406242444641456,0.01,True
2.68,0.01932837520396478,0.01,True
2.69,0.01925106038937501,0.01,True
2.7,0.019174287933159402,0.01,True
2.71,0.01909805946994489,0.01,True
2.72,0.019022364977424804,0.01,True
2.73,0.01894720292344849,0.01,True
2.74,0.018872566482642933,0.01,True
2.75,0.018798449152155703,0.01,True
2.7600000000000002,0.018724844910770606,0.01,True
2.77,0.018651749013327234,0.01,True
2.7800000000000002,0.018579156350864823,0.01,True
2.79,0.01850706269955522,0.01,True
2.8000000000000003,0.018435463667193997,0.01,True
2.81,0.018364352608075125,0.01,True
2.82,0.018293729726046037,0.01,True
2.83,0.01822358331990743,0.01,True
2.84,0.018153909729215087,0.01,True
2.85,0.018084705000344627,0.01,True
2.86,0.018015966919808956,0.01,True
2.87,0.01794769068689881,0.01,True
2.88,0.017879869523079343,0.01,True
2.89,0.01781250722951674,0.01,True
2.9,0.017745584479874413,0.01,True
2.91,0.017679101754966658,0.01,True
2.92,0.01761306333523576,0.01,True
2.93,0.017547460009357058,0.01,True
2.94,0.017482285940634258,0.01,True
2.95,0.017417537075212697,0.01,True
2.96,0.017353206602462874,0.01,True
2.97,0.01728929944598053,0.01,True
2.98,0.01722579832267812,0.01,True
2.99,0.017162714325954186,0.01,True
3.0,0.01710004262497791,0.01,True
3.0100000000000002,0.017037770120888657,0.01,True
3.02,0.01697588843144719,0.01,True
3.0300000000000002,0.016914406408776873,0.01,True
3.04,0.016853323615225502,0.01,True
3.0500000000000003,0.016792612903217836,0.01,True
3.06,0.016732297596779782,0.01,True
3.0700000000000003,0.016672358447229377,0.01,True
3.08,0.016612802509471322,0.01,True
3.09,0.016553614194193978,0.01,True
3.1,0.01649479782877387,0.01,True
3.11,0.016436350444812144,0.01,True
3.12,0.01637826158894331,0.01,True
3.13,0.016320534627669598,0.01,True
3.14,0.016263174170230463,0.01,True
3.15,0.01620615595082784,0.01,True
3.16,0.016149490691771465,0.01,True
3.17,0.01609318249891633,0.01,True
3.18,0.016037208624348598,0.01,True
3.19,0.015981579339933032,0.01,True
3.2,0.015926289879703424,0.01,True
3.21,0.015871332047764603,0.01,True
3.22,0.01581670485629587,0.01,True
3.23,0.015762417834534505,0.01,True
3.24,0.015708446852303798,0.01,True
3.25,0.015654806110874137,0.01,True
3.2600000000000002,0.01560148564149587,0.01,True
3.27,0.015548483589331563,0.01,True
3.2800000000000002,0.015495789874240985,0.01,True
3.29,0.015443412349565394,0.01,True
3.3000000000000003,0.015391355809591398,0.01,True
3.31,0.015339597887988988,0.01,True
3.3200000000000003,0.015288145272179428,0.01,True
3.33,0.015236996995920269,0.01,True
3.34,0.015186149606039721,0.01,True
3.35,0.015135594696517695,0.01,True
3.36,0.015085341227350078,0.01,True
3.37,0.015035370486500783,0.01,True
3.38,0.01498569047910523,0.01,True
3.39,0.01493630375446683,0.01,True
3.4,0.014887196100616458,0.01,True
3.41,0.01483836342743381,0.01,True
3.42,0.014789826378655498,0.01,True
3.43,0.014741563533193867,0.01,True
3.44,0.014693566450470904,0.01,True
3.45,0.014645861444784572,0.01,True
3.46,0.014598401784268836,0.01,True
3.47,0.0145512320349353,0.01,True
3.48,0.01450432450305235,0.01,True
3.49,0.014457673981008732,0.01,True
3.5,0.014411284124937898,0.01,True
3.5100000000000002,0.014365173601714937,0.01,True
3.52,0.014319300875645976,0.01,True
3.5300000000000002,0.01427368300225543,0.01,True
3.54,0.014228309551111123,0.01,True
3.5500000000000003,0.014183224570054604,0.01,True
3.56,0.014138352185771464,0.01,True
3.5700000000000003,0.014093740584110238,0.01,True
3.58,0.014049391420739684,0.01,True
3.59,0.014005259484161346,0.01,True
3.6,0.013961386635674288,0.01,True
3.61,0.013917751083587558,0.01,True
3.62,0.013874359488841926,0.01,True
3.63,0.013831191777715213,0.01,True
3.64,0.013788257880977402,0.01,True
3.65,0.013745565575840576,0.01,True
3.66,0.013703096899474824,0.01,True
3.67,0.013660868145172412,0.01,True
3.68,0.013618848820072858,0.01,True
3.69,0.013577070227305255,0.01,True
3.7,0.013535491088350145,0.01,True
3.71,0.01349415973333594,0.01,True
3.72,0.013453037660955089,0.01,True
3.73,0.013412140052339474,0.01,True
3.74,0.013371446823738696,0.01,True
3.75,0.013330996741070035,0.01,True
3.7600000000000002,0.013290746608360026,0.01,True
3.77,0.013250683401209494,0.01,True
3.7800000000000002,0.01321085374851632,0.01,True
3.79,0.013171234364234135,0.01,True
3.8000000000000003,0.013131794286621049,0.01,True
3.81,0.013092568877037811,0.01,True
3.8200000000000003,0.013053569437278712,0.01,True
3.83,0.013014759886569131,0.01,True
3.84,0.012976132956340649,0.01,True
3.85,0.012937740563252382,0.01,True
3.86,0.012899542678883845,0.01,True
3.87,0.012861519724138763,0.01,True
3.88,0.012823695165225645,0.01,True
3.89,0.012786080865947543,0.01,True
3.9,0.01274864407821567,0.01,True
3.91,0.01271139555109429,0.01,True
3.92,0.01267433405838036,0.01,True
3.93,0.01263748234184198,0.01,True
3.94,0.012600803537555499,0.01,True
3.95,0.012564301505065031,0.01,True
3.96,0.01252798111753293,0.01,True
3.97,0.012491845393603268,0.01,True
3.98,0.01245590029883762,0.01,True
3.99,0.012420139116980516,0.01,True
4.0,0.012384559525588677,0.01,True
4.01,0.012349138302219898,0.01,True
4.0200000000000005,0.012313903804309391,0.01,True
4.03,0.012278841911720873,0.01,True
4.04,0.012243963905756527,0.01,True
4.05,0.012209247446398145,0.01,True
4.0600000000000005,0.01217469533514958,0.01,True
4.07,0.01214033183547696,0.01,True
4.08,0.012106136204473615,0.01,True
4.09,0.01207208702324457,0.01,True
4.1,0.012038208775181405,0.01,True
4.11,0.012004491944219436,0.01,True
4.12,0.011970940108780696,0.01,True
4.13,0.01193756249833722,0.01,True
4.14,0.011904334489259373,0.01,True
4.15,0.011871267975411295,0.01,True
4.16,0.011838374352079368,0.01,True
4.17,0.011805640480495242,0.01,True
4.18,0.011773060181013468,0.01,True
4.19,0.011740630826485804,0.01,True
4.2,0.011708371914241535,0.01,True
4.21,0.011676233029683665,0.01,True
4.22,0.01164426397039612,0.01,True
4.23,0.011612420077162264,0.01,True
4.24,0.011580777822746923,0.01,True
4.25,0.011549259003207343,0.01,True
4.26,0.011517890708067519,0.01,True
4.2700000000000005,0.011486678891777761,0.01,True
4.28,0.011455577813787188,0.01,True
4.29,0.011424643631448045,0.01,True
4.3,0.011393855850620228,0.01,True
4.3100000000000005,0.011363232636707101,0.01,True
4.32,0.011332734206069013,0.01,True
4.33,0.011302389358424314,0.01,True
4.34,0.011272176359034942,0.01,True
4.3500000000000005,0.011242102580613806,0.01,True
4.36,0.011212153447711324,0.01,True
4.37,0.011182370492164738,0.01,True
4.38,0.011152727198437691,0.01,True
4.39,0.011123190797582186,0.01,True
4.4,0.011093818289856764,0.01,True
4.41,0.011064535071822068,0.01,True
4.42,0.011035397822104335,0.01,True
4.43,0.011006419113643784,0.01,True
4.44,0.010977554839652584,0.01,True
4.45,0.010948825040119646,0.01,True
4.46,0.010920242574272605,0.01,True
4.47,0.01089178787499642,0.01,True
4.48,0.010863456499428062,0.01,True
4.49,0.010835250773062922,0.01,True
4.5,0.010807150373372015,0.01,True
4.51,0.010779194815545456,0.01,True
4.5200000000000005,0.010751383458956966,0.01,True
4.53,0.010723662160129986,0.01,True
4.54,0.010696077287401873,0.01,True
4.55,0.010668627098194619,0.01,True
4.5600000000000005,0.010641272768505518,0.01,True
4.57,0.010614040370445693,0.01,True
4.58,0.010586941385696326,0.01,True
4.59,0.010559954179885138,0.01,True
4.6000000000000005,0.010533115815545857,0.01,True
4.61,0.010506373615416013,0.01,True
4.62,0.010479751692959918,0.01,True
4.63,0.0104532456147103,0.01,True
4.64,0.010426856093824788,0.01,True
4.65,0.010400579548147442,0.01,True
4.66,0.01037441133354179,0.01,True
4.67,0.010348362672432401,0.01,True
4.68,0.010322422458307012,0.01,True
4.69,0.01029656722795496,0.01,True
4.7,0.010270866962574496,0.01,True
4.71,0.010245266928171601,0.01,True
4.72,0.010219773956473001,0.01,True
4.73,0.010194406433435627,0.01,True
4.74,0.010169144310023057,0.01,True
4.75,0.010143945129304732,0.01,True
4.76,0.01011891442199871,0.01,True
4.7700000000000005,0.010093979538663152,0.01,True
4.78,0.010069124597807138,0.01,True
4.79,0.010044385993409994,0.01,True
4.8,0.010019738403664574,0.01,True
4.8100000000000005,0.009995226016433868,0.01,True
4.82,0.009970789799556144,0.01,True
4.83,0.009946432697876473,0.01,True
4.84,0.009922239707813356,0.01,True
4.8500000000000005,0.009898144524548014,0.01,True
4.86,0.009874118714668687,0.01,True
4.87,0.009850198359781837,0.01,True
4.88,0.00982640633934364,0.01,True
4.89,0.009802667680363359,0.01,True
4.9,0.009779040537553192,0.01,True
4.91,0.00975552823306125,0.01,True
4.92,0.009732098949514137,0.01,True
4.93,0.009708737920899227,0.01,True
4.94,0.009685532491512338,0.01,True
4.95,0.009662385552235744,0.01,True
4.96,0.00963937063704842,0.01,True
4.97,0.009616408867976173,0.01,True
4.98,0.009593532332384061,0.01,True
4.99,0.00957078801499258,0.01,True
5.0,0.009548151429462004,0.01,True
5.01,0.009525565709559272,0.01,True
5.0200000000000005,0.009503051912746828,0.01,True
5.03,0.009480691327016486,0.01,True
5.04,0.009458404141457256,0.01,True
5.05,0.00943619168783175,0.01,True
5.0600000000000005,0.009414087261012958,0.01,True
5.07,0.009392082772735146,0.01,True
5.08,0.00937011353913712,0.01,True
5.09,0.009348257648238538,0.01,True
5.1000000000000005,0.009326599976931086,0.01,True
5.11,0.009304818188648778,0.01,True
5.12,0.009283239190598818,0.01,True
5.13,0.009261761845586575,0.01,True
5.14,0.009240297253806517,0.01,True
5.15,0.00921896973982377,0.01,True
5.16,0.009197706043041723,0.01,True
5.17,0.009176549983297519,0.01,True
5.18,0.00915550274080541,0.01,True
5.19,0.009134510085985512,0.01,True
5.2,0.009113612216353486,0.01,True
5.21,0.009092749587018042,0.01,True
5.22,0.009072044037229438,0.01,True
5.23,0.009051343657334131,0.01,True
5.24,0.00903077323685984,0.01,True
5.25,0.009010242201008718,0.01,True
5.26,0.008989818865640981,0.01,True
5.2700000000000005,0.008969489754678666,0.01,True
5.28,0.00894917207766787,0.01,True
5.29,0.008928973777147475,0.01,True
5.3,0.008908843555118697,0.01,True
5.3100000000000005,0.008888818136636589,0.01,True
5.32,0.00886892275968451,0.01,True
5.33,0.008849021142163663,0.01,True
5.34,0.008829214864358236,0.01,True
5.3500000000000005,0.00880951817941759,0.01,True
5.36,0.008789866375824148,0.01,True
5.37,0.008770279377389433,0.01,True
5.38,0.008750789624440557,0.01,True
5.39,0.008731379725278493,0.01,True
5.4,0.008712070699749306,0.01,True
5.41,0.00869274804720704,0.01,True
5.42,0.00867353927909863,0.01,True
5.43,0.008654410397135595,0.01,True
5.44,0.008635365170960039,0.01,True
5.45,0.008616324489519713,0.01,True
5.46,0.008597442868678824,0.01,True
5.47,0.0085785817966707,0.01,True
5.48,0.008559852049482184,0.01,True
5.49,0.008541120320326433,0.01,True
5.5,0.008522503877509094,0.01,True
5.51,0.008503971621636498,0.01,True
5.5200000000000005,0.008485451959959719,0.01,True
5.53,0.008467054360820535,0.01,True
5.54,0.008448693467407188,0.01,True
5.55,0.008430380307387124,0.01,True
5.5600000000000005,0.0084121505910203,0.01,True
5.57,0.008393969856514373,0.01,True
5.58,0.0083758808983365,0.01,True
5.59,0.008357847253546014,0.01,True
5.6000000000000005,0.008339935908721058,0.01,True
5.61,0.008322082220868825,0.01,True
5.62,0.008304314933503558,0.01,True
5.63,0.008286496454054567,0.01,True
5.64,0.008268869661721023,0.01,True
5.65,0.008251249480184235,0.01,True
5.66,0.0082337195454969,0.01,True
5.67,0.008216235456702161,0.01,True
5.68,0.00819877131221194,0.01,True
5.69,0.00818140297781878,0.01,True
5.7,0.008164111738140046,0.01,True
5.71,0.008146872405308203,0.01,True
5.72,0.008129681694330879,0.01,True
5.73,0.008112579735657302,0.01,True
5.74,0.008095522563332019,0.01,True
5.75,0.008078502700572686,0.01,True
5.76,0.008061525890094986,0.01,True
5.7700000000000005,0.008044658733212936,0.01,True
5.78,0.00802787090870341,0.01,True
5.79,0.008011079410884492,0.01,True
5.8,0.00799440458614706,0.01,True
5.8100000000000005,0.007977722484101281,0.01,True
5.82,0.00796122200262145,0.01,True
5.83,0.007944747484475198,0.01,True
5.84,0.007928282832615477,0.01,True
5.8500000000000005,0.007911871134610657,0.01,True
5.86,0.007895553061870828,0.01,True
5.87,0.007879256685639468,0.01,True
5.88,0.007863038288036427,0.01,True
5.89,0.007846907702031409,0.01,True
5.9,0.007830813720883059,0.01,True
5.91,0.007814734258340297,0.01,True
5.92,0.007798786699037693,0.01,True
5.93,0.007782814420122204,0.01,True
5.94,0.007766923056186754,0.01,True
5.95,0.007751070165822302,0.01,True
5.96,0.007735291530826463,0.01,True
5.97,0.007719580336060157,0.01,True
5.98,0.007703955774145203,0.01,True
5.99,0.007688328121470795,0.01,True
6.0,0.007672763622755468,0.01,True
6.01,0.00765722352825588,0.01,True
6.0200000000000005,0.007641813286311102,0.01,True
6.03,0.007626453509257486,0.01,True
6.04,0.007611074220455411,0.01,True
6.05,0.007595744055052832,0.01,True
6.0600000000000005,0.007580543250220617,0.01,True
6.07,0.007565377848555407,0.01,True
6.08,0.007550225724199593,0.01,True
6.09,0.00753513834581741,0.01,True
6.1000000000000005,0.007520082758669279,0.01,True
6.11,0.007505166894897858,0.01,True
6.12,0.007490295494163102,0.01,True
6.13,0.007475415998093848,0.01,True
6.140000000000001,0.00746060176925033,0.01,True
6.15,0.007445795248630943,0.01,True
6.16,0.007431122180552936,0.01,True
6.17,0.0074164863479773075,0.01,True
6.18,0.0074018159192294755,0.01,True
6.19,0.007387241889299489,0.01,True
6.2,0.007372790542584445,0.01,True
6.21,0.007358181575763091,0.01,True
6.22,0.007343754591418071,0.01,True
6.23,0.007329417294548467,0.01,True
6.24,0.0073150112733671125,0.01,True
6.25,0.007300780018228273,0.01,True
6.26,0.007286619284851018,0.01,True
6.2700000000000005,0.007272438128340751,0.01,True
6.28,0.00725824406107345,0.01,True
6.29,0.0072441626059232015,0.01,True
6.3,0.0072301039661249525,0.01,True
6.3100000000000005,0.007216025044330628,0.01,True
6.32,0.007202144335925577,0.01,True
6.33,0.007188258869484693,0.01,True
6.34,0.007174315693046163,0.01,True
6.3500000000000005,0.007160593898690233,0.01,True
6.36,0.0071466638468300125,0.01,True
6.37,0.007133054797105493,0.01,True
6.38,0.0071194161686068645,0.01,True
6.390000000000001,0.0071057403700195785,0.01,True
6.4,0.007092146714859693,0.01,True
6.41,0.007078651517762407,0.01,True
6.42,0.00706516847273693,0.01,True
6.43,0.007051739850984433,0.01,True
6.44,0.007038313216726309,0.01,True
6.45,0.007024931741658964,0.01,True
6.46,0.00701159755952818,0.01,True
6.47,0.006998254686752431,0.01,True
6.48,0.006985114771491429,0.01,True
6.49,0.00697186474955326,0.01,True
6.5,0.0069586946080129495,0.01,True
6.51,0.006945667428121064,0.01,True
6.5200000000000005,0.006932588276549514,0.01,True
6.53,0.0069195294611836084,0.01,True
6.54,0.006906533454756033,0.01,True
6.55,0.0068936443480774766,0.01,True
6.5600000000000005,0.006880639486424434,0.01,True
6.57,0.006867769492983568,0.01,True
6.58,0.00685500004895021,0.01,True
6.59,0.006842267946500302,0.01,True
6.6000000000000005,0.0068293885617789684,0.01,True
6.61,0.0068166399417176286,0.01,True
6.62,0.006804068333221054,0.01,True
6.63,0.006791395111114615,0.01,True
6.640000000000001,0.006778851849389221,0.01,True
6.65,0.006766302409633525,0.01,True
6.66,0.006753792031614614,0.01,True
6.67,0.006741413624431943,0.01,True
6.68,0.00672892822605152,0.01,True
6.69,0.0067164937650700494,0.01,True
6.7,0.006704272757495441,0.01,True
6.71,0.006691801060809789,0.01,True
6.72,0.006679606695653103,0.01,True
6.73,0.00666742158501784,0.01,True
6.74,0.006655165389689545,0.01,True
6.75,0.0066430537351918305,0.01,True
6.76,0.006630996901670312,0.01,True
6.7700000000000005,0.006618821164289504,0.01,True
6.78,0.0066068178363754984,0.01,True
6.79,0.006594767211557994,0.01,True
6.8,0.0065829158348158275,0.01,True
6.8100000000000005,0.006570949171333633,0.01,True
6.82,0.006559095069142147,0.01,True
6.83,0.006547363231571755,0.01,True
6.84,0.00653550850514442,0.01,True
6.8500000000000005,0.006523772141861675,0.01,True
6.86,0.006511868463204117,0.01,True
6.87,0.0065002148451634234,0.01,True
6.88,0.006488444003198883,0.01,True
6.890000000000001,0.0064769406886347886,0.01,True
6.9,0.006465360063029083,0.01,True
6.91,0.006453762339811209,0.01,True
6.92,0.006442276415388891,0.01,True
6.93,0.006430842611709478,0.01,True
6.94,0.006419265664700114,0.01,True
6.95,0.006407834918302056,0.01,True
6.96,0.006396493830546147,0.01,True
6.97,0.006385056198167141,0.01,True
6.98,0.0063737954199609035,0.01,True
6.99,0.006362482172578987,0.01,True
7.0,0.006351274570057705,0.01,True
7.01,0.006339990818201643,0.01,True
7.0200000000000005,0.006328833211938607,0.01,True
7.03,0.0063176793208763364,0.01,True
7.04,0.006306470787590924,0.01,True
7.05,0.006295451248676486,0.01,True
7.0600000000000005,0.006284430227061039,0.01,True
7.07,0.00627336443342889,0.01,True
7.08,0.006262352823837479,0.01,True
7.09,0.006251320504370519,0.01,True
7.1000000000000005,0.006240527260194976,0.01,True
7.11,0.006229638234403315,0.01,True
7.12,0.006218880704119092,0.01,True
7.13,0.006208007099945791,0.01,True
7.140000000000001,0.006197228821384248,0.01,True
7.15,0.006186398152960696,0.01,True
7.16,0.006175647233585001,0.01,True
7.17,0.006164957334328205,0.01,True
7.18,0.006154381085051773,0.01,True
7.19,0.006143672896789117,0.01,True
7.2,0.006133051240167008,0.01,True
7.21,0.00612250123501712,0.01,True
7.22,0.006111969546601893,0.01,True
7.23,0.006101511697062977,0.01,True
7.24,0.006091093065163013,0.01,True
7.25,0.006080685294111201,0.01,True
7.26,0.006070341794641329,0.01,True
7.2700000000000005,0.006059862243552275,0.01,True
7.28,0.006049463257792601,0.01,True
7.29,0.006039131804765177,0.01,True
7.3,0.006028930292335893,0.01,True
7.3100000000000005,0.006018596413164409,0.01,True
7.32,0.006008334719785646,0.01,True
7.33,0.005998223882572526,0.01,True
7.34,0.005988140251848072,0.01,True
7.3500000000000005,0.00597789023090323,0.01,True
7.36,0.005967788277152437,0.01,True
7.37,0.005957659076749267,0.01,True
7.38,0.005947539410039234,0.01,True
7.390000000000001,0.0059374883295434285,0.01,True
7.4,0.005927588020598092,0.01,True
7.41,0.005917534168998066,0.01,True
7.42,0.005907714469736052,0.01,True
7.43,0.005897712778507038,0.01,True
7.44,0.005887796240932649,0.01,True
7.45,0.00587809191589665,0.01,True
7.46,0.0058682248605146465,0.01,True
7.47,0.005858309513822417,0.01,True
7.48,0.0058486632722093675,0.01,True
7.49,0.005838837920688153,0.01,True
7.5,0.005829009283442655,0.01,True
7.51,0.005819460876942612,0.01,True
7.5200000000000005,0.005809731822676436,0.01,True
7.53,0.005800378919412965,0.01,True
7.54,0.005790694234217702,0.01,True
7.55,0.005781095148879236,0.01,True
7.5600000000000005,0.0057717255349026995,0.01,True
7.57,0.0057620130249207155,0.01,True
7.58,0.005752716490395195,0.01,True
7.59,0.005742997994550134,0.01,True
7.6000000000000005,0.005733414608049768,0.01,True
7.61,0.0057242088461727895,0.01,True
7.62,0.005714781191309329,0.01,True
7.63,0.0057052491374796795,0.01,True
7.640000000000001,0.0056957936744344,0.01,True
7.65,0.005686588029300303,0.01,True
7.66,0.0056775408965693734,0.01,True
7.67,0.005668212285049746,0.01,True
7.68,0.005658975570453086,0.01,True
7.69,0.005649768226698281,0.01,True
7.7,0.005640588450882333,0.01,True
7.71,0.005631292559391701,0.01,True
7.72,0.0056219579220626115,0.01,True
7.73,0.005612853745272754,0.01,True
7.74,0.0056037754235728375,0.01,True
7.75,0.005594672996901321,0.01,True
7.76,0.005585896301226294,0.01,True
7.7700000000000005,0.005576550793037059,0.01,True
7.78,0.005567871631392703,0.01,True
7.79,0.005558805203837177,0.01,True
7.8,0.005549873678231263,0.01,True
7.8100000000000005,0.005540885626203848,0.01,True
7.82,0.005532167682060944,0.01,True
7.83,0.005523304709863977,0.01,True
7.84,0.005514443980914391,0.01,True
7.8500000000000005,0.005505452978298791,0.01,True
7.86,0.005496745378522186,0.01,True
7.87,0.005488109862215103,0.01,True
7.88,0.005479327677712447,0.01,True
7.890000000000001,0.005470385253304142,0.01,True
7.9,0.005461900219194692,0.01,True
7.91,0.005453038569922124,0.01,True
7.92,0.005444553768307465,0.01,True
7.930000000000001,0.005435750310052079,0.01,True
7.94,0.005427199038309358,0.01,True
7.95,0.00541855125127014,0.01,True
7.96,0.005409982341579814,0.01,True
7.97,0.0054014760795400955,0.01,True
7.98,0.005393017272472076,0.01,True
7.99,0.005384403863217518,0.01,True
8.0,0.005376174853217818,0.01,True
8.01,0.005367911732982886,0.01,True
8.02,0.0053592922982943795,0.01,True
8.03,0.005351105910838246,0.01,True
8.040000000000001,0.005342856048414264,0.01,True
8.05,0.005334140359017856,0.01,True
8.06,0.005326096587310881,0.01,True
8.07,0.005317631281426768,0.01,True
8.08,0.005309265221062154,0.01,True
8.09,0.005300970259386416,0.01,True
8.1,0.005292878530090709,0.01,True
8.11,0.005284624191597568,0.01,True
8.120000000000001,0.005276318606761689,0.01,True
8.13,0.005268144268304959,0.01,True
8.14,0.005259980202142678,0.01,True
8.15,0.005251928053798664,0.01,True
8.16,0.005243931277872811,0.01,True
8.17,0.005235667507989688,0.01,True
8.18,0.0052277538525197925,0.01,True
8.19,0.005219824801290155,0.01,True
8.2,0.005211403023242534,0.01,True
8.21,0.005203393668694128,0.01,True
8.22,0.005195328601462512,0.01,True
8.23,0.005187556284385386,0.01,True
8.24,0.005179756830115884,0.01,True
8.25,0.005171763448746376,0.01,True
8.26,0.005163823311931558,0.01,True
8.27,0.005155796492016719,0.01,True
8.28,0.005147929993792474,0.01,True
8.290000000000001,0.005140083865855333,0.01,True
8.3,0.005132393504864869,0.01,True
8.31,0.005124405179321235,0.01,True
8.32,0.005116657848330191,0.01,True
8.33,0.00510889438659231,0.01,True
8.34,0.00510124655219646,0.01,True
8.35,0.005093544556596831,0.01,True
8.36,0.005085728481573233,0.01,True
8.370000000000001,0.005078071451662441,0.01,True
8.38,0.005070416089397424,0.01,True
8.39,0.005062641368704767,0.01,True
8.4,0.005054905786299724,0.01,True
8.41,0.0050472670486901225,0.01,True
8.42,0.005039618547860209,0.01,True
8.43,0.005032323852252647,0.01,True
8.44,0.0050248054520821445,0.01,True
8.45,0.005017279931028473,0.01,True
8.46,0.005009739013639787,0.01,True
