t,xdot,beta
3.5,0.07461972236154542,1.0
3.51,0.07430106189510227,1.0
3.52,0.07398466303327642,1.0
3.53,0.07367050336812962,1.0
3.54,0.07335856077636863,1.0
3.5500000000000003,0.07304881341493857,1.0
3.56,0.07274123971669627,1.0
3.5700000000000003,0.07243581838616255,1.0
3.58,0.07213252839535163,1.0
3.59,0.07183134897967577,1.0
3.6,0.071532259633924,1.0
3.61,0.07123524010831316,1.0
3.62,0.07094027040460972,1.0
3.63,0.07064733077232109,1.0
3.64,0.07035640170495487,1.0
3.65,0.07006746393634464,1.0
3.66,0.06978049843704091,1.0
3.67,0.0694954864107662,1.0
3.68,0.06921240929093224,1.0
3.69,0.06893124873721901,1.0
3.7,0.06865198663221336,1.0
3.71,0.06837460507810687,1.0
3.72,0.06809908639345101,1.0
3.73,0.06782541310996917,1.0
3.74,0.06755356796942372,1.0
3.75,0.0672835339205376,1.0
3.76,0.06701529411596897,1.0
3.77,0.06674883190933796,1.0
3.78,0.06648413085230462,1.0
3.79,0.06622117469169683,1.0
3.8,0.06595994736668746,1.0
3.81,0.0657004330060194,1.0
3.82,0.06544261592527814,1.0
3.83,0.0651864806242102,1.0
3.84,0.06493201178408736,1.0
3.85,0.06467919426511484,1.0
3.86,0.0644280131038837,1.0
3.87,0.0641784535108654,1.0
3.88,0.06393050086794887,1.0
3.89,0.06368414072601816,1.0
3.9,0.06343935880257087,1.0
3.91,0.063196140979376,1.0
3.92,0.06295447330017045,1.0
3.93,0.06271434196839393,1.0
3.94,0.06247573334496082,1.0
3.95,0.06223863394606906,1.0
3.96,0.06200303044104468,1.0
3.97,0.061768909650221734,1.0
3.98,0.0615362585428569,1.0
3.99,0.061305064235077804,1.0
4.0,0.06107531398786498,1.0
4.01,0.06084699520506624,1.0
4.0200000000000005,0.060620095431443206,1.0
4.03,0.06039460235074952,1.0
4.04,0.06017050378383964,1.0
4.05,0.05994778768680818,1.0
4.0600000000000005,0.05972644214915903,1.0
4.07,0.059506455392003575,1.0
4.08,0.059287815766287666,1.0
4.09,0.059070511751046766,1.0
4.1,0.058854531951688716,1.0
4.11,0.05863986509830363,1.0
4.12,0.05842650004400055,1.0
4.13,0.05821442576327006,1.0
4.14,0.058003631350372724,1.0
4.15,0.05779410601775283,1.0
4.16,0.05758583909447669,1.0
4.17,0.05737882002469544,1.0
4.18,0.057173038366131655,1.0
4.19,0.056968483788589444,1.0
4.2,0.05676514607248763,1.0
4.21,0.056563015107415474,1.0
4.22,0.056362080890710715,1.0
4.23,0.05616233352605936,1.0
4.24,0.0559637632221171,1.0
4.25,0.05576636029115153,1.0
4.26,0.055570115147705344,1.0
4.2700000000000005,0.055375018307279644,1.0
4.28,0.05518106038503748,1.0
4.29,0.05498823209452672,1.0
4.3,0.05479652424642245,1.0
4.3100000000000005,0.054605927747288244,1.0
4.32,0.05441643359835612,1.0
4.33,0.05422803289432466,1.0
4.34,0.05404071682217524,1.0
4.3500000000000005,0.053854476660005896,1.0
4.36,0.05366930377588271,1.0
4.37,0.05348518962670789,1.0
4.38,0.05330212575710511,1.0
4.39,0.053120103798320994,1.0
4.4,0.052939115467142986,1.0
4.41,0.052759152564833156,1.0
4.42,0.05258020697607756,1.0
4.43,0.05240227066795116,1.0
4.44,0.05222533568889774,1.0
4.45,0.05204939416772492,1.0
4.46,0.05187443831261353,1.0
4.47,0.05170046041014161,1.0
4.48,0.05152745282432249,1.0
4.49,0.05135540799565673,1.0
4.5,0.05118431844019784,1.0
4.51,0.051014176748631415,1.0
4.5200000000000005,0.05084497558536745,1.0
4.53,0.05067670768764579,1.0
4.54,0.050509365864654286,1.0
4.55,0.0503429429966596,1.0
4.5600000000000005,0.05017743203415027,1.0
4.57,0.050012825996992236,1.0
4.58,0.049849117973595966,1.0
4.59,0.049686301120095665,1.0
4.6000000000000005,0.04952436865953999,1.0
4.61,0.049363313881094106,1.0
4.62,0.04920313013925302,1.0
4.63,0.04904381085306598,1.0
4.64,0.04888534950537162,1.0
4.65,0.048727739642043987,1.0
4.66,0.04857097487124887,1.0
4.67,0.04841504886271058,1.0
4.68,0.04825995534698888,1.0
4.69,0.04810568811476601,1.0
4.7,0.04795224101614344,1.0
4.71,0.047799607959948406,1.0
4.72,0.047647782913049955,1.0
4.73,0.047496759899684375,1.0
4.74,0.04734653300078998,1.0
4.75,0.04719709635335085,1.0
4.76,0.04704844414974953,1.0
4.7700000000000005,0.046900570637128665,1.0
4.78,0.046753470116761287,1.0
4.79,0.04660713694342951,1.0
4.8,0.04646156552481175,1.0
4.8100000000000005,0.04631675032087822,1.0
4.82,0.046172685843294564,1.0
4.83,0.04602936665483346,1.0
4.84,0.04588678736879413,1.0
4.8500000000000005,0.04574494264842975,1.0
4.86,0.045603827206382334,1.0
4.87,0.04546343580412529,1.0
4.88,0.045323763251413324,1.0
4.89,0.04518480440573966,1.0
4.9,0.04504655417180053,1.0
4.91,0.04490900750096666,1.0
4.92,0.04477215939076174,1.0
4.93,0.04463600488434786,1.0
4.94,0.04450053907001753,1.0
4.95,0.04436575708069269,1.0
4.96,0.04423165409342984,1.0
4.97,0.04409822532893206,1.0
4.98,0.04396546605106706,1.0
4.99,0.043833371566391846,1.0
5.0,0.043701937223683165,1.0
5.01,0.04357115841347438,1.0
5.0200000000000005,0.043441030567598155,1.0
5.03,0.04331154915873516,1.0
5.04,0.04318270969996842,1.0
5.05,0.0430545077443436,1.0
5.0600000000000005,0.04292693888443479,1.0
5.07,0.04279999875191597,1.0
5.08,0.04267368301713781,1.0
5.09,0.04254798738871004,1.0
5.1000000000000005,0.04242290761308896,1.0
5.11,0.042298439474170405,1.0
5.12,0.042174578792887635,1.0
5.13,0.04205132142681454,1.0
5.14,0.0419286632697737,1.0
5.15,0.0418066002514495,1.0
5.16,0.04168512833700603,1.0
5.17,0.041564243526709836,1.0
5.18,0.04144394185555741,1.0
5.19,0.04132421939290726,1.0
5.2,0.041205072242116746,1.0
5.21,0.041086496540183225,1.0
5.22,0.04096848845738989,1.0
5.23,0.04085104419695575,1.0
5.24,0.04073415999469029,1.0
5.25,0.04061783211865202,1.0
5.26,0.04050205686881154,1.0
5.2700000000000005,0.040386830576718616,1.0
5.28,0.04027214960517342,1.0
5.29,0.040158010347901694,1.0
5.3,0.040044409229234086,1.0
5.3100000000000005,0.03993134270378918,1.0
5.32,0.039818807256160646,1.0
5.33,0.03970679940060797,1.0
5.34,0.03959531568075107,1.0
5.3500000000000005,0.03948435266926865,1.0
5.36,0.039373906967600104,1.0
5.37,0.03926397520565114,1.0
5.38,0.039154554041502844,1.0
5.39,0.03904564016112434,1.0
5.4,0.03893723027808889,1.0
5.41,0.03882932113329336,1.0
5.42,0.03872190949468111,1.0
5.43,0.03861499215696813,1.0
5.44,0.038508565941372516,1.0
5.45,0.03840262769534716,1.0
5.46,0.038297174292315536,1.0
5.47,0.03819220263141074,1.0
5.48,0.03808770963721756,1.0
5.49,0.03798369225951763,1.0
5.5,0.037880147473037536,1.0
5.51,0.037777072277199945,1.0
5.5200000000000005,0.037674463695877694,1.0
5.53,0.03757231877715067,1.0
5.54,0.037470634593065634,1.0
5.55,0.03736940823939878,1.0
5.5600000000000005,0.037268636835421115,1.0
5.57,0.037168317523666644,1.0
5.58,0.037068447469703066,1.0
5.59,0.03696902386190528,1.0
5.6000000000000005,0.036870043911231554,1.0
5.61,0.03677150485100214,1.0
5.62,0.03667340393668055,1.0
5.63,0.03657573844565736,1.0
5.64,0.03647850567703641,1.0
5.65,0.03638170295142361,1.0
5.66,0.036285327610718045,1.0
5.67,0.03618937701790551,1.0
5.68,0.03609384855685445,1.0
5.69,0.03599873963211416,1.0
5.7,0.03590404766871539,1.0
5.71,0.035809770111973005,1.0
5.72,0.035715904427291195,1.0
5.73,0.03562244809997064,1.0
5.74,0.03552939863501795,1.0
5.75,0.0354367535569573,1.0
5.76,0.03534451040964409,1.0
5.7700000000000005,0.0352526667560808,1.0
5.78,0.03516122017823484,1.0
5.79,0.03507016827685851,1.0
5.8,0.03497950867131094,1.0
5.8100000000000005,0.03488923899938197,1.0
5.82,0.034799356917118184,1.0
5.83,0.03470986009865056,1.0
5.84,0.03462074623602441,1.0
5.8500000000000005,0.034532013039030904,1.0
5.86,0.03444365823504065,1.0
5.87,0.03435567956883902,1.0
5.88,0.03426807480246333,1.0
5.89,0.03418084171504184,1.0
5.9,0.03409397810263444,1.0
5.91,0.03400748177807522,1.0
5.92,0.03392135057081665,1.0
5.93,0.033835582326775485,1.0
5.94,0.033750174908180455,1.0
5.95,0.033665126193421505,1.0
5.96,0.03358043407690071,1.0
5.97,0.033496096468884816,1.0
5.98,0.03341211129535943,1.0
5.99,0.03332847649788473,1.0
6.0,0.03324519003345273,1.0
6.01,0.03316224987434615,1.0
6.0200000000000005,0.03307965400799874,1.0
6.03,0.032997400436857234,1.0
6.04,0.032915487178244565,1.0
6.05,0.032833912264224774,1.0
6.0600000000000005,0.032752673741469236,1.0
6.07,0.03267176967112442,1.0
6.08,0.03259119812868092,1.0
6.09,0.03251095720384398,1.0
6.1000000000000005,0.03243104500040545,1.0
6.11,0.03235145963611697,1.0
6.12,0.032272199242564546,1.0
6.13,0.032193261965044545,1.0
6.140000000000001,0.032114645962440895,1.0
6.15,0.03203634940710362,1.0
6.16,0.03195837048472866,1.0
6.17,0.03188070739423894,1.0
6.18,0.031803358347666726,1.0
6.19,0.031726321570037165,1.0
6.2,0.03164959529925311,1.0
6.21,0.03157317778598106,1.0
6.22,0.03149706729353839,1.0
6.23,0.031421262097781684,1.0
6.24,0.03134576048699626,1.0
6.25,0.03127056076178687,1.0
6.26,0.031195661234969464,1.0
6.2700000000000005,0.031121060231464125,1.0
6.28,0.031046756088189142,1.0
6.29,0.030972747153956086,1.0
6.3,0.03089903178936606,1.0
6.3100000000000005,0.030825608366706947,1.0
6.32,0.030752475269851802,1.0
6.33,0.030679630894158146,1.0
6.34,0.030607073646368443,1.0
6.3500000000000005,0.03053480194451151,1.0
6.36,0.030462814217804952,1.0
6.37,0.03039110890655859,1.0
6.38,0.030319684462078885,1.0
6.390000000000001,0.030248539346574295,1.0
6.4,0.030177672033061684,1.0
6.41,0.030107081005273557,1.0
6.42,0.03003676475756633,1.0
6.43,0.02996672179482947,1.0
6.44,0.029896950632395586,1.0
6.45,0.02982744979595144,1.0
6.46,0.02975821782144976,1.0
6.47,0.029689253255022058,1.0
6.48,0.02962055465289227,1.0
6.49,0.029552120581291235,1.0
6.5,0.029483949616372067,1.0
6.51,0.029416040344126343,1.0
6.5200000000000005,0.029348391360301176,1.0
6.53,0.02928100127031704,1.0
6.54,0.02921386868918648,1.0
6.55,0.029146992241433592,1.0
6.5600000000000005,0.029080370561014264,1.0
6.57,0.029014002291237337,1.0
6.58,0.028947886084686375,1.0
6.59,0.028882020603142326,1.0
6.6000000000000005,0.028816404517506902,1.0
6.61,0.028751036507726712,1.0
6.62,0.028685915262718152,1.0
6.63,0.028621039480292997,1.0
6.640000000000001,0.02855640786708479,1.0
6.65,0.028492019138475874,1.0
6.66,0.02842787201852517,1.0
6.67,0.02836396523989669,1.0
6.68,0.028300297543788662,1.0
6.69,0.028236867679863453,1.0
6.7,0.02817367440617807,1.0
6.71,0.028110716489115374,1.0
6.72,0.02804799270331601,1.0
6.73,0.027985501831610894,1.0
6.74,0.027923242664954433,1.0
6.75,0.027861214002358338,1.0
6.76,0.027799414650826124,1.0
6.7700000000000005,0.027737843425288174,1.0
6.78,0.027676499148537485,1.0
6.79,0.027615380651165984,1.0
6.8,0.027554486771501487,1.0
6.8100000000000005,0.027493816355545212,1.0
6.82,0.02743336825691,1.0
6.83,0.027373141336758923,1.0
6.84,0.02731313446374471,1.0
6.8500000000000005,0.027253346513949544,1.0
6.86,0.027193776370825592,1.0
6.87,0.027134422925135973,1.0
6.88,0.027075285074896344,1.0
6.890000000000001,0.02701636172531705,1.0
6.9,0.026957651788745755,1.0
6.91,0.02689915418461071,1.0
6.92,0.02684086783936443,1.0
6.93,0.02678279168642803,1.0
6.94,0.026724924666135953,1.0
6.95,0.026667265725681368,1.0
6.96,0.026609813819061887,1.0
6.97,0.026552567907025967,1.0
6.98,0.026495526957019695,1.0
6.99,0.02643868994313413,1.0
7.0,0.026382055846053114,1.0
7.01,0.02632562365300153,1.0
7.0200000000000005,0.026269392357694096,1.0
7.03,0.02621336096028463,1.0
7.04,0.02615752846731572,1.0
7.05,0.026101893891668934,1.0
7.0600000000000005,0.02604645625251541,1.0
7.07,0.02599121457526704,1.0
7.08,0.025936167891527872,1.0
7.09,0.0258813152390462,1.0
7.1000000000000005,0.02582665566166695,1.0
7.11,0.025772188209284518,1.0
7.12,0.02571791193779607,1.0
7.13,0.02566382590905527,1.0
7.140000000000001,0.02560992919082637,1.0
7.15,0.025556220856738813,1.0
7.16,0.02550269998624216,1.0
7.17,0.025449365664561477,1.0
7.18,0.025396216982653066,1.0
7.19,0.02534325303716071,1.0
7.2,0.0252904729303722,1.0
7.21,0.025237875770176298,1.0
7.22,0.02518546067002008,1.0
7.23,0.025133226748866692,1.0
7.24,0.025081173131153434,1.0
7.25,0.025029298946750263,1.0
7.26,0.02497760333091865,1.0
7.27,0.024926085424270786,1.0
7.28,0.024874744372729185,1.0
7.29,0.02482357932748666,1.0
7.3,0.02477258944496658,1.0
7.31,0.024721773886783555,1.0
7.32,0.024671131819704456,1.0
7.33,0.024620662415609743,1.0
7.34,0.024570364851455168,1.0
7.35,0.024520238309233822,1.0
7.36,0.02447028197593849,1.0
7.37,0.024420495043524375,1.0
7.38,0.024370876708872093,1.0
7.390000000000001,0.024321426173751055,1.0
7.4,0.02427214264478314,1.0
7.41,0.024223025333406676,1.0
7.42,0.02417407345584076,1.0
7.43,0.024125286233049895,1.0
7.44,0.02407666289070888,1.0
7.45,0.02402820265916812,1.0
7.46,0.023979904773419082,1.0
7.47,0.02393176847306019,1.0
7.48,0.02388379300226293,1.0
7.49,0.023835977609738327,1.0
7.5,0.023788321548703615,1.0
7.51,0.02374082407684927,1.0
7.52,0.0236934844563063,1.0
7.53,0.02364630195361382,1.0
7.54,0.023599275839686937,1.0
7.55,0.023552405389784824,1.0
7.56,0.023505689883479175,1.0
7.57,0.02345912860462287,1.0
7.58,0.023412720841318912,1.0
7.59,0.02336646588588964,1.0
7.6,0.02332036303484623,1.0
7.61,0.023274411588858394,1.0
7.62,0.02322861085272439,1.0
7.63,0.0231829601353413,1.0
7.640000000000001,0.023137458749675457,1.0
7.65,0.023092106012733295,1.0
7.66,0.02304690124553227,1.0
7.67,0.02300184377307215,1.0
7.68,0.02295693292430649,1.0
7.69,0.022912168032114377,1.0
7.7,0.02286754843327238,1.0
7.71,0.022823073468426772,1.0
7.72,0.02277874248206595,1.0
7.73,0.022734554822493137,1.0
7.74,0.022690509841799263,1.0
7.75,0.022646606895836086,1.0
7.76,0.022602845344189555,1.0
7.77,0.0225592245501534,1.0
7.78,0.022515743880702904,1.0
7.79,0.02247240270646894,1.0
7.8,0.022429200401712184,1.0
7.81,0.022386136344297553,1.0
7.82,0.022343209915668915,1.0
7.83,0.022300420500823894,1.0
7.84,0.022257767488288994,1.0
7.85,0.022215250270094845,1.0
7.86,0.022172868241751718,1.0
7.87,0.02213062080222522,1.0
7.88,0.022088507353912153,1.0
7.890000000000001,0.022046527302616623,1.0
7.9,0.02200468005752634,1.0
7.91,0.021962965031189066,1.0
7.92,0.021921381639489312,1.0
7.930000000000001,0.021879929301625186,1.0
7.94,0.02183860744008548,1.0
7.95,0.02179741548062687,1.0
7.96,0.021756352852251363,1.0
7.97,0.02171541898718391,1.0
7.98,0.0216746133208502,1.0
7.99,0.021633935291854634,1.0
8.0,0.021593384341958465,1.0
8.01,0.021552959916058153,1.0
8.02,0.021512661462163844,1.0
8.03,0.02147248843137806,1.0
8.040000000000001,0.02143244027787457,1.0
8.05,0.021392516458877395,1.0
8.06,0.021352716434639995,1.0
8.07,0.02131303966842463,1.0
8.08,0.021273485626481913,1.0
8.09,0.021234053778030452,1.0
8.1,0.02119474359523674,1.0
8.11,0.021155554553195174,1.0
8.120000000000001,0.021116486129908192,1.0
8.13,0.021077537806266648,1.0
8.14,0.021038709066030264,1.0
8.15,0.020999999395808308,1.0
8.16,0.020961408285040364,1.0
8.17,0.02092293522597731,1.0
8.18,0.020884579713662407,1.0
8.19,0.020846341245912562,1.0
8.2,0.020808219323299713,1.0
8.21,0.02077021344913239,1.0
8.22,0.020732323129437426,1.0
8.23,0.020694547872941765,1.0
8.24,0.020656887191054452,1.0
8.25,0.020619340597848788,1.0
8.26,0.020581907610044553,1.0
8.27,0.020544587746990445,1.0
8.28,0.02050738053064659,1.0
8.290000000000001,0.02047028548556725,1.0
8.3,0.020433302138883638,1.0
8.31,0.020396430020286845,1.0
8.32,0.020359668662010933,1.0
8.33,0.020323017598816155,1.0
8.34,0.020286476367972303,1.0
8.35,0.020250044509242175,1.0
8.36,0.02021372156486517,1.0
8.370000000000001,0.02017750707954104,1.0
8.38,0.020141400600413743,1.0
8.39,0.02010540167705541,1.0
8.4,0.020069509861450462,1.0
8.41,0.020033724707979823,1.0
8.42,0.019998045773405308,1.0
8.43,0.019962472616854056,1.0
8.44,0.019927004799803135,1.0
8.45,0.019891641886064255,1.0
8.46,0.019856383441768582,1.0
8.47,0.0198212290353517,1.0
8.48,0.019786178237538653,1.0
8.49,0.019751230621329132,1.0
8.5,0.01971638576198273,1.0
8.51,0.019681643237004387,1.0
8.52,0.01964700262612987,1.0
8.53,0.019612463511311382,1.0
8.540000000000001,0.019578025476703325,1.0
8.55,0.019543688108648136,1.0
8.56,0.019509450995662182,1.0
8.57,0.019475313728421876,1.0
8.58,0.019441275899749796,1.0
8.59,0.019407337104600957,1.0
8.6,0.01937349694004919,1.0
8.61,0.019339755005273587,1.0
8.620000000000001,0.019306110901545083,1.0
8.63,0.019272564232213157,1.0
8.64,0.019239114602692547,1.0
8.65,0.019205761620450165,1.0
8.66,0.019172504894992063,1.0
8.67,0.019139344037850472,1.0
8.68,0.01910627866257102,1.0
8.69,0.019073308384699922,1.0
8.700000000000001,0.01904043282177141,1.0
8.71,0.019007651593295132,1.0
8.72,0.01897496432074372,1.0
8.73,0.0189423706275404,1.0
8.74,0.01890987013904677,1.0
8.75,0.018877462482550556,1.0
8.76,0.01884514728725358,1.0
8.77,0.018812924184259724,1.0
8.78,0.018780792806563033,1.0
8.790000000000001,0.01874875278903587,1.0
8.8,0.018716803768417226,1.0
8.81,0.018684945383301028,1.0
8.82,0.018653177274124577,1.0
8.83,0.018621499083157106,1.0
8.84,0.01858991045448833,1.0
8.85,0.018558411034017192,1.0
8.86,0.01852700046944059,1.0
8.870000000000001,0.01849567841024226,1.0
8.88,0.018464444507681702,1.0
8.89,0.0184332984147832,1.0
8.9,0.018402239786324916,1.0
8.91,0.01837126827882805,1.0
8.92,0.018340383550546135,1.0
8.93,0.01830958526145434,1.0
8.94,0.018278873073238885,1.0
8.950000000000001,0.018248246649286533,1.0
8.96,0.018217705654674173,1.0
8.97,0.01818724975615842,1.0
8.98,0.01815687862216536,1.0
8.99,0.018126591922780325,1.0
9.0,0.018096389329737776,1.0
9.01,0.018066270516411208,1.0
9.02,0.01803623515780319,1.0
9.03,0.018006282930535418,1.0
9.04,0.01797641351283889,1.0
9.05,0.017946626584544108,1.0
9.06,0.01791692182707139,1.0
9.07,0.017887298923421224,1.0
9.08,0.017857757558164686,1.0
9.09,0.017828297417433966,1.0
9.1,0.017798918188912907,1.0
9.11,0.01776961956182766,1.0
9.12,0.01774040122693738,1.0
9.13,0.017711262876524997,1.0
9.14,0.01768220420438803,1.0
9.15,0.017653224905829518,1.0
9.16,0.017624324677648958,1.0
9.17,0.017595503218133326,1.0
9.18,0.0175667602270482,1.0
9.19,0.017538095405628885,1.0
9.2,0.01750950845657163,1.0
9.21,0.01748099908402493,1.0
9.22,0.017452566993580835,1.0
9.23,0.017424211892266374,1.0
9.24,0.017395933488535006,1.0
9.25,0.017367731492258124,1.0
9.26,0.01733960561471667,1.0
9.27,0.01731155556859276,1.0
9.28,0.017283581067961355,1.0
9.29,0.01725568182828207,1.0
9.3,0.017227857566390926,1.0
9.31,0.01720010800049229,1.0
9.32,0.017172432850150736,1.0
9.33,0.01714483183628307,1.0
9.34,0.017117304681150348,1.0
9.35,0.01708985110834999,1.0
9.36,0.01706247084280791,1.0
9.37,0.017035163610770745,1.0
9.38,0.017007929139798074,1.0
9.39,0.01698076715875478,1.0
9.4,0.016953677397803367,1.0
9.41,0.016926659588396405,1.0
9.42,0.016899713463269,1.0
9.43,0.016872838756431294,1.0
9.44,0.016846035203161063,1.0
9.45,0.016819302539996334,1.0
9.46,0.016792640504728052,1.0
9.47,0.01676604883639281,1.0
9.48,0.01673952727526563,1.0
9.49,0.016713075562852772,1.0
9.5,0.01668669344188463,1.0
9.51,0.016660380656308628,1.0
9.52,0.01663413695128222,1.0
9.53,0.016607962073165877,1.0
9.54,0.01658185576951618,1.0
9.55,0.016555817789078917,1.0
9.56,0.016529847881782255,1.0
9.57,0.01650394579872994,1.0
9.58,0.016478111292194533,1.0
9.59,0.016452344115610747,1.0
9.6,0.016426644023568752,1.0
9.61,0.016401010771807594,1.0
9.62,0.0163754441172086,1.0
9.63,0.016349943817788884,1.0
9.64,0.01632450963269485,1.0
9.65,0.01629914132219576,1.0
9.66,0.016273838647677348,1.0
9.67,0.01624860137163546,1.0
9.68,0.016223429257669775,1.0
9.69,0.016198322070477503,1.0
9.7,0.016173279575847195,1.0
9.71,0.01614830154065254,1.0
9.72,0.01612338773284626,1.0
9.73,0.016098537921453965,1.0
9.74,0.016073751876568138,1.0
9.75,0.016049029369342088,1.0
9.76,0.016024370171984,1.0
9.77,0.015999774057750975,1.0
9.78,0.015975240800943154,1.0
9.79,0.015950770176897833,1.0
9.8,0.01592636196198366,1.0
9.81,0.015902015933594877,1.0
9.82,0.015877731870145528,1.0
9.83,0.01585350955106379,1.0
9.84,0.015829348756786297,1.0
9.85,0.015805249268752507,1.0
9.86,0.01578121086939911,1.0
9.87,0.01575723334215448,1.0
9.88,0.015733316471433147,1.0
9.89,0.01570946004263032,1.0
9.9,0.015685663842116445,1.0
9.91,0.01566192765723176,1.0
9.92,0.01563825127628098,1.0
9.93,0.015614634488527897,1.0
9.94,0.015591077084190113,1.0
9.95,0.015567578854433757,1.0
9.96,0.015544139591368232,1.0
9.97,0.015520759088041052,1.0
9.98,0.015497437138432638,1.0
9.99,0.015474173537451187,1.0
10.0,0.015450968080927583,1.0
10.01,0.015427820565610336,1.0
10.02,0.015404730789160511,1.0
10.03,0.015381698550146776,1.0
10.04,0.01535872364804038,1.0
10.05,0.015335805883210245,1.0
10.06,0.015312945056918067,1.0
10.07,0.01529014097131341,1.0
10.08,0.015267393429428884,1.0
10.09,0.015244702235175335,1.0
10.1,0.015222067193337041,1.0
10.11,0.015199488109566997,1.0
10.12,0.015176964790382165,1.0
10.13,0.015154497043158795,1.0
10.14,0.015132084676127772,1.0
10.15,0.015109727498369977,1.0
10.16,0.015087425319811682,1.0
10.17,0.015065177951219985,1.0
10.18,0.015042985204198287,1.0
10.19,0.015020846891181747,1.0
10.2,0.014998762825432815,1.0
10.21,0.014976732821036771,1.0
10.22,0.014954756692897317,1.0
10.23,0.014932834256732148,1.0
10.24,0.014910965329068602,1.0
10.25,0.014889149727239303,1.0
10.26,0.01486738726937786,1.0
10.27,0.01484567777441457,1.0
10.28,0.01482402106207215,1.0
10.29,0.014802416952861523,1.0
10.3,0.014780865268077582,1.0
10.31,0.014759365829795035,1.0
10.32,0.014737918460864235,1.0
10.33,0.014716522984907058,1.0
10.34,0.014695179226312796,1.0
10.35,0.014673887010234072,1.0
10.36,0.014652646162582815,1.0
10.37,0.014631456510026201,1.0
10.38,0.014610317879982678,1.0
10.39,0.01458923010061798,1.0
10.4,0.01456819300084116,1.0
10.41,0.014547206410300705,1.0
10.42,0.014526270159380591,1.0
10.43,0.014505384079196425,1.0
10.44,0.014484548001591595,1.0
10.45,0.014463761759133423,1.0
10.46,0.014443025185109388,1.0
10.47,0.014422338113523316,1.0
10.48,0.01440170037909164,1.0
10.49,0.014381111817239653,1.0
10.5,0.014360572264097794,1.0
10.51,0.014340081556497984,1.0
10.52,0.014319639531969915,1.0
10.53,0.014299246028737445,1.0
10.54,0.014278900885714972,1.0
10.55,0.014258603942503806,1.0
10.56,0.014238355039388629,1.0
10.57,0.014218154017333921,1.0
10.58,0.014198000717980417,1.0
10.59,0.014177894983641621,1.0
10.6,0.014157836657300294,1.0
10.61,0.014137825582605,1.0
10.62,0.014117861603866652,1.0
10.63,0.01409794456605508,1.0
10.64,0.01407807431479565,1.0
10.65,0.014058250696365845,1.0
10.66,0.01403847355769192,1.0
10.67,0.01401874274634556,1.0
10.68,0.013999058110540561,1.0
10.69,0.01397941949912951,1.0
10.7,0.013959826761600512,1.0
10.71,0.013940279748073929,1.0
10.72,0.013920778309299144,1.0
10.73,0.013901322296651317,1.0
10.74,0.013881911562128195,1.0
10.75,0.013862545958346928,1.0
10.76,0.013843225338540903,1.0
10.77,0.013823949556556584,1.0
10.78,0.013804718466850411,1.0
10.79,0.013785531924485672,1.0
10.8,0.013766389785129405,1.0
10.81,0.013747291905049365,1.0
10.82,0.013728238141110925,1.0
10.83,0.013709228350774075,1.0
10.84,0.013690262392090383,1.0
10.85,0.01367134012370002,1.0
10.86,0.013652461404828755,1.0
10.87,0.013633626095285012,1.0
10.88,0.013614834055456918,1.0
10.89,0.01359608514630937,1.0
10.9,0.013577379229381143,1.0
10.91,0.01355871616678198,1.0
10.92,0.013540095821189715,1.0
10.93,0.013521518055847434,1.0
10.94,0.013502982734560617,1.0
10.95,0.013484489721694326,1.0
10.96,0.013466038882170376,1.0
10.97,0.01344763008146458,1.0
10.98,0.013429263185603946,1.0
10.99,0.013410938061163915,1.0
11.0,0.013392654575265648,1.0
11.01,0.01337441259557328,1.0
11.02,0.013356211990291205,1.0
11.03,0.01333805262816141,1.0
11.04,0.01331993437846076,1.0
11.05,0.013301857110998372,1.0
11.06,0.013283820696112949,1.0
11.07,0.013265825004670145,1.0
11.08,0.013247869908059972,1.0
11.09,0.013229955278194172,1.0
11.1,0.01321208098750366,1.0
11.11,0.013194246908935928,1.0
11.12,0.013176452915952515,1.0
11.13,0.01315869888252645,1.0
11.14,0.013140984683139735,1.0
11.15,0.013123310192780836,1.0
11.16,0.013105675286942177,1.0
11.17,0.013088079841617674,1.0
11.18,0.013070523733300256,1.0
11.19,0.013053006838979427,1.0
11.2,0.01303552903613881,1.0
11.21,0.01301809020275373,1.0
11.22,0.013000690217288821,1.0
11.23,0.012983328958695606,1.0
11.24,0.012966006306410125,1.0
11.25,0.012948722140350567,1.0
11.26,0.012931476340914917,1.0
11.27,0.01291426878897861,1.0
11.28,0.012897099365892208,1.0
11.29,0.01287996795347909,1.0
11.3,0.01286287443403313,1.0
11.31,0.01284581869031645,1.0
11.32,0.012828800605557097,1.0
11.33,0.012811820063446815,1.0
11.34,0.01279487694813879,1.0
11.35,0.012777971144245406,1.0
11.36,0.012761102536836032,1.0
11.37,0.012744271011434802,1.0
11.38,0.012727476454018425,1.0
11.39,0.012710718751014002,1.0
11.4,0.012693997789296849,1.0
11.41,0.012677313456188333,1.0
11.42,0.012660665639453733,1.0
11.43,0.012644054227300095,1.0
11.44,0.012627479108374121,1.0
11.45,0.012610940171760045,1.0
11.46,0.012594437306977539,1.0
11.47,0.012577970403979635,1.0
11.48,0.012561539353150632,1.0
11.49,0.012545144045304034,1.0
11.5,0.01252878437168051,1.0
11.51,0.01251246022394585,1.0
11.52,0.01249617149418893,1.0
11.53,0.012479918074919692,1.0
11.54,0.012463699859067156,1.0
11.55,0.012447516739977385,1.0
11.56,0.012431368611411558,1.0
