x,z,history
0.30198847179983135,-0.5311761805837057,False
0.29833889462814933,-0.5272343152103444,False
0.29520102692021594,-0.5229610240020662,False
0.29260629731702176,-0.5184025125061882,False
0.29058094371891174,-0.5136075337923496,False
0.28914580496762293,-0.5086269361132111,False
0.28831616668485904,-0.5035131921248247,False
0.28810166122699726,-0.4983199140370639,False
0.28850622118124314,-0.49310135918268216,False
0.2895280853667524,-0.48791193056978965,False
0.2911598559101547,-0.4828056770162516,False
0.2933886046310602,-0.4778357974556004,False
0.2961960266904293,-0.47305415395281736,False
0.29955863921360454,-0.4685107978755183,False
0.3034480223911468,-0.46425351353280564,False
0.30783110037636535,-0.46032738342187496,False
0.31267045913201297,-0.4567743790132696,False
0.31792469822536346,-0.4536329807617113,False
0.32354881342785063,-0.4509378307531918,False
0.32949460684148685,-0.448719421093288,False
0.33571112114963064,-0.44700382080940737,False
0.3421450944757894,-0.4458124436840537,False
0.3487414322332039,-0.4451618590604703,False
0.3554436922626015,-0.4450636472695597,False
0.36219457948839034,-0.4455243009212143,False
0.3689364462771457,-0.4465451728875939,False
0.3756117946584405,-0.4481224713839681,False
0.3821637765681371,-0.4502473021279876,False
0.38853668829860816,-0.4529057571341822,False
0.3946764553885301,-0.4560790492805857,False
0.40053110425557636,-0.45974369137213966,False
0.40605121696645285,-0.4638717180243582,False
0.41119036564755146,-0.4684309483040626,False
0.41590552316299656,-0.4733852866951285,False
0.42015744682182277,-0.4786950596094135,False
0.4239110320195471,-0.4843173843394653,False
0.42713563286913536,-0.49020656705328686,False
0.42980534703099704,-0.49631452616516303,False
0.4318992621111612,-0.5025912371829834,False
0.43340166116285905,-0.5089851949339789,False
0.43430218500284196,-0.5154438889094469,False
0.4345959492453124,-0.5219142873466203,False
0.4342836141705322,-0.5283433255837732,False
0.43337140579063627,-0.5346783941839928,False
0.4318710867614925,-0.5408678223244053,False
0.42979987612625487,-0.5468613519912555,False
0.42718031727239103,-0.5526105986068743,False
0.4240400939462403,-0.558069493841574,False
0.42041179470130097,-0.5631947065307914,False
0.4163326267579277,-0.5679460378238277,False
0.41184408091734337,-0.5722867869333622,False
0.4069915498905328,-0.5761840841322098,False
0.4018239031556255,-0.579609187952818,False
0.39639302222334777,-0.5825377438827144,False
0.3907533009421692,-0.5849500022121419,False
0.3849611161831185,-0.5868309930748434,False
0.37907427487813766,-0.5881706571255365,False
0.37315144391570854,-0.5889639307140523,False
0.3672515697972176,-0.5892107848422917,False
0.3614332952065452,-0.5889162176219075,False
