t,inertial_forces,gravity,Stokes_drag,history_force,velocity
20.4578987989222,-0.0087484067673456,0.0,0.0079294998175675,0.0015366638946248,0.006082206332026287
20.4629676539269,-0.0082823616337283,0.0,0.0077290532455493,0.0013173997974698,0.006327108036590286
20.4680365089316,-0.007803935170718099,0.0,0.0075162793421416,0.0010967390913528,0.00656116242529999
20.4731053639363,-0.0073139343883405995,0.0,0.0072915465819752,0.0008750279340894,0.006784014212707745
20.478174218941,-0.0068131833993743994,0.0,0.0070552609510694,0.0006526258480228,0.006995327163030317
20.4832430739457,-0.006302521715793199,0.0,0.0068078254882163,0.0004299147220219,0.00719478459496853
20.4883119289504,-0.0057828030282768995,0.0,0.00654967150764,0.0002072513580466,0.007382089847990045
20.493380783955,-0.005254893825779899,0.0,0.0062812425991158,-1.50011702544361e-05,0.0075569667196689234
20.4984496389597,-0.0047196717839347,0.0,0.0060029984394209,-0.0002364767895484,0.007719159867114097
20.5035184939644,-0.004178024492935,0.0,0.005715412462236,-0.0004568354731142,0.007868435171933441
20.5085873489691,-0.0036308479780349,0.0,0.0054189837899826,-0.0006757122585241,0.008004580072951639
20.5136562039738,-0.0030790449867538,0.0,0.0051142035471184,-0.000892744732022,0.008127403861281563
20.5187250589785,-0.0025235238193966995,0.0,0.0048015952314619,-0.0011075956424528,0.008236737937362074
20.5237939139832,-0.0019651966314070003,0.0,0.0044816802148439,-0.0013199142782357,0.008332436036116496
20.5288627689879,-0.0014049780319625,0.0,0.0041549982429715,-0.0015293710929608,0.008414374410536754
20.5339316239926,-0.0008437835980577,0.0,0.0038220993778287,-0.0017356361992245,0.008482451981232887
20.5390004789972,-0.0002825283171816,0.0,0.0034835400131488,-0.0019383563488161,0.00853659044775366
20.5440693340019,0.00027787502321669996,0.0,0.0031398737866936,-0.0021372270010449,0.008576734362112072
20.5491381890066,0.0008365167882613,0.0,0.0027916867230264,-0.0023319412186744,0.00860285116422164
20.5542070440113,0.0013924927248115,0.0,0.0024395431300779,-0.002522184868947,0.008614931185866575
20.559275899016,0.0019449047315816,0.0,0.0020840377541773,-0.0027076570893938,0.008612987606220536
20.5643447540207,0.0024928628639594,0.0,0.0017257432863777,-0.0028880613374375,0.008597056383253986
20.5694136090254,0.0030354863083032002,0.0,0.0013652585720006,-0.0030631199292374,0.00856719613657374
20.5744824640301,0.0035719051056711,0.0,0.0010031654137762,-0.0032325719229133,0.008523488003304198
20.5795513190347,0.0041012612793624,0.0,0.0006400708967647,-0.0033961490428132,0.008466035450433394
20.5846201740394,0.0046227105793225,0.0,0.0002765530750387,-0.0035535929959058,0.00839496405685089
20.5896890290441,0.0051354233301069,0.0,-8.67827722129492e-05,-0.0037046688640738,0.008310421253912164
20.5947578840488,0.0056385862291331995,0.0,-0.0004493570719759,-0.0038491435344549,0.008212576038859718
20.5998267390535,0.0061314032381956,0.0,-0.0008105717958326,-0.003986793209966,0.008101618645149732
20.6048955940582,0.0066130971958307996,0.0,-0.0011698545387328,-0.004117420840742,0.007977760186996448
20.6099644490629,0.0070829105646745,0.0,-0.001526609137026,-0.0042408189364508,0.007841232263779353
20.6150333040676,0.0075401073149403,0.0,-0.0018802822071049,-0.004356809372054,0.007692286539730585
20.6201021590723,0.0079839731644129,0.0,-0.0022302822440354,-0.004465223356782,0.007531194281493473
20.6251710140769,0.008413817690714299,0.0,-0.0025760716318738,-0.0045658975734308,0.007358245879046822
20.6302398690816,0.0088289743998946,0.0,-0.0029170757137325,-0.0046586912098439,0.007173750319788121
20.6353087240863,0.0092288027156347,0.0,-0.0032527711771576,-0.004743464642187,0.0069780346514365585
20.640377579091,0.0096126880533056,0.0,-0.0035826076513413,-0.0048201130747227,0.0067714433992281204
20.6454464340957,0.009980043562093,0.0,-0.0039060722658532,-0.0048885112441789,0.0065543379728134465
20.6505152891004,0.0103303104229806,0.0,-0.0042226526322869,-0.0049485695706268,0.006327096031787982
20.6555841441051,0.0106629590326223,0.0,-0.0045318512936831,-0.0050002320047876,0.00609011083875868
20.6606529991098,0.0109774895331017,0.0,-0.0048331732876057,-0.0050434209559352,0.0058437905800321115
20.6657218541145,0.011273432922247001,0.0,-0.0051261586754411,-0.0050780764811048,0.005588557669367297
20.6707907091191,0.0115503513137243,0.0,-0.005410342172522,-0.0051041708896846,0.005324848024499543
