t,x,z,xdot,zdot,x_crossings,z_crossings
0.23,0.049170349849548066,-0.1635542891000728,-0.7626661865908884,-0.4550472171603549,,
0.23500000000000001,0.0453050405454676,-0.16570560340895674,-0.7829015782745546,-0.4054288918185762,,
0.24,0.041346090649949804,-0.16760608113917114,-0.8001162894854296,-0.3547129095520869,,
0.245,0.03730876550881378,-0.16925056894600554,-0.8142539468978218,-0.30309570585208956,,
0.25,0.03320856215954053,-0.17063512692136285,-0.8252662433838585,-0.25074754113991715,,
0.255,0.02906121137000272,-0.17175647137983996,-0.8331184038335867,-0.1978673402531122,,
0.26,0.024882572566452772,-0.17261249917019136,-0.8377847188975799,-0.1446320177660092,,
0.265,0.020688620362191837,-0.17320183111613635,-0.8392525654058781,-0.09124090301889287,,
0.27,0.016495351395049398,-0.17352423327715466,-0.8375190651889795,-0.03787440580825157,,
0.275,0.012318759291990906,-0.17358024034970365,-0.8325939658744971,0.015269969261751198,,
0.28,0.00817475137569126,-0.17337149232017957,-0.8244971484200293,0.06801139609424149,,
0.28500000000000003,0.004079115423352252,-0.17290042124812194,-0.8132606160950211,0.12015650843757882,,
0.29,4.74447463366251e-05,-0.1721705182469281,-0.7989266298970313,0.17152704297472632,,
0.295,-0.003904900408751512,-0.1711860703994745,-0.7815490048058996,0.2219361140729148,,
0.3,-0.007762860455692468,-0.16995237020019563,-0.7611916989824002,0.27121087737564276,,
0.305,-0.011511718017853289,-0.16847549204630113,-0.737929575956371,0.3191732471252223,,
0.31,-0.0151371588875648,-0.1667624540395368,-0.711847312379342,0.36565850617480905,,
0.315,-0.018625314497704354,-0.1648210256749971,-0.6830397516728123,0.41049961720706585,,
0.32,-0.021962816651948963,-0.16265985011975057,-0.6516110270966727,0.45354252470777623,,
0.325,-0.02513683921793029,-0.1602882764848173,-0.617674605545172,0.4946333739850478,,
0.33,-0.02813514682307873,-0.15771644927966438,-0.5813525487412619,0.5336311059820129,,
0.335,-0.030946134351332744,-0.15495516008076254,-0.5427753243832496,0.5703970288231428,,
0.34,-0.03355886964661625,-0.152015909731952,-0.5020811492595765,0.6048051903542493,,
0.34500000000000003,-0.035963129641009825,-0.1489107753790822,-0.4594156279512439,0.6367338523036562,,
0.35000000000000003,-0.038149437006277175,-0.14565245008681896,-0.41493113837948736,0.6660740324552684,,
0.355,-0.040109091957029754,-0.14225412214457567,-0.3687863449780208,0.6927225164736054,,
0.36,-0.041834202732104295,-0.13872949605243945,-0.32114560034702844,0.7165888870818606,,
0.365,-0.04331771230720045,-0.13509268176011385,-0.27217836953817065,0.7375897772210678,,
0.37,-0.044553422564998606,-0.1313582003996377,-0.22205863171153506,0.7556546438574073,,
0.375,-0.045536015322702655,-0.1275408817293908,-0.17096424433054397,0.7707210216787994,,
0.38,-0.04626107005599799,-0.12365585752814112,-0.11907633653677863,0.7827392512549665,,
0.385,-0.04672507880167086,-0.1197184660067701,-0.06657863612421114,0.7916685375187095,,
0.39,-0.046925457329971325,-0.11574423540208474,-0.01365685221241688,0.7974808035913953,,
0.395,-0.046860553623963866,-0.11174879451101075,0.03950201656616342,0.8001573949265421,,
0.4,-0.046529652442380796,-0.10774784871374338,0.09271030822198184,0.7996921993023811,,
0.405,-0.04593297720780376,-0.10375709609579044,0.14578039287099426,0.7960888673769286,,
0.41000000000000003,-0.04507168796309044,-0.09979219787268045,0.1985253028133463,0.7893633146234522,,
0.41500000000000004,-0.04394787662147337,-0.09586869980817193,0.25075941895452647,0.7795413534767155,,
0.42,-0.042564558390100225,-0.09200199879447449,0.30229909786739556,0.7666606731323963,,
0.425,-0.04092566044770672,-0.08820726946133493,0.35296333830734694,0.7507687985028751,,
0.43,-0.03903600698522202,-0.08449942847682186,0.40257439707336706,0.7319246278443894,,
0.435,-0.03690130148142749,-0.08089306638097314,0.4509584261439734,0.7101966502224394,,
0.44,-0.03452810558989655,-0.0774024110050897,0.4979460685262254,0.6856641080899053,,
0.445,-0.031923815280243864,-0.07404126466270189,0.5433730576375471,0.6584154185516898,,
0.45,-0.02909663388025893,-0.07082296793421748,0.5870807841853334,0.6285490176674574,,
0.455,-0.026055542439970162,-0.06776034241339497,0.6289168503335739,0.5961719420322246,,
0.46,-0.022810267315430746,-0.06486565596471985,0.6687355988796401,0.5614004032162273,,
0.465,-0.01937124519467191,-0.06215057126063864,0.7063986155542947,0.5243584954669258,,
0.47000000000000003,-0.01574958568327924,-0.059626113487954976,0.7417752122686935,0.4851785419233563,,
0.47500000000000003,-0.011957031505066974,-0.05730262492426851,0.7747428716592659,0.44399990193450656,,
0.48,-0.008005916617718854,-0.055189735944662435,0.8051876768968376,0.4009691251740371,,
0.485,-0.003909122166292822,-0.05329632587896763,0.833004693343499,0.3562388384340278,,
0.49,0.00031996928156026363,-0.05163049804943823,0.8580983382917012,0.30996773925974164,,
0.495,0.004667521394767485,-0.05019954712697998,0.8803826953734039,0.26231954733788315,,
0.5,0.009119293081283553,-0.04900993881331932,0.899781818585766,0.21346286556355748,,
0.505,0.01366068907834883,-0.04806728387712998,0.9162299758979529,0.16357018547848284,,
0.51,0.018276811505493696,-0.04737632297976432,0.9296718829864975,0.11281764060873681,,
0.515,0.02295251266684829,-0.04694090752386306,0.9400628733278681,0.06138405896787569,,
0.52,0.027672448432784446,-0.046763990009732324,0.9473690581826951,0.009450630931701592,,
0.525,0.032421132507738024,-0.04684761177182115,0.9515674213423584,-0.04279999527482843,,
0.53,0.03718299089381738,-0.04719289914323319,0.9526459030445407,-0.09518411107675366,,
0.535,0.041942416860259124,-0.04780005809144552,0.9506034184549231,-0.14751781081285759,,
0.54,0.04668382572795178,-0.048668376361379606,0.945449864348364,-0.19961743638741186,,
0.545,0.05139170976960024,-0.049796224952749824,0.9372060613448391,-0.25130039914816527,,
0.55,0.05605069255028028,-0.05118106630786378,0.9259036833355789,-0.302385655098278,,
0.555,0.060645582990673075,-0.052819462500708285,0.911585124445415,-0.35269448379040247,,
0.56,0.06516142850550619,-0.05470708943460313,0.894303352308207,-0.40205097895430775,,
0.5650000000000001,0.06958356747577286,-0.056838751539100646,0.8741217016846192,-0.45028278170327596,,
0.5700000000000001,0.0738976804441237,-0.059208401845291664,0.8511136537842071,-0.49722157274706236,,
0.5750000000000001,0.07808984026563366,-0.061809162912250644,0.8253625594157493,-0.542703756413337,,
0.58,0.0821465606466495,-0.06463335255477987,0.796961347603365,-0.5865709418368339,,
0.585,0.08605484327712719,-0.06767251064785032,0.7660121820730285,-0.6286705737818169,,
0.59,0.08980222303675409,-0.07091743019354163,0.7326261034064604,-0.6688563913596347,,
0.595,0.09337681145475282,-0.07435818958101942,0.6969226235584473,-0.7069890013683918,,
0.6,0.09676733795379702,-0.0779841885971144,0.6590293067247839,-0.7429363042206093,,
0.605,0.09996318903495001,-0.0817841856521052,0.6190813074272198,-0.7765740054689536,,
0.61,0.10295444498537573,-0.08574633826256275,0.5772208961297317,-0.8077859997445773,,
0.615,0.10573191424611417,-0.08985824469078153,0.5335969472075619,-0.8364648162906908,,
0.62,0.10828716507312847,-0.09410698835999712,0.4883644161198391,-0.8625119528371069,,
0.625,0.11061255461316345,-0.09847918329888265,0.4416837842830485,-0.8858382512962738,,
0.63,0.11270125507842615,-0.10296102188883018,0.3937204952873419,-0.9063641746412016,,
0.635,0.11454727712995919,-0.10753832345557718,0.34464436431058176,-0.9240201094115026,,
0.64,0.11614549020327633,-0.11219658469669663,0.29462898144138844,-0.938746579826331,,
0.645,0.11749163987853439,-0.1169210307211248,0.2438510937860619,-0.9504944743798999,,
0.65,0.11858236207668861,-0.1216966674630306,0.19248998442500864,-0.9592251926096148,,
0.655,0.11941519418019075,-0.12650833443764492,0.14072683577138373,-0.9649107938113082,,
0.66,0.11998858290555409,-0.13134075841589732,0.0887440930317229,-0.9675340730909681,,
0.665,0.12030188902618431,-0.13617860714221375,0.036724817663602,-0.9670886310773452,,
0.67,0.1203553888164394,-0.1410065435232054,-0.015147955569775717,-0.9635788771074117,,
0.675,0.12015027231828779,-0.14580927954057532,-0.06669186603166709,-0.9570200197351417,,
0.68,0.11968863834274865,-0.1505716301970655,-0.11772586738394943,-0.9474379961253292,,
0.685,0.11897348631309322,-0.15527856685567273,-0.1680708668626791,-0.9348693841298161,,
0.6900000000000001,0.1180087049006529,-0.15991527018719615,-0.2175503535397559,-0.9193612581782744,,
0.6950000000000001,0.11679905756793155,-0.16446718217580028,-0.2659910204915667,-0.9009710246940261,,
0.7000000000000001,0.11535016500585515,-0.16892005732486665,-0.31322337218670016,-0.8797662059605326,,
0.705,0.11366848458913523,-0.17326001258856633,-0.35908232082392044,-0.8558242016546818,,
0.71,0.11176128686979322,-0.1774735761161327,-0.4034077641860233,-0.8292320033188638,,
0.715,0.10963662924311435,-0.18154773439932506,-0.446045147778191,-0.800085885779972,,
0.72,0.10730332683643033,-0.18546997786937128,-0.48684600491728813,-0.7684910559527244,,
0.725,0.10477092076577338,-0.1892283445906327,-0.5256684767798904,-0.7345612788659786,,
0.73,0.10204964383821012,-0.19281146206878844,-0.562377807045054,-0.6984184655515384,,
0.735,0.09915038385564993,-0.196208586871119,-0.59684681255607,-0.6601922392961255,,
0.74,0.09608464462232985,-0.19940964205833406,-0.6289563254949572,-0.6200194683146305,,
0.745,0.09286450482203311,-0.2024052521709408,-0.6585956080645007,-0.5780437786720692,,
0.75,0.08950257488855622,-0.20518677575965086,-0.6856627359346192,-0.5344150382889662,,
0.755,0.08601195204483163,-0.20774633524442848,-0.7100649511508368,-0.4892888237153661,,
0.76,0.08240617365239919,-0.21007684408867444,-0.7317189814449053,-0.44282586275865143,,
0.765,0.07869916905469397,-0.21217203111177776,-0.7505513264606167,-0.3951914629288692,,
0.77,0.07490521007084819,-0.21402646192919544,-0.7664985084507405,-0.3465549206055255,,
0.775,0.07103886032992249,-0.21563555737955312,-0.7795072878675615,-0.29708891949958915,,
0.78,0.06711492361407034,-0.21699560893515582,-0.789534841961679,-0.24696891477793637,,
0.785,0.06314839140511562,-0.21810379098970864,-0.7965489067983466,-0.19637251029369648,,
0.79,0.05915438981165191,-0.21895817003046114,-0.8005278813160035,-0.14547882645863372,,
0.795,0.05514812607360902,-0.21955771062118576,-0.8014608938854518,-0.09446786527347796,,
0.8,0.05114483482681691,-0.21990227821677757,-0.7993478304617743,-0.04351987097669813,,
0.805,0.04715972432471958,-0.21999263876693656,-0.7941993248854711,0.007185307944992725,,
0.81,0.04320792280205095,-0.21983045514527214,-0.7860367108548533,0.057468856202090815,,
0.8150000000000001,0.03930442517546638,-0.21941828039083683,-0.7748919362607052,0.10715362351518982,,
0.8200000000000001,0.03546404026515558,-0.21875954781527812,-0.7608074398010061,0.1560647510616634,,
0.8250000000000001,0.03170133872785303,-0.21785855799061743,-0.7438359907271584,0.20403028803303075,,
0.8300000000000001,0.028030601881514666,-0.21672046268838865,-0.7240404920031028,0.2508817981614315,,
0.835,0.02446577160508056,-0.21535124581151668,-0.7014937479054358,0.29645495219189194,,
0.84,0.021020401486992572,-0.21375770140735179,-0.6762781966789452,0.34059010587256744,,
0.845,0.017707609396515788,-0.21194740882784932,-0.6484856094595491,0.38313285988942847,,
0.85,0.014540031642251752,-0.20992870514265963,-0.618216756382127,0.42393460113527826,,
0.855,0.011529778880238893,-0.20771065489380822,-0.5855810412691854,0.4628530221558838,,
0.86,0.008688393924249319,-0.20530301731427988,-0.5506961060904353,0.49975261806554805,,
0.865,0.006026811606881118,-0.20271621111982577,-0.5136874067666686,0.5345051581684298,,
0.87,0.0035553208299926435,-0.19996127701165722,-0.4746877617499726,0.5669901315537107,,
0.875,0.0012835289373114558,-0.1970498380177538,-0.43383687511865754,0.5970951642775045,,
0.88,-0.0007796714683397546,-0.19399405782426823,-0.39128083582951356,0.6247164074373548,,
0.885,-0.0026261331478939862,-0.1908065972407734,-0.34717159501358474,0.6497588941170508,,
0.89,-0.004248482184407953,-0.18750056896282255,-0.30166642313638153,0.6721368645959587,,
0.895,-0.005640143180685864,-0.1840894907890638,-0.2549273490352395,0.6917740581581417,,
0.9,-0.0067953616109760005,-0.18058723746627747,-0.20712058280004117,0.7086039710254126,,
0.905,-0.007709223250775593,-0.17700799133042996,-0.15841592461190948,0.7225700790995212,,
0.91,-0.008377670620129533,-0.17336619192473285,-0.10898616161778174,0.7336260252010736,,
0.915,-0.00879751638572063,-0.16967648477091643,-0.059006455030095384,0.7417357698337118,,
0.92,-0.008966453678581978,-0.16595366947989318,-0.008653719607205023,0.7468737053507587,,
0.925,-0.008883063294654102,-0.16221264738333757,0.041894002250721665,0.7490247328866945,,
0.93,-0.008546817757016018,-0.1584683688750249,0.09245816959108212,0.7481843021401205,,
0.935,-0.007958082229287969,-0.15473578064594598,0.14286037293350778,0.74435841369353,,
0.9400000000000001,-0.007118112281260063,-0.15102977300213652,0.19292296302078357,0.7375635841785239,,
0.9450000000000001,-0.006029048518552851,-0.14736512744892394,0.24246967606152406,0.7278267742827584,,
0.9500000000000001,-0.004693908099490328,-0.14375646472804282,0.2913262532789811,0.7151852801330082,,
0.9550000000000001,-0.003116573173016954,-0.1402181934882813,0.3393210525775279,0.6996865883486525,,
0.96,-0.0013017762825473433,-0.13676445977107102,0.38628565019674505,0.6813881955241636,,
0.965,0.0007449172089858207,-0.1334090974860117,0.4320554302405047,0.6603573927173545,,
0.97,0.0030171296070155406,-0.13016558005023846,0.4764701600371355,0.6366710159168777,,
0.975,0.00550769421034461,-0.1270469733584754,0.5193745493225219,0.6104151633314732,,
0.98,0.008208681387438927,-0.12406589024783347,0.5606187913170536,0.5816848806782587,,
0.985,0.011111427308821243,-0.12123444661371649,0.600059083819515,0.550583815554566,,
0.99,0.014206565231066491,-0.11856421932889973,0.6375581285302353,0.5172238422611101,,
0.995,0.017484059219261675,-0.11606620610951482,0.6729856068823854,0.4817246583795946,,
1.0,0.020933240186306955,-0.11375078746604576,0.7062186307591262,0.4442133546437665,,
1.0050000000000001,0.024542844119637336,-0.11162769086852965,0.7371421665535284,0.4048239596000637,,
1.01,0.028301052358386113,-0.10970595724836334,0.765649431135415,0.3636969607496054,,
1.0150000000000001,0.032195533777158496,-0.1079939099496722,0.791642258379597,0.32097880383149696,,
1.02,0.03621348872604672,-0.10649912623545092,0.8150314350243305,0.27682137207183904,,
1.025,0.04034169457069802,-0.1052284114437441,0.8357370047285685,0.2313814471954658,,
1.03,0.04456655267080876,-0.10418777588061753,0.8536885393168211,0.18482015413064184,,
1.035,0.048874136630705195,-0.10338241452635233,0.8688253763075737,0.1373023913178432,,
1.04,0.05325024165139182,-0.10281668962210339,0.8810968219464678,0.08899624863227583,,
1.045,0.05768043480990502,-0.1024941161937242,0.8904623190780884,0.04007241491798354,,
1.05,0.062150106088734364,-0.10241735055972985,0.896891579318698,-0.009296422799016019,,
1.055,0.06664451997573977,-0.10258818185968974,0.900364679109358,-0.05893618636469886,,
1.06,0.07114886745315914,-0.10300752662927887,0.9008721193588292,-0.108672017713784,,
1.065,0.07564831819319949,-0.10367542643743592,0.8984148485056771,-0.15832889216831614,,
1.07,0.0801280727771312,-0.10459104859088351,0.8930042489590085,-0.20773223169958444,,
1.075,0.08457341475494808,-0.1057526899004528,0.8846620869984352,-0.256708516069248,,
1.08,0.08896976236334318,-0.10715778349346987,0.8734204263430017,-0.3050858897478648,,
1.085,0.09330271972113865,-0.10880290864579939,0.8593215057190104,-0.35269476254274756,,
1.09,0.09755812732323924,-0.11068380359699255,0.8424175808837645,-0.3993684018755113,,
1.095,0.1017221116567965,-0.11279538130165594,0.8227707316800789,-0.4449435146849544,,
1.1,0.1057811337664201,-0.11513174806018073,0.8004526348197095,-0.48926081696106527,,
1.105,0.10972203659908296,-0.11768622496206523,0.7755443032079867,-0.5321655889534783,,
1.11,0.11353209096369493,-0.12045137206538928,0.74813579274005,-0.5735082141505411,,
1.115,0.11719903994527489,-0.12341901522664434,0.718325877607952,-0.6131447001668586,,
1.12,0.12071114161910074,-0.12658027548589287,0.6862216952692289,-0.6509371797467239,,
1.125,0.12405720991625294,-0.12992560090350022,0.6519383623300018,-0.6867543901442689,,
1.1300000000000001,0.12722665349847048,-0.13344480073608558,0.615598562698535,-0.7204721292198979,,
1.135,0.13020951250727567,-0.13712708183128683,0.5773321094598542,-0.7519736866606924,,
1.1400000000000001,0.13299649305979655,-0.1409610871131197,0.5372754820151036,-0.781150248824368,,
1.145,0.1355789993716642,-0.14493493602249005,0.49557134011465553,-0.8079012757801484,,
1.1500000000000001,0.13794916339570365,-0.14903626677043047,0.45236801649619296,-0.8321348492274598,,
1.155,0.14009987187389258,-0.15325228025537674,0.4078189899134282,-0.8537679900578714,,
1.16,0.14202479070916052,-0.15756978548979025,0.36208234041128684,-0.8727269444403227,,
1.165,0.14371838657304623,-0.1619752463761814,0.3153201887657917,-0.8889474374062204,,
1.17,0.14517594567496278,-0.1664548296676761,0.2676981220639089,-0.9023748930318214,,
1.175,0.14639358962882681,-0.17099445394410692,0.21938460744778823,-0.9129646204269615,,
1.18,0.14736828836303745,-0.17557983943091612,0.17055039609082223,-0.9206819648560283,,
1.185,0.14809787003022237,-0.18019655848508961,0.121367919508136,-0.9255024234461072,,
1.19,0.14858102788375274,-0.18483008656996414,0.07201068033215227,-0.9274117250557464,,
1.195,0.14881732409873752,-0.18946585353889106,0.022652639704315383,-0.9264058740072156,,
1.2,0.14880719052599814,-0.1940892950466013,-0.026532396553091767,-0.9224911575178956,,
1.205,0.1485519263783609,-0.1986859039066325,-0.07537139081615729,-0.9156841167860231,,
1.21,0.148053692859444,-0.2032412812132276,-0.12369268342327114,-0.9060114818325699,,
1.215,0.14731550475592642,-0.2077411870470452,-0.17132659716815948,-0.8935100703131704,,
1.22,0.1463412190250197,-0.21217159058530016,-0.2181060343845251,-0.8782266506605954,,
1.225,0.1451355204194906,-0.21651871943919426,-0.2638670645109874,-0.8602177700372461,,
1.23,0.14370390420305681,-0.220769108044133,-0.30844950005863647,-0.8395495477105055,,
1.235,0.14205265601926703,-0.22490964493165327,-0.35169745894481463,-0.8162974345832743,,
1.24,0.1401888289870389,-0.2289276187159172,-0.3934599112053355,-0.7905459397456153,,
1.245,0.13812021810583106,-0.2328107626323211,-0.4335912081533194,-0.7623883250209227,,
1.25,0.13585533206292896,-0.23654729747084932,-0.4719515921157501,-0.7319262686064175,,
1.2550000000000001,0.13340336254449736,-0.24012597275265804,-0.5084076849485156,-0.6992694990169224,,
1.26,0.13077415116085966,-0.24353610600465436,-0.5428329536071297,-0.6645354006452062,,
1.2650000000000001,0.12797815410487362,-0.24676761999365482,-0.5751081511327574,-0.6278485923639069,,
1.27,0.12502640467025616,-0.24981107778912615,-0.605121731501811,-0.5893404806834968,,
1.2750000000000001,0.12193047376423401,-0.25265771553126115,-0.6327702368814002,-0.5491487890769124,,
1.28,0.11870242855593942,-0.2552994727894497,-0.657958655932565,-0.5074170651689617,,
1.285,0.11535478940849957,-0.25772902040489676,-0.6806007519072527,-0.46429416756571595,,
1.29,0.11190048524876925,-0.25993978572018533,-0.7006193593942496,-0.4199337341722642,,
1.295,0.10835280753409653,-0.2619259751080001,-0.7179466486818761,-0.3744936339175584,,
1.3,0.10472536298038343,-0.2636825937209902,-0.7325243568222521,-0.3281354038581341,,
1.305,0.101032025219978,-0.26520546239470577,-0.7443039846015357,-0.2810236736925041,,
1.31,0.09728688556160772,-0.2664912316458663,-0.7532469587436532,-0.2333255797490064,,
1.315,0.09350420302761159,-0.2675373927185487,-0.7593247587996825,-0.18521017056960964,,
1.32,0.08969835384615245,-0.2683422856417068,-0.7625190083026182,-0.1368478062061322,,
1.325,0.08588378057786764,-0.26890510427186193,-0.7628215298948229,-0.088409553411011,,
1.33,0.08207494105756037,-0.26922589830602994,-0.7602343642659412,-0.040066578868003785,,
1.335,0.07828625733201347,-0.269305572260371,-0.7547697528676338,0.008010457336855348,,
1.34,0.07453206477485737,-0.269145881421379,-0.7464500845024767,0.05565200585317759,,
1.345,0.07082656155860548,-0.2687494247868401,-0.7353078060127025,0.10269022763150176,,
1.35,0.06718375866252602,-0.26811963502494096,-0.7213852974237929,0.14895958679127042,,
1.355,0.06361743059291919,-0.26726076549020716,-0.7047347120238759,0.19429743465804805,,
1.36,0.060141066989655864,-0.26617787434577705,-0.6854177819860575,0.23854458290294583,,
1.365,0.05676782528948242,-0.264876805851529,-0.6635055902623381,0.2815458637334922,,
1.37,0.05351048461265898,-0.26336416888789843,-0.6390783095988528,0.32315067515385654,,
1.375,0.05038140103494795,-0.26164731279484943,-0.6122249096377747,0.36321350935448343,,
1.3800000000000001,0.047392464401865085,-0.25973430061511654,-0.5830428331852406,0.40159446236884405,,
1.385,0.044555056836427416,-0.25763387983987446,-0.5516376428325457,0.4381597231895868,,
1.3900000000000001,0.04188001308543843,-0.2553554507639447,-0.5181226392235239,0.4727820406333243,,
1.395,0.03937758284262738,-0.25290903256587083,-0.4826184523593476,0.5053411663043677,,
1.4000000000000001,0.037057395179772655,-0.2503052272363645,-0.4452526074277836,0.5357242721190291,,
1.405,0.034928425209269705,-0.2475551814859335,-0.4061590667313881,0.5638263409254953,,
1.41,0.03299896309353049,-0.2446705467697236,-0.36547774937361766,0.5895505288795613,,
1.415,0.031276585508101355,-0.24166343757388314,-0.3233540304372173,0.6128084983098465,,
1.42,0.029768129656545083,-0.23854638811401607,-0.2799382214610535,0.6335207199482296,,
1.425,0.02847966992592973,-0.2353323076014121,-0.23538503408402142,0.6516167434882757,,
1.43,0.027416497262287346,-0.2320344342378255,-0.18985302878272967,0.6670354355688443,,
1.435,0.026583101335635802,-0.22866628810365375,-0.14350405067822009,0.6797251843873124,,
1.44,0.025983155554179346,-0.22524162310813373,-0.09650265443065172,0.6896440702797247,,
1.445,0.025619504977109714,-0.22177437817310003,-0.04901552027487441,0.6967600017188165,,
1.45,0.02549415716510022,-0.21827862782435264,-0.0012108632784884645,0.7010508163200853,,
1.455,0.025608275997116677,-0.21476853236632784,0.046742162076938806,0.7025043465600332,,
1.46,0.025962178471637943,-0.2112582878170139,0.09467405987751533,0.7011184500460598,,
1.465,0.02655533449978769,-0.20776207578047254,0.14241559120356673,0.6969010043047196,,
1.47,0.027386369687298726,-0.20429401343419265,0.18979837088510035,0.6898698661793998,,
1.475,0.02845307109166865,-0.20086810380774225,0.23665546048146696,0.6800527960563671,,
1.48,0.029752395930389468,-0.19749818652776324,0.28282195539745086,0.6674873472648297,,
1.485,0.03128048320574922,-0.19419788920231065,0.3281355640741717,0.6522207211160609,,
1.49,0.033032668201480084,-0.19098057961492984,0.3724371772248729,0.6343095881686945,,
1.495,0.03500349979646866,-0.18785931889561852,0.4155714251260072,0.6138198764245351,,
1.5,0.037186760530914936,-0.18484681583201623,0.4573872210197696,0.5908265272799673,,
1.5050000000000001,0.03957548935073283,-0.18195538247972867,0.4977382887382445,0.5654132201500647,,
1.51,0.04216200694668839,-0.1791968912259392,0.5364836727181416,0.5376720668156652,,
1.5150000000000001,0.044937943595773466,-0.1765827334547896,0.5734882286416912,0.5077032766228871,,
1.52,0.0478942694036734,-0.1741237799572787,0.6086230930103587,0.4756147937748379,,
1.5250000000000001,0.051021326838907526,-0.17183034322188978,0.641766130036145,0.44152190804009195,,
1.53,0.05430886544135505,-0.16971214173537347,0.6728023543171227,0.4055468403009517,,
1.5350000000000001,0.057746078580424756,-0.1677782664157257,0.7016243278524747,0.3678183044277059,,
1.54,0.06132164213113879,-0.166037149291883,0.7281325300438217,0.3284710470642205,,
1.545,0.06502375492986959,-0.1644965345364086,0.7522356994270868,0.28764536695331816,,
1.55,0.06884018086544634,-0.16316345194930973,0.7738511459790542,0.245486615531261,,
1.555,0.07275829245582299,-0.16204419298210682,0.7929050329477533,0.20214468052714796,,
1.56,0.07676511575551836,-0.1611442893827773,0.8093326272627327,0.1577734544193971,,
1.565,0.08084737643459089,-0.1604684945324156,0.8230785176919095,0.11253028957999059,,
1.57,0.08499154686602796,-0.16002076753563846,0.8340968000246912,0.06657544203954742,,
1.575,0.08918389405511588,-0.15980426011658566,0.842351228675566,0.020071505781207463,,
1.58,0.09341052824161693,-0.15982130636315442,0.8478153342197435,-0.026817160440533352,,
1.585,0.09765745200343713,-0.16007341535166852,0.8504725064899423,-0.07392501180463983,,
1.59,0.10191060968890822,-0.16056126667481524,0.8503160429831712,-0.12108589962153249,,
1.595,0.10615593700385513,-0.1612847088850751,0.8473491624453636,-0.16813365503956895,,
1.6,0.1103794105792561,-0.16224276085632042,0.8415849836226792,-0.21490267222968384,,
1.605,0.11456709734555262,-0.16343361605580262,0.8330464692872962,-0.26122848906112167,,
1.61,0.11870520354049918,-0.16485464970910624,0.8217663357657512,-0.3069483632471305,,
1.615,0.12278012317888624,-0.1665024288302956,0.8077869283159208,-0.3519018420060729,,
1.62,0.12677848581449067,-0.16837272508008358,0.791160062816665,-0.39593132325394875,,
1.625,0.13068720342722287,-0.17046053040465828,0.7719468343494206,-0.4388826064187071,,
1.6300000000000001,0.13449351627161854,-0.1727600753986572,0.7502173933656762,-0.48060543096081143,,
1.635,0.13818503752657818,-0.17526485032601932,0.7260506902451385,-0.5209540007667423,,
1.6400000000000001,0.14174979659055087,-0.1779676287236675,0.6995341891589913,-0.5597874925799269,,
1.645,0.1451762808712021,-0.18086049350361522,0.6707635522582458,-0.5969705467370006,,
1.6500000000000001,0.14845347592396105,-0.18393486546090934,0.6398422953100341,-0.6323737384897434,,
1.655,0.15157090379970847,-0.18718153408606422,0.6068814160034383,-0.6658740282964203,,
1.6600000000000001,0.15451865946821253,-0.1905906905730087,0.5719989962415105,-0.6973551894965686,,
1.665,0.15728744519073332,-0.19415196290556164,0.5353197798265902,-0.7267082119039823,,
1.67,0.15986860272246856,-0.19785445289861522,0.4969747270317544,-0.7538316798796416,,
1.675,0.16225414323318207,-0.20168677506288643,0.45710054763221364,-0.7786321235929379,,
1.68,0.1644367748424178,-0.20563709715625444,0.41583921404588337,-0.8010243422018092,,
1.685,0.1664099276741256,-0.20969318227815145,0.373337456302218,-0.8209316978560035,,
1.69,0.1681677763442831,-0.2138424323587447,0.32974624062258534,-0.8382863794400893,,
1.695,0.16970525980416368,-0.21807193288892596,0.2852202334531661,-0.8530296351711849,,
1.7,0.17101809847123556,-0.22236849873358255,0.23991725284312532,-0.8651119731757969,,
1.705,0.1721028085892581,-0.22671872086587622,0.19399770910558775,-0.8744933293844923,,
1.71,0.1729567137689266,-0.23110901385791227,0.14762403673729535,-0.8811432020888117,,
1.715,0.1735779536703783,-0.23552566395948302,0.1009601196040351,-0.8850407527390096,,
1.72,0.17396548979897164,-0.23995487759552414,0.05417071142311105,-0.8861748725568005,,
1.725,0.17411910839595227,-0.2443828301102851,0.007420853591079923,-0.8845442147818068,,
1.73,0.17403942041588777,-0.24879571458643837,-0.03912470758504492,-0.8801571923826615,,
1.735,0.17372785859305537,-0.2531797905660535,-0.0853021021932335,-0.8730319412713444,,
1.74,0.17318667160925194,-0.2575214325014816,-0.13094891450245402,-0.8631962491372636,,
1.745,0.17241891538575613,-0.2618071777647019,-0.17590475518742174,-0.850687450139273,,
1.75,0.17142844153232378,-0.26602377404527017,-0.22001182596759636,-0.8355522858652389,,
1.7550000000000001,0.17021988299617036,-0.27015822596958616,-0.2631154746657228,-0.8178467330145789,,
1.76,0.16879863696376737,-0.2741978407763311,-0.30506473872272255,-0.7976357984577142,,
1.7650000000000001,0.1671708450780136,-0.27813027288700626,-0.3457128752497471,-0.7749932823800416,,
1.77,0.16534337104280142,-0.28194356721387726,-0.3849178757440988,-0.7500015103768225,,
1.7750000000000001,0.16332377569624645,-0.2856262010525751,-0.42254296365297306,-0.7227510354600594,,
1.78,0.16112028964276248,-0.2891671244115136,-0.45845707302873606,-0.6933403110460363,,
1.7850000000000001,0.15874178354279003,-0.2925557986359228,-0.49253530658944666,-0.6618753360967514,,
