t,u_d_0.1,w_d_0.1,settling_velocity_0.1,u_d_0.5,w_d_0.5,settling_velocity_0.5,u_d_0.9,w_d_0.9,settling_velocity_0.9,u_d_1,w_d_1,settling_velocity_1
73.23723097592715,1.261661684263502e-10,-1.1244296729807042,-1.1244296729442407,1.2595043609455811e-06,-0.624683351845358,-0.6246831516356893,0.012572254277766485,-0.12533237458147217,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.31572747215002,1.2339822475977828e-10,-1.1244296729799041,-1.1244296729442407,1.2440775471848724e-06,-0.6246833493931255,-0.6246831516356893,0.012541304469436637,-0.12533140035612256,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.39422396837287,1.206910066604232e-10,-1.1244296729791217,-1.1244296729442407,1.2288396859916868e-06,-0.6246833469709291,-0.6246831516356893,0.0125104308519485,-0.12533042852907694,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.47272046459572,1.180431818777211e-10,-1.1244296729783565,-1.1244296729442407,1.2137884630143164e-06,-0.6246833445784002,-0.6246831516356893,0.01247963323773891,-0.1253294590944313,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.55121696081859,1.1545344738918214e-10,-1.124429672977608,-1.1244296729442407,1.1989215922479749e-06,-0.624683342215176,-0.6246831516356893,0.012448911439706405,-0.12532849204629612,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.62971345704145,1.1292052875916662e-10,-1.124429672976876,-1.1244296729442407,1.184236815687603e-06,-0.6246833398808973,-0.6246831516356893,0.012418265271210146,-0.12532752737879643,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.70820995326432,1.1044317951171487e-10,-1.1244296729761598,-1.1244296729442407,1.1697319029848995e-06,-0.6246833375752097,-0.6246831516356893,0.01238769454606877,-0.12532656508607165,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.78670644948717,1.0802018051714671e-10,-1.1244296729754597,-1.1244296729442407,1.1554046511096e-06,-0.6246833352977625,-0.6246831516356893,0.01235719907855921,-0.1253256051622757,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.86520294571002,1.0565033939211542e-10,-1.1244296729747747,-1.1244296729442407,1.1412528840148493e-06,-0.6246833330482107,-0.6246831516356893,0.012326778683415638,-0.12532464760157683,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
73.94369944193288,1.0333248991282105e-10,-1.1244296729741048,-1.1244296729442407,1.1272744523067217e-06,-0.6246833308262117,-0.6246831516356893,0.012296433175828278,-0.12532369239815766,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.02219593815573,1.0106549144110111e-10,-1.1244296729734495,-1.1244296729442407,1.113467232917749e-06,-0.6246833286314286,-0.6246831516356893,0.01226616237144233,-0.1253227395462152,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.1006924343786,9.884822836310985e-11,-1.1244296729728087,-1.1244296729442407,1.0998291287844883e-06,-0.6246833264635281,-0.6246831516356893,0.012235966086356829,-0.12532178903996063,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.17918893060147,9.667960954031245e-11,-1.1244296729721819,-1.1244296729442407,1.0863580685289878e-06,-0.6246833243221805,-0.6246831516356893,0.0122058441371235,-0.12532084087361953,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.25768542682432,9.45585677725269e-11,-1.124429672971569,-1.1244296729442407,1.0730520061442109e-06,-0.624683322207061,-0.6246831516356893,0.01217579634074573,-0.12531989504143148,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.33618192304718,9.248405927273914e-11,-1.1244296729709697,-1.1244296729442407,1.059908920683265e-06,-0.6246833201178481,-0.6246831516356893,0.012145822514677333,-0.12531895153765044,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.41467841927003,9.045506315344879e-11,-1.124429672970383,-1.1244296729442407,1.046926815952465e-06,-0.6246833180542245,-0.6246831516356893,0.012115922476821564,-0.1253180103565445,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.49317491549289,8.84705809242757e-11,-1.1244296729698098,-1.1244296729442407,1.034103720208149e-06,-0.6246833160158769,-0.6246831516356893,0.012086096045529921,-0.1253170714923957,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.57167141171576,8.652963600059534e-11,-1.1244296729692485,-1.1244296729442407,1.0214376858571998e-06,-0.6246833140024955,-0.6246831516356893,0.01205634303960108,-0.1253161349395003,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.65016790793861,8.463127322295077e-11,-1.1244296729687002,-1.1244296729442407,1.0089267891612495e-06,-0.6246833120137747,-0.6246831516356893,0.012026663278279807,-0.12531520069216856,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.72866440416146,8.2774558387007e-11,-1.124429672968163,-1.1244296729442407,9.96569129944496e-07,-0.6246833100494125,-0.6246831516356893,0.01199705658125581,-0.12531426874472473,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.80716090038432,8.09585777838203e-11,-1.1244296729676384,-1.1244296729442407,9.843628313051e-07,-0.6246833081091104,-0.6246831516356893,0.011967522768662727,-0.1253133390915071,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.88565739660719,7.918243775019309e-11,-1.124429672967125,-1.1244296729442407,9.723060393301126e-07,-0.6246833061925737,-0.6246831516356893,0.011938061661076934,-0.1253124117268678,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
74.96415389283005,7.74452642288909e-11,-1.124429672966623,-1.1244296729442407,9.603969228139146e-07,-0.6246833042995112,-0.6246831516356893,0.011908673079516534,-0.12531148664517294,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.04265038905291,7.574620233851193e-11,-1.1244296729661323,-1.1244296729442407,9.486336729800805e-07,-0.6246833024296359,-0.6246831516356893,0.011879356845440225,-0.12531056384080247,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.12114688527576,7.408441595278882e-11,-1.1244296729656518,-1.1244296729442407,9.370145032066514e-07,-0.6246833005826632,-0.6246831516356893,0.01185011278074624,-0.12530964330815011,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.19964338149862,7.245908728912302e-11,-1.1244296729651821,-1.1244296729442407,9.255376487547956e-07,-0.6246832987583127,-0.6246831516356893,0.01182094070777125,-0.12530872504162355,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.27813987772147,7.086941650614614e-11,-1.1244296729647225,-1.1244296729442407,9.142013665007608e-07,-0.6246832969563076,-0.6246831516356893,0.011791840449289288,-0.12530780903564406,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.35663637394434,6.931462131010796e-11,-1.1244296729642733,-1.1244296729442407,9.030039346711459e-07,-0.624683295176374,-0.6246831516356893,0.01176281182851067,-0.1253068952846468,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.4351328701672,6.779393656990249e-11,-1.1244296729638337,-1.1244296729442407,8.919436525813712e-07,-0.6246832934182417,-0.6246831516356893,0.011733854669080933,-0.1253059837830805,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.51362936639006,6.630661394053842e-11,-1.124429672963404,-1.1244296729442407,8.810188403773937e-07,-0.6246832916816434,-0.6246831516356893,0.011704968795079746,-0.12530507452540762,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.59212586261292,6.485192149487135e-11,-1.1244296729629835,-1.1244296729442407,8.70227838780564e-07,-0.6246832899663157,-0.6246831516356893,0.01167615403101988,-0.12530416750610426,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.67062235883577,6.342914336341421e-11,-1.1244296729625722,-1.1244296729442407,8.595690088356056e-07,-0.6246832882719977,-0.6246831516356893,0.011647410201846072,-0.12530326271966008,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.74911885505864,6.203757938204997e-11,-1.1244296729621701,-1.1244296729442407,8.490407316616967e-07,-0.6246832865984323,-0.6246831516356893,0.011618737132934013,-0.12530236016057839,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.8276153512815,6.06765447474741e-11,-1.1244296729617769,-1.1244296729442407,8.386414082065816e-07,-0.6246832849453654,-0.6246831516356893,0.011590134650089304,-0.12530145982337587,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.90611184750435,5.934536968019543e-11,-1.124429672961392,-1.1244296729442407,8.283694590037151e-07,-0.6246832833125456,-0.6246831516356893,0.011561602579546332,-0.12530056170258289,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
75.9846083437272,5.804339909493047e-11,-1.124429672961016,-1.1244296729442407,8.18223323932364e-07,-0.6246832816997252,-0.6246831516356893,0.011533140747967283,-0.12529966579274315,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.06310483995006,5.6769992278229815e-11,-1.1244296729606478,-1.1244296729442407,8.082014619806559e-07,-0.6246832801066591,-0.6246831516356893,0.011504748982441039,-0.1252987720884138,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.14160133617294,5.55245225731746e-11,-1.1244296729602878,-1.1244296729442407,7.983023510115192e-07,-0.6246832785331055,-0.6246831516356893,0.011476427110482131,-0.1252978805841655,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.2200978323958,5.430637707099475e-11,-1.1244296729599357,-1.1244296729442407,7.885244875315188e-07,-0.6246832769788251,-0.6246831516356893,0.011448174960029768,-0.1252969912745821,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.29859432861865,5.3114956309446674e-11,-1.1244296729595915,-1.1244296729442407,7.788663864624817e-07,-0.6246832754435822,-0.6246831516356893,0.011419992359446665,-0.1252961041542609,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.3770908248415,5.194967397781414e-11,-1.1244296729592547,-1.1244296729442407,7.69326580915947e-07,-0.6246832739271433,-0.6246831516356893,0.011391879137518105,-0.1252952192178125,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.45558732106436,5.0809956628378225e-11,-1.1244296729589252,-1.1244296729442407,7.599036219703797e-07,-0.6246832724292783,-0.6246831516356893,0.011363835123450839,-0.1252943364598607,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.53408381728721,4.9695243394216626e-11,-1.124429672958603,-1.1244296729442407,7.505960784510986e-07,-0.6246832709497597,-0.6246831516356893,0.011335860146872068,-0.12529345587504262,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
