x_crossings,z_crossings,u_d,w_d,t,fitted_t_u,fitted_t_w,history
0.21920268904489093,-8.145032112787172,7.894967199519207e-06,-0.23747128902479972,34.57492771174357,35.226220221851676,20.92941220511516,False
0.2192089226594683,-8.332531877075636,6.5511732495574535e-06,-0.2374713290092321,35.364497111886415,35.534558275111856,20.929475763420694,False
0.2192140952654012,-8.52003197187258,5.429795339913192e-06,-0.2374713623879911,36.15406665312543,35.795898550942155,20.92952881842734,False
0.21921838246641676,-8.70753212653067,4.498623480882399e-06,-0.23747139011326593,36.94363552939191,36.0157419469345,20.929572885182,False
0.2192219344395033,-8.895032145167841,3.727547661651618e-06,-0.2374714130773113,37.733203551423074,36.19975547068468,20.929609382941102,False
0.21922487759193754,-9.082531979080239,3.0914924910490093e-06,-0.2374714320239017,38.52277188390977,36.35290209732875,20.929639494586084,False
0.2192273185365086,-9.270031901676578,2.5642765216795597e-06,-0.23747144773106954,39.312341282338984,36.48077912314196,20.92966445716216,False
0.21922934321077922,-9.457532089805714,2.1246076465000992e-06,-0.2374714608318411,40.10191013003656,36.5880748532273,20.92968527705546,False
0.21923102073479048,-9.64503215749577,,,,,,False
-0.041278572476424615,-0.23124300706593037,0.08955904010475761,-0.20752670542747814,1.3878654085630886,0.008920511559124199,1.4221942483746828,True
0.030244168390821387,-0.3969758996690783,0.06639216332636194,-0.2152978023498567,2.1840975977069372,0.06335717010825319,2.2094224970732594,True
0.0831077459381665,-0.5684029401519644,0.049180001020589,-0.21907662335660824,2.978588233057825,0.27186921837919764,2.9813497733281413,True
0.12218079619557155,-0.7424572658330831,0.03654890146426902,-0.22144558683746043,3.771810685935061,0.7917091149608203,3.7566490534769965,True
0.15117220546502744,-0.9181128774031325,0.02734006572144939,-0.22310944721347883,4.564108517463352,1.7258363658220857,4.5378495581705955,True
0.17283368024997275,-1.0948820086238475,0.020572826800230468,-0.22435949545383044,5.355729909233334,3.0598662908933623,5.325088433483875,True
0.18911957003421398,-1.2724897846718197,0.015595961693013522,-0.22534049627765806,6.146854112236758,4.662375468597526,6.116589785969698,True
0.20145791279867123,-1.450762105193878,0.011912961178605195,-0.22613530574813012,6.937610646800765,6.367386559191837,6.910988285730109,True
0.21087816469666062,-1.6295800759098416,0.009169325516152576,-0.22679507111789476,7.728093459109684,8.031424573092421,7.7071014892333265,True
0.21812635891764484,-1.8088576815449162,0.007111115595205862,-0.227353351236979,8.51837098158842,9.559471190686681,8.504000311507111,True
0.22374611373228404,-1.988529924687714,0.005555771292492091,-0.22783320390549794,9.308493301234583,10.904213227854306,9.300997431512684,True
0.22813585263333144,-2.168546024249943,0.004371543934407251,-0.22825105735772122,10.098497274501947,12.05357518746016,10.097612796596456,True
0.23158938971082602,-2.34886526646502,0.003462957742759776,-0.22861896348104102,10.88841018152713,13.016893067564434,10.893530309878065,True
0.23432482472831476,-2.529454336509413,0.0027618175445685267,-0.22894594242268976,11.67825316073503,13.812584386128874,11.688461242300054,True
0.2365062269257454,-2.710285681750111,0.002215787974742132,-0.2292389845883123,12.468042302822676,14.46578746794276,12.482393494442281,True
0.23825623220936512,-2.891336142721157,0.0017856944429478418,-0.22950356366359773,13.257788252079553,15.001975939424433,13.27544966412607,True
0.2396664771622937,-3.072585652464501,0.0014458737748571408,-0.22974392324973336,14.047499768226205,15.43965551839119,14.067492373614066,True
0.2408083003331928,-3.254017074419528,0.0011756484003443064,-0.2299635195115965,14.837183539534536,15.796971209832675,14.85856298722453,True
0.2417366907957093,-3.4356155337707825,0.0009600777612785782,-0.2301651484234795,15.626845719059835,16.089247869301545,15.648662115213371,True
