t,x_ana,z_ana
6.05,1.1399419915900662,-0.47452014294000766
6.0600000000000005,1.1448925263264944,-0.4635776478167487
6.07,1.1497382655375397,-0.4525838711258079
6.08,1.1544786802064517,-0.44153981515459556
6.09,1.1591132508924316,-0.4304464876251853
6.1000000000000005,1.163641467786239,-0.4193049016029277
6.11,1.1680628307649312,-0.4081160754045127
6.12,1.172376849445728,-0.39688103250545376
6.13,1.1765830432389892,-0.3856008014470335
6.140000000000001,1.1806809414003068,-0.37427641574270765
6.15,1.1846700830817043,-0.36290891378397355
6.16,1.1885500173819359,-0.35149933874570594
6.17,1.1923203033958827,-0.34004873849099015
6.18,1.1959805102630374,-0.32855816547543976
6.19,1.1995302172150764,-0.3170286766510088
6.2,1.2029690136225102,-0.30546133336933345
6.21,1.20629649904041,-0.29385720128456794
6.22,1.2095122832532066,-0.2822173502557614
6.23,1.2126159863185484,-0.2705428542487725
6.24,1.2156072386102263,-0.25883479123772407
6.25,1.2184856808601512,-0.24709424310600975
6.26,1.2212509641993852,-0.2353222955468659
6.2700000000000005,1.2239027501982134,-0.22352003796352146
6.28,1.2264407109052673,-0.2116885633689243
6.29,1.228864528885678,-0.1998289682850488
6.3,1.2311738972582666,-0.1879423526418231
6.3100000000000005,1.2333685197317643,-0.17602981967564799
6.32,1.2354481106400566,-0.16409247582754272
6.33,1.237412394976449,-0.15213143064091494
6.34,1.2392611084269518,-0.14014779665897098
6.3500000000000005,1.2409939974025772,-0.12814268932176356
6.36,1.2426108190706442,-0.11611722686291479
6.37,1.2441113413850964,-0.1040725302059794
6.38,1.2454953431158124,-0.09200972286050345
6.390000000000001,1.246762613876929,-0.07992993081775206
6.4,1.2479129541541443,-0.0678342824461508
6.41,1.248946175331029,-0.055723908386408436
6.42,1.249862099714315,-0.04359994144636518
6.43,1.2506605605581793,-0.031463516495568326
6.44,1.2513414020875049,-0.019315770359570873
6.45,1.2519044795201246,-0.007157841713979087
6.46,1.2523496590880472,0.005009129021750538
6.47,1.252676818057647,0.01718399979074663
6.48,1.2528858447488405,0.029365627005397164
6.49,1.252976638553221,0.04155286565422193
6.5,1.2529491099511665,0.05374456940897454
6.51,1.252803180527911,0.06593959073193117
6.5200000000000005,1.2525387829885812,0.07813678098336507
6.53,1.25215586117219,0.09033499052919963
6.54,1.251654370064591,0.10253306884883888
6.55,1.2510342758103903,0.11472986464314718
6.5600000000000005,1.250295555723814,0.1269242259425737
6.57,1.2494381982985248,0.13911500021541764
6.58,1.2484622032163943,0.15130103447623183
6.59,1.2473675813552245,0.16348117539432333
6.6000000000000005,1.2461543547954184,0.17565426940237525
6.61,1.2448225568255942,0.1878191628051629
6.62,1.24337223194715,0.1999747018883533
6.63,1.2418034358777714,0.21211973302738463
6.640000000000001,1.2401162355538833,0.22425310279641386
6.65,1.2383107091320442,0.23637365807730829
6.66,1.2363869459892818,0.2484802461687023
6.67,1.234345046722372,0.26057171489507264
6.68,1.232185123146055,0.27264691271585073
6.69,1.2299072982901955,0.2847046888345415
6.7,1.2275117063958807,0.29674389330784673
6.71,1.224998492910454,0.30876337715479785
6.72,1.2223678144814938,0.3207619924658506
6.73,1.2196198389497273,0.3327385925119691
6.74,1.2167547453408836,0.3446920318536686
6.75,1.213772723856485,0.35662116645001063
6.76,1.2106739758635798,0.36852485376754185
6.7700000000000005,1.2074587138834085,0.3804019528891697
6.78,1.2041271615790192,0.3922513246229467
6.79,1.20067955374181,0.4040718316107859
6.8,1.1971161362770246,0.4158623384370622
6.8100000000000005,1.1934371661881793,0.4276217117371164
6.82,1.1896429115604374,0.4393488203056247
6.83,1.1857336515429258,0.4510425352048589
6.84,1.1817096763299897,0.4627017298727934
6.8500000000000005,1.177571287141401,0.47432528023106457
6.86,1.1733187962015053,0.4859120647927672
6.87,1.1689525267173166,0.4974609647700953
6.88,1.1644728128555681,0.5089708641817796
6.890000000000001,1.159879999718699,0.5204406499603502
6.9,1.1551744433198066,0.5318692120591931
6.91,1.1503565105565428,0.5432554435593946
6.92,1.1454265791839686,0.5545982407763614
6.93,1.140385037786362,0.5658965033662195
6.94,1.1352322857479922,0.5771491344319539
6.95,1.1299687332228432,0.5883550406293082
6.96,1.1245948011033113,0.5995131322724199
6.97,1.1191109209878582,0.6106223234391827
6.98,1.1135175351476372,0.6216815320763209
6.99,1.1078150964920903,0.6326896801041735
7.0,1.1020040685335084,0.6436456935211845
7.01,1.0960849253505784,0.6545485025080626
7.0200000000000005,1.090058151550901,0.665397041531633
7.03,1.0839242422324886,0.6761902494483474
7.04,1.0776837029442519,0.6869270696074542
7.05,1.0713370496454664,0.6976064499538144
7.0600000000000005,1.0648848086642309,0.7082273431303592
7.07,1.0583275166549253,0.7187887065801596
7.08,1.051665720554653,0.7292895026481347
7.09,1.0448999775386905,0.739728698682351
7.1000000000000005,1.0380308549749375,0.7501052671349264
7.11,1.0310589303773785,0.760418185662515
7.12,1.023984791358546,0.7706664372263784
7.13,1.016809035581003,0.7808490101920239
7.140000000000001,1.009532270707847,0.7909648984283916
7.15,1.0021551143522314,0.8010131014065974
7.16,0.99467819402591,0.8109926242982218
7.17,0.9871021470868206,0.8209024780731132
7.18,0.9794276206856986,0.8307416795967217
7.19,0.9716552717117257,0.8405092517269427
7.2,0.9637857667372332,0.8502042234104542
7.21,0.9558197819614395,0.8598256297785535
7.22,0.9477580031532501,0.869372512242476
7.23,0.9396011255931133,0.8788439185881796
7.24,0.9313498540139369,0.888238903070596
7.25,0.923004902541072,0.8975565265073416
7.26,0.9145669946313657,0.9067958563718683
7.27,0.9060368630113036,0.9159559668860466
7.28,0.8974152496142188,0.9250359391121824
7.29,0.8887029055165993,0.9340348610444477
7.3,0.8799005908734858,0.9429518276997224
7.31,0.8710090748529706,0.95178594120783
7.32,0.8620291355697894,0.9605363109011745
7.33,0.8529615600180441,0.9692020534037425
7.34,0.8438071440030246,0.977782292719497
7.35,0.83456669207215,0.9862761603201249
7.36,0.8252410174450546,0.9946827952321391
7.37,0.8158309419427928,1.0030013441233288
7.38,0.8063372959161872,1.0112309613885546
7.390000000000001,0.7967609181733184,1.0193708092348646
7.4,0.7871026559061824,1.0274200577659334
7.41,0.7773633646164858,1.035377885065816
7.42,0.7675439080406156,1.0432434772820107
7.43,0.7576451580737851,1.0510160287078039
7.44,0.7476679946933473,1.0586947418639179
7.45,0.7376133058813006,1.0662788275794268
7.46,0.7274819875459811,1.0737675050719546
7.47,0.7172749434429572,1.0811600020271257
7.48,0.7069930850951203,1.0884555546772798
7.49,0.6966373317120057,1.0956534078794267
7.5,0.6862086101083095,1.1027528151924466
7.51,0.6757078546216501,1.109753038953519
7.52,0.6651360070295506,1.1166533503537797
7.53,0.6544940164656735,1.1234530295131844
7.54,0.6437828393352966,1.1301513655545925
7.55,0.6330034392300388,1.136747656677047
7.56,0.6221567868418652,1.1432412102282443
7.57,0.6112438598763474,1.1496313427761984
7.58,0.6002656429652105,1.1559173801800784
7.59,0.5892231275781639,1.1620986576602188
7.6,0.5781173119340278,1.1681745198672948
7.61,0.5669492009111551,1.1741443209506583
7.62,0.5557198059571777,1.1800074246258145
7.63,0.5444301449980541,1.1857632042410546
7.640000000000001,0.5330812423464482,1.191411042843219
7.65,0.521674128609456,1.196950333242585
7.66,0.5102098405956516,1.2023804780768912
7.67,0.49868942122150334,1.2077008898744621
7.68,0.48711391941713483,1.212910991116458
7.69,0.4754843900314674,1.218010214298216
7.7,0.4638018937367324,1.2229980019896933
7.71,0.4520674969323567,1.2278738068950066
7.72,0.4402822716482659,1.2326370919110412
7.73,0.42844729544756954,1.2372873301851555
7.74,0.41656365132866435,1.2418240051719458
7.75,0.4046324276267595,1.24624661068908
7.76,0.39265471791482637,1.2505546509721956
7.77,0.3806316209039849,1.2547476407288485
7.78,0.36856424034334356,1.2588251051915094
7.79,0.3564536849192916,1.2627865801696059
7.8,0.34430106815425016,1.2666316121006038
7.81,0.33210750830490254,1.2703597581001134
7.82,0.3198741282599116,1.273970586011031
7.83,0.3076020554371275,1.2774636744516952
7.84,0.2952924216802838,1.2808386128630618
7.85,0.28294636315522986,1.284095001554891
7.86,0.2705650202456634,1.2872324517509377
7.87,0.25814953744840324,1.2902505856331437
7.88,0.2457010632681974,1.2931490363848293
7.890000000000001,0.23322075011208418,1.29592744823287
7.9,0.22070975418330946,1.2985854764888645
7.91,0.20816923537481416,1.301122787589284
7.92,0.19560035716230295,1.303539059134599
7.930000000000001,0.18300428649689013,1.3058339799273788
7.94,0.17038219369736538,1.3080072500093574
7.95,0.15773525234204272,1.3100585806974712
7.96,0.14506463916024545,1.3119876946188493
7.97,0.13237153392340792,1.3137943257447666
7.98,0.1196571193358245,1.3154782194235457
7.99,0.10692258092504618,1.317039132412408
8.0,0.09416910693191863,1.3184768329082714
8.01,0.08139788820031527,1.3197911005774896
8.02,0.0686101180665294,1.3209817265845278
8.03,0.05580699224835775,1.3220485136195732
8.040000000000001,0.04298970873389152,1.3229912759250784
8.05,0.030159467670017388,1.32380983932123
8.06,0.017317471250613174,1.3245040412303437
8.07,0.004464923604511158,1.325073730700182
8.08,-0.008396969316825813,1.3255187684261878
8.09,-0.02126699985186397,1.3258390267726368
8.1,-0.03414395874180849,1.326034389792701
8.11,-0.04702663524362553,1.3261047532474257
8.120000000000001,-0.059913817243297925,1.3260500246236113
8.13,-0.07280429136927481,1.3258701231506
8.14,-0.08569684310613271,1.3255649798159723
8.15,-0.09859025690840643,1.3251345373801353
8.16,-0.11148331631460971,1.3245787503898185
8.17,-0.1243748040614085,1.3238975851904602
8.18,-0.1372635021979558,1.323091019937491
8.19,-0.15014819220037343,1.322159044606512
8.2,-0.16302765508635209,1.3211016610023625
8.21,-0.17590067152989083,1.3199188827670776
8.22,-0.18876602197613224,1.3186107353867342
8.23,-0.20162248675631317,1.3171772561971846
8.24,-0.21446884620279327,1.315618494388676
8.25,-0.22730388076416566,1.313934511009351
8.26,-0.24012637112044294,1.312125378967636
8.27,-0.2529350982982855,1.310191183033508
8.28,-0.2657288437862921,1.3081320198386466
8.290000000000001,-0.27850638965031577,1.305947997875463
8.3,-0.29126651864880987,1.303639237495009
8.31,-0.30400801434818425,1.301205870903769
8.32,-0.31672966123816754,1.2986480421593267
8.33,-0.32943024484715955,1.2959659071649159
8.34,-0.34210855185756556,1.293159633662839
8.35,-0.35476337022110077,1.2902294012267765
8.36,-0.36739348927405274,1.2871754012529666
8.370000000000001,-0.3799976998525053,1.2839978369502603
8.38,-0.3925747944074649,1.2806969233290693
8.39,-0.4051235671199615,1.2772728871891712
8.4,-0.4176428140160287,1.273725967106412
8.41,-0.4301313330816056,1.270056413418279
8.42,-0.44258792437732375,1.2662644882083558
8.43,-0.45501139015319214,1.2623504652896536
8.44,-0.46740053496312983,1.258314630186835
8.45,-0.47975416577938357,1.2541572801173104
8.46,-0.49207109210678573,1.2498787239712184
8.47,-0.5043501260968438,1.2454792822902991
8.48,-0.5165900826616788,1.2409592872456403
8.49,-0.5287897795877609,1.236319082614323
8.5,-0.5409480376494692,1.231559023754946
8.51,-0.5530636807224264,1.2266794775820506
8.52,-0.5651355358966409,1.2216808225394253
8.53,-0.5771624335894098,1.2165634485723165
8.540000000000001,-0.5891432076579918,1.2113277570985201
8.55,-0.6010766955120195,1.2059741609783883
8.56,-0.6129617382256867,1.2005030844837157
8.57,-0.624797180649621,1.194914963265545
8.58,-0.6365818715225127,1.1892102443208665
8.59,-0.6483146635824393,1.1833893859582256
8.6,-0.659994413677889,1.1774528577622405
8.61,-0.6716199828784774,1.1714011405570317
8.620000000000001,-0.683190236585335,1.1652347263685623
8.63,-0.6947040446411695,1.1589541183858982
8.64,-0.7061602814399781,1.1525598309213876
8.65,-0.7175578260364093,1.1460523893697627
8.66,-0.7288955622547593,1.1394323301661688
8.67,-0.7401723787975908,1.1327002007431193
8.68,-0.7513871693539675,1.1258565594863874
8.69,-0.7625388327073015,1.1189019756898269
8.700000000000001,-0.7736262728427732,1.1118370295091426
8.71,-0.7846483990543468,1.1046623119145997
8.72,-0.7956041260513693,1.0973784246426712
8.73,-0.806492374064709,1.0899859801466478
8.74,-0.8173120689524623,1.0824856015461999
8.75,-0.8280621423051904,1.074877922575891
8.76,-0.8387415315507047,1.0671635875326628
8.77,-0.8493491800583494,1.0593432512222845
8.78,-0.8598840372428135,1.05141757890477
8.790000000000001,-0.8703450586674396,1.043387246238775
8.8,-0.8807312061470136,1.0352529392249752
8.81,-0.8910414478500506,1.0270153541484257
8.82,-0.9012747584005459,1.0186751975199044
8.83,-0.9114301189791735,1.0102331860162714
8.84,-0.9215065174239538,1.001690046419806
8.85,-0.9315029483303521,0.9930465155565545
8.86,-0.9414184131508128,0.9843033402336951
8.870000000000001,-0.95125192029371,0.9754612771759075
8.88,-0.9610024852217127,0.9665210929607695
8.89,-0.9706691305495524,0.9574835639531758
8.9,-0.980250886141182,0.9483494762387927
8.91,-0.989746789206313,0.9391196255565407
8.92,-0.9991558843963356,0.9297948172301296
8.93,-1.0084772238995912,0.9203758660986359
8.94,-1.0177098675360057,0.9108635964461393
8.950000000000001,-1.0268528828510748,0.9012588419304044
8.96,-1.0359053452091571,0.8915624455106602
8.97,-1.0448663378861296,0.881775259374415
8.98,-1.0537349521613364,0.8718981448633761
8.99,-1.0625102874088521,0.8619319723984428
9.0,-1.071191451188041,0.8518776214037974
9.01,-1.079777559333416,0.8417359802300832
9.02,-1.0882677360437616,0.831507946076706
9.03,-1.0966611139705449,0.8211944249132294
9.04,-1.104956834305576,0.8107963313998957
9.05,-1.1131540468679382,0.8003145888072711
9.06,-1.121251910190143,0.7897501289350292
9.07,-1.129249591603544,0.7791038920298599
9.08,-1.1371462673229664,0.7683768267025307
9.09,-1.1449411225305524,0.7575698898441149
9.1,-1.152633351458829,0.7466840465413598
9.11,-1.1602221574729743,0.7357202699912377
9.12,-1.1677067531522736,0.7246795414146636
9.13,-1.1750863603707706,0.7135628499694043
9.14,-1.1823602103770887,0.7023711926621719
9.15,-1.1895275438734274,0.6911055742599213
9.16,-1.1965876110937164,0.6797670072003504
9.17,-1.2035396718809321,0.6683565115016179
9.18,-1.210382995763549,0.6568751146712807
9.19,-1.2171168620311383,0.6453238516144636
9.2,-1.223740559809092,0.6337037645412719
9.21,-1.2302533881324789,0.6220159028734319
9.22,-1.2366546560189946,0.6102613231502261
9.23,-1.2429436825410511,0.5984410889336444
9.24,-1.24911979689694,0.5865562707128399
9.25,-1.2551823384811007,0.5746079458078553
9.26,-1.2611306569534737,0.5625971982726389
9.27,-1.266964112307934,0.5505251187973508
9.28,-1.2726820749397896,0.5383928046099948
9.29,-1.2782839257123506,0.5262013593773468
9.3,-1.2837690560225574,0.5139518931052117
9.31,-1.2891368678656514,0.501645522038028
9.32,-1.2943867738989023,0.48928336855778803
9.33,-1.2995181975043595,0.4768665610823359
9.34,-1.3045305728506482,0.4643962339630021
9.35,-1.3094233449537753,0.4518735273816345
9.36,-1.3141959697369638,0.439299587246986
9.37,-1.318847914089498,0.42667556509049653
9.38,-1.3233786559245688,0.414002617961477
9.39,-1.327787684236121,0.4012819083217059
9.4,-1.3320744991546982,0.388514603939413
9.41,-1.3362386120022691,0.37570187778273456
9.42,-1.3402795453460337,0.36284490791256857
9.43,-1.3441968330512146,0.3499448773748915
9.44,-1.3479900203328097,0.33700297409252655
9.45,-1.3516586638063086,0.3240203907563785
9.46,-1.3552023315373771,0.31099832471614347
9.47,-1.3586206030904855,0.2979379778705025
9.48,-1.3619130695764896,0.2848405565568135
9.49,-1.365079333699153,0.2717072714403047
9.5,-1.3681190098006104,0.25853933740278723
9.51,-1.3710317239057586,0.24533797343088967
9.52,-1.3738171137655806,0.23210440250383443
9.53,-1.3764748288993878,0.21883985148074378
9.54,-1.3790045306359833,0.2055455509875318
9.55,-1.381405892153744,0.19222273530333114
9.56,-1.3836785985195945,0.17887264224652513
9.57,-1.385822346726912,0.16549651306033936
9.58,-1.3878368457323078,0.1520955922980542
9.59,-1.3897218164913163,0.13867112770781964
9.6,-1.391476991992977,0.12522437011707707
9.61,-1.3931021172933,0.11175657331663656
9.62,-1.3945969495476152,0.09826899394436987
9.63,-1.3959612580418097,0.08476289136856452
9.64,-1.397194824222429,0.07123952757095131
9.65,-1.3982974417256635,0.0577001670293802
9.66,-1.399268916405199,0.04414607660019363
9.67,-1.4001090663589302,0.030578525400308892
9.68,-1.4008177219545423,0.016998784688979134
9.69,-1.4013947258539503,0.0034081277492877633
9.7,-1.401839933036594,-0.010192170230633055
9.71,-1.4021532108215864,-0.023800832276649447
9.72,-1.4023344388887142,-0.03741657974791538
9.73,-1.4023835092982844,-0.05103813245640931
9.74,-1.4023003265098177,-0.06466420878669396
9.75,-1.4020848073995842,-0.07829352581589459
9.76,-1.4017368812769746,-0.09192479943388432
9.77,-1.4012564898997215,-0.10555674446366214
9.78,-1.4006435874879386,-0.11918807478191337
9.79,-1.3998981407370088,-0.13281750343975346
9.8,-1.3990201288292967,-0.14644374278361055
9.81,-1.3980095434446926,-0.1600655045762713
9.82,-1.3968663887699788,-0.17368150011807562
9.83,-1.3955906815070338,-0.18729044036821693
9.84,-1.394182450879846,-0.20089103606616834
9.85,-1.392641738640364,-0.21448199785322172
9.86,-1.3909685990731588,-0.22806203639409528
9.87,-1.389163098998913,-0.24162986249864676
9.88,-1.387225317776722,-0.25518418724364905
9.89,-1.3851553473052243,-0.2687237220946107
9.9,-1.382953292022537,-0.2822471790276709
9.91,-1.380619268905014,-0.29575327065150153
9.92,-1.3781534074648223,-0.3092407103292589
9.93,-1.3755558497463274,-0.3227082123005202
9.94,-1.372826750321298,-0.3361544918032452
9.95,-1.3699662762829252,-0.34957826519571655
9.96,-1.3669746072386493,-0.36297825007846307
9.97,-1.3638519353018124,-0.37635316541613145
9.98,-1.36059846508211,-0.38970173165935657
9.99,-1.357214413674872,-0.4030226708665185
10.0,-1.353700010649147,-0.41631470682547306
10.01,-1.3500554980346051,-0.42957656517518755
10.02,-1.3462811303072557,-0.4428069735272853
10.03,-1.3423771743739783,-0.45600466158749153
10.04,-1.338343909555878,-0.46916836127695855
10.05,-1.3341816275704417,-0.48229680685348264
10.06,-1.3298906325125324,-0.4953887350325457
10.07,-1.3254712408341822,-0.5084428851082577
10.08,-1.3209237813232226,-0.5214579990741011
10.09,-1.3162485950807203,-0.5344328217435194
10.1,-1.3114460354972517,-0.5473661008703175
10.11,-1.306516468227982,-0.5602565872688782
10.12,-1.301460271166591,-0.5731030349341477
10.13,-1.296277834418007,-0.5859042011614357
10.14,-1.2909695602699829,-0.598658846665951
10.15,-1.2855358631634937,-0.6113657357021356
10.16,-1.279977169661971,-0.6240236361827124
10.17,-1.2742939184193753,-0.6366313197974864
10.18,-1.2684865601470956,-0.6491875621318762
10.19,-1.2625555575797012,-0.6616911427851362
10.2,-1.2565013854395228,-0.6741408454883072
10.21,-1.2503245304000876,-0.6865354582218445
10.22,-1.244025491048396,-0.6988737733329228
10.23,-1.2376047778460484,-0.7111545876524203
10.24,-1.2310629130892214,-0.7233767026115623
10.25,-1.2244004308675114,-0.735538924358185
10.26,-1.2176178770216248,-0.747640063872666
10.27,-1.2107158090999355,-0.7596789370834596
10.28,-1.2036947963139037,-0.7716543649822492
10.29,-1.196555419492367,-0.7835651737387025
10.3,-1.1892982710347055,-0.7954101948148158
10.31,-1.181923954862875,-0.8071882650788353
10.32,-1.1744330863723296,-0.8188982269187488
10.33,-1.1668262923818153,-0.8305389283553357
10.34,-1.1591042110820682,-0.8421092231547568
10.35,-1.1512674919833843,-0.8536079709406883
10.36,-1.143316795862104,-0.865034037305971
10.37,-1.135252794705976,-0.8763862939237848
10.38,-1.127076171658448,-0.8876636186583085
10.39,-1.118787620961854,-0.8988648956748797
10.4,-1.1103878478995062,-0.9099890155496507
10.41,-1.1018775687367266,-0.921034875378687
10.42,-1.0932575106607856,-0.9320013788865436
10.43,-1.0845284117197669,-0.9428874365342933
10.44,-1.0756910207603845,-0.9536919656269711
10.45,-1.0667460973647145,-0.9644138904204731
10.46,-1.0576944117858815,-0.9750521422278595
10.47,-1.0485367448827014,-0.9856056595250573
10.48,-1.0392738880532575,-0.9960733880559826
10.49,-1.0299066431674557,-1.0064542809370227
10.5,-1.0204358224985326,-1.016747298760919
10.51,-1.0108622486535468,-1.0269514096999888
10.52,-1.0011867545028357,-1.0370655896087275
10.53,-0.9914101831084587,-1.0470888221257417
10.54,-0.9815333876516328,-1.0570200987750225
10.55,-0.9715572313591586,-1.0668584190665442
10.56,-0.9614825874288524,-1.0766027905961753
10.57,-0.9513103389539795,-1.0862522291449006
10.58,-0.9410413788467089,-1.0958057587773335
10.59,-0.9306766097605835,-1.105262411939517
10.6,-0.9202169440120216,-1.1146212295559987
10.61,-0.9096633035008461,-1.1238812611261766
10.62,-0.8990166196298657,-1.1330415648198964
10.63,-0.8882778332234839,-1.142101207572304
10.64,-0.877447894445397,-1.151059265177918
10.65,-0.8665277627153144,-1.1599148223839586
10.66,-0.8555184066247731,-1.1686669729828711
10.67,-0.8444208038520264,-1.177314819904073
10.68,-0.8332359410760088,-1.185857475304891
10.69,-0.821964813889392,-1.1942940606607064
10.7,-0.8106084267107536,-1.2026237068542618
10.71,-0.7991677926958348,-1.2108455542641592
10.72,-0.7876439336479298,-1.2189587528525088
10.73,-0.7760378799273745,-1.2269624622517472
10.74,-0.764350670360191,-1.2348558518505934
10.75,-0.7525833521458545,-1.2426381008791416
10.76,-0.7407369807642056,-1.250308398493092
10.77,-0.7288126198815317,-1.2578659438570965
10.78,-0.7168113412557952,-1.2653099462272144
10.79,-0.7047342246410413,-1.2726396250324827
10.8,-0.6925823576909801,-1.2798542099555736
10.81,-0.6803568358617719,-1.2869529410125349
10.82,-0.6680587623139764,-1.2939350686316333
10.83,-0.6556892478137487,-1.300799853731236
10.84,-0.6432494106332209,-1.3075465677967832
10.85,-0.6307403764501163,-1.314174492956801
10.86,-0.6181632782465936,-1.3206829220579683
10.87,-0.6055192562073377,-1.3270711587392212
10.88,-0.5928094576168922,-1.333338517504893
10.89,-0.5800350367562568,-1.3394843237968719
10.9,-0.5671971547987535,-1.345507914065785
10.91,-0.5542969797051669,-1.3514086358411868
10.92,-0.5413356861181776,-1.357185847800748
10.93,-0.5283144552560854,-1.3628389198384483
10.94,-0.5152344748058479,-1.3683672331317478
10.95,-0.502096938815419,-1.3737701802077498
10.96,-0.48890304758543546,-1.3790471650083236
10.97,-0.47565400756022863,-1.3841976029542078
10.98,-0.4623510312181673,-1.3892209210080706
10.99,-0.4489953369613787,-1.394116557736522
11.0,-0.4355881490048203,-1.398883963371075
11.01,-0.42213069726473657,-1.4035225998680438
11.02,-0.40862421724648385,-1.4080319409673883
11.03,-0.3950699499317764,-1.4124114722504664
11.04,-0.3814691416653148,-1.416660691196733
11.05,-0.3678230440408414,-1.420779107239335
11.06,-0.3541329137866253,-1.424766241819625
11.07,-0.3404000126503723,-1.428621628440579
11.08,-0.3266256072835846,-1.4323448127191147
11.09,-0.3128109691253951,-1.4359353524372915
11.1,-0.29895737428585006,-1.439392817592413
11.11,-0.2850661034286771,-1.442716790445999
11.12,-0.2711384416535446,-1.4459068655716372
11.13,-0.2571756783778222,-1.4489626499017108
11.14,-0.24317910721784886,-1.4518837627729813
11.15,-0.22915002586972658,-1.4546698359710446
11.16,-0.21508973598964484,-1.4573205137736305
11.17,-0.2009995430737509,-1.4598354529927626
11.18,-0.18688075633757237,-1.4622143230157576
11.19,-0.17273468859501032,-1.4644568058450704
11.2,-0.15856265613690781,-1.4665625961369706
11.21,-0.1443659786091936,-1.4685314012390613
11.22,-0.13014597889066437,-1.4703629412266108
11.23,-0.11590398297032453,-1.4720569489377233
11.24,-0.10164131982438916,-1.4736131700073183
11.25,-0.08735932129290301,-1.4750313628999332
11.26,-0.07305932195601163,-1.4763112989413292
11.27,-0.058742659009873376,-1.477452762348916
11.28,-0.04441067214226778,-1.4784555502609704
11.29,-0.030064703407856157,-1.4793194727646584
11.3,-0.015706097103142077,-1.4800443529228604
11.31,-0.001336199641148431,-1.4806300267997843
11.32,0.013043640574221022,-1.4810763434853649
11.33,0.02743207327406424,-1.481383165118464
11.34,0.04182774645065163,-1.4815503669088421
11.35,0.05622930648381879,-1.4815778371579174
11.36,0.07063539826762683,-1.4814654772783042
11.37,0.08504466533723237,-1.4812132018121225
11.38,0.09945574999598344,-1.4808209384480877
11.39,0.1138672934426979,-1.4802886280373637
11.4,0.12827793589917785,-1.479616224608193
11.41,0.14268631673784724,-1.4788036953792847
11.42,0.15709107460960045,-1.477851020771974
11.43,0.17149084757178695,-1.476758194421139
11.44,0.1858842732163478,-1.4755252231848806
11.45,0.20026998879807695,-1.4741521271529587
11.46,0.21464663136301074,-1.4726389396539903
11.47,0.2290128378769174,-1.470985707261395
11.48,0.2433672453538904,-1.4691924897981037
11.49,0.2577084909850167,-1.4672593603400124
11.5,0.27203521226712474,-1.465186405218191
11.51,0.28634604713158784,-1.4629737240198446
11.52,0.3006396340731721,-1.4606214295880182
11.53,0.3149146122789349,-1.4581296480200576
11.54,0.32916962175711956,-1.4554985186648122
11.55,0.34340330346608927,-1.4527281941185886
11.56,0.35761429944323486,-1.4498188402198495
11.57,0.37180125293389604,-1.4467706360426615
11.58,0.3859628085202342,-1.4435837738888853
11.59,0.4000976122500748,-1.4402584592791141
11.6,0.4142043117657131,-1.4367949109423606
11.61,0.42828155643262933,-1.4331933608044851
11.62,0.4423279974681585,-1.4294540539753777
11.63,0.4563422880700598,-1.4255772487348768
11.64,0.4703230835449818,-1.4215632165174479
11.65,0.48426904143683525,-1.4174122418955957
11.66,0.4981788216550336,-1.413124622562036
11.67,0.5120510866025824,-1.4087006693106159
11.68,0.5258845013040486,-1.4041407060159785
11.69,0.539677733533355,-1.3994450696119853
11.7,0.553429453941402,-1.3946141100688854
11.71,0.5671383361835155,-1.3896481903692446
11.72,0.5808030570466867,-1.3845476864826245
11.73,0.5944222965766117,-1.3793129873390246
11.74,0.6079947382045111,-1.373944494801075
11.75,0.6215190688737122,-1.368442623634997
11.76,0.6349939791659878,-1.3628078014803207
11.77,0.6484181634276451,-1.3570404688183704
11.78,0.6617903198953328,-1.3511410789395149
11.79,0.6751091508215883,-1.3451100979091817
11.8,0.6883733626000669,-1.3389480045326505
11.81,0.7015816658904772,-1.3326552903186217
11.82,0.7147327757432148,-1.3262324594415427
11.83,0.727825411723642,-1.3196800287027348
11.84,0.7408582980360402,-1.3129985274902927
11.85,0.7538301636472153,-1.3061884977377587
11.86,0.7667397424097186,-1.2992504938816083
11.87,0.7795857731847108,-1.2921850828175023
11.88,0.7923669999644329,-1.2849928438553448
11.89,0.8050821719942634,-1.2776743686731407
11.9,0.817730043894389,-1.2702302612696466
11.91,0.8303093757810266,-1.2626611379158308
11.92,0.8428189333872298,-1.2549676271051384
11.93,0.8552574881832284,-1.2471503695025776
11.94,0.8676238174963279,-1.23921001789261
11.95,0.8799167046303251,-1.2311472371258714
11.96,0.8921349389844547,-1.2229627040647093
11.97,0.9042773161718176,-1.214657107527557
11.98,0.9163426381373493,-1.2062311482321315
11.99,0.928329713275216,-1.1976855387374783
12.0,0.9402373565457252,-1.189021003384857
12.01,0.9520643895916775,-1.1802382782374676
12.02,0.9638096408541738,-1.1713381110190406
12.03,0.9754719456878568,-1.1623212610512708
12.04,0.9870501464755808,-1.1531884991901271
12.05,0.9985430927425071,-1.1439406077610133
12.06,1.0099496412695728,-1.1345783804928287
12.07,1.0212686562063937,-1.1251026224508738
12.08,1.0324990091835222,-1.1155141499686636
12.09,1.0436395794240823,-1.1058137905786245
12.1,1.0546892538547645,-1.0960023829416858
12.11,1.065646927216181,-1.0860807767757652
12.12,1.076511502172537,-1.076049832783178
12.13,1.087281889420649,-1.065910422576945
