t,light_x_history,light_z_history,light_xdot_history,light_zdot_history,neutral_x_history,neutral_z_history,neutral_xdot_history,neutral_zdot_history,heavy_x_history,heavy_z_history,heavy_xdot_history,heavy_zdot_history,light_x,light_z,light_xdot,light_zdot,neutral_x,neutral_z,neutral_xdot,neutral_zdot,heavy_x,heavy_z,heavy_xdot,heavy_zdot
2.075,0.1686364260606539,0.1686364260606539,0.02490126923736503,0.02490126923736503,0.44787549684043776,0.44787549684043776,0.08595297648636505,0.08595297648636505,1.0975698118611343,1.0975698118611343,0.34276756459883734,0.34276756459883734,0.33589226895750895,0.33589226895750895,0.0021025877673533904,0.0021025877673533904,0.8682773060870194,0.8682773060870194,0.12295221607371787,0.12295221607371787,1.5804765329144,1.5804765329144,0.5646070157260605,0.5646070157260605
2.08,0.16876077787241156,0.16876077787241156,0.02483951471742485,0.02483951471742485,0.44830474253610053,0.44830474253610053,0.08574545019245207,0.08574545019245207,1.0992823339432984,1.0992823339432984,0.342241488198317,0.342241488198317,0.33590270419579565,0.33590270419579565,0.00207158587107677,0.00207158587107677,0.8688905173084047,0.8688905173084047,0.12233281079959125,0.12233281079959125,1.5832976244947938,1.5832976244947938,0.563829855511076,0.563829855511076
2.085,0.16888482166547972,0.16888482166547972,0.024778036675874766,0.024778036675874766,0.44873295278479236,0.44873295278479236,0.085538783347602,0.085538783347602,1.100992228963723,1.100992228963723,0.3417167344853868,0.3417167344853868,0.33591298557053956,0.33591298557053956,0.00204104108574128,0.00204104108574128,0.8695006393216885,0.8695006393216885,0.12171652593768843,0.12171652593768843,1.5861148329496444,1.5861148329496444,0.563053765027646,0.563053765027646
2.09,0.16900855872975187,0.16900855872975187,0.02471682987282402,0.02471682987282402,0.44916013182493714,0.44916013182493714,0.08533296980238411,0.08533296980238411,1.102699503507467,1.102699503507467,0.3411932981637211,0.3411932981637211,0.3359231153510565,0.3359231153510565,0.002010946669469829,0.002010946669469829,0.8701076876931273,0.8701076876931273,0.12110334576451796,0.12110334576451796,1.5889281636241863,1.5889281636241863,0.5622787428032544,0.5622787428032544
2.095,0.16913199042718857,0.16913199042718857,0.024655890328516956,0.024655890328516956,0.4495862839177936,0.4495862839177936,0.0851280013447411,0.0851280013447411,1.1044041641520466,1.1044041641520466,0.34067117293890653,0.34067117293890653,0.33593309577255376,0.33593309577255376,0.001981295981718142,0.001981295981718142,0.8707116778787896,0.8707116778787896,0.12049325466788935,0.12049325466788935,1.5917376218563202,1.5917376218563202,0.5615047873674048,0.5615047873674048
2.1,0.16925511808675944,0.16925511808675944,0.024595231845662615,0.024595231845662615,0.4500114132639723,0.4500114132639723,0.08492387999119645,0.08492387999119645,1.1061062174351308,1.1061062174351308,0.34015035569849866,0.34015035569849866,0.33594292903440565,0.33594292903440565,0.0019520824883970374,0.0019520824883970374,0.8713126252747209,0.8713126252747209,0.11988623709624166,0.11988623709624166,1.594543212976624,1.594543212976624,0.5607318972516186,0.5607318972516186
2.105,0.1693779431853253,0.1693779431853253,0.024534815268410632,0.024534815268410632,0.45043552412534466,0.45043552412534466,0.08472058626742303,0.08472058626742303,1.10780566989549,1.10780566989549,0.3396308372753795,0.3396308372753795,0.335952617308391,0.335952617308391,0.001923299737400756,0.001923299737400756,0.8719105452333733,0.8719105452333733,0.11928227754204722,0.11928227754204722,1.5973449423083645,1.5973449423083645,0.5599600709894312,0.5599600709894312
2.11,0.16950046672419425,0.16950046672419425,0.024474672802488374,0.024474672802488374,0.45085862054660103,0.45085862054660103,0.08451812387131492,0.08451812387131492,1.1095025279916784,1.1095025279916784,0.33911261435122964,0.33911261435122964,0.33596216273272234,0.33596216273272234,0.0018949413763450656,0.0018949413763450656,0.8725054530070493,0.8725054530070493,0.11868136059894022,0.11868136059894022,1.6001428151675081,1.6001428151675081,0.5591893071163888,0.5591893071163888
2.115,0.16962269030310714,0.16962269030310714,0.024414774427107332,0.024414774427107332,0.45128070674189996,0.45128070674189996,0.08431647924956819,0.08431647924956819,1.1111967982050803,1.1111967982050803,0.33859567971087384,0.33859567971087384,0.33597156741435846,0.33597156741435846,0.0018670011456969648,0.0018670011456969648,0.8730973637714983,0.8730973637714983,0.11808347093788056,0.11808347093788056,1.6029368368627326,1.6029368368627326,0.5584196041700461,0.5584196041700461
2.12,0.1697446149378262,0.1697446149378262,0.024355182027886734,0.024355182027886734,0.45170178673029004,0.45170178673029004,0.08411567951385249,0.08411567951385249,1.1128884869509583,1.1128884869509583,0.3380800387495908,0.3380800387495908,0.3359808334268314,0.3359808334268314,0.0018394728852308394,0.0018394728852308394,0.8736862926263432,0.8736862926263432,0.11748859330672404,0.11748859330672404,1.6057270126954357,1.6057270126954357,0.5576509606899626,0.5576509606899626
2.125,0.1698662425044179,0.1698662425044179,0.024295830548406623,0.024295830548406623,0.45212186488869927,0.45212186488869927,0.08391568888104822,0.08391568888104822,1.1145776007374677,1.1145776007374677,0.33756567670595616,0.33756567670595616,0.3359899628142712,0.3359899628142712,0.0018123505220702663,0.0018123505220702663,0.8742722545955058,0.8742722545955058,0.1168967125297922,0.1168967125297922,1.6085133479597495,1.6085133479597495,0.5568833752176998,0.5568833752176998
2.13,0.16998757378037735,0.16998757378037735,0.024236738869521057,0.024236738869521057,0.4525409450421536,0.4525409450421536,0.08371651118656145,0.08371651118656145,1.1162641458803002,1.1162641458803002,0.3370525912455467,0.3370525912455467,0.33599895759231685,0.33599895759231685,0.0017856280679834496,0.0017856280679834496,0.8748552646276321,0.8748552646276321,0.11630781350744246,0.11630781350744246,1.6112958479425497,1.6112958479425497,0.5561168462968182,0.5561168462968182
2.1350000000000002,0.17010861028677898,0.17010861028677898,0.02417791239652885,0.02417791239652885,0.4529590313474717,0.4529590313474717,0.08351814597019411,0.08351814597019411,1.1179481287824253,1.1179481287824253,0.3365407788338974,0.3365407788338974,0.3360078197462244,0.3360078197462244,0.0017592996250019796,0.0017592996250019796,0.8754353375965183,0.8754353375965183,0.11572188121563816,0.11572188121563816,1.6140745179234668,1.6140745179234668,0.5553513724728741,0.5553513724728741
2.14,0.17022935333509143,0.17022935333509143,0.024119309437395257,0.024119309437395257,0.4533761278569445,0.4533761278569445,0.08332056681989977,0.08332056681989977,1.1196295557977507,1.1196295557977507,0.3360302275168661,0.3360302275168661,0.336016551232089,0.336016551232089,0.0017333593817916181,0.0017333593817916181,0.8760124883015366,0.8760124883015366,0.11513890070551876,0.11513890070551876,1.6168493631748966,1.6168493631748966,0.5545869522934168,0.5545869522934168
2.145,0.17034980384053444,0.17034980384053444,0.024060977891990656,0.024060977891990656,0.4537922383808059,0.4537922383808059,0.08312379384766397,0.08312379384766397,1.1213084331843228,1.1213084331843228,0.33552094026887513,0.33552094026887513,0.33602515397340693,0.33602515397340693,0.0017078016238654588,0.0017078016238654588,0.876586731463199,0.876586731463199,0.11455885710787991,0.11455885710787991,1.6196203889620129,1.6196203889620129,0.5538235843079854,0.5538235843079854
2.15,0.17046996346657614,0.17046996346657614,0.024002899893840902,0.024002899893840902,0.45420736709715126,0.45420736709715126,0.08292781413967329,0.08292781413967329,1.1229847673010245,1.1229847673010245,0.3350129096450278,0.3350129096450278,0.3360336298703399,0.3360336298703399,0.0016826207060609713,0.0016826207060609713,0.8771580816779201,0.8771580816779201,0.11398173567886864,0.11398173567886864,1.6223876005427773,1.6223876005427773,0.5530612670681053,0.5530612670681053
2.1550000000000002,0.1705898332992734,0.1705898332992734,0.023945095465942628,0.023945095465942628,0.4546215178712135,0.4546215178712135,0.08273263846000524,0.08273263846000524,1.124658564390657,1.124658564390657,0.3345061364531717,0.3345061364531717,0.3360419807935038,0.3360419807935038,0.0016578110709930588,0.0016578110709930588,0.8777265535590189,0.8777265535590189,0.11340752165755674,0.11340752165755674,1.6251510031679506,1.6251510031679506,0.5522999991272863,0.5522999991272863
2.16,0.1707094148354714,0.1707094148354714,0.023887522765989745,0.023887522765989745,0.45503469479937336,0.45503469479937336,0.08253823827117367,0.08253823827117367,1.1263298307595933,1.1263298307595933,0.3340006076914914,0.3340006076914914,0.3360502085861706,0.3360502085861706,0.0016333672425117853,0.0016333672425117853,0.8782921616075043,0.8782921616075043,0.11283620039646032,0.11283620039646032,1.6279106020811032,1.6279106020811032,0.5515397790410184,0.5515397790410184
2.165,0.17082870900031802,0.17082870900031802,0.023830210058390765,0.023830210058390765,0.45544690160586304,0.45544690160586304,0.08234462587953975,0.08234462587953975,1.1279985725687094,1.1279985725687094,0.3334963243398828,0.3334963243398828,0.3360583150630027,0.3360583150630027,0.0016092838294632908,0.0016092838294632908,0.8788549202515881,0.8788549202515881,0.11226775732162825,0.11226775732162825,1.6306664025186275,1.6306664025186275,0.5507806053667692,0.5507806053667692
2.17,0.17094771731049171,0.17094771731049171,0.023773136352645476,0.023773136352645476,0.4558581423455258,0.4558581423455258,0.08215178657436915,0.08215178657436915,1.1296647960766342,1.1296647960766342,0.3329932784130016,0.3329932784130016,0.3360663020111456,0.3360663020111456,0.0015855555224433577,0.0015855555224433577,0.8794148438470879,0.8794148438470879,0.11170217793223447,0.11170217793223447,1.6334184097097482,1.6334184097097482,0.5500224766639812,0.5500224766639812
2.1750000000000003,0.1710664408059111,0.1710664408059111,0.023716304588964468,0.023716304588964468,0.4562684207907315,0.4562684207907315,0.08195971568034914,0.08195971568034914,1.1313285074318502,1.1313285074318502,0.33249146478457914,0.33249146478457914,0.336074171194548,0.336074171194548,0.0015621770809625861,0.0015621770809625861,0.8799719466778317,0.8799719466778317,0.11113944780017004,0.11113944780017004,1.6361666288765333,1.6361666288765333,0.549265391494068,0.549265391494068
2.18,0.1711848807534927,0.1711848807534927,0.023659704177554326,0.023659704177554326,0.45667774079275475,0.45667774079275475,0.08176840584819511,0.08176840584819511,1.1329897127889905,1.1329897127889905,0.33199087800735017,0.33199087800735017,0.33608192435005374,0.33608192435005374,0.0015391433450573939,0.0015391433450573939,0.880526242956061,0.880526242956061,0.1105795525696354,0.1105795525696354,1.6389110652339047,1.6389110652339047,0.5485093484204119,0.5485093484204119
2.185,0.17130303825533583,0.17130303825533583,0.02360336964908622,0.02360336964908622,0.4570861061329609,0.4570861061329609,0.08157787086999856,0.08157787086999856,1.134648418268024,1.134648418268024,0.33149151931440574,0.33149151931440574,0.3360895631891675,0.3360895631891675,0.0015164492300432735,0.0015164492300432735,0.8810777468228352,0.8810777468228352,0.1100224779567322,0.1100224779567322,1.6416517239896504,1.6416517239896504,0.5477543460083607,0.5477543460083607
2.19,0.17142091482118288,0.17142091482118288,0.023547280447524833,0.023547280447524833,0.4574935207641445,0.4574935207641445,0.08138809856345047,0.08138809856345047,1.1363046300263726,1.1363046300263726,0.3309933819416283,0.3309933819416283,0.33609708939587724,0.33609708939587724,0.001494089732985151,0.001494089732985151,0.8816264723484352,0.8816264723484352,0.10946820974905551,0.10946820974905551,1.6443886103444352,1.6443886103444352,0.5470003828252243,0.5470003828252243
2.195,0.17153851151151434,0.17153851151151434,0.023491404024083826,0.023491404024083826,0.45789998841509466,0.45789998841509466,0.08119906762624836,0.08119906762624836,1.137958354137066,1.137958354137066,0.33049645568520397,0.33049645568520397,0.3361045046300081,0.3361045046300081,0.0014720599227330058,0.0014720599227330058,0.882172433532767,0.882172433532767,0.10891673380528599,0.10891673380528599,1.6471217294918108,1.6471217294918108,0.5462474574402725,0.5462474574402725
2.2,0.17165582928386391,0.17165582928386391,0.023435787269388404,0.023435787269388404,0.4583055127204024,0.4583055127204024,0.08101079551277582,0.08101079551277582,1.13960959662301,1.13960959662301,0.33000074252520045,0.33000074252520045,0.33611181052923417,0.33611181052923417,0.0014503549339449195,0.0014503549339449195,0.8827156442689837,0.8827156442689837,0.10836803609193568,0.10836803609193568,1.6498510866104064,1.6498510866104064,0.5454955684268852,0.5454955684268852
2.205,0.17177286971930067,0.17177286971930067,0.023380368281305134,0.023380368281305134,0.45871009759856535,0.45871009759856535,0.08082325174205912,0.08082325174205912,1.1412583635800202,1.1412583635800202,0.329506230002241,0.329506230002241,0.3361190087061459,0.3361190087061459,0.0014289699757995163,0.0014289699757995163,0.8832561184154701,0.8832561184154701,0.10782210261063621,0.10782210261063621,1.6525766867449345,1.6525766867449345,0.5447447143953348,0.5447447143953348
2.21,0.17188963342525077,0.17188963342525077,0.023325189654739575,0.023325189654739575,0.45911374651522957,0.45911374651522957,0.08063644739729776,0.08063644739729776,1.1429046609500513,1.1429046609500513,0.3290129177707172,0.3290129177707172,0.3361261007498216,0.3361261007498216,0.0014079003273276547,0.0014079003273276547,0.8837938697752206,0.8837938697752206,0.1072789194189692,0.1072789194189692,1.6552985351921838,1.6552985351921838,0.5439948938864506,0.5439948938864506
2.215,0.1720061219277112,0.1720061219277112,0.023270268888619272,0.023270268888619272,0.4595164632818249,0.4595164632818249,0.0804503929039436,0.0804503929039436,1.1445484947589333,1.1445484947589333,0.3285208064488128,0.3285208064488128,0.3361330882229191,0.3361330882229191,0.0013871413460515456,0.0013871413460515456,0.8843289120657408,0.8843289120657408,0.10673847266086793,0.10673847266086793,1.658016637116296,1.658016637116296,0.5432461054776043,0.5432461054776043
2.22,0.17212233650744826,0.17212233650744826,0.023215564407823238,0.023215564407823238,0.45991825167230166,0.45991825167230166,0.08026506448622259,0.08026506448622259,1.1461898710147675,1.1461898710147675,0.3280298856061956,0.3280298856061956,0.3361399726673512,0.3361399726673512,0.0013666884511256323,0.0013666884511256323,0.8848612589356956,0.8848612589356956,0.10620074854980252,0.10620074854980252,1.6607309976743216,1.6607309976743216,0.5424983477481207,0.5424983477481207
2.225,0.1722382780188798,0.1722382780188798,0.02316109255678616,0.02316109255678616,0.46031911518634605,0.46031911518634605,0.08008046496844083,0.08008046496844083,1.1478287956208573,1.1478287956208573,0.3275401527669834,0.3275401527669834,0.33614675560329044,0.33614675560329044,0.0013465371262912527,0.0013465371262912527,0.885390923965291,0.885390923965291,0.10566573336839304,0.10566573336839304,1.6634416220162294,1.6634416220162294,0.5417516192792755,0.5417516192792755
2.23,0.17235394778668148,0.17235394778668148,0.023106865251351742,0.023106865251351742,0.46071905753093534,0.46071905753093534,0.07989659962988441,0.07989659962988441,1.1494652745276013,1.1494652745276013,0.32705160676968453,0.32705160676968453,0.33615343852789714,0.33615343852789714,0.0013266829236568418,0.0013266829236568418,0.8859179206666583,0.8859179206666583,0.10513341346802196,0.10513341346802196,1.6661485152849183,1.6661485152849183,0.5410059186542924,0.5410059186542924
2.235,0.17246934705414466,0.17246934705414466,0.023052867129116097,0.023052867129116097,0.4611180823952784,0.4611180823952784,0.07971345823839329,0.07971345823839329,1.1510993136690437,1.1510993136690437,0.32656424168093773,0.32656424168093773,0.3361600229164972,0.3361600229164972,0.001307121460198613,0.001307121460198613,0.8864422624842371,0.8864422624842371,0.10460377526844739,0.10460377526844739,1.668851682616227,1.668851682616227,0.5402612444583396,0.5402612444583396
2.24,0.17258447687194964,0.17258447687194964,0.022999088630174372,0.022999088630174372,0.4615161933412147,0.4615161933412147,0.07953102932083256,0.07953102932083256,1.1527309189249526,1.1527309189249526,0.3260780501638702,0.3260780501638702,0.3361665102192617,0.3361665102192617,0.0012878484276243052,0.0012878484276243052,0.8869639627951585,0.8869639627951585,0.10407680525741565,0.10407680525741565,1.6715511291389458,1.6715511291389458,0.5395175952785272,0.5395175952785272
2.245,0.1726993383264017,0.1726993383264017,0.022945532208097207,0.022945532208097207,0.46191339389984565,0.46191339389984565,0.07934931069499071,0.07934931069499071,1.1543600961419203,1.1543600961419203,0.3255930284687927,0.3255930284687927,0.3361729018686685,0.3361729018686685,0.0012688595702064834,0.0012688595702064834,0.8874830349096283,0.8874830349096283,0.1035524899902745,0.1035524899902745,1.6742468599748253,1.6742468599748253,0.5387749697039048,0.5387749697039048
2.25,0.17281393255904712,0.17281393255904712,0.022892179265158415,0.022892179265158415,0.4623096876365304,0.4623096876365304,0.07916829061816384,0.07916829061816384,1.1559868511671556,1.1559868511671556,0.32510916982335497,0.32510916982335497,0.33617919927569834,0.33617919927569834,0.0012501506960834233,0.0012501506960834233,0.8879994920635791,0.8879994920635791,0.10303081609739488,0.10303081609739488,1.6769388802385885,1.6769388802385885,0.5380333663254576,0.5380333663254576
2.255,0.17292826049693044,0.17292826049693044,0.022839063682222414,0.022839063682222414,0.4627050779947396,0.4627050779947396,0.07898798144750997,0.07898798144750997,1.1576111897926789,1.1576111897926789,0.3246264750111154,0.3246264750111154,0.33618540383033996,0.33618540383033996,0.0012317176757577646,0.0012317176757577646,0.8885133473884356,0.8885133473884356,0.10251177031471158,0.10251177031471158,1.6796271950379411,1.6796271950379411,0.5372927837361042,0.5372927837361042
2.2600000000000002,0.17304232352088422,0.17304232352088422,0.02278618833871627,0.02278618833871627,0.46309956861010504,0.46309956861010504,0.07880838520172119,0.07880838520172119,1.1592331178553563,1.1592331178553563,0.3241449422587674,0.3241449422587674,0.3361915169022949,0.3361915169022949,0.0012135564400034503,0.0012135564400034503,0.8890246140259417,0.8890246140259417,0.1019953393677357,0.1019953393677357,1.6823118094735816,1.6823118094735816,0.5365532205306937,0.5365532205306937
2.265,0.17315612277471784,0.17315612277471784,0.022733500262256266,0.022733500262256266,0.4634931630307593,0.4634931630307593,0.07862946900613904,0.07862946900613904,1.1608526411557274,1.1608526411557274,0.32366455764983243,0.32366455764983243,0.33619753983738243,0.33619753983738243,0.0011956629905454077,0.0011956629905454077,0.8895333050179016,0.8895333050179016,0.10148151008292769,0.10148151008292769,1.684992728639212,1.684992728639212,0.5358146753060021,0.5358146753060021
2.27,0.17326965894597765,0.17326965894597765,0.022681039468946115,0.022681039468946115,0.4638858645020723,0.4638858645020723,0.07845124847575467,0.07845124847575467,1.1624697653744196,1.1624697653744196,0.3231853229961604,0.3231853229961604,0.33620347396640876,0.33620347396640876,0.0011780333737114693,0.0011780333737114693,0.8900394333406524,0.8900394333406524,0.10097026935287634,0.10097026935287634,1.6876699576215486,1.6876699576215486,0.5350771466607303,0.5350771466607303
2.275,0.17338293346484568,0.17338293346484568,0.022628807757509938,0.022628807757509938,0.46427767664242764,0.46427767664242764,0.07827372532009098,0.07827372532009098,1.1640844962985064,1.1640844962985064,0.3227072363527918,0.3227072363527918,0.3362093205990331,0.3362093205990331,0.0011606636986540898,0.0011606636986540898,0.8905430119054276,0.8905430119054276,0.10046160413593169,0.10046160413593169,1.690343501500333,1.690343501500333,0.5343406331955005,0.5343406331955005
2.2800000000000002,0.17349594740160854,0.17349594740160854,0.022576766827723187,0.022576766827723187,0.4646686029140029,0.4646686029140029,0.0780968735835969,0.0780968735835969,1.16569683965535,1.16569683965535,0.32223028603660486,0.32223028603660486,0.3362150810257783,0.3362150810257783,0.001143550131377809,0.001143550131377809,0.8910440535587205,0.8910440535587205,0.09995550145583791,0.09995550145583791,1.6930133653483415,1.6930133653483415,0.5336051335128535,0.5336051335128535
2.285,0.17360870153088445,0.17360870153088445,0.022524937790913593,0.022524937790913593,0.4650586465513696,0.4650586465513696,0.07792069903483964,0.07792069903483964,1.1673068010770908,1.1673068010770908,0.321754470641095,0.321754470641095,0.33622075651797645,0.33622075651797645,0.0011266888949008032,0.0011266888949008032,0.8915425710826473,0.8915425710826473,0.09945194840136629,0.09945194840136629,1.6956795542313965,1.6956795542313965,0.532870646217246,0.532870646217246
2.29,0.1737211970886907,0.1737211970886907,0.022473333326255545,0.022473333326255545,0.46544781102097965,0.46544781102097965,0.07774520956794913,0.07774520956794913,1.1689143862562257,1.1689143862562257,0.32127979026973635,0.32127979026973635,0.33622634832547355,0.33622634832547355,0.0011100762760740382,0.0011100762760740382,0.8920385771953117,0.8920385771953117,0.09895093212594788,0.09895093212594788,1.6983420732083772,1.6983420732083772,0.5321371699150476,0.5321371699150476
2.295,0.17383343521201897,0.17383343521201897,0.022421934077835458,0.022421934077835458,0.4658360997724061,0.4658360997724061,0.0775703908087494,0.0775703908087494,1.1705196008712797,1.1705196008712797,0.3208062375654534,0.3208062375654534,0.3362318576837402,0.3362318576837402,0.0010937086044558952,0.0010937086044558952,0.8925320845511666,0.8925320845511666,0.09845243984730648,0.09845243984730648,1.7010009273312297,1.7010009273312297,0.5314047032145371,0.5314047032145371
2.3000000000000003,0.17394541681182094,0.17394541681182094,0.02237077082840307,0.02237077082840307,0.4662235160768595,0.4662235160768595,0.07739625425816356,0.07739625425816356,1.1721224505266528,1.1721224505266528,0.3203338130021613,0.3203338130021613,0.33623728580872303,0.33623728580872303,0.0010775822676085604,0.0010775822676085604,0.8930231057413794,0.8930231057413794,0.09795645884709148,0.09795645884709148,1.7036561216449781,1.7036561216449781,0.5306732447259012,0.5306732447259012
2.305,0.17405714324950392,0.17405714324950392,0.02231980006036285,0.02231980006036285,0.46661006342804184,0.46661006342804184,0.07722277993454488,0.07722277993454488,1.173722940880549,1.173722940880549,0.31986250787100007,0.31986250787100007,0.33624263389861264,0.33624263389861264,0.0010616937058449808,0.0010616937058449808,0.8935116532597617,0.8935116532597617,0.09746297650529122,0.09746297650529122,1.7063076611877344,1.7063076611877344,0.52994279306123,0.52994279306123
2.31,0.17416861522388852,0.17416861522388852,0.022269036653351625,0.022269036653351625,0.46699574502154506,0.46699574502154506,0.07704996642409535,0.07704996642409535,1.1753210774892264,1.1753210774892264,0.3193923183013253,0.3193923183013253,0.33624790313329656,0.33624790313329656,0.0010460394138546985,0.0010460394138546985,0.8939977395713141,0.8939977395713141,0.09697198023099582,0.09697198023099582,1.7089555509907093,1.7089555509907093,0.5292133468345153,0.5292133468345153
2.315,0.1742798339306399,0.1742798339306399,0.02221847935468965,0.02221847935468965,0.4673805641965835,0.4673805641965835,0.07687781167623407,0.07687781167623407,1.1769168659308953,1.1769168659308953,0.3189232408504841,0.3189232408504841,0.33625309467330555,0.33625309467330555,0.0010306159438339222,0.0010306159438339222,0.8944813770898531,0.8944813770898531,0.09648345748499691,0.09648345748499691,1.7115997960782234,1.7115997960782234,0.5284849046616463,0.5284849046616463
2.32,0.17439080036355908,0.17439080036355908,0.022168127190408737,0.022168127190408737,0.4677645242405171,0.4677645242405171,0.0767063119614234,0.0767063119614234,1.1785103117584348,1.1785103117584348,0.31845527147796765,0.31845527147796765,0.3362582096658011,0.3362582096658011,0.0010154198876974193,0.0010154198876974193,0.8949625781525,0.8949625781525,0.09599739580555552,0.09599739580555552,1.7142404014677173,1.7142404014677173,0.5277574651604083,0.5277574651604083
2.325,0.17450151554646373,0.17450151554646373,0.02211797616328183,0.02211797616328183,0.4681476284156894,0.4681476284156894,0.07653546231896091,0.07653546231896091,1.18010142050089,1.18010142050089,0.31798840566141945,0.31798840566141945,0.3362632492397456,0.3362632492397456,0.0010004478914273523,0.0010004478914273523,0.8954413550344618,0.8954413550344618,0.09551378279347295,0.09551378279347295,1.7168773721697617,1.7168773721697617,0.5270310269504788,0.5270310269504788
2.33,0.17461198046874807,0.17461198046874807,0.022068023210252304,0.022068023210252304,0.46852987995749545,0.46852987995749545,0.07636526012483273,0.07636526012483273,1.1816901976637306,1.1816901976637306,0.317522639975617,0.317522639975617,0.3362682145076406,0.3362682145076406,0.0009856966499093382,0.0009856966499093382,0.8959177199493747,0.8959177199493747,0.09503260611174273,0.09503260611174273,1.7195107131880687,1.7195107131880687,0.5263055886534245,0.5263055886534245
2.335,0.17472219611507112,0.17472219611507112,0.022018276260308688,0.022018276260308688,0.46891128210148497,0.46891128210148497,0.07619570429276405,0.07619570429276405,1.1832766487413333,1.1832766487413333,0.3170579711566976,0.3170579711566976,0.33627310656548265,0.33627310656548265,0.0009711629070630733,0.0009711629070630733,0.8963916850496496,0.8963916850496496,0.09455385348520239,0.09455385348520239,1.722140429519502,1.722140429519502,0.525581148892699,0.525581148892699
2.34,0.17483216355817088,0.17483216355817088,0.021968723145559914,0.021968723145559914,0.4692918380799562,0.4692918380799562,0.0760267832079454,0.0760267832079454,1.1848607792102088,1.1848607792102088,0.31659439225237085,0.31659439225237085,0.33627792648960086,0.33627792648960086,0.000956843465238307,0.000956843465238307,0.8968632624268165,0.8968632624268165,0.09407751270018544,0.09407751270018544,1.7247665261540879,1.7247665261540879,0.5248577062936396,0.5248577062936396
2.345,0.17494188369493513,0.17494188369493513,0.02191934423879225,0.02191934423879225,0.469671551015674,0.469671551015674,0.0758584884037113,0.0758584884037113,1.1864425944948653,1.1864425944948653,0.3161318979510299,0.3161318979510299,0.3362826753455684,0.3362826753455684,0.0009427351587394505,0.0009427351587394505,0.8973324641118685,0.8973324641118685,0.09360357160417324,0.09360357160417324,1.7273890080750258,1.7273890080750258,0.5241352594834638,0.5241352594834638
2.35,0.17505135733179547,0.17505135733179547,0.02187020132785364,0.02187020132785364,0.4700504240254332,0.4700504240254332,0.07569084590668178,0.07569084590668178,1.1880221000084568,1.1880221000084568,0.31567049406827724,0.31567049406827724,0.33628735418154215,0.33628735418154215,0.0009288348736123102,0.0009288348736123102,0.8977993020756074,0.8977993020756074,0.09313201810544709,0.09313201810544709,1.7300078802586976,1.7300078802586976,0.5234138070912678,0.5234138070912678
2.355,0.17516058597281536,0.17516058597281536,0.021821246450536475,0.021821246450536475,0.4704284605076974,0.4704284605076974,0.07552383022678241,0.07552383022678241,1.1895993012407966,1.1895993012407966,0.3152101695582448,0.3152101695582448,0.3362919640303934,0.3362919640303934,0.0009151395413149988,0.0009151395413149988,0.8982637882214842,0.8982637882214842,0.09266284018031906,0.09266284018031906,1.7326231476746798,1.7326231476746798,0.522693347748022,0.522693347748022
2.36,0.17526957020961145,0.17526957020961145,0.02177248621138192,0.02177248621138192,0.47080566342550056,0.47080566342550056,0.07535744443564131,0.07535744443564131,1.191174203526006,1.191174203526006,0.3147509230771721,0.3147509230771721,0.3362965059099744,0.3362965059099744,0.0009016461379254139,0.0009016461379254139,0.8987259343604018,0.8987259343604018,0.09219602589858408,0.09219602589858408,1.7352348152857542,1.7352348152857542,0.521973880086569,0.521973880086569
2.365,0.17537831114556665,0.17537831114556665,0.021723932800686803,0.021723932800686803,0.47118203599546915,0.47118203599546915,0.07519168688345636,0.07519168688345636,1.192746812271083,1.192746812271083,0.3142927509084807,0.3142927509084807,0.3363009808194368,0.3363009808194368,0.0008883516950778975,0.0008883516950778975,0.8991857523112682,0.8991857523112682,0.09173156332195131,0.09173156332195131,1.7378428880479166,1.7378428880479166,0.5212554027416206,0.5212554027416206
2.37,0.17548680985693596,0.17548680985693596,0.021675572202071326,0.021675572202071326,0.4715575813448371,0.4715575813448371,0.07502655253668437,0.07502655253668437,1.1943171328333544,1.1943171328333544,0.31383564912531126,0.31383564912531126,0.33630538974770907,0.33630538974770907,0.0008752532747801528,0.0008752532747801528,0.8996432538034841,0.8996432538034841,0.09126944060254141,0.09126944060254141,1.7404473709103894,1.7404473709103894,0.5205379143497549,0.5205379143497549
2.375,0.1755950672181416,0.1755950672181416,0.021627358833564564,0.021627358833564564,0.4719323025699982,0.4719323025699982,0.07486200914992101,0.07486200914992101,1.1958851705544928,1.1958851705544928,0.31337960391813585,0.31337960391813585,0.33630973366808664,0.33630973366808664,0.0008623479854824568,0.0008623479854824568,0.9000984505075691,0.9000984505075691,0.09080964595195049,0.09080964595195049,1.743048268769272,1.743048268769272,0.5198214135621839,0.5198214135621839
2.38,0.17570308378561755,0.17570308378561755,0.02157939211552413,0.02157939211552413,0.47230620248844757,0.47230620248844757,0.0746981079661132,0.0746981079661132,1.1974509306622656,1.1974509306622656,0.31292462943528476,0.31292462943528476,0.3363140135394501,0.3363140135394501,0.0008496329784608483,0.0008496329784608483,0.9005513540354891,0.9005513540354891,0.09035216764092016,0.09035216764092016,1.7456455864807492,1.7456455864807492,0.5191058990411158,0.5191058990411158
