t,light,neutral,heavy
4.03,0.020226923646668192,0.059490951901965274,0.21813349030720594
4.035,0.02018933878371919,0.05938040818740939,0.21772816335383435
4.04,0.020151870174573306,0.05927020639580384,0.21732409011794734
4.045,0.020114517316433864,0.059160345048334895,0.21692126517722787
4.05,0.020077279709296677,0.059050822674401995,0.2165196831394739
4.055,0.02004015685593106,0.058941637811561934,0.2161193386423937
4.0600000000000005,0.020003148261861052,0.05883278900547368,0.21572022635340343
4.065,0.019966253435346838,0.05872427480984365,0.21532234096942665
4.07,0.0199294718873662,0.05861609378637118,0.21492567721669426
4.075,0.019892803131596228,0.05850824450469479,0.21453022985054748
4.08,0.01985624668439511,0.058400725542338564,0.21413599365524133
4.085,0.01981980206478411,0.05829353548465914,0.21374296344375013
4.09,0.019783468794429625,0.058186672924793015,0.21335113405757433
4.095,0.019747246397625488,0.058080136463604375,0.21296050036654932
4.1,0.019711134401275303,0.05797392470963325,0.2125710572686552
4.105,0.019675132334874973,0.057868036279044036,0.21218279968982806
4.11,0.019639239730495396,0.05776246979557469,0.21179572258377383
4.115,0.019603456122765206,0.05765722389048591,0.2114098209317816
4.12,0.019567781048853757,0.05755229720251105,0.21102508974254044
4.125,0.019532214048454153,0.05744768837780633,0.21064152405195646
4.13,0.01949675466376647,0.05734339606990139,0.2102591189229717
4.135,0.019461402439481083,0.05723941893965025,0.20987786944538417
4.14,0.019426156922762127,0.057135755655182724,0.20949777073566994
4.1450000000000005,0.019391017663231085,0.05703240489185613,0.20911881793680576
4.15,0.01935598421295054,0.056929365332207466,0.208741006218094
4.155,0.01932105612640796,0.05682663566590577,0.20836433077498775
4.16,0.019286232960499736,0.056724214589705106,0.20798878682891866
4.165,0.019251514274515255,0.05662210080739781,0.20761436962712523
4.17,0.01921689963012112,0.056520293029768,0.2072410744424826
4.175,0.01918238859134551,0.05641878997454561,0.20686889657333385
4.18,0.019147980724562624,0.05631759036636065,0.20649783134332234
4.1850000000000005,0.019113675598477292,0.05621669293669792,0.20612787410122566
4.19,0.019079472784109704,0.056116096423852076,0.20575902022079087
4.195,0.019045371854780165,0.05601579957288284,0.20539126510057035
4.2,0.019011372386094117,0.05591580113557093,0.20502460416376
4.205,0.018977473955927145,0.055816099870373954,0.20465903285803777
4.21,0.018943676144410174,0.055716694542382865,0.20429454665540378
4.215,0.018909978533914778,0.05561758392327876,0.20393114105202204
4.22,0.018876380709038545,0.055518766791289836,0.20356881156806267
4.225,0.018842882256590608,0.05542024193114884,0.2032075537475457
4.23,0.018809482765577274,0.05532200813405081,0.20284736315818624
4.235,0.01877618182718779,0.055224064197611146,0.2024882353912408
4.24,0.018742979034780116,0.05512640892582387,0.20213016606135412
4.245,0.018709873983866948,0.05502904112902044,0.2017731508064082
4.25,0.018676866272101755,0.05493195962382869,0.20141718528737182
4.255,0.018643955499264942,0.05483516323313218,0.20106226518815126
4.26,0.018611141267250123,0.054738650786029776,0.20070838621544243
4.265,0.018578423180050516,0.05464242111779564,0.20035554409858394
4.2700000000000005,0.018545800843745408,0.05454647306983943,0.2000037345894112
4.275,0.018513273866486758,0.05445080548966694,0.19965295346211204
4.28,0.018480841858485857,0.05435541723084075,0.1993031965130827
4.285,0.018448504432000138,0.054260307152941584,0.19895445956078575
4.29,0.018416261201320054,0.054165474121529576,0.1986067384456084
4.295,0.01838411178275606,0.05407091700810606,0.19826002902972215
4.3,0.018352055794625725,0.053976634690075666,0.19791432719694405
4.305,0.018320092857240868,0.05388262605070843,0.19756962885259752
4.3100000000000005,0.01828822259289488,0.05378888997910258,0.19722592992337606
4.315,0.018256444625850077,0.053695425370147286,0.19688322635720665
4.32,0.018224758582325182,0.05360223112448583,0.19654151412311466
4.325,0.01819316409048288,0.053509306148479055,0.19620078921108983
4.33,0.018161660780417466,0.05341664935416902,0.195861047631953
4.335,0.018130248284142617,0.053324259659243,0.19552228541722425
4.34,0.018098926235579238,0.053232135986997754,0.1951844986189917
4.345,0.01806769427054334,0.053140277266303944,0.19484768330978106
4.3500000000000005,0.018036552026734137,0.053048682431570994,0.1945118355824269
4.355,0.018005499143722122,0.05295735042271212,0.19417695154994438
4.36,0.017974535262937255,0.05286628018510957,0.1938430273454017
4.365,0.017943660027657266,0.05277547066958019,0.19351005912179398
4.37,0.017912873082996036,0.05268492083234128,0.19317804305191796
4.375,0.017882174075892054,0.05259462963497663,0.1928469753282476
4.38,0.017851562655096957,0.05250459604440282,0.19251685216281028
4.385,0.017821038471164178,0.05241481903283582,0.1921876697870646
4.39,0.01779060117643764,0.052325297577757765,0.1918594244517784
4.3950000000000005,0.017760250425040574,0.05223603066188404,0.1915321124269081
4.4,0.017729985872864406,0.052147017273130605,0.1912057300014788
4.405,0.0176998071775577,0.05205825640458146,0.1908802734834653
4.41,0.01766971399851521,0.05196974705445651,0.1905557391996738
4.415,0.01763970599686704,0.05188148822607953,0.19023212349562488
4.42,0.017609782835467786,0.05179347892784643,0.18990942273543684
4.425,0.01757994417888588,0.051705718173193756,0.18958763330171038
4.43,0.017550189693392924,0.05161820498056743,0.18926675159541384
4.4350000000000005,0.017520519046953145,0.05153093837339161,0.18894677403576915
4.44,0.017490931909212915,0.051443917380037986,0.1886276970601392
4.445,0.017461427951490326,0.05135714103379508,0.18830951712391522
4.45,0.017432006846764894,0.05127060837283792,0.18799223070040566
4.455,0.017402668269667278,0.05118431844019787,0.18767583428072548
4.46,0.017373411896469113,0.051098270283732684,0.18736032437368644
4.465,0.017344237405072918,0.051012462956096814,0.18704569750568825
4.47,0.017315144475002046,0.0509268955147119,0.18673195022061023
4.4750000000000005,0.01728613278739074,0.05084156702173747,0.18641907907970398
4.48,0.017257202024974234,0.05075647654404186,0.1861070806614868
4.485,0.017228351872078957,0.050671623153173403,0.18579595156163575
4.49,0.017199582014612778,0.0505870059253317,0.18548568839288282
4.495,0.017170892140055325,0.05050262394133919,0.1851762877849103
4.5,0.017142281937448406,0.05041847628661296,0.18486774638424747
4.505,0.017113751097386467,0.05033456205113667,0.18456006085416773
4.51,0.017085299312007106,0.050250880329432666,0.1842532278745864
4.515,0.017056926274981708,0.05016743022053444,0.18394724414195954
4.5200000000000005,0.017028631681506097,0.05008421082795911,0.18364210636918332
4.525,0.017000415228291276,0.05000122125968023,0.18333781128549412
4.53,0.016972276613554247,0.04991846062810073,0.18303435563636927
4.535,0.016944215537008853,0.049835928050026033,0.18273173618342875
4.54,0.016916231699856735,0.049753622646637456,0.1824299497043373
