t,e_abs,e_rel,order
62.06,2.8555834140105487,0.3375244695555798,1
62.07,2.8570946434827746,0.33758716136992134,1
62.08,2.858606598984884,0.33764985618209475,1
62.09,2.8601192808470013,0.3377125539905092,1
62.1,2.86163268939935,0.3377752547935621,1
62.11,2.863146824972334,0.3378379585896509,1
62.120000000000005,2.864661687896499,0.33790066537716773,1
62.13,2.8661772785025237,0.3379633751544986,1
62.14,2.8676935971212405,0.33802608792002636,1
62.15,2.8692106440836187,0.3380888036721285,1
62.16,2.8707284197207823,0.3381515224091797,1
62.17,2.8722469243639988,0.3382142441295498,1
62.18,2.8737661583446794,0.338276968831606,1
62.190000000000005,2.875286121994375,0.3383396965137102,1
62.2,2.8768068156447875,0.3384024271742221,1
62.21,2.8783282396277663,0.33846516081149797,1
62.22,2.879850394275303,0.338527897423891,1
62.23,2.8813732799195515,0.33859063700975356,1
62.24,2.8828968968927824,0.3386533795674314,1
62.25,2.8844212455274163,0.33871612509526833,1
62.26,2.8859463261560503,0.33877887359161,1
62.27,2.8874721391113978,0.33884162505479554,1
62.28,2.8889986847263285,0.33890437948316376,1
62.29,2.890525963333853,0.3389671368750511,1
62.3,2.892053975267139,0.3390298972287933,1
62.31,2.893582720859488,0.33909266054272275,1
62.32,2.8951122004443612,0.3391554268151735,1
62.33,2.896642414355355,0.33921819604447545,1
62.34,2.8981733629262107,0.33928096822895815,1
62.35,2.8997050464908223,0.33934374336695133,1
62.36,2.9012374653832342,0.3394065214567839,1
62.370000000000005,2.902770619937635,0.33946930249678403,1
62.38,2.904304510488349,0.33953208648527916,1
62.39,2.905839137369859,0.33959487342059697,1
62.4,2.9073745009167875,0.33965766330106456,1
62.41,2.9089106014639166,0.3397204561250112,1
62.42,2.9104474393461692,0.3397832518907652,1
62.43,2.9119850148986,0.33984605059665435,1
62.440000000000005,2.9135233284564332,0.339908852241009,1
62.45,2.9150623803550237,0.339971656822159,1
62.46,2.9166021709298824,0.3400344643384361,1
62.47,2.9181427005166705,0.3400972747881734,1
62.48,2.919683969451184,0.3401600881697045,1
62.49,2.921225978069379,0.3402229044813654,1
62.5,2.922768726707351,0.3402857237214936,1
62.51,2.924312215701352,0.34034854588842883,1
62.52,2.925856445387771,0.34041137098051216,1
62.53,2.9274014161031405,0.34047419899608616,1
62.54,2.928947128184157,0.34053702993349777,1
62.55,2.9304935819676654,0.34059986379109675,1
62.56,2.9320407777906534,0.34066270056723474,1
62.57,2.9335887159902323,0.3407255402602634,1
62.58,2.935137396903692,0.3407883828685414,1
62.59,2.93668682086847,0.34085122839043025,1
62.6,2.9382369882221333,0.3409140768242929,1
62.61,2.939787899302413,0.34097692816849773,1
62.620000000000005,2.941339554447181,0.34103978242141575,1
62.63,2.9428919539944585,0.3411026395814223,1
62.64,2.9444450982824124,0.34116549964689613,1
62.65,2.9459989876493617,0.3412283626162209,1
62.66,2.9475536224337784,0.34129122848778487,1
62.67,2.9491090029742812,0.34135409725998134,1
62.68,2.9506651296096216,0.3414169689312055,1
62.690000000000005,2.952222002678721,0.3414798434998605,1
62.7,2.9537796225206496,0.3415427209643547,1
62.71,2.955337989474594,0.3416056013230969,1
62.72,2.956897103879931,0.3416684845745071,1
62.73,2.958456966076172,0.34173137071700893,1
62.74,2.960017576402968,0.3417942597490298,1
62.75,2.9615789352001323,0.34185715166900565,1
62.76,2.9631410428076093,0.3419200464753754,1
62.77,2.9647038995655146,0.341982944166587,1
62.78,2.9662675058140913,0.342045844741092,1
62.79,2.967831861893758,0.3421087481973519,1
62.8,2.969396968145061,0.3421716545338314,1
62.81,2.9709628249087046,0.3422345637490038,1
62.82,2.9725294325255347,0.3422974758413479,1
62.83,2.974096791336548,0.3423603908093495,1
62.84,2.9756649016829266,0.3424233086515067,1
62.85,2.977233763905945,0.34248622936631706,1
62.86,2.978803378347056,0.3425491529522897,1
62.870000000000005,2.9803737453478747,0.3426120794079426,1
62.88,2.9819448652501346,0.34267500873179796,1
62.89,2.983516738395754,0.34273794092238985,1
62.9,2.9850893651267727,0.34280087597825715,1
62.91,2.9866627457853907,0.3428638138979481,1
62.92,2.988236880713978,0.34292675468002176,1
62.93,2.989811770255011,0.3429896983230402,1
62.940000000000005,2.9913874147511677,0.3430526448255806,1
62.95,2.9929638145452313,0.34311559418622367,1
62.96,2.9945409699801635,0.3431785464035618,1
62.97,2.996118881399062,0.34324150147619514,1
62.98,2.9976975491451836,0.34330445940273396,1
62.99,2.9992769735619516,0.34336742018179983,1
63.0,3.00085715499289,0.3434303838120176,1
63.01,3.0024380937817226,0.3434933502920281,1
63.02,3.004019790272318,0.3435563196204807,1
63.03,3.0056022448086575,0.3436192917960301,1
63.04,3.007185457734929,0.3436822668173481,1
63.05,3.0087694293954246,0.34374524468311074,1
63.06,3.0103541601346135,0.343808225392007,1
63.07,3.0119396502971054,0.3438712089427361,1
63.08,3.013525900227667,0.3439341953340073,1
63.09,3.0151129102712177,0.34399718456454154,1
63.1,3.016700680772808,0.3440601766330678,1
63.11,3.0182892120776685,0.3441231715383291,1
63.120000000000005,3.019878504531181,0.34418616927908013,1
63.13,3.0214685584788525,0.34424916985408277,1
63.14,3.0230593742663507,0.3443121732621119,1
63.15,3.0246509522395075,0.3443751795019552,1
63.16,3.0262432927443106,0.34443818857241215,1
63.17,3.0278363961268777,0.3445012004722911,1
63.18,3.0294302627334897,0.3445642152004137,1
63.190000000000005,3.031024892910587,0.34462723275561485,1
63.2,3.032620287004736,0.3446902531367372,1
63.21,3.0342164453626874,0.3447532763426405,1
63.22,3.035813368331336,0.34481630237219485,1
63.23,3.037411056257709,0.34487933122428077,1
63.24,3.0390095094890084,0.3449423628977936,1
63.25,3.040608728372574,0.3450053973916399,1
63.26,3.0422087132559104,0.34506843470473986,1
63.27,3.0438094644866776,0.3451314748360268,1
63.28,3.0454109824126614,0.3451945177844444,1
63.29,3.0470132673818173,0.34525756354895,1
63.3,3.048616319742267,0.34532061212851695,1
63.31,3.050220139842272,0.34538366352212924,1
63.32,3.0518247280302386,0.34544671772878355,1
63.33,3.0534300846547353,0.3455097747474911,1
63.34,3.0550362100644994,0.34557283457727844,1
63.35,3.0566431046083724,0.34563589721717913,1
63.36,3.0582507686354026,0.3456989626662476,1
63.370000000000005,3.05985920249478,0.3457620309235503,1
63.38,3.06146840653581,0.3458251019881631,1
63.39,3.063078381107999,0.3458881758591814,1
63.4,3.0646891265609773,0.34595125253571074,1
63.41,3.066300643244549,0.34601433201687365,1
63.42,3.0679129315086504,0.34607741430180383,1
63.43,3.0695259917033813,0.3461404993896508,1
63.440000000000005,3.0711398241790078,0.3462035872795798,1
63.45,3.072754429285923,0.3462666779707671,1
63.46,3.0743698073747034,0.3463297714624072,1
63.47,3.0759859587960423,0.3463928677537044,1
63.48,3.0776028839008296,0.34645596684388325,1
63.49,3.0792205830400885,0.34651906873218025,1
63.5,3.0808390565649795,0.3465821734178444,1
63.51,3.0824583048268526,0.3466452809001443,1
63.52,3.084078328177179,0.3467083911783592,1
63.53,3.085699126967603,0.3467715042517859,1
63.54,3.0873207015499275,0.34683462011973654,1
63.55,3.0889430522760817,0.3468977387815348,1
63.56,3.090566179498196,0.3469608602365255,1
63.57,3.0921900835685023,0.34702398448406263,1
63.58,3.0938147648394203,0.34708711152351873,1
63.59,3.095440223663524,0.347150241354282,1
63.6,3.0970664603935365,0.34721337397575586,1
63.61,3.0986934753823125,0.3472765093873559,1
63.620000000000005,3.1003212689829067,0.34733964758851865,1
63.63,3.1019498415484876,0.34740278857869183,1
63.64,3.103579193432407,0.34746593235734163,1
63.65,3.105209324988162,0.3475290789239491,1
63.66,3.1068402365693975,0.34759222827801006,1
63.67,3.1084719285299203,0.34765538041903704,1
63.68,3.110104401223693,0.3477185353465584,1
63.690000000000005,3.111737655004832,0.34778169306011814,1
63.7,3.1133716902276154,0.34784485355927713,1
63.71,3.115006507246458,0.34790801684361006,1
63.72,3.1166421064159513,0.34797118291270995,1
63.73,3.1182784880908305,0.3480343517661843,1
63.74,3.1199156526259957,0.348097523403658,1
63.75,3.121553600376494,0.3481606978247715,1
63.76,3.1231923316975188,0.3482238750291795,1
63.77,3.1248318469444536,0.3482870550165576,1
63.78,3.1264721464727994,0.34835023778659263,1
63.79,3.1281132306382355,0.34841342333899045,1
63.8,3.129755099796588,0.34847661167347244,1
63.81,3.1313977543038463,0.3485398027897764,1
63.82,3.1330411945161463,0.34860299668765643,1
63.83,3.134685420789794,0.3486661933668836,1
63.84,3.136330433481245,0.34872939282724497,1
63.85,3.1379762329470937,0.3487925950685421,1
63.86,3.139622819544119,0.34885580009059614,1
63.870000000000005,3.141270193629244,0.348919007893243,1
63.88,3.142918355559543,0.34898221847633476,1
63.89,3.1445673056922625,0.3490454318397417,1
63.9,3.1462170443847866,0.3491086479833483,1
63.91,3.147867571994663,0.34917186690705604,1
63.92,3.149518888879615,0.3492350886107859,1
63.93,3.1511709953974885,0.34929831309447035,1
63.940000000000005,3.152823891906316,0.3493615403580627,1
63.95,3.154477578764263,0.3494247704015295,1
63.96,3.1561320563296693,0.34948800322485585,1
63.97,3.1577873249610313,0.34955123882804356,1
63.98,3.1594433850170045,0.34961447721111094,1
63.99,3.161100236856378,0.3496777183740899,1
64.0,3.1627578808381283,0.34974096231703317,1
64.01,3.1644163173213684,0.3498042090400064,1
64.02,3.166075546665381,0.3498674585430945,1
64.03,3.16773556922961,0.3499307108263975,1
64.04,3.169396385373638,0.34999396589003157,1
64.05,3.1710579954572093,0.35005722373412895,1
64.06,3.172720399840259,0.3501204843588421,1
64.07000000000001,3.1743835988828364,0.350183747764335,1
64.08,3.176047592945166,0.3502470139507902,1
64.09,3.1777123823876408,0.3503102829184078,1
64.1,3.1793779675707805,0.35037355466740083,1
64.11,3.181044348855311,0.3504368291980037,1
64.12,3.1827115266020853,0.35050010651046426,1
64.13,3.1843795011720957,0.3505633866050444,1
64.14,3.1860482729265374,0.3506266694820268,1
64.15,3.187717842226739,0.3506899551417084,1
64.16,3.1893882094341817,0.35075324358440163,1
64.17,3.191059374910532,0.3508165348104373,1
64.18,3.192731339017585,0.3508798288201601,1
64.19,3.1944041021173013,0.35094312561393143,1
64.2,3.196077664571821,0.35100642519213043,1
64.21000000000001,3.1977520267434194,0.3510697275551503,1
64.22,3.199427188994537,0.3511330327034013,1
64.23,3.2011031516877826,0.35119634063731,1
64.24,3.2027799151858987,0.35125965135731674,1
64.25,3.2044574798518317,0.3513229648638825,1
64.26,3.206135846048647,0.35138628115747966,1
64.27,3.207815014139577,0.3514496002385976,1
64.28,3.2094949844880203,0.3515129221077416,1
64.29,3.211175757457548,0.3515762467654354,1
64.3,3.2128573334118418,0.3516395742122117,1
64.31,3.2145397127148176,0.3517029044486278,1
64.32000000000001,3.2162228957304837,0.3517662374752494,1
64.33,3.217906882823038,0.35182957329266085,1
64.34,3.2195916743568374,0.3518929119014612,1
64.35,3.2212772706963846,0.35195625330226477,1
64.36,3.222963672206389,0.35201959749570555,1
64.37,3.224650879251638,0.35208294448242355,1
64.38,3.2263388921971394,0.35214629426308186,1
64.39,3.2280277114080596,0.3522096468383576,1
64.4,3.2297173372497023,0.3522730022089408,1
64.41,3.2314077700875297,0.3523363603755368,1
64.42,3.2330990102871953,0.35239972133886865,1
64.43,3.234791058214481,0.3524630850996716,1
64.44,3.236483914235327,0.3525264516586951,1
64.45,3.238177578715877,0.3525898210167078,1
64.46000000000001,3.2398720520223896,0.35265319317448923,1
64.47,3.2415673345212817,0.35271656813283225,1
64.48,3.2432634265791784,0.3527799458925498,1
64.49,3.244960328562817,0.35284332645446453,1
64.5,3.246658040839139,0.35290670981941785,1
64.51,3.248356563775191,0.3529700959882591,1
64.52,3.250055897738212,0.3530334849618559,1
64.53,3.2517560430956296,0.35309687674109325,1
64.54,3.2534570002149805,0.35316027132686384,1
64.55,3.255158769463993,0.3532236687200787,1
64.56,3.2568613512105555,0.3532870689216619,1
64.57000000000001,3.2585647458226994,0.3533504719325497,1
64.58,3.260268953668626,0.35341387775369304,1
64.59,3.2619739751167223,0.3534772863860594,1
64.6,3.2636798105355016,0.3535406978306259,1
64.61,3.265386460293655,0.3536041120883849,1
64.62,3.2670939247600295,0.35366752916034133,1
64.63,3.2688022043036415,0.3537309490475154,1
64.64,3.270511299293672,0.35379437175093914,1
64.65,3.2722212100994366,0.3538577972716561,1
64.66,3.2739319370904405,0.3539212256107258,1
64.67,3.2756434806363544,0.3539846567692203,1
64.68,3.2773558411069876,0.35404809074822274,1
64.69,3.279069018872321,0.35411152754883,1
64.7,3.2807830143025107,0.3541749671721527,1
64.71000000000001,3.2824978277678527,0.35423840961931147,1
64.72,3.2842134596388046,0.35430185489143967,1
64.73,3.2859299102860375,0.3543653029896891,1
64.74,3.2876471800803007,0.3544287539152133,1
64.75,3.289365269392582,0.3544922076691872,1
64.76,3.291084178593985,0.3545556642527925,1
64.77,3.2928039080557863,0.3546191236672241,1
64.78,3.2945244581494486,0.35468258591369073,1
64.79,3.2962458292465655,0.35474605099340967,1
64.8,3.2979680217188974,0.35480951890761075,1
64.81,3.299691035938391,0.3548729896575367,1
64.82000000000001,3.3014148722771353,0.3549364632444402,1
64.83,3.3031395311073846,0.3549999396695855,1
64.84,3.304865012801574,0.35506341893424953,1
64.85,3.3065913177322552,0.3551269010397152,1
64.86,3.3083184462722066,0.3551903859872831,1
64.87,3.3100463987943316,0.35525387377826123,1
64.88,3.3117751756716967,0.3553173644139674,1
64.89,3.3135047772775383,0.3553808578957307,1
64.9,3.3152352039852606,0.35544435422489157,1
64.91,3.3169664561684162,0.3555078534027991,1
64.92,3.318698534200751,0.35557135543081525,1
64.93,3.320431438456149,0.3556348603103097,1
64.94,3.322165169308653,0.3556983680426618,1
64.95,3.32389972713249,0.35576187862926195,1
64.96000000000001,3.3256351123020362,0.3558253920715092,1
64.97,3.327371325191852,0.35588890837081544,1
64.98,3.3291083661766327,0.35595242752859646,1
64.99,3.3308462356312476,0.3560159495462805,1
65.0,3.3325849339307534,0.35607947442530646,1
65.01,3.334324461450338,0.35614300216711897,1
65.02,3.336064818565371,0.35620653277317377,1
65.03,3.3378060056513847,0.35627006624493457,1
65.04,3.339548023084072,0.35633360258387364,1
65.05,3.3412908712392775,0.3563971417914706,1
65.06,3.3430345504930568,0.356460683869218,1
65.07000000000001,3.3447790612215815,0.3565242288186118,1
65.08,3.346524403801189,0.3565877766411558,1
65.09,3.34827057860842,0.3566513273383664,1
65.1,3.3500175860199395,0.35671488091176323,1
65.11,3.351765426412617,0.35677843736287773,1
65.12,3.353514100163449,0.3568419966932447,1
65.13,3.355263607649603,0.3569055589044078,1
65.14,3.3570139492484423,0.3569691239979204,1
65.15,3.3587651253374675,0.3570326919753406,1
65.16,3.360517136294336,0.35709626283823215,1
65.17,3.3622699824969082,0.35715983658817013,1
65.18,3.364023664323173,0.357223413226732,1
65.19,3.365778182151287,0.35728699275550246,1
65.2,3.367533536359614,0.35735057517607666,1
65.21000000000001,3.3692897273266444,0.35741416049005253,1
65.22,3.371046755431021,0.357477748699032,1
65.23,3.3728046210515976,0.35754133980462816,1
65.24,3.3745633245673545,0.3576049338084562,1
65.25,3.3763228663574716,0.3576685307121398,1
65.26,3.3780832468012707,0.35773213051730623,1
65.27,3.3798444662782243,0.35779573322558667,1
65.28,3.381606525168032,0.3578593388386238,1
65.29,3.3833694238504917,0.35792294735805796,1
65.3,3.3851331627055927,0.3579865587855381,1
65.31,3.3868977421135176,0.3580501731227198,1
65.32000000000001,3.388663162454573,0.3581137903712595,1
65.33,3.3904294241092403,0.3581774105328191,1
65.34,3.3921965274582044,0.3582410336090687,1
65.35,3.3939644728822618,0.35830465960167657,1
65.36,3.395733260762424,0.35836828851232055,1
65.37,3.3975028914798386,0.3584319203426792,1
65.38,3.3992733654158234,0.3584955550944354,1
65.39,3.401044682951884,0.35855919276927745,1
65.4,3.4028168444696747,0.35862283336889555,1
65.41,3.4045898503510053,0.3586864768949824,1
65.42,3.406363700977881,0.35875012334923595,1
65.43,3.4081383967324568,0.3588137727333563,1
65.44,3.409913937997044,0.3588774250490451,1
65.45,3.4116903251541726,0.3589410802980121,1
65.46000000000001,3.4134675585864684,0.359004738481962,1
65.47,3.415245638676756,0.3590683996026056,1
65.48,3.417024565808055,0.3591320636616588,1
65.49,3.4188043403635118,0.35919573066083527,1
65.5,3.4205849627264597,0.3592594006018526,1
65.51,3.422366433280398,0.35932307348643067,1
65.52,3.424148752408981,0.3593867493162893,1
65.53,3.4259319204960548,0.3594504280931521,1
65.54,3.427715937925623,0.35951410981874365,1
65.55,3.429500805081835,0.35957779449478755,1
65.56,3.4312865223490383,0.3596414821230106,1
65.57000000000001,3.4330730901117406,0.35970517270514074,1
65.58,3.4348605087546016,0.3597688662429052,1
65.59,3.4366487786624873,0.35983256273803493,1
65.6,3.4384379002203675,0.3598962621922551,1
65.61,3.4402278738134573,0.3599599646072995,1
65.62,3.4420186998270856,0.36002366998489627,1
65.63,3.4438103786467535,0.360087378326774,1
65.64,3.4456029106581783,0.36015108963466586,1
65.65,3.4473962962471796,0.3602148039102983,1
65.66,3.449190535799778,0.36027852115540077,1
65.67,3.45098562970218,0.3603422413717035,1
65.68,3.452781578340742,0.3604059645609346,1
65.69,3.4545783821019715,0.3604696907248191,1
65.7,3.4563760413725753,0.360533419865084,1
65.71000000000001,3.4581745565394204,0.36059715198345516,1
65.72,3.4599739279895276,0.36066088708165484,1
65.73,3.461774156110122,0.3607246251614072,1
65.74,3.463575241288541,0.36078836622442984,1
65.75,3.4653771839123597,0.360852110272445,1
65.76,3.4671799843692725,0.36091585730716813,1
65.77,3.4689836430471432,0.3609796073303124,1
65.78,3.4707881603340702,0.3610433603435964,1
65.79,3.4725935366182217,0.36110711634872444,1
65.8,3.4743997722879905,0.3611708753474056,1
65.81,3.4762068677319626,0.36123463734134803,1
65.82000000000001,3.478014823338856,0.36129840233225363,1
65.83,3.4798236394975586,0.36136217032182083,1
65.84,3.4816333165971383,0.3614259413117462,1
65.85,3.483443855026839,0.36148971530372453,1
65.86,3.4852552551760723,0.36155349229944567,1
65.87,3.487067517434417,0.3616172723005966,1
65.88,3.4888806421915906,0.3616810553088572,1
65.89,3.4906946298375545,0.3617448413259113,1
65.9,3.492509480762377,0.361808630353432,1
65.91,3.494325195356313,0.36187242239309053,1
65.92,3.4961417740098093,0.36193621744655513,1
65.93,3.4979592171134466,0.3620000155154868,1
65.94,3.4997775250579934,0.3620638166015437,1
65.95,3.5015966982344215,0.3621276207063824,1
65.96000000000001,3.5034167370338096,0.3621914278316483,1
65.97,3.5052376418474585,0.36225523797898773,1
65.98,3.5070594130668136,0.3623190511500381,1
65.99,3.508882051083513,0.36238286734643504,1
66.0,3.5107055562893494,0.36244668656980605,1
66.01,3.512529929076273,0.3625105088217729,1
66.02,3.5143551698364406,0.36257433410395484,1
66.03,3.516181278962156,0.3626381624179629,1
66.04,3.518008256845907,0.36270199376540324,1
66.05,3.5198361038803343,0.3627658281478753,1
66.06,3.5216648204582683,0.36282966556697316,1
66.07000000000001,3.5234944069727123,0.3628935060242848,1
66.08,3.5253248638167993,0.362957349521388,1
66.09,3.527156191383925,0.36302119605986344,1
66.1,3.5289883900675583,0.36308504564127475,1
66.11,3.5308214602613894,0.36314889826718355,1
66.12,3.532655402359296,0.3632127539391467,1
66.13,3.534490216755263,0.36327661265870703,1
66.14,3.5363259038435193,0.36334047442740786,1
66.15,3.5381624640184453,0.3634043392467832,1
66.16,3.5399998976745417,0.36346820711835404,1
66.17,3.5418382052065693,0.36353207804364235,1
66.18,3.5436773870093963,0.36359595202415657,1
66.19,3.545517443478068,0.3636598290613982,1
66.2,3.5473583750078532,0.3637237091568648,1
66.21000000000001,3.5492001819941215,0.3637875923120393,1
66.22,3.551042864832468,0.3638514785284019,1
66.23,3.5528864239186597,0.3639153678074244,1
66.24,3.5547308596485734,0.3639792601505634,1
66.25,3.5565761724183553,0.3640431555592772,1
66.26,3.5584223626242473,0.36410705403500787,1
66.27,3.560269430662699,0.3641709555791917,1
66.28,3.5621173769303396,0.36423486019325707,1
66.29,3.563966201823928,0.36429876787861887,1
66.3,3.5658159057404446,0.36436267863668803,1
66.31,3.567666489077017,0.3644265924688631,1
66.32000000000001,3.5695179522309735,0.36449050937653676,1
66.33,3.5713702955997766,0.3645544293610883,1
66.34,3.573223519581079,0.36461835242388807,1
66.35,3.5750776245727285,0.36468227856630053,1
66.36,3.576932610972714,0.36474620778967576,1
66.37,3.5787884791792255,0.3648101400953574,1
66.38,3.5806452295905973,0.36487407548467643,1
66.39,3.5825028626053577,0.364938013958955,1
66.4,3.5843613786222184,0.3650019555195064,1
66.41,3.5862207780400213,0.3650659001676297,1
66.42,3.5880810612578635,0.3651298479046212,1
66.43,3.589942228674932,0.3651937987317582,1
66.44,3.5918042806906043,0.3652577526503096,1
66.45,3.593667217704495,0.36532170966153915,1
66.46000000000001,3.5955310401163127,0.3653856697666926,1
66.47,3.5973957483259897,0.3654496329670093,1
66.48,3.599261342733626,0.3655135992637165,1
66.49,3.601127823739459,0.36557756865802793,1
66.5,3.6029951917439846,0.36564154115115377,1
66.51,3.6048634471477796,0.365705516744283,1
66.52,3.6067325903516245,0.36576949543859744,1
66.53,3.608602621756537,0.3658334772352727,1
66.54,3.610473541763607,0.36589746213546304,1
66.55,3.612345350774175,0.3659614501403185,1
66.56,3.614218049189748,0.366025441250977,1
66.57000000000001,3.616091637411962,0.3660894354685592,1
66.58,3.6179661158426777,0.36615343279418,1
66.59,3.6198414848839064,0.3662174332289386,1
66.6,3.6217177449378566,0.36628143677392616,1
66.61,3.6235948964068894,0.36634544343021713,1
66.62,3.6254729396935326,0.3664094531988745,1
66.63,3.627351875200537,0.366473466080954,1
66.64,3.6292317033307624,0.36653748207749054,1
66.65,3.631112424487326,0.36660150118951684,1
66.66,3.6329940390734397,0.36666552341804404,1
66.67,3.634876547492535,0.366729548764075,1
66.68,3.6367599501482286,0.3667935772286009,1
66.69,3.6386442474442653,0.3668576088125964,1
66.7,3.640529439784632,0.3669216435170281,1
66.71000000000001,3.6424155275734478,0.3669856813428471,1
66.72,3.6443025112149856,0.36704972229098864,1
66.73,3.646190391113786,0.36711376636238435,1
66.74,3.648079167674441,0.3671778135579399,1
66.75,3.6499688413018383,0.36724186387855967,1
66.76,3.6518594124009733,0.36730591732512924,1
66.77,3.6537508813770145,0.3673699738985197,1
66.78,3.6556432486353567,0.36743403359959326,1
66.79,3.6575365145815146,0.367498096429194,1
66.8,3.6594306796212286,0.3675621623881577,1
66.81,3.6613257441603895,0.3676262314773029,1
66.82000000000001,3.6632217086050467,0.3676903036974336,1
66.83,3.66511857336148,0.3677543790493461,1
66.84,3.6670163388361154,0.3678184575338187,1
66.85,3.668915005435521,0.36788253915161356,1
66.86,3.670814573566526,0.36794662390348676,1
66.87,3.672715043636066,0.36801071179017464,1
66.88,3.6746164160512786,0.36807480281240096,1
66.89,3.6765186912194907,0.3681388969708772,1
66.9,3.6784218695481754,0.3682029942662986,1
66.91,3.6803259514450155,0.3682670946993487,1
66.92,3.682230937317851,0.3683311982706953,1
66.93,3.6841368275747235,0.3683953049809946,1
66.94,3.686043622623826,0.3684594148308869,1
66.95,3.6879513228735337,0.36852352782099723,1
66.96000000000001,3.6898599287324254,0.3685876439519402,1
66.97,3.691769440609213,0.3686517632243121,1
66.98,3.693679858912847,0.3687158856386995,1
66.99,3.695591184052391,0.36878001119566994,1
67.0,3.6975034164371374,0.368844139895781,1
67.01,3.699416556476551,0.3689082717395755,1
67.02,3.701330604580217,0.36897240672757603,1
67.03,3.7032455611579973,0.3690365448603007,1
67.04,3.7051614266198656,0.3691006861382469,1
67.05,3.7070782013759467,0.3691648305618944,1
67.06,3.7089958858366505,0.3692289781317197,1
67.07000000000001,3.7109144804124634,0.3692931288481744,1
67.08,3.7128339855140973,0.3693572827117001,1
67.09,3.714754401552449,0.369421439722725,1
67.1,3.7166757289385477,0.36948559988165824,1
67.11,3.7185979680836874,0.3695497631889025,1
67.12,3.720521119399242,0.3696139296448362,1
67.13,3.7224451832968333,0.3696780992498306,1
67.14,3.724370160188257,0.36974227200424126,1
67.15,3.7262960504854377,0.36980644790840456,1
67.16,3.728222854600538,0.3698706269626482,1
67.17,3.7301505729458873,0.36993480916728394,1
67.18,3.7320792059339545,0.3699989945226047,1
67.19,3.734008753977439,0.3700631830288947,1
67.2,3.7359392174891903,0.37012737468641976,1
67.21000000000001,3.737870596882286,0.3701915694954369,1
67.22,3.7398028925698914,0.37025576745617844,1
67.23,3.7417361049654314,0.37031996856887056,1
67.24,3.743670234482491,0.3703841728337233,1
67.25,3.74560528153482,0.3704483802509296,1
67.26,3.747541246536381,0.37051259082067195,1
67.27,3.749478129901268,0.37057680454311337,1
67.28,3.7514159320437974,0.37064102141840644,1
67.29,3.7533546533784627,0.3707052414466885,1
67.3,3.7552942943198935,0.3707694646280787,1
67.31,3.757234855282985,0.3708336909626894,1
67.32000000000001,3.759176336682733,0.3708979204506111,1
67.33,3.76111873893432,0.37096215309192027,1
67.34,3.763062062453195,0.37102638888668754,1
67.35,3.765006307654865,0.37109062783495667,1
67.36,3.7669514749551327,0.3711548699367684,1
67.37,3.768897564769908,0.3712191151921419,1
67.38,3.770844577515285,0.3712833636010829,1
67.39,3.772792513607592,0.37134761516358655,1
67.4,3.7747413734632778,0.37141186987962904,1
67.41,3.7766911574990227,0.3714761277491772,1
67.42,3.778641866131661,0.3715403887721795,1
67.43,3.7805934997781967,0.3716046529485706,1
67.44,3.782546058855856,0.37166892027827464,1
67.45,3.784499543782009,0.3717331907611969,1
67.46000000000001,3.786453954974236,0.37179746439723216,1
67.47,3.788409292850274,0.37186174118625887,1
67.48,3.7903655578280637,0.37192602112814305,1
67.49,3.792322750325712,0.37199030422273516,1
67.5,3.7942808707615177,0.3720545904698727,1
67.51,3.79623991955398,0.3721188798693814,1
67.52,3.79819989712173,0.3721831724210676,1
67.53,3.800160803883616,0.3722474681247273,1
67.54,3.802122640258688,0.3723117669801449,1
67.55,3.8040854066661383,0.37237606898708736,1
67.56,3.806049103525345,0.3724403741453068,1
67.57000000000001,3.808013731255923,0.3725046824545486,1
67.58,3.8099792902775804,0.37256899391453524,1
67.59,3.81194578101031,0.3726333085249848,1
67.6,3.8139132038742067,0.3726976262855954,1
67.61,3.815881559289573,0.3727619471960523,1
67.62,3.8178508476769313,0.3728262712560327,1
67.63,3.819821069456903,0.37289059846519096,1
67.64,3.821792225050407,0.3729549288231799,1
67.65,3.823764314878458,0.37301926232963056,1
67.66,3.8257373393622496,0.3730835989841598,1
67.67,3.8277112989232522,0.3731479387863813,1
67.68,3.82968619398301,0.37321228173588405,1
67.69,3.831662024963321,0.3732766278322517,1
67.7,3.8336387922861443,0.3733409770750519,1
67.71000000000001,3.835616496373612,0.37340532946383914,1
67.72,3.8375951376480772,0.37346968499815886,1
67.73,3.8395747165320233,0.373534043677537,1
67.74,3.841555233448163,0.37359840550149287,1
67.75,3.8435366888193956,0.37366277046953295,1
67.76,3.8455190830687456,0.3737271385811448,1
67.77,3.8475024166194935,0.37379150983581155,1
67.78,3.849486689895064,0.373855884232999,1
67.79,3.851471903319091,0.3739202617721637,1
67.8,3.8534580573153585,0.37398464245274626,1
67.81,3.8554451523078592,0.37404902627417763,1
67.82000000000001,3.857433188720791,0.37411341323587854,1
67.83,3.8594221669784665,0.3741778033372512,1
67.84,3.8614120875054803,0.3742421965776944,1
67.85,3.863402950726539,0.3743065929565896,1
67.86,3.8653947570665497,0.37437099247330596,1
67.87,3.867387506950626,0.3744353951272044,1
67.88,3.869381200804048,0.37449980091763263,1
67.89,3.8713758390522814,0.37456420984392574,1
67.9,3.8733714221209983,0.3746286219054099,1
67.91,3.8753679504360066,0.37469303710139573,1
