t,x,z,history_x,history_z,delta_t
7.045,1.0745236078931972,0.6922740053283554,-0.1086209860821512,-0.07689228400444392,0.001
7.046,1.0738884111930187,0.693341657730082,-0.10854708614601094,-0.07700110603879651,0.001
7.047,1.0732521564897548,0.6944087294399085,-0.1084730380650285,-0.07710985987544916,0.001
7.048,1.0726148443112895,0.69547521941118,-0.10839890635352134,-0.07721854541346218,0.001
7.049,1.0719764751865424,0.6965411265977169,-0.10832469137285727,-0.07732716254465188,0.001
7.05,1.0713370496454662,0.6976064499538166,-0.10825036185215708,-0.07743571116140657,0.001
7.051,1.070696568219046,0.6986711884342592,-0.10817588033493308,-0.07754419115329725,0.001
7.0520000000000005,1.0700550314393,0.699735340994301,-0.10810127886333021,-0.07765260241601624,0.001
7.053,1.0694124398392797,0.70079890658968,-0.10802661556680704,-0.07776094484789198,0.001
7.054,1.0687687939530657,0.7018618841766193,-0.10795184817296644,-0.07786921833995208,0.001
7.055,1.0681240943157733,0.7029242727118208,-0.10787695391619678,-0.07797742278272324,0.001
7.056,1.0674783414635447,0.7039860711524741,-0.1078019588094179,-0.07808555807138973,0.001
7.057,1.0668315359335567,0.7050472784562521,-0.10772684696472368,-0.07819362410000963,0.001
7.058,1.0661836782640144,0.7061078935813129,-0.10765164775936142,-0.07830162076403013,0.001
7.059,1.0655347689941508,0.7071679154863046,-0.10757635868221627,-0.07840954795768695,0.001
7.0600000000000005,1.0648848086642309,0.7082273431303614,-0.10750098470089853,-0.07851740557844877,0.001
7.061,1.0642337978155474,0.709286175473105,-0.10742548361167792,-0.07862519351677832,0.001
7.062,1.0635817369904201,0.7103444114746529,-0.10734980600175703,-0.07873291165958207,0.001
7.063,1.062928626732199,0.7114020500956069,-0.10727405204655582,-0.07884055990847472,0.001
7.064,1.0622744675852582,0.7124590902970674,-0.10719823611783141,-0.07894813816348645,0.001
7.065,1.0616192600950023,0.713515531040623,-0.1071222995989416,-0.0790556463118115,0.001
7.066,1.0609630048078604,0.7145713712883583,-0.10704621520330448,-0.07916308424117702,0.001
7.067,1.0603057022712876,0.7156266100028554,-0.10697007282053761,-0.07927045186096748,0.001
7.0680000000000005,1.059647353033766,0.7166812461471895,-0.10689385620080571,-0.07937774906320527,0.001
7.069,1.0589879576448018,0.7177352786849337,-0.10681747440120404,-0.07948497573260127,0.001
7.07,1.0583275166549253,0.7187887065801617,-0.10674095761085312,-0.07959213176497926,0.001
7.071,1.0576660306156933,0.7198415287974426,-0.10666440864183357,-0.07969921706772354,0.001
7.072,1.0570035000796838,0.7208937443018502,-0.1065877322567843,-0.07980623152547395,0.001
7.073,1.0563399256004993,0.7219453520589564,-0.10651091236408661,-0.07991317503062234,0.001
7.074,1.0556753077327672,0.7229963510348358,-0.10643403419045683,-0.08002004748787428,0.001
7.075,1.0550096470321333,0.7240467401960691,-0.10635702271049041,-0.08012684878212895,0.001
7.0760000000000005,1.0543429440552692,0.7250965185097377,-0.10627985508132554,-0.08023357880730586,0.001
7.077,1.053675199359867,0.7261456849434286,-0.1062026781190113,-0.08034023747251595,0.001
7.078,1.0530064135046373,0.7271942384652401,-0.10612540394090075,-0.08044682466610809,0.001
7.079,1.0523365870493153,0.728242178043772,-0.10604794068034806,-0.08055334027687522,0.001
7.08,1.0516657205546536,0.7292895026481364,-0.10597041075786251,-0.08065978420888342,0.001
7.081,1.050993814582426,0.7303362112479519,-0.10589278773655764,-0.08076615635276951,0.001
7.082,1.0503208696954254,0.7313823028133485,-0.1058150191361591,-0.08087245659898556,0.001
7.083,1.0496468864574624,0.7324277763149697,-0.10573712460166007,-0.08097868484413695,0.001
7.0840000000000005,1.048971865433367,0.7334726307239692,-0.10565914651415653,-0.08108484098618618,0.001
7.085,1.0482958071889887,0.7345168650120131,-0.10558110668834786,-0.08119092492489699,0.001
7.086,1.04761871229119,0.7355604781512853,-0.10550294586313669,-0.081296936551837,0.001
7.087,1.0469405813078547,0.736603469114482,-0.10542465251966604,-0.08140287575755423,0.001
7.088,1.0462614148078804,0.7376458368748189,-0.10534628798020407,-0.08150874244688566,0.001
7.089,1.0455812133611817,0.7386875804060261,-0.10526781654995432,-0.08161453651301542,0.001
7.09,1.04489997753869,0.7397286986823529,-0.10518923323793672,-0.08172025784914183,0.001
7.091,1.04421770791235,0.7407691906785707,-0.10511053302855089,-0.08182590634973508,0.001
7.0920000000000005,1.0435344050551205,0.7418090553699678,-0.10503170783727,-0.08193148190929023,0.001
7.093,1.0428500695409775,0.7428482917323549,-0.10495281096007147,-0.08203698443315233,0.001
7.094,1.0421647019449067,0.7438868987420673,-0.10487384929863452,-0.08214241381878296,0.001
7.095,1.0414783028429107,0.7449248753759605,-0.10479472946519053,-0.08224776994733318,0.001
7.096,1.0407908728120017,0.7459622206114185,-0.10471547925218516,-0.0823530527186982,0.001
7.097,1.0401024124302065,0.7469989334263467,-0.10463613433641683,-0.0824582620347698,0.001
7.098,1.0394129222765636,0.7480350127991784,-0.10455667444728789,-0.08256339778645128,0.001
7.099,1.03872240293112,0.7490704577088761,-0.10447715409690517,-0.08266845987713367,0.001
7.1000000000000005,1.0380308549749373,0.7501052671349285,-0.10439752315215145,-0.08277344819633825,0.001
7.101,1.0373382789900858,0.7511394400573539,-0.10431778259245306,-0.08287836264207371,0.001
7.102,1.0366446755596437,0.7521729754567033,-0.10423794432372091,-0.08298320311453011,0.001
7.103,1.0359500452677026,0.7532058723140564,-0.10415797065434163,-0.08308796950148789,0.001
7.104,1.0352543886993595,0.7542381296110279,-0.1040779514826724,-0.08319266171440631,0.001
7.105,1.0345577064407214,0.7552697463297636,-0.10399784746972784,-0.08329727964598987,0.001
7.106,1.033859999078904,0.7563007214529446,-0.10391754675870857,-0.08340182317686384,0.001
7.107,1.0331612672020283,0.7573310539637887,-0.10383715665277293,-0.08350629221604677,0.001
7.1080000000000005,1.032461511399224,0.758360742846049,-0.10375672025125482,-0.08361068666588167,0.001
7.109,1.031760732260627,0.7593897870840147,-0.10367614771752187,-0.08371500641644758,0.001
7.11,1.031058930377379,0.7604181856625161,-0.10359542384371423,-0.08381925135740076,0.001
7.111,1.0303561063416269,0.761445937566922,-0.10351461810851958,-0.08392342139343612,0.001
7.112,1.0296522607465222,0.7624730417831413,-0.10343374710428321,-0.08402751642483608,0.001
7.113,1.0289473941862224,0.763499497297625,-0.10335277309060587,-0.08413153634439041,0.001
7.114,1.0282415072558881,0.7645253030973639,-0.10327170217667714,-0.0842354810527155,0.001
7.115,1.0275346005516839,0.7655504581698966,-0.1031905491658236,-0.08433935044817176,0.001
7.1160000000000005,1.0268266746707764,0.7665749615033023,-0.10310922281638568,-0.08444314441962675,0.001
7.117,1.0261177302113367,0.7675988120862071,-0.10302781868981015,-0.08454686287300106,0.001
7.118,1.0254077677725353,0.7686220089077843,-0.10294638064321049,-0.08465050570923438,0.001
7.119,1.0246967879545472,0.769644550957752,-0.10286479321997888,-0.08475407281693137,0.001
7.12,1.0239847913585456,0.7706664372263806,-0.1027830370869296,-0.08485756409223555,0.001
7.121,1.0232717785867067,0.771687666704487,-0.1027012374968379,-0.08496097944199121,0.001
7.122,1.0225577502422059,0.7727082383834377,-0.10261938007774773,-0.0850643187645268,0.001
7.123,1.0218427069292169,0.7737281512551538,-0.10253732988784492,-0.08516758194695484,0.001
7.1240000000000006,1.0211266492529136,0.7747474043121059,-0.1024552040088551,-0.08527076889502894,0.001
7.125,1.02040957781947,0.7757659965473181,-0.10237298964433705,-0.08537387950340047,0.001
7.126,1.0196914932360555,0.7767839269543718,-0.10229068938586039,-0.08547691367402166,0.001
7.127,1.0189723961108386,0.7778011945273989,-0.10220831790502416,-0.08557987130921063,0.001
7.128,1.0182522870529829,0.7788177982610929,-0.10212579424486279,-0.08568275229585254,0.001
7.1290000000000004,1.0175311666726519,0.7798337371507003,-0.10204312831858431,-0.0857855565317962,0.001
7.13,1.016809035581003,0.7808490101920261,-0.1019603794836641,-0.08588828392422343,0.001
7.131,1.0160858943901883,0.7818636163814388,-0.10187759738038693,-0.0859909343756371,0.001
7.132000000000001,1.0153617437133575,0.7828775547158623,-0.10179470224294107,-0.08609350777577518,0.001
7.133,1.0146365841646525,0.783890824192783,-0.10171168388129104,-0.08619600402469985,0.001
7.134,1.0139104163592099,0.784903423810252,-0.10162855986590813,-0.08629842302550372,0.001
7.135,1.013183240913161,0.7859153525668798,-0.10154529949606683,-0.08640076466816282,0.001
7.136,1.0124550584436278,0.7869266094618441,-0.10146197492460374,-0.08650302885781258,0.001
7.1370000000000005,1.0117258695687263,0.7879371934948867,-0.10137855276381913,-0.08660521549282052,0.001
7.138,1.010995674907565,0.7889471036663136,-0.10129500270375047,-0.08670732446732643,0.001
7.139,1.0102644750802414,0.7899563389770021,-0.10121137076217934,-0.0868093556861993,0.001
7.140000000000001,1.0095322707078471,0.7909648984283939,-0.10112758580399372,-0.0869113090400937,0.001
7.141,1.0087990624124616,0.7919727810225002,-0.10104371777360655,-0.08701318443563721,0.001
7.142,1.008064850817156,0.7929799857619043,-0.10095981787402053,-0.08711498177428467,0.001
7.143,1.0073296365459887,0.7939865116497589,-0.10087577744420884,-0.08721670094719158,0.001
7.144,1.006593420224008,0.7949923576897902,-0.10079165076380292,-0.08731834186142962,0.001
