t,first_x,first_z,first_xdot,first_zdot,second_x,second_z,second_xdot,second_zdot,third_x,third_z,third_xdot,third_zdot
9.99,-1.4235464598314562,-0.416626160171219,,,-1.3571283934693135,-0.4035508987096497,,,-1.3572097362945266,-0.40302160254291053,,
10.0,-1.4199876696705767,-0.43058080800567183,,,-1.3536087404709196,-0.4168427847428768,,,-1.3536953374693046,-0.4163135921714022,,
10.01,-1.416292205559046,-0.44450570903856407,,,-1.3499589726177788,-0.43010444137103643,,,-1.350050829511565,-0.4295754041722598,,
10.02,-1.412460309344187,-0.4583995263595205,,,-1.3461793448932684,-0.4433345960888805,,,-1.3462764668980174,-0.44280576616156697,,
10.03,-1.4084922359335634,-0.47226092494710936,,,-1.342270124713415,-0.4565319784901966,,,-1.3423725165362534,-0.456003407849521,,
10.040000000000001,-1.4043882532811234,-0.48608857179626425,,,-1.3382315919101944,-0.4696953203891613,,,-1.3383392577480822,-0.4691670611617618,,
10.05,-1.4001486423721048,-0.49988113604561557,,,-1.33406403871365,-0.4828233559415666,,,-1.3341769822515857,-0.4822954603605756,,
10.06,-1.3957736972066974,-0.5136372891047192,,,-1.3297677697328292,-0.49591482176590934,,,-1.32988599414222,-0.4953873421659605,,
10.07,-1.391263724782465,-0.5273557047811699,,,-1.3253431019355364,-0.5089684570643306,,,-1.3254666098725694,-0.5084414458765438,,
10.08,-1.3866190450755276,-0.541035059407588,,,-1.3207903646269068,-0.5219830037433949,,,-1.3209191582309219,-0.5214565134903395,,
10.09,-1.381839991020504,-0.554674031968467,,,-1.316109899426801,-0.534957206534697,,,-1.3162439803188226,-0.5344312898253326,,
10.1,-1.3769269084892177,-0.5682713042268697,,,-1.311302060246021,-0.547889813115285,,,-1.311441429527207,-0.5473645226398814,,
10.11,-1.3718801562681642,-0.5818255608509614,,,-1.3063672132613509,-0.5607795742278875,,,-1.3065118715116848,-0.5602549627529251,,
10.120000000000001,-1.3667001060347423,-0.5953354895403677,,,-1.301305736889421,-0.5736252438009353,,,-1.3014556841661808,-0.5731013641639832,,
10.13,-1.361387142332252,-0.6087997811523452,,,-1.2961180217594006,-0.5864255790683637,,,-1.2962732575959541,-0.5859024841729403,,
10.14,-1.3559416625436576,-0.6222171298277519,,,-1.290804470684518,-0.5991793406891858,,,-1.2909649940889112,-0.5986570834995983,,
10.15,-1.3503640768641199,-0.6355862331168074,,,-1.2853654986324115,-0.6118852928668241,,,-1.2855313080862507,-0.6113639264029911,,
