x_1.00e-03,z_1.00e-03,x_1.20e-02,z_1.20e-02,x_2.30e-02,z_2.30e-02,x_3.40e-02,z_3.40e-02,x_4.50e-02,z_4.50e-02,x_5.60e-02,z_5.60e-02,x_6.70e-02,z_6.70e-02,x_7.80e-02,z_7.80e-02,x_8.90e-02,z_8.90e-02,x_1.00e-01,z_1.00e-01
0.9999608427623173,0.00999987448176709,0.9939161925724584,0.11977617587200413,0.97705463266462,0.22839111369527146,0.949160367056889,0.334725174827742,0.9103207565821236,0.43763951023090153,0.8608163236889107,0.5360019625962442,0.8010851198743596,0.6287074669675424,0.7317041970939913,0.7146955206468065,0.6533765904922155,0.7929657241828207,0.5669200647774857,0.8625918097168408
0.999952529507621,0.010999832870858532,0.9926100237060654,0.13170130480482706,0.9721348952148242,0.25085105574655253,0.938314401638629,0.3669532918042924,0.8913364226116235,0.4784924195125036,0.8316524518231496,0.5839722727007242,0.7599323975687553,0.6819471013411246,0.6770395814168964,0.7710482009072481,0.5840116432613061,0.8500075463493164,0.4820428299824925,0.9176789440170808
0.9999434043508935,0.01199978293811272,0.9911740025577862,0.14361123153604327,0.9667319385323867,0.27320093762788067,0.9264280161000952,0.3988209989650397,0.8705925709087101,0.5185067632645304,0.7999078305796458,0.6303339731772774,0.7153509674435244,0.7324642193207256,0.6181601918853064,0.8231840507275237,0.5098066788030964,0.9009395037124434,0.39196703313210185,0.9643666242718445
0.9999334649045852,0.012999723920550849,0.9896077268286748,0.15550451407462035,0.9608462695185366,0.29543033257296325,0.9135094162340527,0.4302947781959856,0.8481204437421068,0.5576070522597768,0.7656632785514573,0.674948854468696,0.6675109098567924,0.7800390864382297,0.5553791758124429,0.8707894751872874,0.4312856384680974,0.9453532748187347,0.2975075427659611,1.0021676110442312
0.9999227089069753,0.013999655054201407,0.9879108585446448,0.16737970416832554,0.9544788158242361,0.31752880194567523,0.8995683120514617,0.46134129608544777,0.8239552326838373,0.5957189685445409,0.7290080503937983,0.7176827744183417,0.6165977672238455,0.8244625865339601,0.4890347467429015,0.9135740971028575,0.3490089906076175,0.9828853815149015,0.19952728682191526,1.0306735584732793
0.9999111342077349,0.01499957557411416,0.9860831177181173,0.17923534792500057,0.9476308979522492,0.3394859050697487,0.8846158476929007,0.49192745790137477,0.7981359173840438,0.6327695520813795,0.6900394525522531,0.7584061480701456,0.5628116309603498,0.8655372819092712,0.4194881363455396,0.9512727332546903,0.2635694856022502,1.0132204333388006,0.09892912583355765,1.049559738842867
0.9998987387560372,0.015999484714375636,0.9841242771981387,0.19106998639692174,0.940304206713767,0.36129120855209695,0.8686645429757205,0.5220204591760002,0.7707051205099146,0.6686873793470884,0.6488624699673603,0.7969944134943872,0.5063662121046681,0.9030784073154073,0.34712146583754033,0.9836472028556712,0.1755877185591566,1.036093983556091,-0.003352620830595704,1.058588943839792
0.9998855205906347,0.016999381708121514,0.9820341584269308,0.20288215613307925,0.9325007846966765,0.3829342951721856,0.8517282432970321,0.5515878352094683,0.7417089729224371,0.7034027346026808,0.605589395050972,0.8333284745467135,0.44748788552819807,0.9369147976457954,0.2723355304043572,1.0104879641381117,0.08570750893819541,1.0512949838396637,-0.1063609450468331,1.0576145350599386
0.9998714778314772,0.01799926578755115,0.9798126279004733,0.21467038970335156,0.9242230107888629,0.4044047723954567,0.8338220755809523,0.5805975087314341,0.7111969849952197,0.7368477743358796,0.5603394532032879,0.8672951210022124,0.38641470208274203,0.9668897484427921,0.19554749643857683,1.031615574138486,-0.005408884697995026,1.058667824771107,-0.20912515338850934,1.0465826201970545
0.9998566086725507,0.018999136183939044,0.9774595941845698,0.22643321619788082,0.9154735870598648,0.4256922805577445,0.8149624086062961,0.6090178359047967,0.6792219211979944,0.7689566852170238,0.5132384211166918,0.8987874261772648,0.32339536600643104,0.9928618078525917,0.11718851574214428,1.0468819664733482,-0.09708569044793888,1.0581139504054462,-0.31067003254407516,1.0255333366398067
0.9998409113757024,0.01999899212764683,0.9749750053752484,0.2381691617044295,0.9062555274837522,0.4467865007590135,0.7951668164955865,0.6368176508136866,0.645839675900161,0.7996658357900414,0.4644182354655333,0.9277051219198004,0.25868817696504,1.014705498383056,0.03770126387541416,1.05617154198121,-0.1886386606137294,1.0495930368329978,-0.41002509948078947,0.9946012304941045
0.9998243842652784,0.020998832848136292,0.9723588469188881,0.24987674976607524,0.8965721481128519,0.46767716249793057,0.7744540444584775,0.6639663085451915,0.6111091489324159,0.828913922030407,0.4140165905313366,0.9539549506870115,0.19255993756901096,1.0323119666846932,-0.04246258796477659,1.0594020674551006,-0.27938018914140716,1.033123726824864,-0.5062338552807653,0.9540147260424514
0.9998070257234248,0.021998657573979397,0.9696111397267042,0.26155450182125217,0.8864270584033143,0.48835405107334695,0.752843976106305,0.6904337269487102,0.575092119860953,0.856642106834066,0.36217652399658085,0.977450994320175,0.1252848282763856,1.0455895595480045,-0.12284495653069905,1.056525378241138,-0.3686244748257367,1.0087839151396356,-0.5983629592764413,0.9040946881271503
0.999788834185946,0.022998465532869355,0.9667319385323867,0.27320093762788067,0.8758241534604462,0.5088070147743633,0.7303576018175401,0.7161904271365355,0.5378531202321016,0.882794153449897,0.309045990643045,0.9981149790562577,0.0571432523921961,1.0544643243648975,-0.20298397334897222,1.0475278811809856,-0.4556926945784011,0.9767105818075905,-0.6855112391179121,0.845252087722189
0.999769808138634,0.023998255951631686,0.963721330452312,0.2848145756730739,0.864767607021604,0.5290259718770697,0.7070169877547119,0.7412075727730963,0.4994593032702565,0.9073165528294452,0.2547774240681999,1.0158765562761765,-0.011579345514832723,1.058880432419154,-0.28241664164864916,1.0324308551947186,-0.5399181500476316,0.9370991736245471,-0.7668184525556965,0.7779847888924019
0.9997499461139913,0.024998028056234745,0.9605794337158153,0.2963939335697389,0.8532618650321129,0.5490009174630988,0.682845245224182,0.7654570081873066,0.45998031068154777,0.9301586448386213,0.19952728682191526,1.0306735584732793,-0.08059368398524563,1.0588005235373252,-0.36068150957896766,1.011290547707994,-0.6206513503392441,0.8902025371232367,-0.8414737179115966,0.7028734833009862
0.9997292466882972,0.02599778107179855,0.9573063965392064,0.30793752844120864,0.841311639698456,0.5687219300726887,0.6578665001393249,0.7889112953319886,0.4194881363455396,0.9512727332546903,0.14345560959043224,1.04245222992789,-0.1496078676698557,1.0542059708364968,-0.43732134541912543,0.9841980661019574,-0.6972649934685369,0.8363294093977025,-0.908723532358121,0.6205768063047458
0.9997077084789701,0.026997514222605698,0.9539023961220412,0.31944387729491025,0.8289219039252933,0.5881791782029097,0.6321058624010188,0.8115437496058604,0.3780569867780943,0.9706141944566213,0.08672552023202343,1.0511674315908126,-0.2183286245087528,1.0450970645411963,-0.5118858001601074,0.9512790643884046,-0.7691588094309476,0.7758424762937789,-0.9678793001697693,0.5318256763684047
0.9996853301421709,0.02799722673210979,0.9503676377479724,0.3309114973859612,0.816097886060291,0.6073629266600075,0.6055893950509721,0.8333284745467135,0.33576313832794824,0.9881415797064979,0.029502763610665117,1.0567828197077433,-0.2864625524140545,1.0314931141019525,-0.5839340426579475,0.912693226371718,-0.8357642283884337,0.7091560106091519,-1.018324296990681,0.4374169069410305
0.9996621103706455,0.02899691782294571,0.9467023539755026,0.3423389065714734,0.8028450648845055,0.6262635427733572,0.5783440830862192,0.8542403953988078,0.29268479113286205,1.0038167109133143,-0.028044786711320546,1.0592709977553116,-0.35371737061091546,1.013432468127599,-0.6530373525044553,0.8686335476401474,-0.8965488384060053,0.6367331060358503,-1.0595200008285688,0.3382061469825252
0.9996380478917453,0.029996586716937695,0.9429068039063957,0.3537246236562703,0.7891691647970479,0.6448715024773132,0.5503978018492451,0.8742552915530382,0.24890191991233357,1.0176047697673691,-0.08574762376752482,1.058613641306253,-0.4198031706652253,0.9909724519380965,-0.7187816558249427,0.819325419820995,-0.951020598419666,0.559082525595284,-1.0910117258795105,0.23510021292625363
0.9996131414656246,0.03099623263510841,0.9389812725214411,0.36506716873063416,0.7750761511515618,0.6631773962661878,0.5217792849292148,0.8933498278547476,0.20449612171555384,1.0294743801330148,-0.1434351082385211,1.0548015954945917,-0.4844336621398585,0.9641892228508328,-0.7807699893849235,0.7650255216269021,-0.9987317736559531,0.4767551862321162,-1.11243350135467,0.1290488809415602
0.9995873898835903,0.03199585479768814,0.934926070074878,0.3763650635006458,0.7605722257091776,0.681171935026699,0.4925180915268188,0.911501584771166,0.15955046077767915,1.0393976835893746,-0.20093597396781857,1.0478349448105018,-0.5473274077701917,0.933177543627961,-0.8386248786627805,0.7060205223045589,-1.0392825625374107,0.3903403040215039,-1.1235121441575409,0.021036213849981084
0.9995607919665788,0.03299545242412141,0.9307415315400677,0.38761683161161287,0.745663822178451,0.6988459557514761,0.46264457324920627,0.9286890874081524,0.11414931066605627,1.0473504080123026,-0.25807883660084285,1.0377230550178451,-0.608209043030802,0.8980504748326079,-0.8919906159176999,0.642625604164011,-1.0723243861807064,0.30046122707940137,-1.1240704814840334,-0.08792849810932063
0.9995333465637563,0.033995024733077195,0.9264280161000952,0.3988209989650397,0.7303576018175401,0.7161904271365358,0.43218984031296104,0.9448918333640911,0.06837819392200221,1.0533119290961812,-0.31469270396532856,1.0244845870543502,-0.6668104749765579,0.8589389871651844,-0.9405354247468671,0.5751828119083999,-1.0975628139069404,0.20777098572440938,-1.1140296871189437,-0.19682009932980443
0.9995050525512262,0.03499457094245585,0.9219859066778726,0.40997609402954055,0.7146604490778564,0.7331964550650822,0.40118572714267675,0.9600903194074538,0.022323619423909535,1.0572653247207724,-0.37060748678072514,1.008147482844401,-0.7228720552808042,0.8159914951753986,-0.9839534981785658,0.5040592374927756,-1.114760100718491,0.11294759170045168,-1.093410703308389,-0.3046071469778249
0.9994759088308298,0.0359940902693969,0.9174156095010504,0.4210806481460594,0.6985794672716865,0.7498552879795013,0.36966475736067483,0.9742660669634979,-0.023927082285461282,1.0591974220761422,-0.4256545082614155,0.9887489230267746,-0.7761437224596446,0.7693733140687229,-1.0219668979838419,0.42964505020951266,-1.1237373154336798,0.016689120312680078,-1.0623347285225313,-0.4102616158950491
0.9994459143290318,0.03699358193028694,0.9127175536976995,0.4321331958277328,0.6821219742490399,0.7661583221429797,0.3376601081701991,0.9874016463949178,-0.07028592545013587,1.0590988374674535,-0.47966701116301186,0.9663352566739276,-0.8263861083631064,0.7192660416461016,-1.0543273036042953,0.35235138262016136,-1.1243760410889565,-0.08029138886358662,-1.021022760107162,-0.5127686391530428
0.9994150679958866,0.03799304514076754,0.907892190919219,0.44313227505468805,0.6652954980712789,0.7820971067918157,0.3052055741401499,0.9994807000608043,-0.11666443706086096,1.0569640087310517,-0.532480660812191,0.9409619031550531,-0.8733716041301566,0.6658668677307441,-1.0808175998826295,0.2726080838229399,-1.1166196322961854,-0.1772711754852519,-0.9697941896748069,-0.6111361922119564
0.9993833688040721,0.03899247911574143,0.9029399949874082,0.4540764275640514,0.64810777267104,0.7976633491791779,0.27233553040435743,1.010487964138112,-0.16297382604371413,1.0527912202036056,-0.5839340426579475,0.912693226371718,-0.9168853809441088,0.6093878137441884,-1.1012532936408896,0.19086135235575605,-1.1004740174570935,-0.2735231076494118,-0.9090644580223735,-0.7044046285568196
0.9993508157479908,0.039991883069381326,0.8978614615629985,0.4649641991354103,0.6305667334896135,0.8128489195107794,0.23908489529260216,1.0204092891898193,-0.2091251533885096,1.0465826201970545,-0.6338691528855059,0.8816023816720168,-0.9567263610868946,0.5500549053938424,-1.1154837500736898,0.10757126178109123,-1.0760080370640428,-0.3683210972885856,-0.8393417852984724,-0.7916559754738071
0.9993174078429246,0.04099125621513566,0.8926571078332834,0.47579413987195707,0.6126805130843521,0.8276458557726901,0.2054890924142636,1.0292316594641762,-0.2550295029207724,1.0383442309435997,-0.6821318806430837,0.8477711358264826,-0.9927081349740219,0.4881072817242649,-1.123393240904779,0.023209192676331647,-1.0433533127313028,-0.4609455415097653,-0.761223000994135,-0.8720229002841047
0.9992831441242438,0.04199059776573637,0.8873274722167626,0.4865648044775097,0.5944574366999053,0.8420463684513234,0.17158401221865274,1.0369432109097525,-0.3005981524150418,1.028085950986934,-0.7285724804460311,0.8112896605261207,-1.0246598200558072,0.4237962440631594,-1.1249017972892796,-0.061744814643371795,-1.0027036450785074,-0.550688749203694,-0.6753885070112399,-0.9446972598655368
0.9992480236466688,0.0429899069332052,0.8818731140829483,0.4972747525296063,0.5759060177980999,0.8560428451454202,0.13740597305886093,1.0435332478915178,-0.3457427447423963,1.0158215500082517,-0.7730460333423255,0.7722562999395693,-1.0524268576936489,0.3573842486589241,-1.1199658615249586,-0.14680477181707924,-0.9543139421019381,-0.6368603121210908,-0.5825964154897214,-1.0089381496445453
0.9992120454835717,0.04398918292886128,0.8762946134857116,0.5079225487488301,0.5570349535422073,0.8696278550697242,0.10299168178839416,1.0489922585937317,-0.39037545874134616,1.0015686560881951,-0.8154128954478671,0.7307773129421752,-1.0758717443616115,0.2891438470583738,-1.1085787327577414,-0.2314815032482228,-0.8984986831934536,-0.718792379786259,-0.48367591116606995,-1.064079372407774
0.9991752087263179,0.04498842496332643,0.8705925709087101,0.5185067632645304,0.5378531202321016,0.882794153449897,0.06837819392200245,1.0533119290961814,-0.4344091794984808,0.9853487354188368,-0.8555391324892025,0.6869665907044921,-1.0948746937824085,0.21935657850962498,-1.09077080302295,-0.3152854403769557,-0.8356299274746505,-0.795844798096596,-0.3795198957125409,-1.1095362522300136
0.9991375124836499,0.04598763224653256,0.864767607021604,0.5290259718770697,0.5183695686875088,0.8955346858080975,0.03360287339400378,1.0564851561110604,-0.47775766772344114,0.9671870644928666,-0.8932969390251689,0.6409453504009751,-1.1093342268817517,0.14831181889497164,-1.0666095811478606,-0.39772943348679995,-0.7661348785787628,-0.8674100722372698,-0.2710769786933429,-1.1448117245023235
0.9990989558811039,0.046986803987728476,0.8588203624459144,0.5394787563167326,0.4985935195771361,0.9078425921385721,-0.0012966480509353506,1.058506058368695,-0.5203357279018984,0.9471126948104349,-0.9285650410572037,0.5928418058712907,-1.1191676867348799,0.07630559090078302,-1.0361995032463067,-0.47833156493526935,-0.6904930214084825,-0.9329181156200675,-0.15934288639942884,-1.1695016394222657
0.9990595380604534,0.047985939395484734,0.8527514975294794,0.5498637044994109,0.4785343586919934,0.9197112109724958,-0.036282511798119005,1.0593699866412627,-0.5620593749101221,0.925158410157459,-0.9612290807806629,0.5427908161363205,-1.1243116759826155,0.0036393403149964088,-0.999681529755357,-0.5566179476068864,-0.6092328496984265,-0.9918407479278606,-0.04535136582058065,-1.1832992233220554
0.9990192581791937,0.04898503767770136,0.8465616921285943,0.5601794107791706,0.4582016321616852,0.9311340833312587,-0.0713166735965016,1.059073532394683,-0.6028459987754926,0.9013606765226228,-0.9911819822761687,0.4909335127384826,-1.1247224145101977,-0.06938131649321937,-0.9572325301905138,-0.6321254923880304,-0.5229282063909173,-1.0436959070030745,0.06983533367862763,-1.1859986497980317
0.9989781154100412,0.049984098041612884,0.8402516453969974,0.5704244761978013,0.43760504161285263,0.9421049565673058,-0.1063609450468331,1.0576145350599386,-0.6426145272688344,0.8757595847337482,-1.018324296990681,0.4374169069410305,-1.1203760155091624,-0.14244786871348059,-0.9090644580223733,-0.7044046285568201,-0.43219426186859844,-1.0880515412492098,0.18513631384896145,-1.1774976806986692
0.9989361089404662,0.050983119693794654,0.8338220755809524,0.580597508731434,0.41675443926931344,0.9526177880916249,-0.14137703530436763,1.0549920879162262,-0.6812855860167238,0.8483987859076577,-1.0425645279124145,0.38239347788347555,-1.1112686783791847,-0.21525020553329335,-0.855423319297123,-0.7730219611678871,-0.3376831579533295,-1.1245291514063416,0.2994621253118145,-1.157799345555225
0.9988932379722475,0.05198210184016934,0.8272737198197627,0.5906971235343094,0.395659822993766,0.9626667489869094,-0.17632659295534137,1.0512065425795045,-0.7187816558249427,0.819325419820995,-1.0638194314018041,0.32602074284982063,-1.0974167972717639,-0.2874779234549977,-0.7965879398285848,-0.8375628497908129,-0.24007934825544563,-1.1528069529996747,0.4117250157417319,-1.1270126369215707
0.9988495017210512,0.05298104368601167,0.820607333951093,0.6007219431797733,0.3743313312712129,0.9722462275054151,-0.211171248025657,1.0462595120912506,-0.7550272269079581,0.7885900363227794,-1.0820142957021868,0.26846081086279405,-1.0788569844293705,-0.35882164099102765,-0.7328685369736504,-0.8976338933311345,-0.1400946679194262,-1.1726226334280994,0.5208492325685984,-1.0853522082461953
0.9988048994160228,0.05397994443595511,0.8138236923205646,0.610670597898563,0.3527792381345144,0.9813508324505038,-0.24587265407953945,1.0401538726034834,-0.789948949723717,0.7562465099226072,-1.0970831952186029,0.20987992087052904,-1.0556460078307772,-0.42897431518246815,-0.6646051031589942,-0.952865306122638,-0.038463168041631496,-1.1837756805386315,0.6257812831151806,-1.03313707024517
0.9987594302994071,0.054978803293996875,0.8069235875951095,0.620541725814447,0.3310139480327239,0.9899753964408444,-0.280392530365357,1.032893763657407,-0.8234757821181146,0.7223519477014095,-1.1089692197208998,0.15044796584187786,-1.0278606430141766,-0.4976325543536042,-0.5921656094480515,-1.0029131710268764,0.06406424798517485,-1.1861292626025004,0.7255000548193554,-0.9707882911929244
0.9987130936261825,0.05597761946350395,0.7999078305796458,0.6303339731772772,0.309045990643045,0.9981149790562577,-0.3146927039653281,1.02448458705435,-0.8555391324892025,0.6869665907044921,-1.1176246776979022,0.09033800413274821,-0.9955974393129007,-0.5644979215062825,-0.5159440385167335,-1.0474615559079938,0.16672534723364593,-1.179611642847558,0.8190266988428959,-0.8988257160094049
0.9986658886637108,0.056976392147218335,0.7927772500366504,0.6400459945934976,0.2868860156274692,1.005764869864163,-0.34873515190543913,1.0149330043190277,-0.8860729986875558,0.6501537089891516,-1.1230112731626924,0.02972575952817884,-0.958972401102483,-0.6292782227726351,-0.43635825743782514,-1.0862244805647079,0.26875220871231836,-1.1642171150865146,0.9054341819405938,-0.8178637284081685
0.9986178146914061,0.05797512054726302,0.7855326925082677,0.649676453254164,0.26454478733529196,1.0129205913256134,-0.3824820431815735,1.0042469327565016,-0.9150141023761654,0.611979490511502,-1.125100255284653,-0.03121088859665351,-0.9181205850209334,-0.6916887753831316,-0.35384774165126226,-1.1189477219930752,0.3693769420101569,-1.1400064504867875,0.9838564139460304,-0.7286060895908963
0.9985688710004148,0.05897380386514611,0.7781750221406063,0.6592240211605077,0.24203317945288388,1.019577901579901,-0.41589578065764365,0.9924355401056222,-0.9423020185807867,0.5725129240491863,-1.123872540301802,-0.09229242351897209,-0.8731956144848736,-0.7514536496689175,-0.268871162414485,-1.1454104467194537,0.4678374407477418,-1.107106849129963,1.0534968616063498,-0.6318398959414404
0.9985190568933118,0.05997244130176768,0.7707051205099145,0.6686873793470886,0.21936216960222335,1.0257327971067387,-0.44893904279132585,0.9795092377931169,-0.9678793001697693,0.5318256763684047,-1.1193188052467269,-0.1533382163067622,-0.8243691131810476,-0.8083068797028833,-0.18190385087843366,-1.1654266598780556,0.5633831279472453,-1.0657113936806364,1.1136365637421906,-0.5284287068001323
0.9984683716838106,0.06097103205742377,0.7631238864503608,0.6780652181025654,0.19654283388982632,1.0313815152650334,-0.4815748251429358,0.9654796727938966,-0.9916915970111039,0.48999196385507604,-1.1114395531009713,-0.2141670563193966,-0.7718300595641023,-0.8619936372926371,-0.093435152714947,-1.1788464617069476,0.6552806502308166,-1.0160780061986985,1.1636414677862403,-0.41930490160292666
0.9984168146964842,0.06196957533181216,0.7554322358831509,0.687356237188117,0.17358634140783344,1.036520536707294,-0.5137664816229337,0.9503597181045904,-1.013687769563605,0.4470884188410149,-1.1002451490757201,-0.2745976855154915,-0.7157840647360253,-0.912271364170127,-0.003965687925776715,-1.1855571031946497,0.7428194778762418,-0.9585279128583246,1.2029690136225113,-0.305461333369332
0.9983643852664962,0.0629680703240371,0.7476311016467535,0.6965591460535404,0.1505039486891094,1.041146587668748,-0.5454777654336213,0.9341634618387192,-1.033819996668907,0.4031939508666541,-1.0857558278008956,-0.3344493349960056,-0.6564525764185496,-0.9589108573767019,0.08599546891265374,-1.1854838337210694,0.8253173682004338,-0.8934436250532866,1.2311738972582682,-0.18794235264182158
0.9983110827393469,0.06396651623261473,0.7397214333280191,0.7056726640510516,0.1273069941183282,1.045256642130256,-0.5766728696606663,0.9169061949533622,-1.052043877321159,0.35838960313208773,-1.068001671290027,-0.39354226219818733,-0.5940720120559256,-1.001697303018309,0.1759336721749362,-1.178590534695092,0.9021256505044928,-0.821266449043682,1.2479129541541456,-0.0678342824461501
0.9982569064706257,0.0649649122554779,0.731704197093991,0.7146955206468064,0.10400689230108151,1.0488479238541597,-0.6073164674702993,0.8986043976185956,-1.0683185262020172,0.3127584043980507,-1.0470225576342218,-0.4516982871481838,-0.5288928244000751,-1.0404312537627016,0.26533163623732725,-1.1648801343904616,0.9726342918946558,-0.742493539906183,1.2529491099511672,0.05374456940897625
0.9982018558257771,0.0659632575899809,0.7235803755242363,0.7236264556301675,0.08061512839315732,1.0519179082922276,-0.6373737518682185,0.8792757242424012,-1.082606662779695,0.2663852166077807,-1.0228680804650565,-0.5087413261770306,-0.46117850323210074,-1.074929545668204,0.3536723974473025,-1.144394800414894,1.0362767046856254,-0.6576745190607668,1.2461543547954195,0.1756542694023772
0.9981459301798712,0.06696155143290423,0.7153509674435244,0.7324642193207256,0.0571432523921961,1.0544643243648975,-0.6668104749765579,0.8589389871651844,-1.0948746937824088,0.21935657850962453,-0.9955974393129003,-0.564497921506283,-0.3912045171618935,-1.105026150170962,0.4404422901388013,-1.1172159075077637,1.0925342577877075,-0.5674076780349646,1.2275117063958811,0.2967438933078489
0.9980891289173865,0.06795979298045991,0.7070169877547119,0.7412075727730963,0.03360287339400357,1.0564851561110602,-0.6955929867856083,0.8376141390394389,-1.1050927888685853,0.17176054556861978,-0.9652793010738525,-0.6187977651158649,-0.3192571997200336,-1.1305729573137546,0.5251339196485845,-1.0834637796420938,1.1409404564662662,-0.47233579436563805,1.1971161362770248,0.4158623384370653
0.998031451432003,0.06895798142829566,0.6985794672716865,0.7498552879795013,0.01000565381587229,1.0579786442076684,-0.7236882733373813,0.8153222539115192,-1.1132349493285592,0.12368652646317643,-0.9319916328848609,-0.6714742153176829,-0.24563258421195178,-1.1514404865733663,0.6072491152148034,-1.043297206699727,1.1810847571280365,-0.37314158860307367,1.1551744433198068,0.5318692120591952
0.9979728971263968,0.06995611597150014,0.6900394525522531,0.7584061480701455,-0.013636696410687321,1.058943287358495,-0.7510639942985731,0.7920855070238735,-1.1192790696652601,0.07522511647032662,-0.8958215067924279,-0.7223648044742726,-0.17063519204234648,-1.1675185219341675,0.686301845662637,-0.996912737287065,1.2126159863185495,-0.2705428542487713,1.1020040685335084,0.6436456935211865
0.9979134654120465,0.07095419580460685,0.6813980057308376,0.7668589475113956,-0.03731242567533985,1.0593778435514227,-0.7776885198809915,0.7679271533574844,-1.1232069919144765,0.026467928049794073,-0.8568648766853458,-0.7713117363220804,-0.09457677943700045,-1.1787166681617014,0.7618210809041271,-0.9445437505552021,1.2352453358910496,-0.1652872951039,1.0380308549749373,0.7501052671349285
0.9978531557090471,0.07195222012159931,0.6726562043509152,0.7752124923017774,-0.06100974654993599,1.0592813311836737,-0.8035309670680737,0.742871504935627,-1.1250045525786845,-0.022492581056612407,-0.8152263280458689,-0.8181623713840176,-0.017775047688389237,-1.1849648255506062,0.8333535824998625,-0.8864593111752085,1.248748909310449,-0.05814710690898744,0.9637857667372327,0.8502042234104563
0.9977919674459278,0.07295018811591544,0.6638151411970522,0.7834656001657795,-0.08471684167258281,1.0586530300544665,-0.8285612351067404,0.716943906911429,-1.1246616220621368,-0.07156328188814197,-0.7710188011564028,-0.862769698985455,0.05944767777012358,-1.1862135807547107,0.9004666068482742,-0.8229628128892355,1.2529697972650395,0.050086657702656585,0.8799005908734847,0.9429518276997256
