force,A,delta,phi,offset,R^2,St,method
xdot,0.9630216001123564,-0.3076065803041003,3.621561216915481e-06,0.007861451678356259,0.9941272959572337,0.013,curve_fit
inertial_force,1.2298896247909148,-0.32333578936097085,4.947522607205099,0.00047570873228452754,0.9985214647807784,0.014,curve_fit
stokes_drag,0.6792578322745016,-0.33177365435851025,1.3253733798825607,-0.0033177951108930297,0.9942964024735611,0.014,curve_fit
history_force,0.5632653885104213,-0.3109224409858451,2.076183509944232,0.0025067645956452222,0.9891201514203662,0.014,curve_fit
xdot,0.9652933623349889,-0.3288389454946214,0.0,0.00738167914966989,0.9942636529351471,0.014,curve_fit
inertial_force,1.2349424357902365,-0.34303171386693665,4.958997532739575,0.00043375486315705273,0.998247443130213,0.015,curve_fit
stokes_drag,0.6694185669066042,-0.3527274967813443,1.3257107550849656,-0.0033385671409282822,0.9942136443941845,0.015,curve_fit
history_force,0.5725482802469241,-0.32950403888479435,2.073989411647702,0.002549641823347586,0.988355103797714,0.015,curve_fit
xdot,0.9674920252982553,-0.3497393472368406,0.0003015752597894661,0.006965563069088931,0.9943618724264995,0.015,curve_fit
inertial_force,1.239912587457126,-0.36226198731780646,4.969651293969957,0.00039179774020326494,0.997860482928484,0.016,curve_fit
stokes_drag,0.6601704223624507,-0.3732835048886995,1.3256025356461554,-0.003355752061987269,0.994077217983896,0.016,curve_fit
history_force,0.5811527555730235,-0.34763112252891815,2.071664010250206,0.002589335432467111,0.9875112471173406,0.016,curve_fit
xdot,0.969623484326533,-0.37031496924606067,0.0,0.006601168076830995,0.9944318080511435,0.016,curve_fit
inertial_force,1.2448026540748163,-0.38103284357212985,4.98042326063676,0.0003500173995698331,0.9973697388508898,0.017,curve_fit
stokes_drag,0.6514450281506038,-0.39344160417689145,1.3264085941240475,-0.0033699185229023186,0.9938948763604,0.017,curve_fit
history_force,0.5891600403938431,-0.3653152682191226,2.070076326199868,0.002626207580280606,0.9865962995989283,0.017,curve_fit
xdot,0.9716929139375511,-0.39057307906374916,0.0004955197319191917,0.00627936460174751,0.9944803113821938,0.017,curve_fit
inertial_force,1.2496146173169467,-0.3993511524251509,4.9899421213501345,0.0003084971419546468,0.9967826333892746,0.018,curve_fit
stokes_drag,0.643184591154791,-0.41320248411993754,1.3263094442513208,-0.0033815245496376287,0.9936722413990398,0.018,curve_fit
history_force,0.5966399311156233,-0.3825707073779866,2.06779571118275,0.002660576341808736,0.9856162934204964,0.018,curve_fit
xdot,0.9737038824980063,-0.4105201200046499,0.0,0.005993043515830129,0.994512267805335,0.018,curve_fit
inertial_force,1.2543515801598257,-0.4172253208508799,5.000022211776642,0.0002673119646288739,0.9961054576010445,0.019,curve_fit
stokes_drag,0.6353399726273652,-0.43256767729557805,1.327387332001984,-0.00339094127994518,0.9934135505494167,0.019,curve_fit
history_force,0.6036463117347676,-0.39940488168122373,2.066585135317796,0.0026926894209722226,0.9845761524711464,0.019,curve_fit
xdot,0.9756604612834978,-0.4301632771690711,0.0006199209264099448,0.005736591032736418,0.994531252219347,0.019,curve_fit
inertial_force,1.259013459357903,-0.4346623394107197,5.008582389207163,0.0002265526653552875,0.9953437935024634,0.02,curve_fit
stokes_drag,0.6278689661712652,-0.4515393126803721,1.3272681139368125,-0.003398476128757285,0.9931221290452237,0.02,curve_fit
history_force,0.6102311490412781,-0.415833947165585,2.064319143212658,0.0027227946119238963,0.9834801310840908,0.02,curve_fit
xdot,0.9775644113012989,-0.44950796098728707,0.0,0.005505527425936384,0.9945399317738067,0.02,curve_fit
inertial_force,1.2636029510028142,-0.4516715289567774,5.018001024132753,0.0001861981954493665,0.994502707750524,0.021,curve_fit
stokes_drag,0.6207351650499284,-0.4701201623086947,1.3284952105624441,-0.0034043830341463164,0.9928006928094255,0.021,curve_fit
history_force,0.6164328377468707,-0.4318650935509188,2.0633392233025587,0.0027510720325855604,0.982332090358326,0.021,curve_fit
xdot,0.9794182563929905,-0.4685603414859886,0.0006983798847599587,0.005296215798383686,0.9945403371310281,0.021,curve_fit
inertial_force,1.26812019544394,-0.46826080757224087,5.025741066517872,0.00014625879131751555,0.9935868836512591,0.022,curve_fit
stokes_drag,0.6139076166837717,-0.4883145568736359,1.3283419753902623,-0.0034088728072461543,0.9924515413047066,0.022,curve_fit
history_force,0.622287830651888,-0.44751032844998895,2.061070622904376,0.0027777011088249612,0.9811352409861075,0.022,curve_fit
xdot,0.9812238016205296,-0.4873260070968981,0.0,0.005105692572656055,0.9945340367078496,0.022,curve_fit
inertial_force,1.2725666191588896,-0.48443931237661636,5.0345386249844495,0.00010678143752110366,0.9926007905807412,0.023,curve_fit
stokes_drag,0.607358419327748,-0.5061259294290605,1.329641398016428,-0.0034121251304151203,0.9920766806149803,0.023,curve_fit
history_force,0.6278269295183098,-0.4627804290292257,2.060223456911766,0.002802830852469283,0.979893036184795,0.023,curve_fit
xdot,0.9829827526593056,-0.5058104918896315,0.0007462726721934043,0.004931510302921502,0.9945222669465896,0.023,curve_fit
inertial_force,1.2769437345762196,-0.5002164402356556,5.041569420738261,6.78802059050078e-05,0.991548583068986,0.024,curve_fit
stokes_drag,0.6010640050801318,-0.523559630353895,1.3294487513694964,-0.0034142936824257076,0.9916779155182202,0.024,curve_fit
history_force,0.6330773056122365,-0.4776863135285585,2.0579460028785284,0.0028265884696138163,0.9786083781068287,0.024,curve_fit
xdot,0.9846968241937809,-0.5240193306055698,0.0,0.0047716268210794615,0.9945059902735609,0.024,curve_fit
inertial_force,1.2812533087108193,-0.5156020000873877,5.049789909720137,2.9165786710250855e-05,0.9904343928553454,0.025,curve_fit
stokes_drag,0.5950031779204615,-0.5406206558923837,1.3307720161322645,-0.0034155044925400398,0.9912569008853866,0.025,curve_fit
history_force,0.6380617632960109,-0.4922371436954344,2.0571712733273877,0.002849089296943468,0.9772842537002375,0.025,curve_fit
xdot,0.9863676116131923,-0.5419579910331896,0.0007739133929021147,0.004624331985907997,0.9944859984033939,0.025,curve_fit
inertial_force,1.2854983104666513,-0.5306069925471296,5.05620241261762,-8.633360045224961e-06,0.9892619884812975,0.026,curve_fit
stokes_drag,0.5891576609695215,-0.557315176097179,1.3305392040256567,-0.003415868729289785,0.9908151806418087,0.026,curve_fit
history_force,0.6428006566986626,-0.5064421981880991,2.0548794418712175,0.00287043426499598,0.9759231970326601,0.026,curve_fit
xdot,0.9879964907232177,-0.5596316975197532,0.0,0.0044881730723666715,0.9944629288698466,0.026,curve_fit
inertial_force,1.2896757830030279,-0.5452373179162902,5.06388983229531,-4.644049844460568e-05,0.9880350423502101,0.027,curve_fit
stokes_drag,0.5835108129439625,-0.5736488874041563,1.3318567759998272,-0.003415485020993093,0.9903542126580048,0.027,curve_fit
history_force,0.6473140081218164,-0.5203140986929722,2.0541401755784716,0.002890713303630082,0.9745283280218235,0.027,curve_fit
xdot,0.9895842915175109,-0.5770450050709561,0.0007874218007803968,0.004361920407619418,0.9944372992950115,0.027,curve_fit
inertial_force,1.2937914069698147,-0.5595064536250537,5.069758871400698,-8.37166063335857e-05,0.9867573030812311,0.028,curve_fit
stokes_drag,0.5780483998938739,-0.5896288634181056,1.3315859331463917,-0.0034144340057384462,0.9898753820449415,0.028,curve_fit
history_force,0.6516157257746054,-0.5338581647152021,2.051834213655844,0.002910001877199405,0.9731015053372926,0.028,curve_fit
xdot,0.9911326884771972,-0.5942033989180587,0.0,0.004244518533072996,0.9944095330651287,0.028,curve_fit
inertial_force,1.2978443180429966,-0.5734221040850966,5.076958281667763,-0.00012048641193590857,0.9854321184168039,0.029,curve_fit
stokes_drag,0.5727573881566338,-0.6052617882597663,1.3328794777881048,-0.003412787913500987,0.9893800207898192,0.029,curve_fit
history_force,0.6557230434092437,-0.5470883002052332,2.051101811269141,0.0029283761784524853,0.9716457458647499,0.029,curve_fit
xdot,0.9926428168313257,-0.6111117469824324,0.0007913363089129266,0.004135057710646355,0.9943799892400322,0.029,curve_fit
inertial_force,1.301837773172669,-0.5869956018790601,5.082347086004076,-0.0001568002129732597,0.9840628310641735,0.03,curve_fit
stokes_drag,0.5676260015106542,-0.6205542841150355,1.332574473886606,-0.003410610904074775,0.9888693980715005,0.03,curve_fit
history_force,0.6596491633483591,-0.5600137127191084,2.0487830525531523,0.0029459042081692683,0.9701628862380877,0.03,curve_fit
xdot,0.9941160866657099,-0.627775208123048,0.0,0.00403274961204228,0.9943489617825692,0.03,curve_fit
