force,A,delta,phi,offset,R^2,St,method
inertial_force,0.013652204164861915,0.23291001090650548,1.8499772718784606,-5.579306954857928e-06,0.9996447488069672,0.009,curve_fit
stokes_drag,0.006818681686840396,0.23257555649360862,4.45137008492101,3.827881046258647e-05,0.9997014007266335,0.009,curve_fit
history_force,0.006812166538468161,0.23331946182893593,5.229979169847799,-2.8938453179578607e-05,0.9995281142351647,0.009,curve_fit
xdot,0.017516491422650306,0.23177128908633823,6.282743509501374,0.00011059391633507942,0.9999767356065317,0.009,curve_fit
inertial_force,0.01365422533436748,0.2582530213871446,1.8792675621227737,-1.0408941575820479e-05,0.9996003179398436,0.01,curve_fit
stokes_drag,0.006579185428876536,0.25795732651626546,4.459507357503686,4.2977171521192843e-05,0.9996617886424154,0.01,curve_fit
history_force,0.006933335858942441,0.2585809857824902,5.238105362660253,-2.860033349370196e-05,0.9995144731434165,0.01,curve_fit
xdot,0.01736539370859514,0.25692980978323254,0.0,0.00014449064985331032,0.9999701125227327,0.01,curve_fit
inertial_force,0.013657272277255028,0.28353459611670334,1.9072262307452832,-1.7607742267878095e-05,0.999567333091217,0.011,curve_fit
stokes_drag,0.006361436962449268,0.28327590155880095,4.467985016461901,4.9459586084981106e-05,0.9996283870116065,0.011,curve_fit
history_force,0.007035424712183709,0.28379736970221037,5.246573136617797,-2.7735350285561436e-05,0.9995043341115174,0.011,curve_fit
xdot,0.017203549137363543,0.2820279143538505,6.282677018876317,0.00018960105369407842,0.9999617676732105,0.011,curve_fit
inertial_force,0.013660966033717687,0.30875764788473276,1.9356666016231687,-2.8164749988949037e-05,0.9995487772501002,0.012,curve_fit
stokes_drag,0.0061620923906800145,0.30853240094065515,4.4785163712208345,5.8503361272472325e-05,0.9996061168279085,0.012,curve_fit
history_force,0.0071217366586573665,0.30896987210471477,5.256957008522137,-2.6143445321618526e-05,0.9995026570586414,0.012,curve_fit
xdot,0.017031632614932884,0.3070703594420099,0.0,0.0002497363474774474,0.9999507628192542,0.012,curve_fit
inertial_force,0.013664961456899305,0.33392378921489585,1.96260667884435,-4.347767110012917e-05,0.9995475266833307,0.013,curve_fit
stokes_drag,0.005978522483932229,0.3337265661224384,4.488682682885495,7.117822490438204e-05,0.9995993147662015,0.013,curve_fit
history_force,0.007194775512827197,0.3340989105092018,5.267086572634666,-2.3518589053379253e-05,0.9995139890940695,0.013,curve_fit
xdot,0.016850423212054388,0.33205997906754575,6.282489867910931,0.0003300118273469304,0.9999356027295332,0.013,curve_fit
inertial_force,0.013668958052554398,0.3590335196716007,1.9902594712456085,-6.551173107093951e-05,0.9995664022600065,0.014,curve_fit
stokes_drag,0.005808634083740509,0.3588568069633828,4.500925047203087,8.896038049654596e-05,0.9996116326200613,0.014,curve_fit
history_force,0.007256476386614976,0.35918424414800565,5.279023241842463,-1.9405127060919035e-05,0.999542561391619,0.014,curve_fit
xdot,0.01666079918605282,0.35699790412992477,0.0,0.0004372942321114349,0.9999139118165901,0.014,curve_fit
inertial_force,0.013672710909844558,0.3840863399390957,2.0160339149488706,-9.702747208009621e-05,0.9996079264071468,0.015,curve_fit
stokes_drag,0.005650748531528236,0.3839202093072839,4.511884640310852,0.0001138887977339533,0.9996455501471652,0.015,curve_fit
history_force,0.007308362159829108,0.38422510213009065,5.290052205525599,-1.3134550302483588e-05,0.9995921008484876,0.015,curve_fit
xdot,0.01646372410840441,0.38188379447806475,6.282026108635749,0.0005808017256181236,0.9998818406825963,0.015,curve_fit
inertial_force,0.013676037484815256,0.4090808620445107,2.043192748192305,-0.0001418903369210674,0.9996733839460742,0.016,curve_fit
stokes_drag,0.0055035182462265025,0.4089124604531492,4.5256583415434655,0.00014877847873992692,0.999701020301042,0.016,curve_fit
