force,A,delta,phi,offset,R^2,St,method
inertial_force,0.00910092354108171,0.10430449783572572,1.761107368810646,-6.660955583125033e-07,0.9998262375986732,0.009,curve_fit
stokes_drag,0.005144628421066115,0.10400757281701387,4.439617448880815,2.066317606319785e-05,0.9998180345009325,0.009,curve_fit
history_force,0.004192120612287181,0.1048070373504692,5.218137920655535,-1.8174291344124792e-05,0.9995608761893456,0.009,curve_fit
xdot,0.017892913077611167,0.10390649494633564,6.282866003317561,7.705373717852456e-05,0.9999884730248684,0.009,curve_fit
inertial_force,0.009099246734094986,0.11567149994881534,1.781532286317269,-1.495169327914467e-06,0.9997907225481832,0.01,curve_fit
stokes_drag,0.00499151733297094,0.11538973088897858,4.44058759874224,2.1940353107386758e-05,0.9998021293813073,0.01,curve_fit
history_force,0.004290100296588861,0.11610902528588216,5.219157895737084,-1.8472271483875957e-05,0.999571590720857,0.01,curve_fit
xdot,0.017817021291482354,0.11520007064073506,0.0,9.100815652745378e-05,0.9999849499882395,0.01,curve_fit
inertial_force,0.00909826379037077,0.12701336669710592,1.8011513354948137,-2.647940395187043e-06,0.9997558846525889,0.011,curve_fit
stokes_drag,0.004851115407794939,0.12674814652085514,4.442173521785119,2.3416245105209838e-05,0.999782940397347,0.011,curve_fit
history_force,0.00437556681845798,0.12739344875557654,5.220796527513469,-1.8660218176140126e-05,0.9995756294235931,0.011,curve_fit
xdot,0.017735634354288123,0.1264658503528136,6.282855504874218,0.00010779901387818318,0.999980774137973,0.011,curve_fit
inertial_force,0.009097902749529646,0.13833213262317565,1.8212493878986478,-4.209992915016941e-06,0.9997231054064807,0.012,curve_fit
stokes_drag,0.004721585511861039,0.13808432361518092,4.445486913875321,2.517129236695174e-05,0.9997619288718307,0.012,curve_fit
history_force,0.004450623672509443,0.138661643516422,5.2241379256243885,-1.8732929128118345e-05,0.9995753707337239,0.012,curve_fit
xdot,0.017648865437157046,0.13770666185814426,0.0,0.0001280296890830879,0.9999758093058002,0.012,curve_fit
inertial_force,0.009098087548987874,0.14962943395136868,1.8405137226821606,-6.290173530057802e-06,0.9996937710023281,0.013,curve_fit
stokes_drag,0.0046014671786284815,0.14939941670509893,4.449017032447928,2.7301187194578792e-05,0.9997407037705246,0.013,curve_fit
history_force,0.004516898062654525,0.14991463904213617,5.227710585929075,-1.8677878291862952e-05,0.9995731029552393,0.013,curve_fit
xdot,0.017556836724642207,0.14892487939088966,6.282821740468579,0.00015243408221986504,0.9999698545411856,0.013,curve_fit
inertial_force,0.009098740788284019,0.1609065719554858,1.8602926516971652,-9.02637199349315e-06,0.9996692582821458,0.014,curve_fit
stokes_drag,0.004489577909820912,0.16069427567371725,4.454055424766002,2.992191119168909e-05,0.9997210231784784,0.014,curve_fit
history_force,0.004575671872875699,0.16115321759609075,5.232734784464791,-1.8474532460813467e-05,0.9995710193478459,0.014,curve_fit
xdot,0.01745968336628645,0.1601224893899043,0.0,0.00018190491604485045,0.9999626205602288,0.014,curve_fit
inertial_force,0.009099784673126136,0.1721645770721982,1.8791608918066836,-1.2591868740250808e-05,0.9996509255436425,0.015,curve_fit
stokes_drag,0.004384945298738435,0.1719694931862699,4.4589712050129,3.317534616693013e-05,0.9997047069912841,0.015,curve_fit
history_force,0.004627970047056632,0.17237797051124726,5.237680400477952,-1.8092516228233265e-05,0.9995712202247142,0.015,curve_fit
xdot,0.017357556800357075,0.17130113555479914,6.282751895123896,0.0002175278786990204,0.9999536976956765,0.015,curve_fit
inertial_force,0.009101143301884959,0.1834042391613542,1.898638122592564,-1.720634757268494e-05,0.9996401010940544,0.016,curve_fit
stokes_drag,0.004286759964075084,0.1832254226463132,4.465338750406717,3.723650367403831e-05,0.9996935504140063,0.016,curve_fit
history_force,0.00467462323970348,0.1835893182765826,5.243979874097874,-1.7490059622611766e-05,0.999575700657436,0.016,curve_fit
xdot,0.01725062656672612,0.1824621565296484,0.0,0.0002606242455177603,0.9999425105645936,0.016,curve_fit
inertial_force,0.009102743920331037,0.19462613948886556,1.9170569410508547,-2.3145454872915833e-05,0.9996380615787497,0.017,curve_fit
stokes_drag,0.004194341331909422,0.19446219845227275,4.471219459108405,4.232178127219077e-05,0.9996892462619988,0.017,curve_fit
history_force,0.004716312028672365,0.19478754669750967,5.249892619593767,-1.661071489893088e-05,0.9995863454134297,0.017,curve_fit
xdot,0.01713908208538238,0.1936066109467967,6.2826220818521445,0.0003128018235687492,0.9999282518838005,0.017,curve_fit
inertial_force,0.009104518134005342,0.2058306746746975,1.9362784938906503,-3.07568742405056e-05,0.9996459808855584,0.018,curve_fit
stokes_drag,0.0041071125323714035,0.20567974740404188,4.478673347783308,4.8699592897837294e-05,0.9996932825849912,0.018,curve_fit
history_force,0.004753599985105036,0.20597281939386233,5.257217378671556,-1.538006562620642e-05,0.9996048682847665,0.018,curve_fit
xdot,0.01702313099794318,0.20473531566788886,0.0,0.00037601673771061104,0.9999097834864573,0.018,curve_fit
inertial_force,0.009106403044660344,0.21701807474320275,1.9541791421614128,-4.047708943946351e-05,0.9996648249679875,0.019,curve_fit
stokes_drag,0.004024581612506287,0.21687779427639,4.485163271200522,5.6702927708254225e-05,0.9997067858578923,0.019,curve_fit
history_force,0.004786957605761072,0.21714520774760235,5.263777217719969,-1.3701171363518156e-05,0.9996327269676124,0.019,curve_fit
xdot,0.01690300028341635,0.21584885835505205,6.282390423547335,0.0004526487996426577,0.999885485291028,0.019,curve_fit
inertial_force,0.00910834219630488,0.22818841840875104,1.9732451691028534,-5.285359900224564e-05,0.9996951476423865,0.02,curve_fit
stokes_drag,0.003946327122948967,0.22805586642504486,4.493594113498363,6.674554845023463e-05,0.9997302675545736,0.02,curve_fit
history_force,0.0048167812020766445,0.22830469834224323,5.272012316635514,-1.144800024388628e-05,0.9996709109775415,0.02,curve_fit
xdot,0.0167789340867556,0.22694762642848404,0.0,0.0005455954531474428,0.9998530216136052,0.02,curve_fit
inertial_force,0.009110286317344831,0.23934164669350336,1.9905331558114625,-6.857323565616518e-05,0.9997367155118848,0.021,curve_fit
stokes_drag,0.0038719872091247808,0.23921328847082726,4.500347343522003,7.934078657290078e-05,0.999763184349171,0.021,curve_fit
history_force,0.004843407002300726,0.23945121082043647,5.278939171087181,-8.458306471692157e-06,0.9997195684463445,0.021,curve_fit
xdot,0.016651191950806877,0.2380318292380473,6.281985678164272,0.0006583796266701161,0.9998089751366502,0.021,curve_fit
inertial_force,0.009112193865369508,0.25047757540092175,2.009635073000254,-8.849598548865868e-05,0.9997878520068046,0.022,curve_fit
stokes_drag,0.0038012506236936804,0.2503491881060976,4.509790977075893,9.512630888076036e-05,0.9998032140922554,0.022,curve_fit
history_force,0.004867121988172128,0.25058461656386355,5.2881147956312535,-4.523898477693233e-06,0.9997773464637048,0.022,curve_fit
xdot,0.01652004626969016,0.2491015225261507,0.0,0.0007952907686828712,0.9997482688541864,0.022,curve_fit
inertial_force,0.009114031282753487,0.26159590814103534,2.0261686017113414,-0.00011369713704372108,0.9998443216778438,0.023,curve_fit
stokes_drag,0.003733849890172745,0.26146249079531303,4.516412081774458,0.00011489334261201618,0.9998450483939715,0.023,curve_fit
history_force,0.004888172674860888,0.2617047492460983,5.295126022095949,6.21231689268164e-07,0.9998402542115763,0.023,curve_fit
xdot,0.01638578093351766,0.2601566231429597,6.281288824655313,0.0009615441825173577,0.9996632469705724,0.023,curve_fit
inertial_force,0.009115772833123223,0.27269625185971036,2.0456448169176396,-0.00014552118815453865,0.9998974673137628,0.024,curve_fit
stokes_drag,0.0036695554394198535,0.27255192487646496,4.527090220767608,0.00013962385790091943,0.9998784261892595,0.024,curve_fit
history_force,0.004906771100389564,0.27281143605657615,5.305456800766662,7.3155604330019285e-06,0.9998997811868011,0.024,curve_fit
xdot,0.016248686336682763,0.27119694629859314,0.0,0.0011634877143673736,0.9995422075692262,0.024,curve_fit
inertial_force,0.009117400073947146,0.28377813431212107,2.0611950880897654,-0.00018564593823997496,0.9999311508986466,0.025,curve_fit
stokes_drag,0.003608170766786253,0.28361602761134375,4.533053041455723,0.00017053506861361065,0.9998849667690806,0.025,curve_fit
history_force,0.004923099700699542,0.28390452173654457,5.312214469595003,1.599221216083465e-05,0.9999397921011053,0.025,curve_fit
xdot,0.016109058797834107,0.2822222134840748,6.280103600345422,0.0014088412763835038,0.9993670522551245,0.025,curve_fit
inertial_force,0.009118899825720186,0.2948410368941895,2.0816163899196,-0.00023616504104668966,0.9999167823293116,0.026,curve_fit
stokes_drag,0.0035495276572238724,0.294653174265369,4.545449089894619,0.00020913687541632982,0.9998330928531415,0.026,curve_fit
history_force,0.004937314410834094,0.294983906043743,5.324174551342064,2.719860421658607e-05,0.9999314914781744,0.026,curve_fit
xdot,0.01596719721443856,0.29323207822088915,0.0,0.0017069934809657075,0.9991095152640724,0.026,curve_fit
inertial_force,0.009120262285387183,0.30588442376015945,2.095798725619488,-0.00029968935749266395,0.9998053003200746,0.027,curve_fit
stokes_drag,0.0034934828873394034,0.30566158503978064,4.549972323337284,0.00025730043064984285,0.9996699752688533,0.027,curve_fit
history_force,0.004949546074208064,0.30604959823336997,5.33020779673216,4.162857617480857e-05,0.9998253171566446,0.027,curve_fit
xdot,0.015823401749096633,0.3042261386506404,6.278109147792524,0.0020693664593469763,0.9987251105649944,0.027,curve_fit
inertial_force,0.009121476485265193,0.31690779920311585,2.1181013364949517,-0.0003794691972798945,0.9995143295073532,0.028,curve_fit
stokes_drag,0.003439912365577151,0.31663942559807645,4.56495641672595,0.0003173450590866046,0.9993088072191989,0.028,curve_fit
history_force,0.004959900516658876,0.31710178384074883,5.34465613371672,6.0160919709144305e-05,0.9995379775922579,0.028,curve_fit
xdot,0.015677971836598793,0.3152039545237496,0.0,0.002509850764493626,0.9981434170611736,0.028,curve_fit
