force,A,delta,phi,offset,R^2,St,method
inertial_force,2.5948682393838105,-0.7974407892115616,4.980325333547764,-0.0006786934657059643,0.9944374981272261,0.009,curve_fit
stokes_drag,1.333591891861047,-0.8239664088333032,1.3194642219853605,-0.005833992837718268,0.994642731550214,0.009,curve_fit
history_force,1.2355519082821806,-0.76342267406095,2.057725346153683,0.005632980319081324,0.9819590426768015,0.009,curve_fit
xdot,1.0087683819097764,-0.8184133898981572,0.0015313399751015755,0.003249085936938322,0.9983477062040362,0.009,curve_fit
inertial_force,2.6144312116264103,-0.8679672972090124,4.996472772387801,-0.0008631230812620099,0.9924950826727094,0.01,curve_fit
stokes_drag,1.301715192666867,-0.9003409072078068,1.3182437520344659,-0.0058675861551836135,0.9938728187326833,0.01,curve_fit
history_force,1.2636286216424155,-0.8297839080119689,2.0516944153026686,0.005769046531988762,0.979298680976162,0.01,curve_fit
xdot,1.0126269400728685,-0.8959510714677381,0.0,0.002982305935051,0.9982558290165144,0.01,curve_fit
inertial_force,2.633379058541875,-0.9350619457291788,5.0141821707136724,-0.001041371513103859,0.9902877640582429,0.011,curve_fit
stokes_drag,1.272657483487305,-0.9735808138964068,1.320167980365832,-0.005889164241858921,0.9930496359372845,0.011,curve_fit
history_force,1.2885406604359577,-0.8929720963032858,2.048961043157876,0.0058890127845235484,0.976489813145414,0.011,curve_fit
xdot,1.0162712053260854,-0.9711100966278159,0.0014692416343116133,0.002763261163309691,0.9981599093015138,0.011,curve_fit
inertial_force,2.6517328807602567,-0.9988660222896598,5.02755794519754,-0.0012136844571944078,0.987838317910723,0.012,curve_fit
stokes_drag,1.2459259149734376,-1.0437492932243466,1.3192126658474972,-0.005901622246156598,0.9921751098435473,0.012,curve_fit
history_force,1.310845185308822,-0.9531678858484642,2.0433717418851387,0.005995737380714429,0.9735460117630076,0.012,curve_fit
xdot,1.019717906438193,-1.043983114153256,0.0,0.0025800678854525044,0.9980604472272572,0.012,curve_fit
inertial_force,2.6695185178749656,-1.05953175853416,5.042684393208214,-0.0013804586071803119,0.9851708070066078,0.013,curve_fit
stokes_drag,1.221146043596664,-1.110930641318326,1.321116029738521,-0.0059070427702771836,0.9912522464834304,0.013,curve_fit
history_force,1.3309567886187232,-1.0105319775279655,2.0408045814896782,0.006091388889774148,0.9704818610203152,0.013,curve_fit
xdot,1.022980265729698,-1.1146571000112302,0.0013816946728582025,0.0024245008153056394,0.9979578702819694,0.013,curve_fit
