force,A,delta,phi,offset,R^2,St,method
inertial_force,0.007802187484248672,0.07684166309256162,1.7350509398506828,-2.840447915830208e-07,0.9998753493573701,0.009,curve_fit
stokes_drag,0.004597032410662663,0.07657238906234108,4.441024899416812,1.667162983167893e-05,0.9998362454811096,0.009,curve_fit
history_force,0.0034662042275478695,0.07735083750807681,5.219549956811727,-1.5026329884279181e-05,0.999544094690479,0.009,curve_fit
xdot,0.017978818880224824,0.07657838608466162,6.282897342821968,7.29320200172926e-05,0.9999911893742028,0.009,curve_fit
inertial_force,0.007800194156580866,0.08522095260489376,1.752771118588579,-7.41932925966897e-07,0.9998472207645687,0.01,curve_fit
stokes_drag,0.004469034552423366,0.08496092295221527,4.440050848529616,1.7573312150019343e-05,0.9998282326294335,0.01,curve_fit
history_force,0.0035540340464768777,0.08567423843929364,5.218607056822323,-1.53476602322031e-05,0.9995648601227282,0.01,curve_fit
xdot,0.01792029406220997,0.0849076890836477,0.0,8.381794834578191e-05,0.9999884260065272,0.01,curve_fit
inertial_force,0.00779869515711628,0.09358201866026646,1.7697938883004796,-1.3685693193818434e-06,0.9998184639251271,0.011,curve_fit
stokes_drag,0.004351289472737579,0.0933326653941729,4.439706679503562,1.855878875418575e-05,0.9998172685483384,0.011,curve_fit
history_force,0.0036313211965121454,0.09398490984070251,5.2183029697618295,-1.559334136469664e-05,0.9995785116270108,0.011,curve_fit
xdot,0.017857613012869828,0.09321637079250315,6.282893083112535,9.655154593074731e-05,0.9999851463318663,0.011,curve_fit
inertial_force,0.007797657790209938,0.10192638506009118,1.7872756934221055,-2.201783361885817e-06,0.9997899774342596,0.012,curve_fit
stokes_drag,0.004242340633031571,0.10168877340583918,4.440976529208837,1.9667993415112683e-05,0.9998039415966198,0.012,curve_fit
history_force,0.0036998007741297595,0.10228391865640167,5.219606700773328,-1.5765516443073452e-05,0.9995866730264819,0.012,curve_fit
xdot,0.017790845537216483,0.10150641988729552,0.0,0.00011146323233758849,0.9999812696555069,0.012,curve_fit
inertial_force,0.007797045418958448,0.11025531173507544,1.8040510748991065,-3.2882718268423806e-06,0.9997626941103915,0.013,curve_fit
stokes_drag,0.00414102927998863,0.11003018781560413,4.442527870023591,2.0945689599696394e-05,0.9997889986252673,0.013,curve_fit
history_force,0.0037608227495814998,0.11057211826382167,5.221204470371118,-1.5862635059408687e-05,0.9995909414491464,0.013,curve_fit
xdot,0.017720060706977098,0.10977954543599149,6.282873690597023,0.00012894353345277462,0.9999766840658606,0.013,curve_fit
inertial_force,0.007796818717574805,0.11856984334860718,1.821306681039194,-4.684663057260281e-06,0.9997375686059076,0.014,curve_fit
stokes_drag,0.004046416059351475,0.11835766127289943,4.445470416933018,2.244340612788048e-05,0.9997733965302271,0.014,curve_fit
history_force,0.003815456905913507,0.118850193221254,5.224163243396774,-1.587945617557412e-05,0.9995928814259676,0.014,curve_fit
xdot,0.017645329816078695,0.11803722315051139,0.0,0.00014945465118711956,0.9999712355508069,0.014,curve_fit
inertial_force,0.0077969370157720255,0.1268708411069769,1.8378132633757942,-6.4607897849531e-06,0.9997155659613404,0.015,curve_fit
stokes_drag,0.003957727177704087,0.12667178883851737,4.448420243308579,2.4221431954299597e-05,0.9997582329778527,0.015,curve_fit
history_force,0.003864564111919115,0.12711869121865496,5.227155568116774,-1.5807141535400468e-05,0.9995940179790285,0.015,curve_fit
xdot,0.017566729335321548,0.1262807252136434,6.28283357482877,0.0001735428961018102,0.9999647141100756,0.015,curve_fit
inertial_force,0.007797358508533625,0.1351590186818302,1.8548549652005573,-8.701734846754041e-06,0.9996976518410894,0.016,curve_fit
stokes_drag,0.003874316793464473,0.1349730245055016,4.45266245432976,2.635109326511859e-05,0.999744691039879,0.016,curve_fit
history_force,0.003908846201966963,0.13537804733437284,5.231383848141905,-1.5632357695216876e-05,0.9995958303597458,0.016,curve_fit
xdot,0.017484342622149037,0.13451114609579218,0.0,0.00020185416218433991,0.9999568354710192,0.016,curve_fit
inertial_force,0.007798041651061282,0.1434349545012956,1.8710625208047895,-1.1511545012590865e-05,0.9996847815093217,0.017,curve_fit
