force,A,delta,phi,offset,R^2,St,method
inertial_force,0.005454856385060577,0.08706681412312783,1.832984870478184,-6.728091788103159e-06,0.999779701803747,0.021,curve_fit
stokes_drag,0.0027871739354443426,0.08692490776862738,4.447426619247064,1.8746418827287183e-05,0.9998096275071237,0.021,curve_fit
history_force,0.0026951030173143365,0.08724484757739344,5.226279609278591,-1.0712617984333808e-05,0.9996572143615315,0.021,curve_fit
xdot,0.017580363562888283,0.08667175256565536,6.282827068736883,0.0002370846290174937,0.9999405471936162,0.021,curve_fit
inertial_force,0.005455004776483168,0.09113069634421393,1.8450952115296575,-8.174690526020455e-06,0.9997746503239752,0.022,curve_fit
stokes_drag,0.002745206300324733,0.09099517337661665,4.450361517082198,2.0095677684878534e-05,0.9998074556818347,0.022,curve_fit
history_force,0.002717808971071712,0.09129418096608986,5.229203644177137,-1.058551495721948e-05,0.999666658394713,0.022,curve_fit
xdot,0.017523816323022207,0.09070808916971344,0.0,0.0002634073403305442,0.9999295294835354,0.022,curve_fit
inertial_force,0.005455252275704984,0.09519025252019553,1.8564300800443758,-9.867132470809655e-06,0.9997727418495389,0.023,curve_fit
stokes_drag,0.00270497067304431,0.09506100031691743,4.4527859069809494,2.163664735630432e-05,0.9998071817340863,0.023,curve_fit
history_force,0.0027389449099890373,0.0953404388719422,5.231681845462306,-1.0408595165968783e-05,0.9996777471992241,0.023,curve_fit
xdot,0.01746542126531183,0.09474014567030892,6.2827545246091026,0.0002928867460359071,0.9999164386999734,0.023,curve_fit
inertial_force,0.005455589000164222,0.09924561322108882,1.868494754080128,-1.1842823200005633e-05,0.9997742816916964,0.024,curve_fit
stokes_drag,0.00266634216362113,0.09912244811091982,4.456328185114748,2.3399537092049486e-05,0.9998091770823256,0.024,curve_fit
history_force,0.002758642878918358,0.0993837025238732,5.235196949714748,-1.0174829807189761e-05,0.9996909459506118,0.024,curve_fit
xdot,0.017405209146166504,0.09876814699391609,0.0,0.0003259121428304082,0.9999008106687395,0.024,curve_fit
inertial_force,0.005456005224745254,0.10329688947763946,1.8796385421244404,-1.4144661099270302e-05,0.999779508536291,0.025,curve_fit
stokes_drag,0.0026292089409115328,0.10317956069751202,4.459143402020539,2.541868236414066e-05,0.9998137395851457,0.025,curve_fit
history_force,0.0027770192828837172,0.10342403527934789,5.238078057103632,-9.876045206117883e-06,0.9997066423647721,0.025,curve_fit
xdot,0.01734321201238958,0.10279229865936067,6.282652646194084,0.00036292244698828894,0.9998820616193076,0.025,curve_fit
inertial_force,0.005456491439687549,0.1073441745063724,1.8916865270370393,-1.6822132528617413e-05,0.9997885622884374,0.026,curve_fit
stokes_drag,0.002593470685289568,0.10723236132797018,4.463242832691508,2.773318404855838e-05,0.9998210656300363,0.026,curve_fit
history_force,0.002794176750143018,0.1074614958930584,5.242132172012422,-9.502381563717063e-06,0.9997251179748211,0.026,curve_fit
xdot,0.017279465182930207,0.10681278074812789,0.0,0.000404410421858495,0.9998594551201063,0.026,curve_fit
inertial_force,0.005457038387955386,0.11138754534790021,1.9026102582249391,-1.993183127096789e-05,0.9998014414719294,0.027,curve_fit
stokes_drag,0.0025590370412265253,0.11128085539848408,4.466338349348412,3.038759480335425e-05,0.9998311931126783,0.027,curve_fit
history_force,0.002810206444641993,0.11149612964352913,5.245314621832146,-9.042220687667809e-06,0.9997465053608301,0.027,curve_fit
xdot,0.01721400534644515,0.11082975729549537,6.282510849958099,0.0004509308812501137,0.9998320583152678,0.027,curve_fit
inertial_force,0.005457637042848683,0.11542706505332379,1.9146827532536024,-2.353892468478898e-05,0.999817943080108,0.028,curve_fit
stokes_drag,0.0025258263971452855,0.1153250309281765,4.470971959254394,3.3432636594621385e-05,0.9998439384929371,0.028,curve_fit
history_force,0.0028251894895872163,0.11552797381525964,5.249883613930115,-8.481977480016866e-06,0.99977072250252,0.028,curve_fit
xdot,0.017146871448925686,0.11484337412792024,0.0,0.0005031076788196989,0.9997986846724328,0.028,curve_fit
inertial_force,0.005458278896890481,0.11946278071726779,1.9253488770130587,-2.771775550539567e-05,0.9998375811401193,0.029,curve_fit
stokes_drag,0.002493764831080762,0.1193648597437918,4.474237339269205,3.692617249647412e-05,0.9998588167132766,0.029,curve_fit
history_force,0.0028391983056268765,0.11955705852470282,5.253270675084629,-7.805615887581483e-06,0.9997973968087684,0.029,curve_fit
xdot,0.01707810450035183,0.1188537608597915,6.282314589525091,0.0005616422621502836,0.9997578188906769,0.029,curve_fit
inertial_force,0.00545895551671351,0.1234947305628289,1.9375039905429974,-3.2554174399123364e-05,0.9998594751807608,0.03,curve_fit
stokes_drag,0.002462785259553241,0.12340029745312607,4.479410354188132,4.0934123557447156e-05,0.9998749226510477,0.03,curve_fit
history_force,0.0028522977241802368,0.12358340781818995,5.258359025400431,-6.994416581170975e-06,0.9998257496874269,0.03,curve_fit
xdot,0.01700774787124671,0.12286103076621409,0.0,0.000627324418784126,0.99970751858934,0.03,curve_fit
