force,A,delta,phi,offset,R^2,St,method
history_force,0.044591625584171034,-0.024106840129233684,2.077356134559582,0.00017083085228052436,0.7668443551183457,0.018,curve_fit
xdot,0.921431293977516,-0.025838226275564355,0.0,0.05413095885044293,0.7502528861848645,0.018,curve_fit
inertial_force,0.09413665807789752,-0.026312993051669068,4.954130545457096,0.0005602471025823645,0.7809060476684855,0.019,curve_fit
stokes_drag,0.04992990313676258,-0.02694824224513113,1.3080357934961957,-0.0007569839951334358,0.7735116402904213,0.019,curve_fit
history_force,0.04521175780355487,-0.025399963490829718,2.0802109627984064,0.00017103170202729538,0.7790028493119222,0.019,curve_fit
xdot,0.9218879174014037,-0.02721384919343945,0.0019151753606181376,0.05302176128556312,0.7615948544658734,0.019,curve_fit
inertial_force,0.0944389915626697,-0.02759196997797222,4.963144142175115,0.000583057139935269,0.7924314256635703,0.02,curve_fit
stokes_drag,0.04930690838021483,-0.028250345185584846,1.3071362956901718,-0.0007808108274681414,0.785048574020897,0.02,curve_fit
history_force,0.04580336417129922,-0.02668270372465355,2.0791953668249343,0.00017108592285520682,0.7905238167184975,0.02,curve_fit
xdot,0.9223564484432965,-0.028584728934481385,0.0,0.05195154129895032,0.7723199821068026,0.02,curve_fit
inertial_force,0.09475103413674044,-0.028860607201799005,4.975826712103002,0.0006048344944197429,0.8033505713384201,0.021,curve_fit
stokes_drag,0.048717858451632345,-0.029542175858601662,1.3100178561619218,-0.0008034410202780516,0.7959946176511501,0.021,curve_fit
history_force,0.046369543834592526,-0.027955059140439654,2.082236901551205,0.00017101728669181277,0.8014384416901721,0.021,curve_fit
xdot,0.9228356258424247,-0.029950873830985984,0.001651319251246619,0.05091850992254914,0.7824615395232147,0.021,curve_fit
inertial_force,0.09507242086797985,-0.030118931253333932,4.984783459961963,0.0006256040836081462,0.8136933493743816,0.022,curve_fit
stokes_drag,0.04816001476690695,-0.030823766997084272,1.3097849964586252,-0.0008249221645886081,0.8063782781710175,0.022,curve_fit
history_force,0.046912971843184374,-0.029217050247146728,2.0819116792147065,0.00017084664516439524,0.8117764114288835,0.022,curve_fit
xdot,0.9233251687497874,-0.03131241602628174,0.0,0.049920974983006856,0.7920522987905403,0.022,curve_fit
inertial_force,0.0954028021002225,-0.031366980541426705,4.9968849919403,0.0006453927613401853,0.8234883891810602,0.023,curve_fit
stokes_drag,0.04763093957260373,-0.03209513890640453,1.3127872069032516,-0.0008453011691033095,0.816226945903799,0.023,curve_fit
history_force,0.04743596463055408,-0.03046870235078464,2.085063992895486,0.0001705915199578226,0.8215665538508214,0.023,curve_fit
xdot,0.9238244767866828,-0.032669431157980086,0.0014192362687612814,0.04895734824064481,0.8011229899359679,0.023,curve_fit
inertial_force,0.0957418167005085,-0.03260476918112373,5.005760181734765,0.0006642292572873388,0.8327630189211573,0.024,curve_fit
stokes_drag,0.047128464793544544,-0.033356338565737664,1.3130943147334824,-0.0008646242088317993,0.8255673419658419,0.024,curve_fit
history_force,0.047940538504597424,-0.031710048858071445,2.0852994766157846,0.00017026743677426683,0.8308362787834316,0.024,curve_fit
xdot,0.9243330070575857,-0.034021992483490124,0.0,0.0480261317422967,0.8097031120210945,0.024,curve_fit
inertial_force,0.09608913439352282,-0.03383234562001434,5.017319653471619,0.0006821432940793443,0.8415433750609697,0.025,curve_fit
stokes_drag,0.04665064592828646,-0.03460741682409265,1.3161601557077136,-0.0008829362327843086,0.8344245137324968,0.025,curve_fit
history_force,0.04842847163087736,-0.032941173519448814,2.088507598891357,0.0001698880870970875,0.8396120229503061,0.025,curve_fit
xdot,0.9248502605861998,-0.03537016962274263,0.0012145481000793712,0.04712591358099575,0.8178203149446314,0.025,curve_fit
inertial_force,0.09644442742638226,-0.03504975383956206,5.026093287090603,0.0006991652677663886,0.8498546262888977,0.026,curve_fit
stokes_drag,0.046195723564650064,-0.03584840474289413,1.3169061301211318,-0.000900281076246662,0.842822536220882,0.026,curve_fit
history_force,0.048901284008947395,-0.034162050977529786,2.0891999003066557,0.0001694647941638227,0.8479187412992869,0.026,curve_fit
xdot,0.9253757042423236,-0.03671401866583314,0.0,0.046255357867843475,0.8255013232306821,0.026,curve_fit
inertial_force,0.09680738664887771,-0.03625705626089982,5.037145481376298,0.0007153257564390813,0.8577206982187979,0.027,curve_fit
stokes_drag,0.04576211555580421,-0.037079363603912216,1.3199950367427433,-0.000916701369546665,0.8507847504223142,0.027,curve_fit
history_force,0.049360350745503365,-0.03537277182247652,2.092423611501742,0.00016900762404193276,0.855780604990664,0.027,curve_fit
xdot,0.9259086208736482,-0.03805355934524044,0.0010344714774623842,0.04541320579472155,0.832770912767189,0.027,curve_fit
inertial_force,0.09717770259925147,-0.0374543074546204,5.045800941716404,0.0007306555448422065,0.8651643084993962,0.028,curve_fit
stokes_drag,0.04534837648609618,-0.0383003290621392,1.3210971811433143,-0.0009322382264946283,0.8583328890101662,0.028,curve_fit
history_force,0.04980687590696262,-0.0365733992905256,2.093488014413372,0.00016852544927447997,0.8632204532352221,0.028,curve_fit
xdot,0.9264494528743494,-0.03938897808803808,0.0,0.044598252081180144,0.8396533061017797,0.028,curve_fit
inertial_force,0.09755508613253562,-0.03864158299615448,5.056378445260204,0.0007451852586970774,0.8722072257512288,0.029,curve_fit
stokes_drag,0.04495321391307188,-0.03951141323507508,1.3241779505804847,-0.0009469313637595515,0.8654881028359557,0.029,curve_fit
history_force,0.05024192674142359,-0.03776400345058234,2.0966981420193207,0.00016802584231813669,0.8702599994839672,0.029,curve_fit
xdot,0.9269967126658649,-0.040720164245147225,0.0008748487491199164,0.04380937756254885,0.8461701059263634,0.029,curve_fit
inertial_force,0.09793925127901212,-0.03981895564616137,5.064902384194083,0.0007589451183408387,0.878870055912324,0.03,curve_fit
stokes_drag,0.044575423283411846,-0.04071265408085714,1.325568383437722,-0.0009608192741075136,0.8722704105439066,0.03,curve_fit
history_force,0.05066645173931343,-0.03894466029182402,2.098065407271326,0.00016751524569452,0.8769200421989704,0.03,curve_fit
xdot,0.9275504633773346,-0.04204723410784126,0.0,0.04304550334174139,0.8523427970244407,0.03,curve_fit
