force,A,delta,phi,offset,R^2,St,method
xdot,0.9449595366983309,-0.03780736704349067,0.00148915495408386,0.039527869106996315,0.9295656227870139,0.013,curve_fit
inertial_force,0.13875294409405892,-0.03930778537055295,4.962616792652629,0.0006061135525482805,0.946079046387574,0.014,curve_fit
stokes_drag,0.07238358658640999,-0.04023428668519399,1.3051856549965357,-0.0008973428815744634,0.941961786888967,0.014,curve_fit
history_force,0.06730318056730139,-0.03801397573703346,2.078466373034004,0.0002553006825395652,0.9445702886037611,0.014,curve_fit
xdot,0.9457106196301003,-0.04059811618452188,0.0,0.03839713555124029,0.9343681952860413,0.014,curve_fit
inertial_force,0.13940690829015395,-0.04187895935642421,4.979430668207563,0.0006373973846999254,0.9509850828827875,0.015,curve_fit
stokes_drag,0.0711607245615378,-0.04285632004549909,1.3081548735049275,-0.0009315189771699784,0.9469798194228616,0.015,curve_fit
history_force,0.06847595724128183,-0.040592172890092204,2.0816381199296647,0.0002563683814455453,0.949435596772519,0.015,curve_fit
xdot,0.9464810705085934,-0.043375627943862176,0.001215680691880383,0.03732138793364528,0.9387519589355422,0.015,curve_fit
inertial_force,0.14008802143289045,-0.044420023582761044,4.993227260652958,0.0006664900063573331,0.9554592775822202,0.016,curve_fit
stokes_drag,0.07002801690414699,-0.04544821863007221,1.3090664033083859,-0.0009631432941325277,0.9515844462189321,0.016,curve_fit
history_force,0.06958337452240797,-0.04314022367209513,2.082499390431778,0.0002571715503363567,0.9538711335068739,0.016,curve_fit
xdot,0.9472691163307623,-0.04614019856279094,0.0,0.03629720111847437,0.9427580051729645,0.016,curve_fit
inertial_force,0.1407948654193235,-0.04693123559528654,5.0091475015086795,0.0006934855263805243,0.9595366664542304,0.017,curve_fit
stokes_drag,0.06897579483611574,-0.04801019996746887,1.3124908487659486,-0.000992374447064395,0.9558082983139901,0.017,curve_fit
history_force,0.07063456680795528,-0.045658356484912836,2.086120146927518,0.00025776814906875285,0.9579123042021536,0.017,curve_fit
xdot,0.9480730955480304,-0.04889207939111446,0.0009873268877051977,0.03532142000753313,0.9464229379462946,0.017,curve_fit
inertial_force,0.14152608632734512,-0.04941288520723952,5.022561855495492,0.0007184825993584199,0.9632491415918091,0.018,curve_fit
stokes_drag,0.06799579744973892,-0.05054250853952777,1.3141969175348147,-0.0010193641040448919,0.9596811454999206,0.018,curve_fit
history_force,0.07163706655949995,-0.04814683128259392,2.0878106478312946,0.0002582054335261945,0.961591149866637,0.018,curve_fit
xdot,0.9488914872853337,-0.05163149221210933,0.0,0.03439113017886303,0.9497794959386731,0.018,curve_fit
inertial_force,0.14228039039921248,-0.05186529286031335,5.037652870872515,0.0007415817408641939,0.9666257726669838,0.019,curve_fit
stokes_drag,0.06708090551634031,-0.05304541732379241,1.3178973134957135,-0.0010442568630473395,0.9632301609455202,0.019,curve_fit
history_force,0.07259714541047264,-0.0506059666167956,2.0917014036043917,0.00025852206113004034,0.9649368890862869,0.019,curve_fit
xdot,0.9497228855585916,-0.054358631725411576,0.0007961809309666723,0.03350363324666739,0.9528569632525627,0.019,curve_fit
inertial_force,0.14305654063082773,-0.05428880738773983,5.050667339307398,0.0007628833904216734,0.9696931054958619,0.02,curve_fit
stokes_drag,0.06622493643542984,-0.055519226375143275,1.3201778052851385,-0.0010671897095252557,0.9664800708417397,0.02,curve_fit
history_force,0.07352002960107731,-0.053036043749957476,2.093994430288937,0.0002587490362815031,0.9679760293734396,0.02,curve_fit
xdot,0.9505659892963997,-0.057073669883614425,0.0,0.032656428767330326,0.9556815735441935,0.02,curve_fit
inertial_force,0.14385335354955692,-0.0566838031219263,5.064986160138434,0.0007824866583920726,0.9724754049533785,0.021,curve_fit
stokes_drag,0.06542248510409347,-0.057964262382734465,1.3240298039162375,-0.001088292167874273,0.9694535588457214,0.021,curve_fit
history_force,0.07441013909351692,-0.05543742683923162,2.0980312363870572,0.0002589125745814175,0.9707328436983285,0.021,curve_fit
xdot,0.9514195902306208,-0.05977675868262215,0.0006358694040446977,0.03184719465731266,0.9582768433669034,0.021,curve_fit
inertial_force,0.144669696574991,-0.05905067701282203,5.07758997015821,0.0008004882211835916,0.974994888916014,0.022,curve_fit
stokes_drag,0.06466879751217107,-0.060380876124943604,1.3267212430179152,-0.0011076862547311004,0.9721713780668406,0.022,curve_fit
history_force,0.07527121062459308,-0.057810486802070925,2.1007580144139486,0.0002590327168221598,0.9732294600187361,0.022,curve_fit
xdot,0.952282556946468,-0.06246803118736695,0.0,0.031073772242188526,0.9606638693314629,0.022,curve_fit
inertial_force,0.14550448528234639,-0.061389845222972306,5.0911876844933195,0.0008169818049539212,0.9772719200836627,0.023,curve_fit
stokes_drag,0.06395966974782492,-0.06276943985373265,1.3306364757094626,-0.0011254867201288328,0.9746525460028208,0.023,curve_fit
history_force,0.07610642318365764,-0.06015561582644202,2.104853213371142,0.0002591269513540179,0.9754861285808065,0.023,curve_fit
xdot,0.9531538280719961,-0.06514760386316759,0.0005010161429095383,0.030334150249086783,0.962861609068622,0.023,curve_fit
inertial_force,0.14635668121506493,-0.06370174007575989,5.103375670488704,0.0008320575238596116,0.9793251872530138,0.024,curve_fit
stokes_drag,0.06329136965326108,-0.06513035538021332,1.3336154259081399,-0.0011418011727954475,0.976914540089643,0.024,curve_fit
history_force,0.07691849246771859,-0.06247322354471659,2.1078860990561523,0.00025920882446100286,0.9775214106820593,0.024,curve_fit
xdot,0.9540324607221198,-0.0678155903763492,0.0,0.029626454804206878,0.9648870663032042,0.024,curve_fit
inertial_force,0.1472253071323821,-0.06598683194878578,5.116298421607918,0.0008458016058926078,0.981171832085777,0.025,curve_fit
stokes_drag,0.06266055854599452,-0.06746401400452384,1.3375313294368723,-0.0011567306918923927,0.9789733671864306,0.025,curve_fit
history_force,0.07770974732793905,-0.06476373451472651,2.1119768913183754,0.00025928870208989,0.979352317174094,0.025,curve_fit
xdot,0.954917524555087,-0.07047208201766551,0.00038782479339172227,0.028948936216196916,0.9667556669506102,0.025,curve_fit
inertial_force,0.14810938672111515,-0.06824554278226486,5.128070018931534,0.0008582965229749878,0.9828276651810137,0.026,curve_fit
stokes_drag,0.062064252367517676,-0.06977084558953524,1.3407038414424108,-0.001170369567668149,0.9808438232900855,0.026,curve_fit
history_force,0.07848219168049234,-0.0670275852625872,2.115218158863578,0.0002593759935516154,0.9809944644900223,0.026,curve_fit
xdot,0.9558081685990254,-0.07311716375896439,0.0,0.02829996157964993,0.9684812075575497,0.026,curve_fit
inertial_force,0.14900801669168484,-0.07047834894093148,5.140360386431865,0.0008696205311241928,0.9843071903537077,0.027,curve_fit
stokes_drag,0.06149976589843127,-0.07205128370076626,1.3445752270741822,-0.0011828061771046333,0.9825395496998688,0.027,curve_fit
history_force,0.07923753616149472,-0.06926517014660462,2.1192602131681535,0.0002594772799651116,0.9824622059844753,0.027,curve_fit
xdot,0.9567035858607091,-0.07575090938484114,0.0002923772425360571,0.02767799809720138,0.9700761959890191,0.027,curve_fit
inertial_force,0.1499203246435694,-0.07268572095026875,5.1517185921740065,0.0008798478208376932,0.9856237771886924,0.028,curve_fit
stokes_drag,0.06096467632859155,-0.07430576935517323,1.3478687316616773,-0.0011941230853517416,0.984073042292673,0.028,curve_fit
history_force,0.07997732666001832,-0.07147707385077517,2.1226346525662634,0.00025959879772856966,0.9837687181890105,0.028,curve_fit
xdot,0.9576030826224772,-0.07837339859444532,0.0,0.027081621116631382,0.9715518147357863,0.028,curve_fit
inertial_force,0.15084547414910413,-0.07486813059111903,5.163415042003736,0.000889048593290106,0.9867897446802585,0.029,curve_fit
stokes_drag,0.06045679052063915,-0.07653474615740034,1.3516637291585913,-0.0012043972900581841,0.9854558970257822,0.029,curve_fit
history_force,0.0807028179549479,-0.07366363314611747,2.126595675333814,0.0002597435007932744,0.9849261839082559,0.029,curve_fit
xdot,0.9585058325268551,-0.08098466269397483,0.0002122413810845547,0.02650948849255643,0.9729183018327673,0.029,curve_fit
inertial_force,0.15178266409109167,-0.07702605003237241,5.174365716230794,0.0008972891125889189,0.9878164473900858,0.03,curve_fit
stokes_drag,0.05997412154774984,-0.07873867282081065,1.3550224062929865,-0.0012137006303306833,0.9866988216525323,0.03,curve_fit
history_force,0.08141515305628969,-0.07582534250469794,2.1300447764708728,0.00025991510250379196,0.9859457802709586,0.03,curve_fit
xdot,0.9594112968361442,-0.08358478371290096,0.0,0.02596034063428863,0.9741849009713398,0.03,curve_fit
