force,A,delta,phi,offset,R^2,St,method
inertial_force,0.2518908910931064,-0.0764227827864983,4.989698269762465,0.0006370737514453649,0.9964339183790113,0.009,curve_fit
stokes_drag,0.12648390081025376,-0.0782062163737908,1.3082539512286027,-0.0012078876814996973,0.9952172023803072,0.009,curve_fit
history_force,0.12456046814620755,-0.0741300291597352,2.0821884736947904,0.0004986834767624601,0.9947551158740927,0.009,curve_fit
xdot,0.9725727947019698,-0.07930698569565899,0.0007665594155017441,0.022090098101061512,0.9927995048913416,0.009,curve_fit
inertial_force,0.2541145511978448,-0.08408323712835597,5.0145902143868035,0.0006800173130724506,0.9971460996990206,0.01,curve_fit
stokes_drag,0.12319422017235401,-0.08602459690480292,1.3117814461928385,-0.0012622991463223413,0.9961809209384751,0.01,curve_fit
history_force,0.12783674562596778,-0.08181095453057184,2.0857152684307314,0.0005047950197631481,0.9954004742868725,0.01,curve_fit
xdot,0.9740783214167615,-0.0877161875190603,0.0,0.021069722149783202,0.9935600067223894,0.01,curve_fit
inertial_force,0.256468763933653,-0.09158754269644653,5.040110686845534,0.0007167663419249328,0.9976321331931418,0.011,curve_fit
stokes_drag,0.12028337263138762,-0.09368560937446874,1.3173653264326672,-0.0013090565690985782,0.9969446619958845,0.011,curve_fit
history_force,0.13086187739635916,-0.0893346275647169,2.0915503405620783,0.0005099023893152577,0.9958289889552889,0.011,curve_fit
xdot,0.9756208151143962,-0.09605950645452772,0.0005558946373267482,0.020130187896184523,0.9942060734058752,0.011,curve_fit
inertial_force,0.25894170549029716,-0.09893901466081946,5.063428671566282,0.0007478983664023899,0.9979144674120655,0.012,curve_fit
stokes_drag,0.11769030767178812,-0.10119216729627296,1.3223572971475606,-0.0013490786704168387,0.997525587034322,0.012,curve_fit
history_force,0.1336880567155029,-0.09670413043527408,2.0966166009039116,0.000514300994136383,0.9960621989026563,0.012,curve_fit
xdot,0.9771935266592711,-0.10433847020532912,0.0,0.0192634576298376,0.9947564789996475,0.012,curve_fit
inertial_force,0.2615223443604895,-0.10614123316317324,5.087003584783915,0.000773971695052289,0.9980136207876908,0.013,curve_fit
stokes_drag,0.11536670214757912,-0.1085475838710194,1.328661851093226,-0.0013831771601581964,0.9979394001854701,0.013,curve_fit
history_force,0.13635397561224727,-0.10392292336190342,2.103179249218035,0.0005182020018540451,0.9961196549524659,0.013,curve_fit
xdot,0.9787905341391615,-0.11255430149707134,0.0003998802484419528,0.01846245516195767,0.9952265669340843,0.013,curve_fit
inertial_force,0.2642004893445175,-0.11319812910399224,5.108793687381782,0.0007955114116930025,0.9979483905140738,0.014,curve_fit
stokes_drag,0.11327361877971608,-0.11575546798270264,1.3343979575006273,-0.0014120682249411877,0.9982006835755785,0.014,curve_fit
history_force,0.13888876571075023,-0.11099477144925814,2.109040144812146,0.0005217587019557597,0.99601919138114,0.014,curve_fit
xdot,0.9804067234132422,-0.12070802661686686,0.0,0.01772092286305864,0.995628930941363,0.014,curve_fit
inertial_force,0.26696666517604184,-0.12011382109369959,5.130580785698644,0.0008130029961951747,0.9977360100007033,0.015,curve_fit
stokes_drag,0.11137923829957733,-0.12281970238245324,1.3409515290570502,-0.001436382726533652,0.998323015703289,0.015,curve_fit
history_force,0.14131463943323735,-0.1179236690404779,2.1158533662171957,0.0005250823512788539,0.9957771073277067,0.015,curve_fit
xdot,0.9820375393051255,-0.12880047208708606,0.00028364061860641776,0.017033311477112727,0.9959739532393369,0.015,curve_fit
inertial_force,0.26981207306821586,-0.12689255900887345,5.150908200882551,0.000826891678988605,0.9973922628323844,0.016,curve_fit
stokes_drag,0.10965723242251874,-0.1297443404913814,1.3469958731546798,-0.001456675874683612,0.9983190330738496,0.016,curve_fit
history_force,0.1436486836011738,-0.1247136924093438,2.1220560170745033,0.0005282534053199073,0.9954083122606849,0.016,curve_fit
xdot,0.9836789698560107,-0.13683232690809957,0.0,0.016394685729430612,0.9962702297953672,0.016,curve_fit
inertial_force,0.2727285424534123,-0.13353865470265275,5.171053467805662,0.0008375801981429994,0.996931576780112,0.017,curve_fit
stokes_drag,0.10808559088969727,-0.13653354163935633,1.353519459535495,-0.0014734364979484891,0.9982004701116215,0.017,curve_fit
history_force,0.14590421354772745,-0.1313691130490123,2.1288369475132924,0.0005313308791158532,0.9949264212279944,0.017,curve_fit
xdot,0.9853274408863373,-0.1448041570906841,0.00019667517130472767,0.01580063897396569,0.9965249047810081,0.017,curve_fit
inertial_force,0.27570837682759913,-0.14005626196813137,5.189995449910537,0.0008454325494662182,0.9963671017744261,0.018,curve_fit
stokes_drag,0.10664574920951445,-0.14319150800877928,1.3596024835678882,-0.0014870940899584476,0.9979781985303093,0.018,curve_fit
history_force,0.14809162106225213,-0.1378941298395139,2.135099793994735,0.0005343561807690033,0.9943438520641159,0.018,curve_fit
xdot,0.986979806573318,-0.1527164472786389,0.0,0.015247238265554103,0.9967439375279995,0.018,curve_fit
inertial_force,0.278744673130616,-0.14644984362516777,5.208634639168976,0.0008507747522152611,0.9957107964924495,0.019,curve_fit
stokes_drag,0.1053219279419229,-0.1497224292425829,1.3659306859117104,-0.0014980264183629228,0.9976622583523173,0.019,curve_fit
history_force,0.1502191504408036,-0.1442930788048076,2.141680877258212,0.0005373597335383883,0.993671915877011,0.019,curve_fit
xdot,0.988633172403381,-0.16056956519298995,0.00013146532168772929,0.014730951906168011,0.9969323192579606,0.019,curve_fit
inertial_force,0.2818308271217323,-0.15272347267132202,5.226275616287073,0.0008538991964010983,0.994973494293771,0.02,curve_fit
stokes_drag,0.10410062428787856,-0.15613043692543216,1.3718855352690686,-0.0015065656386065674,0.9972618946790849,0.02,curve_fit
history_force,0.15229326736888726,-0.1505700252372933,2.1478285189942916,0.0005403615885523781,0.9929208500789186,0.02,curve_fit
xdot,0.9902850089042757,-0.1683638389469789,0.0,0.014248613226638101,0.9970942427556327,0.02,curve_fit
inertial_force,0.2849608075081447,-0.15888124470719958,5.243535164111275,0.0008550662094401546,0.9941649819587984,0.021,curve_fit
stokes_drag,0.10297021538882026,-0.16241956926608814,1.3779228719840002,-0.0015130036162248554,0.9967855912400183,0.021,curve_fit
history_force,0.1543191447304656,-0.15672901728705227,2.1541115283041865,0.0005433764174992476,0.9920999378635567,0.021,curve_fit
xdot,0.9919330345345726,-0.1760995349328378,8.249856449449311e-05,0.013797370463634358,0.9972332422501721,0.021,curve_fit
inertial_force,0.28812893493589825,-0.1649269785561606,5.259961674221658,0.000854508022596057,0.9932940781489527,0.022,curve_fit
stokes_drag,0.10192064368394045,-0.16859374253400358,1.3836481288598466,-0.0015175976179958113,0.9962411137791586,0.022,curve_fit
history_force,0.15630091677353974,-0.16277396481617132,2.1600358957526824,0.0005464122539221415,0.9912175493051497,0.022,curve_fit
xdot,0.9935752064790008,-0.18377687611840132,0.0,0.01337465677642636,0.9973523095009219,0.022,curve_fit
inertial_force,0.29133001638154393,-0.17086444091701605,5.275958692824955,0.0008524315833186295,0.9923687038133235,0.023,curve_fit
stokes_drag,0.10094316554000464,-0.17465673109221977,1.3893431226807438,-0.0015205732278446365,0.9956355504019722,0.023,curve_fit
history_force,0.15824173057233434,-0.16870815351981022,2.165968220461264,0.0005494753754846229,0.9902812364034516,0.023,curve_fit
xdot,0.9952096826956384,-0.1913960443403221,4.5741328532633574e-05,0.012978149128985863,0.9974539814725316,0.023,curve_fit
inertial_force,0.29455910250854134,-0.1766970156238647,5.2912569177751045,0.0008490217658086935,0.9913959560831632,0.024,curve_fit
stokes_drag,0.1000301478614528,-0.18061215457370616,1.3947802026839964,-0.001522129774973906,0.9949753568776766,0.024,curve_fit
history_force,0.1601446839581735,-0.17453633313740044,2.171605865743622,0.0005525700891493672,0.9892977520311068,0.024,curve_fit
xdot,0.9968348232715413,-0.1989571981198089,0.0,0.012605752252050777,0.9975404208732024,0.024,curve_fit
inertial_force,0.2978118856016733,-0.18242833659663305,5.306099343936085,0.000844437232577106,0.9903821860127969,0.025,curve_fit
stokes_drag,0.0991748459021972,-0.18646321239438607,1.4001093318925024,-0.0015224427896280192,0.9942663834622869,0.025,curve_fit
history_force,0.162011579923418,-0.1802609271682703,2.1771628129752725,0.0005556946741158298,0.988273187690902,0.025,curve_fit
xdot,0.9984491618263298,-0.20646047456152003,1.8234162166841372e-05,0.012255567004319526,0.9976134746448644,0.025,curve_fit
inertial_force,0.30108415968347646,-0.18806151162374254,5.320353014548374,0.0008388281226019347,0.9893330617324022,0.026,curve_fit
stokes_drag,0.09837146555608073,-0.19221358376362055,1.4052274842644574,-0.0015216659124914433,0.9935139700758179,0.026,curve_fit
history_force,0.16384429695361655,-0.18588550021064695,2.18247983835204,0.000558850534059454,0.9872129796932653,0.026,curve_fit
xdot,1.0000513844895413,-0.2139059925813541,0.0,0.011925867994226349,0.9976747261239114,0.026,curve_fit
inertial_force,0.30437210241564067,-0.19359958200000124,5.334140104438345,0.0008323173552606167,0.9882536354570494,0.027,curve_fit
stokes_drag,0.09761478095321316,-0.19786621561730441,1.4101856987883634,-0.0015199353674180448,0.9927229254374931,0.027,curve_fit
history_force,0.16564428532339012,-0.1914131491008524,2.1876555588568385,0.0005620349005925713,0.9861219889662108,0.027,curve_fit
xdot,1.0016403288835647,-0.22129386429519146,6.2831830440004355,0.011615090097854577,0.9977255370691335,0.027,curve_fit
inertial_force,0.3076721858160419,-0.19904542611808315,5.3474291356700885,0.0008250214830697177,0.9871484062876213,0.028,curve_fit
stokes_drag,0.09690020268999174,-0.2034240573653417,1.414972968178065,-0.0015173713394646196,0.991897624007468,0.028,curve_fit
history_force,0.1674127441932824,-0.19684681217704517,2.1926372714168085,0.0005652458888930971,0.9850045589743601,0.028,curve_fit
xdot,1.0032149574001223,-0.22862419241667575,0.0,0.011321810276418062,0.9977670821756521,0.028,curve_fit
inertial_force,0.31098073604558724,-0.20440110866174127,5.360250928775965,0.0008170434723509019,0.9860213024256147,0.029,curve_fit
stokes_drag,0.09622366181971231,-0.2088899021299349,1.4195663833863121,-0.0015140795547681938,0.9910420015954138,0.029,curve_fit
history_force,0.1691504416839761,-0.2021886119071357,2.197436631705849,0.0005684821365798037,0.9838644955911559,0.029,curve_fit
xdot,1.004774299685629,-0.23589704949493845,6.283167923698318,0.01104472895384991,0.9978003793267323,0.029,curve_fit
