force,A,delta,phi,offset,R^2,St,method
inertial_force,2.026990520740374,-0.5293064847513143,4.946359966698473,1.0122921391350904e-05,0.9976530152638785,0.009,curve_fit
stokes_drag,1.1101640965309163,-0.5431677255926473,1.3206656127332426,-0.0047711974179286895,0.9957829295369998,0.009,curve_fit
history_force,0.9319805244509027,-0.5086828083897679,2.069491039807262,0.004194828540701633,0.9872031021050379,0.009,curve_fit
xdot,0.992125741397557,-0.5383585981189511,0.00110712318636641,0.004790367584512388,0.9977831657766911,0.009,curve_fit
inertial_force,2.040183131460618,-0.5788560610728994,4.962392983851192,-0.00010966945627908316,0.9966404412095788,0.01,curve_fit
stokes_drag,1.0853284523327187,-0.5959807390340777,1.3193380432141375,-0.0048163692915162695,0.9952897076712462,0.01,curve_fit
history_force,0.955090134335425,-0.5553678312074971,2.0643528615111566,0.0043060621400485355,0.9854344894255205,0.01,curve_fit
xdot,0.9955901754129796,-0.5911105127227682,0.0,0.004385885106741997,0.9977313291534473,0.01,curve_fit
inertial_force,2.0530351106436657,-0.6265221632417856,4.979408194795756,-0.00022715160759949883,0.9954283381581264,0.011,curve_fit
stokes_drag,1.0627037248048272,-0.6471601763764903,1.3206457787374322,-0.004849937024982375,0.994751448880076,0.011,curve_fit
history_force,0.9756888674512657,-0.6002416224655485,2.0618002315973447,0.004404881187417294,0.983550018568219,0.011,curve_fit
xdot,0.9988866065020475,-0.6425454437589175,0.001207522081136947,0.004054224402719212,0.99767184355103,0.011,curve_fit
inertial_force,2.0655584558038003,-0.6723504115669445,4.992993838895039,-0.00034196682372008533,0.9940269271431533,0.012,curve_fit
stokes_drag,1.0419158711440806,-0.6967122053543412,1.3197376624323085,-0.004874523971197207,0.9941703927015577,0.012,curve_fit
history_force,0.9942088598113384,-0.6433763130053466,2.057188117445368,0.004493347645911556,0.9815553021079187,0.012,curve_fit
xdot,1.0020317152966802,-0.6927077886597524,0.0,0.0037772072374830505,0.9976069456835275,0.012,curve_fit
inertial_force,2.077765368955418,-0.7163938087983183,5.007983076060759,-0.0004540176678216959,0.9924473540676184,0.013,curve_fit
stokes_drag,1.0226744420503855,-0.744651032505859,1.3213779938551933,-0.004892050831519372,0.9935481174108624,0.013,curve_fit
history_force,1.010989015870647,-0.684854784131929,2.055160366796582,0.004573133499443882,0.9794564985856534,0.013,curve_fit
xdot,1.00503710274514,-0.7416381060013132,0.001223374979323566,0.0035422447812194185,0.9975379890370978,0.013,curve_fit
inertial_force,2.089666695584747,-0.7587097078968743,5.019621433456722,-0.0005633275993712682,0.9907015469267763,0.014,curve_fit
stokes_drag,1.004750515761445,-0.7909984533639057,1.3206340585716463,-0.004903949906841353,0.9928862667045985,0.014,curve_fit
history_force,1.0262836352656044,-0.7247435515218784,2.0508151864400137,0.004645514231716705,0.9772609091492702,0.014,curve_fit
xdot,1.0079122729151182,-0.7893754234466026,0.0,0.0033403482920275587,0.9974658612481789,0.014,curve_fit
inertial_force,2.101270392020644,-0.7993568281984081,5.032868648272043,-0.0006699810031761198,0.9888019685728433,0.015,curve_fit
stokes_drag,0.9879616691565644,-0.8357836840897512,1.3223391658053067,-0.004911313094935128,0.992186790615868,0.015,curve_fit
history_force,1.040299372656665,-0.7631149050693123,2.04899096371231,0.004711540705680055,0.9749763792350982,0.015,curve_fit
xdot,1.0106647857457989,-0.8359565866286123,0.0011996676569439035,0.0031649204136797904,0.9973911902365133,0.015,curve_fit
inertial_force,2.112586127310096,-0.8383972322547635,5.042927788028956,-0.0007740799449027421,0.9867613358583122,0.016,curve_fit
stokes_drag,0.9721591131152403,-0.879039337507725,1.3216462531562718,-0.00491498278389223,0.991451987890366,0.016,curve_fit
history_force,1.0531969812334245,-0.800029874328114,2.044788031306184,0.004772035050064723,0.9726108496022289,0.016,curve_fit
xdot,1.0133010234427768,-0.8814166995457378,0.0,0.0030110248996525575,0.9973144394136715,0.016,curve_fit
inertial_force,2.123623996576552,-0.8758945492205158,5.054686819808568,-0.0008757521031038637,0.9845923481062779,0.017,curve_fit
stokes_drag,0.9572235803307484,-0.9208068990492969,1.3232965195209194,-0.004915614412493453,0.9906844695320874,0.017,curve_fit
history_force,1.0651161458209775,-0.8355612510033593,2.0430099827070958,0.004827712326480313,0.9701725555210856,0.017,curve_fit
xdot,1.0158277673065035,-0.9257916341053654,0.0011577471859418598,0.0028748820060455742,0.9972359726882662,0.017,curve_fit
inertial_force,2.1343948965837556,-0.9119135992883969,5.0634477283869455,-0.0009751200599495143,0.9823075053775868,0.018,curve_fit
stokes_drag,0.9430542393968276,-0.9611268750046219,1.3226072011673964,-0.004913731244609423,0.9898870814789383,0.018,curve_fit
history_force,1.0761682324875719,-0.869772336676012,2.038888865358427,0.004879126597470539,0.9676698819987272,0.018,curve_fit
