force,A,delta,phi,offset,R^2,St,method
inertial_force,0.11739386550393559,-0.020044714211430486,4.863382424471755,0.00035875482492287326,0.8436187437332872,0.009,curve_fit
stokes_drag,0.07173414392706709,-0.02058530091048283,1.3119410714725823,-0.0005834688353948962,0.8385059900741112,0.009,curve_fit
history_force,0.05006991428401829,-0.018877918418779508,2.084943877860748,0.0002050873297881451,0.8421704188963626,0.009,curve_fit
xdot,0.9336707714177479,-0.020412576473978823,0.0027665317549787627,0.05203084835722546,0.8340876662737727,0.009,curve_fit
inertial_force,0.1177355400455093,-0.02216149683206853,4.875835365190962,0.00039861818908240777,0.8551621887996561,0.01,curve_fit
stokes_drag,0.07009916188108149,-0.022740566447022832,1.306456233423792,-0.0006290129137454568,0.849947601793094,0.01,curve_fit
history_force,0.05156699428866377,-0.020999604833936807,2.0791929872235895,0.00020879641767495568,0.8537070084594391,0.01,curve_fit
xdot,0.9341821804617564,-0.022609571220063445,0.0,0.0505682372543083,0.8448370827519149,0.01,curve_fit
inertial_force,0.11810248789865792,-0.02425755659910655,4.893553486448871,0.00043676192898046165,0.8658606339092577,0.011,curve_fit
stokes_drag,0.06861028743391842,-0.024874910847541076,1.3070397341832947,-0.0006719523668341818,0.8605805496560762,0.011,curve_fit
history_force,0.05292681715207103,-0.02310068607765198,2.079989098354594,0.00021171283596223156,0.8643914840022799,0.011,curve_fit
xdot,0.9347186979071814,-0.02479579736935855,0.00232457512401818,0.04917408653887742,0.8547451124142152,0.011,curve_fit
inertial_force,0.1184935395038391,-0.02633294234529198,4.905917101370166,0.0004731206204489797,0.8757765914049548,0.012,curve_fit
stokes_drag,0.06724686236053647,-0.026988510770675413,1.3037815631009533,-0.0007123757456341878,0.8704634435535562,0.012,curve_fit
history_force,0.05417330233868166,-0.025181177445987232,2.0765338110986153,0.00021398828181288355,0.8742883339026118,0.012,curve_fit
xdot,0.93527833311044,-0.02697168734178753,0.0,0.047844115589357805,0.8638834194713647,0.012,curve_fit
inertial_force,0.11890758631780271,-0.028387698091847782,4.922670237807771,0.0005076673225836879,0.8849676148634777,0.013,curve_fit
stokes_drag,0.06599239760038782,-0.029081458206338343,1.3054720152779034,-0.0007503803095311554,0.8796502470951644,0.013,curve_fit
history_force,0.05532503114989778,-0.027241099804048794,2.078429160767474,0.00021574318993426104,0.8834566675175145,0.013,curve_fit
xdot,0.9358593370530573,-0.029137616821951515,0.0019508527620384353,0.04657441603183998,0.8723171655552716,0.013,curve_fit
inertial_force,0.11934357425930917,-0.030421872738204826,4.934892399798341,0.0005404032278897745,0.8934866859968583,0.014,curve_fit
