delta_t,computation_time
0.001,98.39230346679688
0.0064444444444444445,3.097285509109497
0.01188888888888889,1.3168768882751465
0.017333333333333333,0.7557580471038818
0.02277777777777778,0.6494619846343994
0.028222222222222225,0.5128879547119141
0.033666666666666664,0.38877344131469727
0.03911111111111111,0.3547513484954834
0.04455555555555556,0.35124850273132324
0.05,0.34591007232666016
