,x_daitche,z_daitche,x_haller,z_haller,x_santamaria,z_santamaria,x0_haller,z0_haller,x0_santamaria,z0_santamaria,x1_haller,z1_haller,x1_santamaria,z1_santamaria,x2_haller,z2_haller,x2_santamaria,z2_santamaria
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004999871191041472,-2.756592939830086e-05,0.004999871189264183,-2.7566273690912385e-05,0.0049998711872112555,-2.756628742860099e-05,0.004999868489031177,-2.5758191883373062e-05,0.004999868548670709,-2.576079280840261e-05,0.004999827649312994,-0.0001451281680074074,0.004999827702841304,-0.00014513078073694326,0.005002495718572048,-0.00014516272084975454,0.004974829017313621,-0.0001450917381270935
2,0.009998969211954345,-0.00011018718690208785,0.009998969208880128,-0.00011018753015865407,0.009998969206558893,-0.00011018754401583398,0.009998948744438525,-0.00010302741704402204,0.009998948817247303,-0.00010302998661779444,0.009998785442525686,-0.00034176374154559124,0.009998785510605868,-0.0003417663196500843,0.010004119725665981,-0.0003419018974505926,0.009948791945119084,-0.0003416101351388452
3,0.014996520420483637,-0.00024774480038400207,0.014996520133221516,-0.00024774283914945794,0.014996520131314387,-0.0002477428522688748,0.014996452462668909,-0.0002317937044033496,0.014996452516397732,-0.0002317958148549408,0.014996085324706105,-0.0005898870724629253,0.014996085382208682,-0.000589889172960557,0.015004083202673412,-0.0005901977691209829,0.014921102510019447,-0.0005895376896162509
4,0.019991749832398258,-0.00044010947069386973,0.01999174939322993,-0.0004401050608734293,0.019991749391684552,-0.00044010507381168527,0.01999159173649585,-0.00041203332077786116,0.019991591815819762,-0.0004120342144748347,0.019990939836903768,-0.0008894687486164935,0.019990939946233653,-0.0008894696334250269,0.02000159792886002,-0.0008900207695235933,0.019890975105900356,-0.0008888446261478316
5,0.024983882473510726,-0.0006871476571851533,0.024983881970224033,-0.000687140736986632,0.024983881968434853,-0.0006871407498421297,0.024983579082099375,-0.0006437130395907905,0.02498357923481539,-0.0006437126211501594,0.024982562149461172,-0.0012404698804353426,0.024982562360216183,-0.0012404694703618121,0.02499587631590808,-0.001241331814108127,0.024857624657573133,-0.0012394925988057418
6,0.02997214305926691,-0.0009887194983547155,0.029972142592407804,-0.0009887099840282963,0.029972142589579708,-0.0009887099971691569,0.029971627647937624,-0.0009267901716502149,0.029971627852649427,-0.0009267887516264691,0.02997016626991284,-0.0016428421288258075,0.029970166546757746,-0.0016428407673800619,0.029986131616680282,-0.0016440823283563064,0.029820266855971524,-0.0016414335479206417
7,0.03495575625832764,-0.0013446785789277408,0.03495575592619256,-0.0013446663933920444,0.034955755923024565,-0.0013446664067103822,0.034954951247915825,-0.0012612125656721715,0.034954951521493804,-0.0012612101574054019,0.03495296706670809,-0.002096527711880984,0.034952967428289704,-0.002096525391218948,0.03497157794936362,-0.0020982142544047036,0.03477811839822532,-0.0020946091261285983
8,0.03993394686700658,-0.0017548718653764821,0.039933946767239235,-0.0017548569353707485,0.03993394676401021,-0.001754856948823295,0.03993276467074399,-0.0016469185860083645,0.03993276501830655,-0.0016469157011078184,0.0399301805775567,-0.0026014593861856342,0.03993018101535971,-0.0026014566094787117,0.03995143060705798,-0.0026036600330390457,0.03973039706428133,-0.0025989523913366504
9,0.044905939998887624,-0.0022191396124784982,0.044905940227694605,-0.0022191218692484372,0.04490594022426034,-0.0022191218827737587,0.044904283509685,-0.002083837140377594,0.044904283901998375,-0.002083834112914468,0.044901023873741994,-0.003157560473630672,0.04490102435121755,-0.0031575575718912445,0.04492490592175631,-0.003160342630250822,0.04467632167894313,-0.003154386236661937
10,0.04987096127141522,-0.0027373152777240817,0.049870961923481553,-0.0027372946571159146,0.04987096191950583,-0.002737294670955959,0.04986872469708914,-0.0025718876652164385,0.049868725233239895,-0.0025718847167431266,0.04986471551524201,-0.003764744857100205,0.049864716121289954,-0.003764742034366836,0.04989122172118898,-0.003768175533883354,0.04961511269750888,-0.003760824123091052
11,0.054828236990989015,-0.0033092254396826725,0.05482823815973003,-0.0033092018816820736,0.05482823815519557,-0.003309201895993442,0.05482530640319655,-0.0031109801533282053,0.05482530696803813,-0.0031109772924225124,0.05482047558308299,-0.004422917012742396,0.05482047620488162,-0.004422914280659923,0.05484959736243261,-0.004427062786277792,0.054545991797526304,-0.00441817001860937
12,0.05977699433631817,-0.003934689720834536,0.05977699611410175,-0.00393466316909979,0.05977699610916316,-0.003934663183858885,0.05977324817305937,-0.0037010151461414264,0.059773248920944204,-0.003701012391875434,0.05976752563702527,-0.005131971993956142,0.05976752639796233,-0.005131969353160526,0.05979925368776184,-0.005136898967969509,0.05946818254121511,-0.005126318602630268
13,0.06471646154010527,-0.0046135207146772075,0.06471646401830747,-0.004613491116251308,0.06471646401304962,-0.004613491131467888,0.0647117713568742,-0.004341883772160094,0.06471177217427003,-0.004341881027660355,0.06470508930331803,-0.005891795491791803,0.06470509014657251,-0.005891792862405199,0.0647394136163593,-0.0058975692600321886,0.06438091019353985,-0.005885155111196406
14,0.06964586806908238,-0.005345523917007317,0.06964587133795325,-0.005345491222454702,0.06964587133241179,-0.005345491238096426,0.06964009886659692,-0.005033467728909934,0.06964009977708005,-0.005033464967355239,0.06963239194371104,-0.0067022638042648275,0.0696323928225425,-0.006702261151037067,0.06966930180835705,-0.006708949412837486,0.0692834018866081,-0.006694555461064047
15,0.07456444480242808,-0.006130497661270766,0.07456444895105939,-0.00613046182474147,0.07456444894524014,-0.006130461840709503,0.0745574555234473,-0.0057756393103434,0.07455745651669607,-0.005775636499854176,0.07454866103149858,-0.007563243874225247,0.07454866201939736,-0.007563241176099407,0.07458814505069811,-0.007570905785169117,0.074174887056954,-0.007554386167375263
16,0.07947142420859206,-0.006968233057880798,0.07947142932512655,-0.006968194036647059,0.07947142931880362,-0.00696819405336158,0.07946306821303284,-0.006568261412385411,0.07946306938051328,-0.006568258572553145,0.07945312629324097,-0.008474593301322322,0.07945312744408825,-0.008474590580800806,0.07949517239851012,-0.008483295353716017,0.07905459718187843,-0.00846450439262275
17,0.08436604052055287,-0.007858513937408051,0.08436604669213507,-0.007858471691979044,0.08436604668530645,-0.007858471709430758,0.08435616599340397,-0.007411187566357937,0.08435616732666538,-0.0074111847017069,0.08434501983233172,-0.009436160370327072,0.08434502112980054,-0.009436157632136758,0.08438961527926978,-0.009445965751632299,0.08392176611602405,-0.009424757897304233
18,0.08924752990953298,-0.008801116797551356,0.0892475372222884,-0.008801071291665899,0.08924753721503333,-0.008801071309715172,0.0892359802391311,-0.008304261920456009,0.0892359816927993,-0.008304259049746653,0.08922357625631235,-0.010447784045360856,0.08922357764635724,-0.010447781307468481,0.0892707076471729,-0.010458755250561464,0.08877563024463411,-0.010434985122182223
19,0.09411513065719433,-0.009795810753802479,0.09411513919628482,-0.009795761954234114,0.09411513918867914,-0.009795761972728668,0.09410174477743799,-0.009247319282082292,0.09410174629203075,-0.009247316428281456,0.09408803279830244,-0.011509294020475043,0.09408803424612659,-0.011509291308481618,0.09413768611066038,-0.01152149281018826,0.0936154286471454,-0.011495015210558625
20,0.09896808332633619,-0.010842357493722359,0.0989680931760398,-0.010842305370053627,0.09896809316810283,-0.010842305388939155,0.09895269601683432,-0.01024018513721169,0.09895269757632463,-0.010240182322344471,0.09893762949939156,-0.012620510710096912,0.09893763097875811,-0.01262050804194286,0.09898979005937153,-0.01263399810248467,0.09844040319746497,-0.012604667973501658
21,0.10380563093011606,-0.011940511234750477,0.10380564217386577,-0.011940455759259849,0.10380564216558072,-0.011940455778550062,0.10378807313211072,-0.011282675633254335,0.10378807470960809,-0.011282672841625,0.1037716093230665,-0.013781245291540366,0.10377161081005104,-0.013781242649588995,0.10382626185574087,-0.013796081495275014,0.10324979869602789,-0.013763753943841878
22,0.10862701909981308,-0.013090018685473083,0.108627031820068,-0.01308995983340991,0.10862703181156494,-0.013089959852780428,0.1086071181593099,-0.01237459766315109,0.10860711972684864,-0.012374594907643923,0.10858921829275292,-0.014991299728529707,0.10858921976532974,-0.014991297126603001,0.10864634692172585,-0.015007544142792617,0.10804286301109939,-0.014972074473557155
23,0.11343149625115218,-0.014290619010279762,0.11343151052960282,-0.014290556759345045,0.11343151052097707,-0.014290556778572626,0.11340907616673299,-0.013515748813677734,0.11340907772581758,-0.013515746072289865,0.11338970564776457,-0.016250466773314,0.11338970711587998,-0.016250464186063282,0.11344929391158537,-0.016268177942830933,0.11281884726078802,-0.016229421614616713
24,0.11821831374920619,-0.015542043797341617,0.11821832966684222,-0.015541978127492945,0.11821832965795427,-0.015541978146916215,0.11819319538795252,-0.014705917432866087,0.11819319694361322,-0.014705914695249695,0.1181723239802828,-0.017558530033083688,0.1181723254392533,-0.017558527451533728,0.11823435484401043,-0.017577765596493437,0.11757700587765561,-0.017535578305550418
25,0.12298672607189182,-0.016844017029847818,0.12298674370899508,-0.016843947923288572,0.12298674369972201,-0.016843947943200474,0.12295872736943708,-0.01594488266096697,0.1229587289246518,-0.015944879910580294,0.12293632936716425,-0.01891526394521497,0.12293633082904033,-0.018915261361697796,0.12300078524652382,-0.018936080660887405,0.12231659681752251,-0.018890318277771777
26,0.12773599097207422,-0.01819625506044077,0.12773601040818947,-0.018196182501665048,0.12773601039853713,-0.01819618252204559,0.1277049271026942,-0.017232414402495774,0.12770492866986677,-0.01723241163811256,0.12768098152009075,-0.02032043385719122,0.12768098299753844,-0.02032043125755039,0.12774784428985392,-0.02034288750984906,0.12703688166210306,-0.020293406145726747
27,0.1324653696382939,-0.01959846658879333,0.13246539095222912,-0.019598390564559084,0.1324653909422359,-0.019598390585309395,0.1324310531739775,-0.018568273423663597,0.13243105476468894,-0.018568270634299423,0.13240554392196338,-0.021773796012889753,0.13240554542220578,-0.021773793396921568,0.1324747949306163,-0.021797941437212573,0.13173712576573388,-0.021744597420200337
28,0.13717412685412825,-0.02105035264227476,0.13717415012398348,-0.02105027314150791,0.13717415011368636,-0.021050273162534057,0.13713636790443526,-0.01995221131217517,0.13713636952027963,-0.019952208499117944,0.13710928395622363,-0.02327509761557093,0.13710928548542667,-0.023275094977430147,0.13718090405418712,-0.02330098864080917,0.13641659839617468,-0.023243638534403577
29,0.14186153115619932,-0.022551606559654956,0.14186155645940013,-0.02255152357334243,0.14186155644880846,-0.022551523594618178,0.1418201374835101,-0.021383970546154107,0.14182013912864205,-0.02138396771792715,0.1417914730518366,-0.024824076846507833,0.1417914746218929,-0.024824074176283694,0.14186544260965936,-0.024851766261358817,0.14107457288048705,-0.02479026688331992
30,0.14652685499083776,-0.024101913977799542,0.14652688240415546,-0.024101827498915172,0.14652688239314898,-0.024101827520706897,0.146481632102782,-0.02286328453354551,0.1464816337877952,-0.022863281669256746,0.14645138683886402,-0.026420462861841038,0.14645138844515673,-0.026420460163216714,0.1465276857252755,-0.02645000246711293,0.14571032673326875,-0.02638421083825077
31,0.15116937486941232,-0.025700952821310945,0.15116940446897437,-0.025700862844765304,0.15116940445742477,-0.025700862867352185,0.1511201261273354,-0.02438987757000304,0.15112012783941275,-0.024389874699870282,0.15108830524974462,-0.02806397588809003,0.1510883068719272,-0.028063973207414782,0.1511669129006785,-0.028095416382669144,0.15032314177614173,-0.028025189866889712
32,0.15578837152233266,-0.0273483932950734,0.1557884033836031,-0.027348299817730643,0.1557884033714923,-0.02734829984114421,0.1557348982004965,-0.025963464941781523,0.15573489991513104,-0.02596346212609367,0.1557015126561318,-0.029754327253926485,0.1557015142959048,-0.029754324592202064,0.15578240810519922,-0.029787718194842182,0.15491230432393857,-0.029712914413937745
33,0.1603831300517326,-0.029043897879662117,0.16038316424958346,-0.029043800900156812,0.16038316423685633,-0.029043800924504735,0.1603252313646374,-0.027583752991339826,0.16032523309242205,-0.027583750202510502,0.16029029806062084,-0.031491219330297984,0.16029029971023864,-0.03149121669492736,0.16037345986767573,-0.0315266092694185,0.15947710529412604,-0.031447086021424646
34,0.16495294008283956,-0.03078712132957934,0.1649529766915458,-0.030787020848300782,0.16495297667797157,-0.03078702087405949,0.16489041326863654,-0.02925043900801348,0.1648904150178708,-0.02925043621385016,0.16485395517091858,-0.03327434567593367,0.1648539568299002,-0.033274343055127754,0.1649393615230389,-0.03331178199234676,0.16401684032899247,-0.03322739739314952
35,0.16949709591403492,-0.03257771067428218,0.16949713500708705,-0.03257760669374562,0.1694971349930088,-0.032577606720153626,0.1694297362481479,-0.03096321138119009,0.16942973796944155,-0.03096320869456125,0.16939178252520498,-0.03510339109931467,0.16939178415887157,-0.03510338856280754,0.1694794112768236,-0.035142919931898664,0.16853080987705843,-0.03505353255292779
36,0.1740148966656093,-0.034415305221969256,0.17401493831596754,-0.03441519774624471,0.1740149383016276,-0.03441519777277327,0.17394249744060064,-0.03272174969657325,0.17394249912956133,-0.03272174711858829,0.17390308370356386,-0.03697803153615025,0.1739030852997972,-0.03697802910439999,0.17399291228984756,-0.037019697990550875,0.17301831949031646,-0.03692516652158556
37,0.17850564642721514,-0.0362995365660952,0.17850569070728672,-0.03629942560082873,0.17850569069279643,-0.0362994256272382,0.17842799900219172,-0.03452572457012668,0.1784280006633097,-0.034525722084740994,0.17838716739511365,-0.03889793423198425,0.17838716896292792,-0.038897931883719546,0.17847917293110596,-0.03894178219374917,0.1774786798375118,-0.03884196562821899
38,0.18296865440401855,-0.038230028594583895,0.18296870138556368,-0.03822991414716378,0.1829687013708609,-0.038229914173584734,0.18288554818500372,-0.036374797835061416,0.1828855498356418,-0.03637479540095193,0.18284334751416645,-0.04086275783095902,0.18284334906897662,-0.04086275552460293,0.18293750684025106,-0.0409088298826716,0.181911206793542,-0.04080358764182847
39,0.18740323506155104,-0.04020639750171317,0.18740328481602456,-0.040206279580533744,0.18740328480091567,-0.04020627960737048,0.18731445744715616,-0.03826862265747287,0.18731445904712252,-0.038268620362877794,0.1872709434136686,-0.042872152221363605,0.18727094491162793,-0.04287215005001383,0.18736723302590183,-0.042920489842464674,0.18631522163394854,-0.04280968168469697
40,0.19180870826926083,-0.042228251802645236,0.1918087608675822,-0.04222813041757872,0.1918087608519579,-0.0422281304450529,0.19171404466781533,-0.04020684335055789,0.19171404621597388,-0.040206841198496754,0.19166927995597438,-0.04492575872934257,0.19166928139452627,-0.04492575670236228,0.19176767607198691,-0.04497640217442159,0.19069005124176763,-0.04485988811964912
41,0.1961843994427626,-0.04429519235057887,0.19618445495520476,-0.04429506751317494,0.19618445493872647,-0.0442950675419595,0.19608363322784622,-0.04218909556888885,0.1960836347358035,-0.04218909353594495,0.19603768761509,-0.04702321023083179,0.19603768905471905,-0.04702320821909215,0.1961381662448481,-0.04707619840035629,0.19503502814394166,-0.04695383879750575
42,0.20052963968478352,-0.04640681235650055,0.20052969818096203,-0.04640668407997388,0.20052969816362604,-0.046406684110039724,0.20042255210718513,-0.04421500644143664,0.20042255360777383,-0.044215004448497984,0.2003755026997128,-0.049164130984399375,0.2003755041010445,-0.04916412907121778,0.20047803957622468,-0.04921950161494796,0.19934949053081508,-0.049091157332319835
43,0.20484376592480227,-0.04856269741151336,0.2048438274734914,-0.048562565711069657,0.2048438274559501,-0.04856256574109631,0.20473013611060978,-0.046284194380360556,0.2047301375631739,-0.04628419252425526,0.2046820674205148,-0.051348136825133464,0.2046820687578193,-0.05134813506460704,0.2047866380425056,-0.05140592642911836,0.20363278264351783,-0.05127145862095401
44,0.20912612105737738,-0.050762425511723504,0.2091261857272272,-0.05076229040311472,0.20912618570943176,-0.05076229043318761,0.20900572594222158,-0.04839626927603613,0.2090057273390202,-0.048396267573574465,0.20895672997185075,-0.05357483530498472,0.20895673128846806,-0.05357483361069212,0.20906330970506576,-0.05363507899787201,0.2078842547527277,-0.05349434920382733
45,0.21337605407915966,-0.05300556708566556,0.21337612193820293,-0.05300542858614583,0.2133761219198233,-0.05300542861688638,0.2132486682881155,-0.050550832646608694,0.21324866968394315,-0.050550830974973565,0.21319884477937592,-0.0558438255052362,0.2131988461040987,-0.05584382381767873,0.21330740877678742,-0.05590655719622066,0.21210326328276513,-0.05575942732390885
46,0.21759292022458318,-0.05529168502424859,0.2175929913400347,-0.05529154315291999,0.2175929913216525,-0.05529154318320952,0.2174583160575238,-0.052747477447150026,0.21745831743296662,-0.05274747584694169,0.2174077725528242,-0.05815469823959719,0.21740777381383056,-0.058154696698029786,0.21751829577663273,-0.058219950620159895,0.2162891708667432,-0.058066283122667484
47,0.22177608110022823,-0.05762033471320612,0.22177615553919353,-0.05762018948963503,0.22177615552066243,-0.05762018951977238,0.22163402844830252,-0.054985788261922006,0.221634029761646,-0.054985786820005836,0.22158288034215648,-0.060507036236696385,0.22158288157900294,-0.060507034765611284,0.22169533770550265,-0.06057484055000157,0.22044134669768897,-0.06041449825419149
48,0.2259249048178487,-0.05999106406803408,0.22592498264686925,-0.05999091551312641,0.22592498262731966,-0.05999091554473743,0.22577517101804853,-0.05726534147299589,0.2257751723076969,-0.0572653401071528,0.22572354182721646,-0.0629004138920828,0.22572354307324896,-0.06290041242550577,0.2258379080896907,-0.06297080015860515,0.2245591664868909,-0.06280364627219188
49,0.23003876612605567,-0.062403413571401244,0.23003884741092673,-0.062403261707704195,0.23003884739064734,-0.062403261740222586,0.22988111593200203,-0.059585705072050694,0.22988111724982102,-0.059585703670087815,0.22982913734336088,-0.06533439751006238,0.22982913857768003,-0.06533439608265366,0.22994538711193588,-0.0654073945575864,0.2286420125520513,-0.06523329275122065
50,0.23411704654064852,-0.06485691631301771,0.23411713134634554,-0.0648567611648084,0.23411713132569356,-0.06485676119756754,0.23395124203597997,-0.06194643882733579,0.23395124330000755,-0.06194643755336208,0.233899053968006,-0.06780854543051497,0.2338990551522328,-0.06780854411186849,0.2340171618360265,-0.0678841806794008,0.23268927400457323,-0.06770299523021314
51,0.23815913447358308,-0.06735109803194736,0.23815922286490726,-0.06735093962403058,0.2381592228431584,-0.06735093965831182,0.23798493493596545,-0.06434709443489275,0.23798493614296345,-0.06434709329207586,0.23793268568372608,-0.07032240801676191,0.23793268685772884,-0.07032240673205205,0.238052626242388,-0.07040070749394531,0.23670034695927933,-0.07021230311461674
52,0.24216442536056731,-0.06988547716135088,0.24216451740162603,-0.06988531551998907,0.24216451737935468,-0.06988531555471562,0.2419815871459096,-0.06678721553412716,0.24198158834858968,-0.06678721441542822,0.2419294335703269,-0.07287552759065606,0.24192943476995865,-0.07287552627329068,0.24205118125036781,-0.07295651624495228,0.24067463455184607,-0.07276075793350573
53,0.24613232178727237,-0.07245956487564624,0.24613241754101917,-0.0724594000293175,0.24613241751896134,-0.0724594000631857,0.24594059829556528,-0.06926633760444031,0.24594059950675248,-0.06926633648105629,0.24588870583081204,-0.0754674386694196,0.24588870695754686,-0.07546743749209953,0.2460122350840708,-0.075551140089333,0.24461154690670625,-0.07534789366749557
54,0.2500622336141478,-0.07507286514007405,0.25006233314390064,-0.07507269711677077,0.25006233312111137,-0.07507269715142499,0.2498613751600937,-0.07178398821430532,0.249861376280321,-0.07178398727520315,0.249809917841738,-0.07809766815398088,0.24980991892409835,-0.07809766706493276,0.2499352032306744,-0.07818410444558711,0.24851050160113755,-0.07797323621755593
55,0.253953578099828,-0.07772487476265542,0.2539536814681491,-0.07772470359186598,0.2539536814449789,-0.07772470362669057,0.253743331716077,-0.07433968721193641,0.2537433327915686,-0.07433968636785204,0.2536924924950843,-0.08076573500222897,0.25369249354875856,-0.08076573397348193,0.2538195085128711,-0.08085492713825033,0.25237092358517643,-0.08063630381994578
56,0.2578057800231166,-0.08041508344853013,0.25780588729140325,-0.08041490916186762,0.25780588726832177,-0.0804149091960867,0.25758588947071215,-0.07693294639661026,0.25758589053637565,-0.07693294558152854,0.25753586016119306,-0.08347115057337588,0.2575358612049137,-0.08347114957130206,0.2576645812950409,-0.08356311831987612,0.2561922453057235,-0.08333660710394541
57,0.26161827180353564,-0.08314297385666308,0.26161838303330115,-0.08314279648568483,0.2616183830091153,-0.08314279652128824,0.2613884774400852,-0.07956326985939284,0.26138847845971663,-0.07956326913566414,0.26133945872988495,-0.08621341882146026,0.2613394596941737,-0.08621341796240545,0.2614698596415556,-0.08630818047348768,0.25997390664126074,-0.08607364946303292
58,0.265390493620424,-0.08590802165890737,0.26539060887244553,-0.0859078412365514,0.26539060884756754,-0.08590784127282336,0.2651505321948532,-0.08223015418043227,0.2651505331336305,-0.08223015361096246,0.26510273390256367,-0.08899203607421312,0.2651027348007567,-0.08899203533475974,0.26523478933006206,-0.08908960865555551,0.26371535545822633,-0.08884692640263
59,0.26912189353057103,-0.08870969560141169,0.26912201286440324,-0.08870951216272296,0.2691220128389554,-0.08870951219945207,0.26887149815084144,-0.08493308819528646,0.26887149903268737,-0.0849330877363765,0.26882513924663737,-0.09180649120842027,0.2688251400937509,-0.09180649056197006,0.268958823907058,-0.09190689066206827,0.267416047409479,-0.0916559261366385
60,0.27281192758436945,-0.09154745756836051,0.2728120510593376,-0.0915472711488408,0.27281205103311273,-0.09154727118632376,0.27255082762086164,-0.08767155318594502,0.27255082848284645,-0.08767155277034283,0.27250613623691167,-0.09465626584060507,0.27250613705501,-0.09465626524905779,0.27264142503264266,-0.09475950674028803,0.27107544605877104,-0.09450012963958017
61,0.27646005994047157,-0.0944207626480348,0.27646018761547536,-0.09442057328397513,0.2764601875888803,-0.09442057332154105,0.2761879808621269,-0.09044502307182616,0.27618798165036496,-0.09044502278761166,0.2761451943663024,-0.09754083440605511,0.2761451951076103,-0.09754083394400691,0.27628206242597275,-0.0976469299312489,0.2746930229160834,-0.09737901084479808
