x,z,beta,method
1.6400611652283266,-4.338951490588373,1.04,Santamaria
1.6400150242522316,-4.338461463369948,1.04,Santamaria
1.63996513756853,-4.337970023766548,1.04,Santamaria
1.6399115478870785,-4.337477056862334,1.04,Santamaria
1.6398543014426679,-4.336982449032683,1.04,Santamaria
1.639793447955989,-4.336486088052303,1.04,Santamaria
1.6397290405912937,-4.335987863202182,1.04,Santamaria
1.6396611359106288,-4.33548766537518,1.04,Santamaria
1.6395897938254698,-4.334985387180506,1.04,Santamaria
1.6395150775440974,-4.334480923046306,1.04,Santamaria
1.6394370535165552,-4.333974169320946,1.04,Santamaria
1.6393557913762864,-4.333465024372524,1.04,Santamaria
1.639271363878754,-4.3329533886866445,1.04,Santamaria
1.6391838468370763,-4.332439164962322,1.04,Santamaria
1.6390933190546904,-4.331922258205926,1.04,Santamaria
1.6389998622551099,-4.331402575823051,1.04,Santamaria
1.6389035610091074,-4.330880027708461,1.04,Santamaria
1.638804502658563,-4.330354526333382,1.04,Santamaria
1.6387027772380378,-4.329825986830758,1.04,Santamaria
1.638598477393713,-4.329294327078122,1.04,Santamaria
1.6384916982997424,-4.328759467777973,1.04,Santamaria
1.638382537572121,-4.328221332535595,1.04,Santamaria
1.638271095180142,-4.327679847934235,1.04,Santamaria
1.6381574733555317,-4.327134943607576,1.04,Santamaria
1.6380417764993394,-4.326586552309418,1.04,Santamaria
1.6379241110868321,-4.326034609980699,1.04,Santamaria
1.637804585570019,-4.325479055813239,1.04,Santamaria
1.6376833102784953,-4.324919832310858,1.04,Santamaria
1.6375603973182997,-4.324356885347345,1.04,Santamaria
1.6374359604689606,-4.323790164221321,1.04,Santamaria
1.6373101150788714,-4.323219621707982,1.04,Santamaria
1.6371829779590512,-4.322645214107619,1.04,Santamaria
1.637054667275409,-4.322066901290891,1.04,Santamaria
1.636925302439622,-4.321484646740848,1.04,Santamaria
1.6367950039987083,-4.320898417591606,1.04,Santamaria
1.6366638935233893,-4.3203081846636335,1.04,Santamaria
1.636532093495331,-4.319713922495546,1.04,Santamaria
1.6363997271935002,-4.319115609372794,1.04,Santamaria
1.6362669185794474,-4.318513227352274,1.04,Santamaria
1.6361337921819672,-4.317906762283927,1.04,Santamaria
1.6360004729810378,-4.317296203828653,1.04,Santamaria
1.6358670862911897,-4.316681545472673,1.04,Santamaria
1.635733757644418,-4.3160627845383175,1.04,Santamaria
1.6356006126727474,-4.315439922191238,1.04,Santamaria
1.6354677769905612,-4.314812963444007,1.04,Santamaria
1.6353353760768041,-4.314181917156134,1.04,Santamaria
1.635203535157168,-4.313546796030471,1.04,Santamaria
1.6350723790863706,-4.312907616606029,1.04,Santamaria
1.6349420322306347,-4.312264399247156,1.04,Santamaria
1.634812618350484,-4.311617168129129,1.04,Santamaria
1.634684260483961,-4.3109659512201555,1.04,Santamaria
1.634557080830392,-4.310310780259745,1.04,Santamaria
1.634431200634759,-4.309651690733728,1.04,Santamaria
1.6343067400728764,-4.308988721845401,1.04,Santamaria
1.634183818137393,-4.308321916483393,1.04,Santamaria
1.6340625525247798,-4.307651321185957,1.04,Santamaria
1.6339430595233861,-4.30697698610181,1.04,Santamaria
1.6338254539026826,-4.3062989649475325,1.04,Santamaria
1.6337098488037942,-4.305617314961579,1.04,Santamaria
1.6335963556314224,-4.3049320968549205,1.04,Santamaria
1.6334850839472657,-4.304243374758375,1.04,Santamaria
1.6333761413650365,-4.3035512161666665,1.04,Santamaria
1.6332696334471775,-4.302855691879263,1.04,Santamaria
1.6331656636033738,-4.302156875938036,1.04,Santamaria
1.6330643329909522,-4.301454845561824,1.04,Santamaria
1.6329657404172795,-4.300749681077919,1.04,Santamaria
1.6328699822442463,-4.300041465850547,1.04,Santamaria
1.6327771522949575,-4.299330286206385,1.04,Santamaria
1.6326873417625394,-4.2986162313573955,1.04,Santamaria
1.6326006391215482,-4.2978993933205425,1.04,Santamaria
1.6325171300416075,-4.297179866835048,1.04,Santamaria
1.6324368973036703,-4.2964577492768745,1.04,Santamaria
1.6323600207188695,-4.29573314057065,1.04,Santamaria
1.632286577050053,-4.295006143099089,1.04,Santamaria
1.6322166399360705,-4.294276861610029,1.04,Santamaria
1.632150279818915,-4.293545403121089,1.04,Santamaria
1.6320875638737464,-4.292811876822141,1.04,Santamaria
1.6320285559418843,-4.2920763939755915,1.04,Santamaria
1.6319733164668853,-4.291339067814599,1.04,Santamaria
1.6319219024337235,-4.290600013439293,1.04,Santamaria
1.631874367311198,-4.289859347711111,1.04,Santamaria
1.6318307609972598,-4.289117189145525,1.04,Santamaria
1.631791129768141,-4.28837365780277,1.04,Santamaria
1.6317555162303128,-4.2876288751773,1.04,Santamaria
1.6317239592761201,-4.2868829640855814,1.04,Santamaria
1.631696494042785,-4.286136048552545,1.04,Santamaria
1.6316731518748715,-4.285388253696783,1.04,Santamaria
1.6316539602902411,-4.284639705614577,1.04,Santamaria
1.631638942949558,-4.283890531262879,1.04,Santamaria
1.6316281196295312,-4.283140858341288,1.04,Santamaria
1.6316215061992567,-4.282390815173334,1.04,Santamaria
1.6316191146005625,-4.281640530586885,1.04,Santamaria
1.6316209528324104,-4.280890133793889,1.04,Santamaria
1.6316270249383913,-4.2801397542697375,1.04,Santamaria
1.631637330998056,-4.279389521632205,1.04,Santamaria
1.63165186712199,-4.2786395655200975,1.04,Santamaria
1.6316706254507958,-4.277890015471722,1.04,Santamaria
1.6316935941571078,-4.277141000803339,1.04,Santamaria
1.6317207574517758,-4.276392650487599,1.04,Santamaria
1.6317520955945333,-4.275645093032184,1.04,Santamaria
1.6317875849073222,-4.2748984563587715,1.04,Santamaria
1.631827197791632,-4.274152867682384,1.04,Santamaria
1.6318709027497456,-4.2734084533912675,1.04,Santamaria
1.631918664408894,-4.272665338927302,1.04,Santamaria
1.6319704435501776,-4.271923648667262,1.04,Santamaria
1.6320261971407488,-4.271183505804933,1.04,Santamaria
1.6320858783692866,-4.270445032234126,1.04,Santamaria
1.632149436685258,-4.269708348432804,1.04,Santamaria
1.6322168178419707,-4.268973573348459,1.04,Santamaria
1.632287963942065,-4.268240824284432,1.04,Santamaria
1.6323628134882098,-4.26751021678817,1.04,Santamaria
1.6324413014362735,-4.266781864540758,1.04,Santamaria
1.632523359251795,-4.266055879247976,1.04,Santamaria
1.632608914969948,-4.2653323705331365,1.04,Santamaria
1.6326978932588576,-4.264611445831786,1.04,Santamaria
1.6327902154859282,-4.26389321028819,1.04,Santamaria
1.6328857997875346,-4.263177766653913,1.04,Santamaria
1.6329845611420937,-4.2624652151886995,1.04,Santamaria
1.6330864114458712,-4.261755653563421,1.04,Santamaria
1.6331912595917493,-4.261049176765289,1.04,Santamaria
1.633299011550928,-4.260345877005488,1.04,Santamaria
1.6334095704574856,-4.259645843629286,1.04,Santamaria
1.63352283669577,-4.258949163028802,1.04,Santamaria
1.6336387079904113,-4.258255918558354,1.04,Santamaria
1.6337570794988292,-4.257566190452424,1.04,Santamaria
1.6338778439067445,-4.256880055746987,1.04,Santamaria
1.6340008915255542,-4.256197588203157,1.04,Santamaria
1.6341261103922526,-4.2555188582340016,1.04,Santamaria
1.6342533863716238,-4.254843932834413,1.04,Santamaria
1.634382603260616,-4.254172875514127,1.04,Santamaria
1.6345136428947675,-4.253505746233904,1.04,Santamaria
1.6346463852565933,-4.252842601344962,1.04,Santamaria
1.6347807085858734,-4.252183493531764,1.04,Santamaria
1.6349164894916663,-4.251528471758121,1.04,Santamaria
1.6350536030659937,-4.250877581216707,1.04,Santamaria
1.635191922999031,-4.250230863281924,1.04,Santamaria
1.6353313216959313,-4.249588355466645,1.04,Santamaria
1.635471670394837,-4.24895009138221,1.04,Santamaria
1.6356128392862006,-4.248316100702197,1.04,Santamaria
1.6357546976331963,-4.247686409129737,1.04,Santamaria
1.635897113893158,-4.247061038368546,1.04,Santamaria
1.6360399558399303,-4.246440006097664,1.04,Santamaria
1.6361830906870114,-4.245823325949961,1.04,Santamaria
1.6363263852113705,-4.245211007494398,1.04,Santamaria
1.6364697058778253,-4.244603056222084,1.04,Santamaria
1.6366129189638663,-4.243999473536141,1.04,Santamaria
1.6367558906848017,-4.243400256745379,1.04,Santamaria
1.6368984873191204,-4.2428053990617824,1.04,Santamaria
1.6370405753339479,-4.242214889601864,1.04,Santamaria
1.6371820215104793,-4.241628713391908,1.04,Santamaria
1.637322693069275,-4.2410468513768285,1.04,Santamaria
1.637462457795296,-4.2404692804332305,1.04,Santamaria
1.6376011841625562,-4.239895973386041,1.04,Santamaria
1.637738741458288,-4.2393268990290105,1.04,Santamaria
1.6378749999064985,-4.238762022149037,1.04,Santamaria
1.638009830790795,-4.238201303554277,1.04,Santamaria
1.63814310657637,-4.237644700106022,1.04,Santamaria
1.6382747010310261,-4.237092164754308,1.04,Santamaria
1.638404489345127,-4.236543646577239,1.04,Santamaria
1.6385323482503658,-4.235999090823994,1.04,Santamaria
1.6386581561372295,-4.235458438961457,1.04,Santamaria
1.6387817931710553,-4.234921628724479,1.04,Santamaria
1.63890314140656,-4.234388594169681,1.04,Santamaria
1.6390220849007433,-4.233859265732778,1.04,Santamaria
1.6391385098240518,-4.233333570289367,1.04,Santamaria
1.6392523045696947,-4.232811431219125,1.04,Santamaria
1.6393633598610107,-4.2322927684733695,1.04,Santamaria
1.6394715688567605,-4.231777498645945,1.04,Santamaria
1.6395768272543363,-4.231265535047229,1.04,Santamaria
1.6396790333906324,-4.230756787781456,1.04,Santamaria
1.6397780883406017,-4.230251163827063,1.04,Santamaria
1.6398738960133683,-4.229748567120079,1.04,Santamaria
1.6399663632457897,-4.229248898640468,1.04,Santamaria
1.6400553998933944,-4.228752056501352,1.04,Santamaria
1.6401409189186043,-4.228257936041029,1.04,Santamaria
1.6402228364761373,-4.227766429917703,1.04,Santamaria
1.64030107199555,-4.22727742820684,1.04,Santamaria
1.6403755482607976,-4.226790818501061,1.04,Santamaria
1.6404461914867283,-4.226306486012505,1.04,Santamaria
1.6405129313924662,-4.225824313677553,1.04,Santamaria
1.6405757012716013,-4.225344182263781,1.04,Santamaria
1.640634438059114,-4.224865970479111,1.04,Santamaria
1.6406890823949487,-4.2243895550830075,1.04,Santamaria
1.640739578684202,-4.22391481099965,1.04,Santamaria
1.640785875154026,-4.223441611432865,1.04,Santamaria
1.6408279239066639,-4.222969827983016,1.04,Santamaria
1.640865680969126,-4.2224993307654195,1.04,Santamaria
1.6408991063392617,-4.222029988530274,1.04,Santamaria
1.6409281640280993,-4.221561668784061,1.04,Santamaria
1.6409528220985756,-4.221094237912229,1.04,Santamaria
1.6409730527004343,-4.220627561303094,1.04,Santamaria
1.640988832101316,-4.220161503472848,1.04,Santamaria
1.6410001407140415,-4.219695928191529,1.04,Santamaria
1.64100696312006,-4.219230698609825,1.04,Santamaria
1.6410092880889866,-4.218765677386637,1.04,Santamaria
1.641007108594231,-4.218300726817235,1.04,Santamaria
1.641000421825085,-4.217835708961885,1.04,Santamaria
1.6409892291941266,-4.217370485774962,1.04,Santamaria
1.6409735363411613,-4.216904919234234,1.04,Santamaria
1.6409533531331142,-4.2164388714702925,1.04,Santamaria
1.6409286936599785,-4.215972204896012,1.04,Santamaria
1.6408995762267826,-4.215504782335884,1.04,Santamaria
1.6408660233415755,-4.215036467155144,1.04,Santamaria
1.6408280616994049,-4.214567123388527,1.04,Santamaria
1.6407857221628426,-4.214096615868615,1.04,Santamaria
1.6407390397376624,-4.213624810353525,1.04,Santamaria
1.6406880535451587,-4.213151573653893,1.04,Santamaria
1.6406328067906009,-4.21267677375905,1.04,Santamaria
1.6405733467277477,-4.212200279962239,1.04,Santamaria
1.6405097246194962,-4.21172196298477,1.04,Santamaria
1.6404419956946914,-4.211241695098969,1.04,Santamaria
1.6403702191010872,-4.210759350249794,1.04,Santamaria
1.6402944578551335,-4.210274804175228,1.04,Santamaria
1.6402147787871868,-4.2097879345248375,1.04,Santamaria
1.64013125248363,-4.209298620976856,1.04,Santamaria
1.6400439532253581,-4.208806745353517,1.04,Santamaria
1.6399529589226058,-4.208312191734452,1.04,Santamaria
1.6398583510463314,-4.207814846568139,1.04,Santamaria
1.6397602145562231,-4.207314598781286,1.04,Santamaria
1.6396586378253413,-4.206811339886015,1.04,Santamaria
1.6395537125613409,-4.206304964084683,1.04,Santamaria
1.6394455337248919,-4.205795368372596,1.04,Santamaria
1.639334199444279,-4.205282452637794,1.04,Santamaria
1.6392198109273073,-4.204766119758446,1.04,Santamaria
1.6391024723702605,-4.204246275697633,1.04,Santamaria
1.6389822908638865,-4.20372282959531,1.04,Santamaria
1.6388593762965395,-4.203195693857393,1.04,Santamaria
1.6387338412545647,-4.202664784241882,1.04,Santamaria
1.6386058009200326,-4.2021300199419445,1.04,Santamaria
1.6384753729659374,-4.201591323665907,1.04,Santamaria
1.638342677448875,-4.201048621713972,1.04,Santamaria
1.6382078366994006,-4.200501844051711,1.04,Santamaria
1.6380709752102058,-4.199950924380334,1.04,Santamaria
1.637932219522008,-4.199395800203389,1.04,Santamaria
1.6377916981073641,-4.198836412889951,1.04,Santamaria
1.6376495412526204,-4.198272707734379,1.04,Santamaria
1.6375058809379495,-4.197704634012371,1.04,Santamaria
1.6373608507157,-4.197132145033418,1.04,Santamaria
1.6372145855871132,-4.1965551981895395,1.04,Santamaria
1.6370672218775226,-4.195973755000241,1.04,Santamaria
1.6369188971101534,-4.195387781153645,1.04,Santamaria
1.6367697498786464,-4.1947972465437555,1.04,Santamaria
1.6366199197184228,-4.194202125303849,1.04,Santamaria
1.636469546977006,-4.193602395835885,1.04,Santamaria
1.6363187726834345,-4.192998040836013,1.04,Santamaria
1.6361677384168716,-4.192389047316059,1.04,Santamaria
1.6360165861745353,-4.191775406620998,1.04,Santamaria
1.635865458239065,-4.191157114442315,1.04,Santamaria
1.6357144970454884,-4.1905341708275285,1.04,Santamaria
1.6355638450478354,-4.189906580185301,1.04,Santamaria
1.6354136445856107,-4.1892743512867066,1.04,Santamaria
1.6352640377501977,-4.188637497262366,1.04,Santamaria
1.6351151662513297,-4.187996035595483,1.04,Santamaria
1.6349671712837581,-4.187349988110764,1.04,Santamaria
1.634820193394232,-4.18669938095929,1.04,Santamaria
1.6346743723489354,-4.186044244599276,1.04,Santamaria
1.6345298470014857,-4.185384613772792,1.04,Santamaria
1.6343867551616267,-4.18472052747845,1.04,Santamaria
1.634245233464741,-4.184052028940047,1.04,Santamaria
1.6341054172423035,-4.1833791655712185,1.04,Santamaria
1.6339674403933968,-4.182701988936105,1.04,Santamaria
1.633831435257416,-4.182020554706092,1.04,Santamaria
1.633697532488077,-4.181334922612649,1.04,Santamaria
1.6335658609288515,-4.180645156396292,1.04,Santamaria
1.6334365474899482,-4.179951323751733,1.04,Santamaria
1.6333097170269528,-4.179253496269257,1.04,Santamaria
1.6331854922212485,-4.178551749372363,1.04,Santamaria
1.6330639934623332,-4.177846162251743,1.04,Santamaria
1.6329453387321504,-4.1771368177956125,1.04,Santamaria
1.6328296434914478,-4.176423802516664,1.04,Santamaria
1.6327170205685169,-4.175707206475225,1.04,Santamaria
1.632607580050154,-4.174987123199231,1.04,Santamaria
1.6325014291750863,-4.174263649600774,1.04,Santamaria
1.632398672229945,-4.173536885889373,1.04,Santamaria
1.632299410447851,-4.172806935482088,1.04,Santamaria
1.6322037419097635,-4.172073904910473,1.04,Santamaria
1.6321117614486704,-4.171337903724495,1.04,Santamaria
1.632023560556695,-4.170599044393518,1.04,Santamaria
1.6319392272952213,-4.169857442204428,1.04,Santamaria
1.6318588462081334,-4.16911321515699,1.04,Santamaria
1.6317824982382292,-4.168366483856536,1.04,Santamaria
1.631710260646897,-4.167617371404108,1.04,Santamaria
1.631642206937185,-4.166866003284068,1.04,Santamaria
1.6315784067802948,-4.16611250724935,1.04,Santamaria
1.631518925945566,-4.165357013204468,1.04,Santamaria
1.6314638262340688,-4.164599653086329,1.04,Santamaria
1.6314131654157382,-4.163840560743061,1.04,Santamaria
1.6313669971701934,-4.163079871810897,1.04,Santamaria
1.6313253710315194,-4.162317723589117,1.04,Santamaria
1.6312883323367406,-4.161554254913364,1.04,Santamaria
1.6312559221781753,-4.160789606027348,1.04,Santamaria
1.6312281773596915,-4.160023918453098,1.04,Santamaria
1.6312051303569792,-4.159257334859824,1.04,Santamaria
1.6311868092817592,-4.158489998931571,1.04,Santamaria
1.6311732378500152,-4.157722055233767,1.04,Santamaria
1.6311644353544263,-4.156953649078733,1.04,Santamaria
1.6311604166410538,-4.1561849263903134,1.04,Santamaria
1.631161192089477,-4.155416033567901,1.04,Santamaria
1.6311667675981514,-4.154647117349647,1.04,Santamaria
1.6311771445732648,-4.153878324675342,1.04,Santamaria
1.6311923199216611,-4.153109802548922,1.04,Santamaria
1.6312122860483342,-4.152341697900698,1.04,Santamaria
1.6312370308580706,-4.151574157449497,1.04,Santamaria
1.6312665377614652,-4.150807327564835,1.04,Santamaria
1.6313007856845652,-4.150041354129258,1.04,Santamaria
1.6313397490833705,-4.149276382400946,1.04,Santamaria
1.6313833979624965,-4.148512556876797,1.04,Santamaria
1.6314316978975836,-4.147750021155998,1.04,Santamaria
1.6314846100621914,-4.146988917804279,1.04,Santamaria
1.6315420912588847,-4.1462293882189964,1.04,Santamaria
1.6316040939544139,-4.145471572495138,1.04,Santamaria
1.631670566318436,-4.1447156092922315,1.04,Santamaria
1.631741452267725,-4.1439616357027855,1.04,Santamaria
1.6318166915130394,-4.143209787121734,1.04,Santamaria
1.6318962196105735,-4.142460197117417,1.04,Santamaria
1.6319799680173768,-4.141712997304149,1.04,Santamaria
1.6320678641506827,-4.140968317216455,1.04,Santamaria
1.6321598314505625,-4.140226284184895,1.04,Santamaria
1.6322557894471297,-4.139487023214088,1.04,Santamaria
1.6323556538313095,-4.138750656862711,1.04,Santamaria
1.6324593365290327,-4.138017305125515,1.04,Santamaria
1.632566745779276,-4.137287085317725,1.04,Santamaria
1.6326777862156376,-4.136560111961794,1.04,Santamaria
1.6327923589512618,-4.135836496676574,1.04,Santamaria
1.6329103616672427,-4.135116348069116,1.04,Santamaria
1.6330316887042255,-4.13439977162905,1.04,Santamaria
1.6331562311574495,-4.133686869625879,1.04,Santamaria
1.633283876974996,-4.1329777410092365,1.04,Santamaria
1.6334145110590248,-4.132272481312092,1.04,Santamaria
1.6335480153698783,-4.1315711825569315,1.04,Santamaria
1.633684269033123,-4.1308739331651605,1.04,Santamaria
1.633823148449402,-4.130180817869764,1.04,Santamaria
1.6339645274070016,-4.129491917631368,1.04,Santamaria
1.6341082771970052,-4.128807309557713,1.04,Santamaria
1.6342542667308964,-4.128127066826623,1.04,Santamaria
1.6344023626606026,-4.12745125861265,1.04,Santamaria
1.634552429500745,-4.12677995001732,1.04,Santamaria
1.6347043297529644,-4.126113202002962,1.04,Santamaria
1.6348579240324217,-4.125451071330547,1.04,Santamaria
1.6350130711962059,-4.12479361050137,1.04,Santamaria
1.6351696284734911,-4.12414086770256,1.04,Santamaria
1.6353274515974323,-4.12349288675668,1.04,Santamaria
1.6354863949385774,-4.122849707075259,1.04,Santamaria
1.635646311639732,-4.122211363616418,1.04,Santamaria
1.6358070537521487,-4.121577886846632,1.04,Santamaria
1.6359684723729149,-4.12094930270668,1.04,Santamaria
1.6361304177833935,-4.120325632581768,1.04,Santamaria
1.6362927395886069,-4.119706893275917,1.04,Santamaria
1.6364552868574171,-4.119093096990608,1.04,Santamaria
1.6366179082633794,-4.1184842513076845,1.04,Santamaria
1.6367804522261367,-4.117880359176575,1.04,Santamaria
1.636942767053235,-4.11728141890586,1.04,Santamaria
1.637104701082216,-4.116687424159176,1.04,Santamaria
1.63726610282285,-4.1160983639554605,1.04,Santamaria
1.6374268210993868,-4.1155142226735855,1.04,Santamaria
1.6375867051926785,-4.114934980061335,1.04,Santamaria
1.6377456049820573,-4.1143606112486255,1.04,Santamaria
1.6379033710868212,-4.113791086765233,1.04,Santamaria
1.6380598550072012,-4.113226372562802,1.04,Santamaria
1.6382149092646727,-4.112666430041136,1.04,Santamaria
1.6383683875414818,-4.112111216078835,1.04,Santamaria
1.6385201448192541,-4.111560683068179,1.04,Santamaria
1.638670037516557,-4.111014778954255,1.04,Santamaria
1.638817923625283,-4.110473447278327,1.04,Santamaria
1.6389636628457223,-4.109936627225375,1.04,Santamaria
1.639107116720203,-4.10940425367578,1.04,Santamaria
1.639248148765162,-4.108876257261108,1.04,Santamaria
1.6393866246015336,-4.108352564423941,1.04,Santamaria
1.63952241208332,-4.107833097481718,1.04,Santamaria
1.639655381424227,-4.10731777469451,1.04,Santamaria
1.6397854053222425,-4.106806510336695,1.04,Santamaria
1.6399123590820388,-4.106299214772449,1.04,Santamaria
1.6400361207350784,-4.105795794534997,1.04,Santamaria
1.640156571157316,-4.105296152409557,1.04,Santamaria
1.6402735941843727,-4.104800187519887,1.04,Santamaria
1.6403870767240756,-4.104307795418395,1.04,Santamaria
1.6404969088662562,-4.103818868179686,1.04,Santamaria
1.6406029839897018,-4.1033332944974985,1.04,Santamaria
1.6407051988661452,-4.102850959784917,1.04,Santamaria
1.6408034537612137,-4.1023717462778,1.04,Santamaria
1.6408976525322267,-4.101895533141276,1.04,Santamaria
1.6409877027227717,-4.101422196579265,1.04,Santamaria
1.6410735156538376,-4.100951609946981,1.04,Santamaria
1.6411550065116216,-4.100483643866154,1.04,Santamaria
1.6412320944317658,-4.100018166342993,1.04,Santamaria
1.6413047025800587,-4.09955504288871,1.04,Santamaria
1.6413727582293947,-4.099094136642571,1.04,Santamaria
1.6414361928329813,-4.098635308497325,1.04,Santamaria
1.641494942093728,-4.098178417226873,1.04,Santamaria
1.6415489460297419,-4.097723319616087,1.04,Santamaria
1.6415981490358427,-4.0972698705926485,1.04,Santamaria
1.6416424999410806,-4.096817923360784,1.04,Santamaria
1.6416819520621684,-4.096367329536779,1.04,Santamaria
1.6417164632527257,-4.095917939286172,1.04,Santamaria
1.6417459959483354,-4.095469601462466,1.04,Santamaria
1.6417705172073835,-4.095022163747233,1.04,Santamaria
1.6417899987476157,-4.094575472791488,1.04,Santamaria
1.6418044169782362,-4.094129374358227,1.04,Santamaria
1.6418137530281414,-4.0936837134658655,1.04,Santamaria
1.641817992769122,-4.09323833453271,1.04,Santamaria
1.641817126834907,-4.0927930815221005,1.04,Santamaria
1.6418111506358044,-4.092347798088137,1.04,Santamaria
1.641800064368879,-4.091902327721886,1.04,Santamaria
1.6417838730236054,-4.09145651389792,1.04,Santamaria
1.6417625863831176,-4.091010200221047,1.04,Santamaria
1.6417362190209326,-4.09056323057311,1.04,Santamaria
1.6417047902931146,-4.090115449259705,1.04,Santamaria
1.6416683243259553,-4.089666701156682,1.04,Santamaria
1.6416268499990707,-4.089216831856267,1.04,Santamaria
1.6415804009245976,-4.0887656878127485,1.04,Santamaria
1.641529015421017,-4.088313116487464,1.04,Santamaria
1.641472736483161,-4.087858966493059,1.04,Santamaria
1.6414116117476274,-4.087403087736837,1.04,Santamaria
1.6413456934537949,-4.086945331563072,1.04,Santamaria
1.6412750384004882,-4.086485550894149,1.04,Santamaria
1.6411997078983125,-4.086023600370388,1.04,Santamaria
1.6411197677177052,-4.085559336488444,1.04,Santamaria
1.6410352880327306,-4.085092617738126,1.04,Santamaria
1.6409463433606397,-4.084623304737498,1.04,Santamaria
1.6408530124974745,-4.084151260366239,1.04,Santamaria
1.6407553784492173,-4.083676349896886,1.04,Santamaria
1.6406535283592496,-4.083198441124127,1.04,Santamaria
1.6405475534317013,-4.082717404491841,1.04,Santamaria
1.6404375488509235,-4.082233113217824,1.04,Santamaria
1.6403236136970927,-4.081745443416046,1.04,Santamaria
1.6402058508580635,-4.081254274216321,1.04,Santamaria
1.6400843669376046,-4.080759487881364,1.04,Santamaria
1.639959272160021,-4.080260969921017,1.04,Santamaria
1.6398306802712426,-4.0797586092035765,1.04,Santamaria
1.6396987084364192,-4.079252298064044,1.04,Santamaria
1.6395634771344554,-4.078741932409498,1.04,Santamaria
1.6394251100488646,-4.0782274118208495,1.04,Santamaria
1.6392837339558133,-4.077708639651555,1.04,Santamaria
1.6391394786090874,-4.077185523122889,1.04,Santamaria
1.6389924766220842,-4.076657973415669,1.04,Santamaria
1.6388428633469638,-4.076125905758376,1.04,Santamaria
1.6386907767511063,-4.0755892395115945,1.04,Santamaria
1.6385363572909417,-4.0750478982486635,1.04,Santamaria
1.638379747783306,-4.07450180983248,1.04,Santamaria
1.6382210932744514,-4.073950906488412,1.04,Santamaria
1.63806054090679,-4.0733951248731985,1.04,Santamaria
1.6378982397834971,-4.072834406139761,1.04,Santamaria
1.6377343408311131,-4.072268695997883,1.04,Santamaria
1.6375689966602744,-4.071697944770697,1.04,Santamaria
1.6374023614246753,-4.071122107446875,1.04,Santamaria
1.6372345906784378,-4.070541143728572,1.04,Santamaria
1.637065841231984,-4.069955018074962,1.04,Santamaria
1.6368962710065718,-4.069363699741456,1.04,Santamaria
1.6367260388875766,-4.0687671628143764,1.04,Santamaria
1.6365553045766945,-4.06816538624114,1.04,Santamaria
1.6363842284432077,-4.067558353855926,1.04,Santamaria
1.6362129713744535,-4.06694605440085,1.04,Santamaria
1.6360416946256153,-4.0663284815425405,1.04,Santamaria
1.635870559668985,-4.065705633884116,1.04,Santamaria
1.6356997280428318,-4.065077514972525,1.04,Santamaria
1.6355293612000266,-4.064444133301285,1.04,Santamaria
1.6353596203565643,-4.063805502308561,1.04,Santamaria
1.635190666340122,-4.063161640370624,1.04,Santamaria
1.6350226594387924,-4.062512570790679,1.04,Santamaria
1.6348557592501445,-4.0618583217830615,1.04,Santamaria
1.6346901245307393,-4.0611989264527875,1.04,Santamaria
1.634525913046251,-4.060534422770509,1.04,Santamaria
1.6343632814223383,-4.059864853542865,1.04,Santamaria
1.6342023849963991,-4.059190266378271,1.04,Santamaria
1.6340433776703525,-4.058510713648163,1.04,Santamaria
1.6338864117645828,-4.057826252443741,1.04,Santamaria
1.6337316378731905,-4.057136944528211,1.04,Santamaria
1.633579204720686,-4.056442856284602,1.04,Santamaria
1.6334292590202566,-4.055744058659183,1.04,Santamaria
1.6332819453337493,-4.055040627100534,1.04,Santamaria
1.6331374059334975,-4.054332641494321,1.04,Santamaria
1.6329957806661242,-4.053620186093834,1.04,Santamaria
1.632857206818456,-4.052903349446337,1.04,Santamaria
1.6327218189856676,-4.0521822243153105,1.04,Santamaria
1.6325897489418149,-4.051456907598607,1.04,Santamaria
1.6324611255127788,-4.05072750024275,1.04,Santamaria
1.6323360744519018,-4.049994107153192,1.04,Santamaria
1.6322147183183284,-4.049256837100792,1.04,Santamaria
1.6320971763581782,-4.048515802624581,1.04,Santamaria
1.6319835643886833,-4.047771119930865,1.04,Santamaria
1.6318739946854164,-4.047022908788748,1.04,Santamaria
1.6317685758726521,-4.046271292422241,1.04,Santamaria
1.6316674128170647,-4.0455163973989405,1.04,Santamaria
1.6315706065248148,-4.044758353515448,1.04,Santamaria
1.6314782540421215,-4.043997293679626,1.04,Santamaria
1.6313904483594215,-4.0432333537898,1.04,Santamaria
1.63130727831923,-4.042466672611002,1.04,Santamaria
1.631228828527735,-4.041697391648389,1.04,Santamaria
1.6311551792702739,-4.040925655017945,1.04,Santamaria
1.6310864064307893,-4.040151609314531,1.04,Santamaria
1.6310225814153065,-4.039375403477464,1.04,Santamaria
1.6309637710794938,-4.038597188653758,1.04,Santamaria
1.6309100376604089,-4.037817118059113,1.04,Santamaria
1.6308614387125144,-4.037035346836785,1.04,Santamaria
1.630818027047888,-4.0362520319145405,1.04,Santamaria
1.6307798506810223,-4.03546733185964,1.04,Santamaria
1.6307469527776954,-4.03468140673228,1.04,Santamaria
1.6307193716088675,-4.033894417937209,1.04,Santamaria
1.6306971405086819,-4.033106528074117,1.04,Santamaria
1.6306802878372415,-4.0323179007866194,1.04,Santamaria
1.6306688369477262,-4.031528700610172,1.04,Santamaria
